   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_162.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00851574, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000628807, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00725813, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0151451, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.023032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0309189, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0388059, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0466928, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0545797, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0624667, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0703536, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0782405, 0, 4.18987e-30, 0, 1.41421, -4.18987e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16185e-32, 0, 0, 3.72258e-35, 8.42529e-36, 0, 4.1582e-30, 0, 0, 0
0.0861275, 0, 4.57658e-29, 0, 1.41421, -4.57658e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45355e-31, 0, 0, 4.06602e-34, 1.762e-33, 0, 4.54183e-29, 0, 0, 0
0.0940144, 0, 3.13769e-28, 0, 1.41421, -3.13769e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36769e-30, 0, 0, 2.78759e-33, 1.86794e-32, 0, 3.1138e-28, 0, 0, 0
0.101901, 0, 1.7194e-27, 0, 1.41421, -1.7194e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29744e-29, 0, 0, 1.52904e-32, 1.26479e-31, 0, 1.70629e-27, 0, 0, 0
0.109788, 0, 8.20612e-27, 0, 1.41421, -8.20612e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19217e-29, 0, 0, 7.31852e-32, 6.88018e-31, 0, 8.14344e-27, 0, 0, 0
0.117675, 0, 3.5546e-26, 0, 1.41421, -3.5546e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68221e-28, 0, 0, 3.18403e-31, 3.26667e-30, 0, 3.52742e-26, 0, 0, 0
0.125562, 0, 1.4302e-25, 0, 1.41421, -1.4302e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07918e-27, 0, 0, 1.288e-30, 1.40922e-29, 0, 1.41925e-25, 0, 0, 0
0.133449, 0, 5.42257e-25, 0, 1.41421, -5.42257e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09167e-27, 0, 0, 4.91297e-30, 5.65154e-29, 0, 5.38104e-25, 0, 0, 0
0.141336, 0, 1.95619e-24, 0, 1.41421, -1.95619e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47606e-26, 0, 0, 1.78389e-29, 2.13709e-28, 0, 1.9412e-24, 0, 0, 0
0.149223, 0, 6.76053e-24, 0, 1.41421, -6.76053e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10121e-26, 0, 0, 6.20739e-29, 7.69249e-28, 0, 6.70869e-24, 0, 0, 0
0.15711, 0, 2.24966e-23, 0, 1.41421, -2.24966e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69749e-25, 0, 0, 2.08043e-28, 2.65356e-27, 0, 2.2324e-23, 0, 0, 0
0.164997, 0, 7.23607e-23, 0, 1.41421, -7.23607e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45998e-25, 0, 0, 6.74174e-28, 8.81615e-27, 0, 7.18052e-23, 0, 0, 0
0.172884, 0, 2.25671e-22, 0, 1.41421, -2.25671e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7028e-24, 0, 0, 2.11886e-27, 2.83199e-26, 0, 2.23938e-22, 0, 0, 0
0.180771, 0, 6.84086e-22, 0, 1.41421, -6.84086e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16174e-24, 0, 0, 6.47468e-27, 8.82247e-26, 0, 6.7883e-22, 0, 0, 0
0.188658, 0, 2.01975e-21, 0, 1.41421, -2.01975e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52399e-23, 0, 0, 1.92758e-26, 2.67206e-25, 0, 2.00423e-21, 0, 0, 0
0.196545, 0, 5.81806e-21, 0, 1.41421, -5.81806e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38996e-23, 0, 0, 5.60054e-26, 7.88399e-25, 0, 5.77332e-21, 0, 0, 0
0.204431, 0, 1.63749e-20, 0, 1.41421, -1.63749e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23555e-22, 0, 0, 1.59038e-25, 2.27001e-24, 0, 1.62489e-20, 0, 0, 0
0.212318, 0, 4.50852e-20, 0, 1.41421, -4.50852e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40184e-22, 0, 0, 4.41939e-25, 6.38732e-24, 0, 4.47382e-20, 0, 0, 0
0.220205, 0, 1.21565e-19, 0, 1.41421, -1.21565e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17247e-22, 0, 0, 1.20306e-24, 1.75856e-23, 0, 1.20629e-19, 0, 0, 0
0.228092, 0, 3.21292e-19, 0, 1.41421, -3.21292e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42425e-21, 0, 0, 3.21127e-24, 4.74251e-23, 0, 3.18817e-19, 0, 0, 0
0.235979, 0, 8.33023e-19, 0, 1.41421, -8.33023e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2854e-21, 0, 0, 8.4118e-24, 1.25392e-22, 0, 8.26604e-19, 0, 0, 0
0.243866, 0, 2.12026e-18, 0, 1.41421, -2.12026e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59979e-20, 0, 0, 2.1639e-23, 3.25313e-22, 0, 2.10392e-18, 0, 0, 0
0.251753, 0, 5.30113e-18, 0, 1.41421, -5.30113e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99983e-20, 0, 0, 5.47021e-23, 8.2873e-22, 0, 5.26024e-18, 0, 0, 0
0.25964, 0, 1.32536e-17, 0, 1.41421, -1.32536e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00001e-19, 0, 0, 1.38726e-22, 2.1185e-21, 0, 1.31513e-17, 0, 0, 0
