   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_857.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0643402, 0, 7.17084e-15, 0, 1.41421, -7.17084e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84401e-17, 0, 0, 2.8017e-17, 0, 5.56424e-19, 0, 7.10382e-15, 0, 0
0.0721919, 0, 1.16204e-14, 0, 1.41421, -1.16204e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22876e-17, 0, 0, 4.62685e-17, 0, 9.2697e-19, 0, 1.15109e-14, 0, 0
0.0800436, 0, 1.87286e-14, 0, 1.41421, -1.87286e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00381e-16, 0, 0, 7.60124e-17, 0, 1.53686e-18, 0, 1.85506e-14, 0, 0
0.0878953, 0, 3.00223e-14, 0, 1.41421, -3.00223e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.609e-16, 0, 0, 1.24236e-16, 0, 2.53592e-18, 0, 2.97347e-14, 0, 0
0.0957469, 0, 4.78693e-14, 0, 1.41421, -4.78693e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56528e-16, 0, 0, 2.02024e-16, 0, 4.16482e-18, 0, 4.74066e-14, 0, 0
0.103599, 0, 7.59205e-14, 0, 1.41421, -7.59205e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06818e-16, 0, 0, 3.26871e-16, 0, 6.80827e-18, 0, 7.518e-14, 0, 0
0.11145, 0, 1.19775e-13, 0, 1.41421, -1.19775e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41759e-16, 0, 0, 5.26257e-16, 0, 1.10786e-17, 0, 1.18596e-13, 0, 0
0.119302, 0, 1.87972e-13, 0, 1.41421, -1.87972e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00708e-15, 0, 0, 8.43134e-16, 0, 1.79459e-17, 0, 1.86104e-13, 0, 0
0.127154, 0, 2.93463e-13, 0, 1.41421, -2.93463e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57212e-15, 0, 0, 1.34432e-15, 0, 2.89412e-17, 0, 2.90517e-13, 0, 0
0.135005, 0, 4.55782e-13, 0, 1.41421, -4.55782e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44147e-15, 0, 0, 2.13329e-15, 0, 4.64672e-17, 0, 4.5116e-13, 0, 0
0.142857, 0, 7.04948e-13, 0, 1.41421, -7.04948e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77586e-15, 0, 0, 3.3775e-15, 0, 7.45157e-17, 0, 6.9772e-13, 0, 0
0.150709, 0, 1.0835e-12, 0, 1.41421, -1.0835e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80304e-15, 0, 0, 5.30996e-15, 0, 1.18579e-16, 0, 1.07227e-12, 0, 0
0.158561, 0, 1.65687e-12, 0, 1.41421, -1.65687e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87319e-15, 0, 0, 8.31124e-15, 0, 1.879e-16, 0, 1.6395e-12, 0, 0
0.166412, 0, 2.52081e-12, 0, 1.41421, -2.52081e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34989e-14, 0, 0, 1.29529e-14, 0, 2.96507e-16, 0, 2.49406e-12, 0, 0
0.174264, 0, 3.81586e-12, 0, 1.41421, -3.81586e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04325e-14, 0, 0, 2.01023e-14, 0, 4.6597e-16, 0, 3.77486e-12, 0, 0
0.182116, 0, 5.7472e-12, 0, 1.41421, -5.7472e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07723e-14, 0, 0, 3.10719e-14, 0, 7.29334e-16, 0, 5.68463e-12, 0, 0
0.189967, 0, 8.61268e-12, 0, 1.41421, -8.61268e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61127e-14, 0, 0, 4.78405e-14, 0, 1.13703e-15, 0, 8.51759e-12, 0, 0
0.197819, 0, 1.28424e-11, 0, 1.41421, -1.28424e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87561e-14, 0, 0, 7.33844e-14, 0, 1.76573e-15, 0, 1.26985e-11, 0, 0
0.205671, 0, 1.90541e-11, 0, 1.41421, -1.90541e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0201e-13, 0, 0, 1.1217e-13, 0, 2.73164e-15, 0, 1.88372e-11, 0, 0
0.213522, 0, 2.81302e-11, 0, 1.41421, -2.81302e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50599e-13, 0, 0, 1.70884e-13, 0, 4.21026e-15, 0, 2.78045e-11, 0, 0
0.221374, 0, 4.13243e-11, 0, 1.41421, -4.13243e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21238e-13, 0, 0, 2.59526e-13, 0, 6.46578e-15, 0, 4.08371e-11, 0, 0
0.229226, 0, 6.04084e-11, 0, 1.41421, -6.04084e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23419e-13, 0, 0, 3.93028e-13, 0, 9.89476e-15, 0, 5.9682e-11, 0, 0
0.237077, 0, 8.78726e-11, 0, 1.41421, -8.78726e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70488e-13, 0, 0, 5.93672e-13, 0, 1.50907e-14, 0, 8.67933e-11, 0, 0
0.244929, 0, 1.27199e-10, 2.66247e-44, 1.41421, -1.27199e-10, 0, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 6.81115e-13, 2.66247e-44, 2.66247e-44, 8.94696e-13, 2.66247e-44, 2.29396e-14, 2.66247e-44, 1.256e-10, 2.66247e-44, 2.66247e-44
0.252781, 0, 1.8323e-10, 4.38606e-43, 1.41421, -1.8323e-10, 0, 4.38606e-43, 4.38606e-43, 4.38606e-43, 4.38606e-43, 4.38606e-43, 4.38606e-43, 4.38606e-43, 4.38606e-43, 4.38606e-43, 9.81272e-13, 4.38606e-43, 4.38606e-43, 1.34568e-12, 4.38606e-43, 3.47605e-14, 4.38606e-43, 1.80869e-10, 4.38606e-43, 4.38606e-43
0.260633, 0, 2.62666e-10, 6.33527e-42, 1.41421, -2.62666e-10, 0, 6.33527e-42, 6.33527e-42, 6.33527e-42, 6.33527e-42, 6.33527e-42, 6.33527e-42, 6.33527e-42, 6.33527e-42, 6.33527e-42, 1.40692e-12, 6.33527e-42, 6.33527e-42, 2.02061e-12, 6.33527e-42, 5.2513e-14, 6.33527e-42, 2.59186e-10, 6.33527e-42, 6.33527e-42
0.268484, 0, 3.74724e-10, 8.13426e-41, 1.41421, -3.74724e-10, 0, 8.13426e-41, 8.13426e-41, 8.13426e-41, 8.13426e-41, 8.13426e-41, 8.13426e-41, 8.13426e-41, 8.13426e-41, 8.13426e-41, 2.00757e-12, 8.13426e-41, 8.13426e-41, 3.02997e-12, 8.13426e-41, 7.91015e-14, 8.13426e-41, 3.69607e-10, 8.13426e-41, 8.13426e-41
0.276336, 0, 5.32024e-10, 9.35542e-40, 1.41421, -5.32024e-10, 0, 9.35542e-40, 9.35542e-40, 9.35542e-40, 9.35542e-40, 9.35542e-40, 9.35542e-40, 9.35542e-40, 9.35542e-40, 9.35542e-40, 2.85107e-12, 9.35542e-40, 9.35542e-40, 4.53885e-12, 9.35542e-40, 1.18823e-13, 9.35542e-40, 5.24516e-10, 9.35542e-40, 9.35542e-40
0.284188, 0, 7.51754e-10, 9.70641e-39, 1.41421, -7.51754e-10, 0, 9.70641e-39, 9.70641e-39, 9.70641e-39, 9.70641e-39, 9.70641e-39, 9.70641e-39, 9.70641e-39, 9.70641e-39, 9.70641e-39, 4.0299e-12, 9.70641e-39, 9.70641e-39, 6.79423e-12, 9.70641e-39, 1.7802e-13, 9.70641e-39, 7.40752e-10, 9.70641e-39, 9.70641e-39
0.292039, 0, 1.0572e-09, 9.13163e-38, 1.41421, -1.0572e-09, 0, 9.13163e-38, 9.13163e-38, 9.13163e-38, 9.13163e-38, 9.13163e-38, 9.13163e-38, 9.13163e-38, 9.13163e-38, 9.13163e-38, 5.66952e-12, 9.13163e-38, 9.13163e-38, 1.0166e-11, 9.13163e-38, 2.66044e-13, 9.13163e-38, 1.0411e-09, 9.13163e-38, 9.13163e-38
0.299891, 0, 1.47975e-09, 7.82756e-37, 1.41421, -1.47975e-09, 0, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.82756e-37, 7.93926e-12, 7.82756e-37, 7.82756e-37, 1.52083e-11, 7.82756e-37, 3.96652e-13, 7.82756e-37, 1.45621e-09, 7.82756e-37, 7.82756e-37
0.307743, 0, 2.06152e-09, 6.14625e-36, 1.41421, -2.06152e-09, 0, 6.14625e-36, 6.14625e-36, 6.14625e-36, 6.14625e-36, 6.14625e-36, 6.14625e-36, 6.14625e-36, 6.14625e-36, 6.14625e-36, 1.10665e-11, 6.14625e-36, 6.14625e-36, 2.27528e-11, 6.14625e-36, 5.9005e-13, 6.14625e-36, 2.02711e-09, 6.14625e-36, 6.14625e-36
0.315594, 0, 2.85869e-09, 4.44263e-35, 1.41421, -2.85869e-09, 0, 4.44263e-35, 4.44263e-35, 4.44263e-35, 4.44263e-35, 4.44263e-35, 4.44263e-35, 4.44263e-35, 4.44263e-35, 4.44263e-35, 1.53555e-11, 4.44263e-35, 4.44263e-35, 3.40473e-11, 4.44263e-35, 8.75875e-13, 4.44263e-35, 2.80841e-09, 4.44263e-35, 4.44263e-35
0.323446, 0, 3.9459e-09, 2.94789e-34, 1.41421, -3.9459e-09, 0, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.94789e-34, 2.12105e-11, 2.94789e-34, 2.94789e-34, 5.09651e-11, 2.94789e-34, 1.29751e-12, 2.94789e-34, 3.87243e-09, 2.94789e-34, 2.94789e-34
0.331298, 0, 5.42183e-09, 1.96951e-33, 1.41421, -5.42183e-09, 0, 1.96951e-33, 1.96951e-33, 1.96951e-33, 1.96951e-33, 1.96951e-33, 1.96951e-33, 1.96951e-33, 1.96951e-33, 1.96951e-33, 2.91675e-11, 1.96951e-33, 1.96951e-33, 7.63179e-11, 1.96951e-33, 1.91836e-12, 1.96951e-33, 5.31443e-09, 1.96951e-33, 1.96951e-33
0.33915, 0, 7.41632e-09, 1.25127e-32, 1.41421, -7.41632e-09, 0, 1.25127e-32, 1.25127e-32, 1.25127e-32, 1.25127e-32, 1.25127e-32, 1.25127e-32, 1.25127e-32, 1.25127e-32, 1.25127e-32, 3.99327e-11, 1.25127e-32, 1.25127e-32, 1.14324e-10, 1.25127e-32, 2.83091e-12, 1.25127e-32, 7.25923e-09, 1.25127e-32, 1.25127e-32
0.347001, 0, 1.00994e-08, 7.42267e-32, 1.41421, -1.00994e-08, 0, 7.42267e-32, 7.42267e-32, 7.42267e-32, 7.42267e-32, 7.42267e-32, 7.42267e-32, 7.42267e-32, 7.42267e-32, 7.42267e-32, 5.44335e-11, 7.42267e-32, 7.42267e-32, 1.71303e-10, 7.42267e-32, 4.16978e-12, 7.42267e-32, 9.86953e-09, 7.42267e-32, 7.42267e-32
0.354853, 0, 1.3693e-08, 4.11909e-31, 1.41421, -1.3693e-08, 0, 4.11909e-31, 4.11909e-31, 4.11909e-31, 4.11909e-31, 4.11909e-31, 4.11909e-31, 4.11909e-31, 4.11909e-31, 4.11909e-31, 7.38816e-11, 4.11909e-31, 4.11909e-31, 2.56713e-10, 4.11909e-31, 6.13048e-12, 4.11909e-31, 1.33563e-08, 4.11909e-31, 4.11909e-31
0.362705, 0, 1.84851e-08, 2.14118e-30, 1.41421, -1.84851e-08, 0, 2.14118e-30, 2.14118e-30, 2.14118e-30, 2.14118e-30, 2.14118e-30, 2.14118e-30, 2.14118e-30, 2.14118e-30, 2.14118e-30, 9.98537e-11, 2.14118e-30, 2.14118e-30, 3.84675e-10, 2.14118e-30, 8.99623e-12, 2.14118e-30, 1.79916e-08, 2.14118e-30, 2.14118e-30
0.370556, 0, 2.48486e-08, 1.04542e-29, 1.41421, -2.48486e-08, 0, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.04542e-29, 1.34394e-10, 1.04542e-29, 1.04542e-29, 5.76225e-10, 1.04542e-29, 1.31761e-11, 1.04542e-29, 2.41248e-08, 1.04542e-29, 1.04542e-29
0.378408, 0, 3.32637e-08, 4.81203e-29, 1.41421, -3.32637e-08, 0, 4.81203e-29, 4.81203e-29, 4.81203e-29, 4.81203e-29, 4.81203e-29, 4.81203e-29, 4.81203e-29, 4.81203e-29, 4.81203e-29, 1.8014e-10, 4.81203e-29, 4.81203e-29, 8.62607e-10, 4.81203e-29, 1.92594e-11, 4.81203e-29, 3.22017e-08, 4.81203e-29, 4.81203e-29
0.38626, 0, 4.43475e-08, 2.09454e-28, 1.41421, -4.43475e-08, 0, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.09454e-28, 2.40482e-10, 2.09454e-28, 2.09454e-28, 1.29006e-09, 2.09454e-28, 2.80913e-11, 2.09454e-28, 4.27888e-08, 2.09454e-28, 2.09454e-28
0.394111, 0, 5.88896e-08, 8.64393e-28, 1.41421, -5.88896e-08, 0, 8.64393e-28, 8.64393e-28, 8.64393e-28, 8.64393e-28, 8.64393e-28, 8.64393e-28, 8.64393e-28, 8.64393e-28, 8.64393e-28, 3.19766e-10, 8.64393e-28, 8.64393e-28, 1.9268e-09, 8.64393e-28, 4.08807e-11, 8.64393e-28, 5.66022e-08, 8.64393e-28, 8.64393e-28
0.401963, 0, 7.78978e-08, 3.39093e-27, 1.41421, -7.78978e-08, 0, 3.39093e-27, 3.39093e-27, 3.39093e-27, 3.39093e-27, 3.39093e-27, 3.39093e-27, 3.39093e-27, 3.39093e-27, 3.39093e-27, 4.23529e-10, 3.39093e-27, 3.39093e-27, 2.87297e-09, 3.39093e-27, 5.93483e-11, 3.39093e-27, 7.45419e-08, 3.39093e-27, 3.39093e-27
0.409815, 0, 1.02654e-07, 1.26777e-26, 1.41421, -1.02654e-07, 0, 1.26777e-26, 1.26777e-26, 1.26777e-26, 1.26777e-26, 1.26777e-26, 1.26777e-26, 1.26777e-26, 1.26777e-26, 1.26777e-26, 5.58815e-10, 1.26777e-26, 1.26777e-26, 4.27501e-09, 1.26777e-26, 8.59329e-11, 1.26777e-26, 9.77347e-08, 1.26777e-26, 1.26777e-26
0.417667, 0, 1.34788e-07, 4.5283e-26, 1.41421, -1.34788e-07, 0, 4.5283e-26, 4.5283e-26, 4.5283e-26, 4.5283e-26, 4.5283e-26, 4.5283e-26, 4.5283e-26, 4.5283e-26, 4.5283e-26, 7.34537e-10, 4.5283e-26, 4.5283e-26, 6.346e-09, 4.5283e-26, 1.24075e-10, 4.5283e-26, 1.27583e-07, 4.5283e-26, 4.5283e-26
0.425518, 0, 1.76361e-07, 1.55542e-25, 1.41421, -1.76361e-07, 0, 1.55542e-25, 1.55542e-25, 1.55542e-25, 1.55542e-25, 1.55542e-25, 1.55542e-25, 1.55542e-25, 1.55542e-25, 1.55542e-25, 9.61939e-10, 1.55542e-25, 1.55542e-25, 9.39438e-09, 1.55542e-25, 1.786e-10, 1.55542e-25, 1.65826e-07, 1.55542e-25, 1.55542e-25
0.43337, 0, 2.30427e-07, 1.65264e-11, 1.41421, -2.30427e-07, 1.65264e-11, 1.65298e-11, 1.90935e-11, 1.65315e-11, 1.85568e-11, 4.79759e-11, 2.66186e-10, 2.58205e-11, 2.96328e-11, 1.01827e-10, 1.27171e-09, 1.76585e-11, 1.66212e-11, 1.3881e-08, 1.66393e-11, 2.72773e-10, 1.65265e-11, 2.14645e-07, 1.65264e-11, 2.87458e-11
0.441222, 0, 3.00296e-07, 5.07662e-11, 1.41421, -3.00296e-07, 5.07662e-11, 5.07767e-11, 5.85396e-11, 5.07816e-11, 5.69144e-11, 1.45997e-10, 8.06746e-10, 7.89092e-11, 9.04531e-11, 3.09061e-10, 1.68271e-09, 5.41943e-11, 5.10533e-11, 2.04446e-08, 5.27841e-11, 4.17125e-10, 5.07665e-11, 2.7667e-07, 5.07662e-11, 8.77672e-11
0.449073, 0, 3.90565e-07, 1.19813e-10, 1.41421, -3.90565e-07, 1.19813e-10, 1.19838e-10, 1.37968e-10, 1.19849e-10, 1.34172e-10, 3.42225e-10, 1.88541e-09, 1.85541e-10, 2.12503e-10, 7.23063e-10, 2.23413e-09, 1.2782e-10, 1.20484e-10, 3.00085e-08, 1.26239e-10, 6.41637e-10, 1.19814e-10, 3.55157e-07, 1.19813e-10, 2.06229e-10
0.456925, 0, 5.07357e-07, 2.56174e-10, 1.41421, -5.07357e-07, 2.56174e-10, 2.56226e-10, 2.94701e-10, 2.5625e-10, 2.86646e-10, 7.28164e-10, 4.00303e-09, 3.95659e-10, 4.52874e-10, 1.53636e-09, 2.98591e-09, 2.73164e-10, 2.57597e-10, 4.38894e-08, 2.72052e-10, 9.96473e-10, 2.56175e-10, 4.54131e-07, 2.56174e-10, 4.39562e-10
0.464777, 0, 6.58829e-07, 5.20664e-10, 1.41421, -6.58829e-07, 5.20664e-10, 5.2077e-10, 5.98551e-10, 5.20819e-10, 5.82267e-10, 1.47484e-09, 8.09534e-09, 8.02648e-10, 9.18315e-10, 3.10869e-09, 4.03282e-09, 5.55013e-10, 5.2354e-10, 6.3956e-08, 5.55854e-10, 1.56658e-09, 5.20667e-10, 5.78456e-07, 5.20664e-10, 8.91402e-10
0.472628, 0, 8.56212e-07, 1.02525e-09, 1.41421, -8.56212e-07, 1.02525e-09, 1.02546e-09, 1.17802e-09, 1.02556e-09, 1.14608e-09, 2.89682e-09, 1.58825e-08, 1.57835e-09, 1.80522e-09, 6.10151e-09, 5.52875e-09, 1.09263e-09, 1.0309e-09, 9.28508e-08, 1.09869e-09, 2.4975e-09, 1.02526e-09, 7.34125e-07, 1.02525e-09, 1.75243e-09
0.48048, 0, 1.11525e-06, 1.97277e-09, 1.41421, -1.11525e-06, 1.97277e-09, 1.97317e-09, 2.26586e-09, 1.97336e-09, 2.20458e-09, 5.56327e-09, 3.04757e-08, 3.03386e-09, 3.4691e-09, 1.17113e-08, 7.72797e-09, 2.10203e-09, 1.9836e-09, 1.34296e-07, 2.12019e-09, 4.03513e-09, 1.97279e-09, 9.28516e-07, 1.97277e-09, 3.36783e-09
0.488332, 0, 1.45855e-06, 3.72471e-09, 1.41421, -1.45855e-06, 3.72471e-09, 3.72546e-09, 4.27673e-09, 3.72581e-09, 4.16132e-09, 1.04874e-08, 5.74101e-08, 5.72326e-09, 6.54305e-09, 2.20673e-08, 1.10549e-08, 3.96816e-09, 3.7451e-09, 1.9352e-07, 4.01252e-09, 6.59975e-09, 3.72473e-09, 1.17077e-06, 3.72471e-09, 6.35231e-09
0.496184, 0, 1.91922e-06, 6.91503e-09, 1.41421, -1.91922e-06, 6.91503e-09, 6.91642e-09, 7.93774e-09, 6.91706e-09, 7.72392e-09, 1.94441e-08, 1.06376e-07, 1.06177e-08, 1.21365e-08, 4.08978e-08, 1.62205e-08, 7.36605e-09, 6.9528e-09, 2.77852e-07, 7.46475e-09, 1.09037e-08, 6.91507e-09, 1.47235e-06, 6.91503e-09, 1.17831e-08
0.504035, 0, 2.54692e-06, 1.26372e-08, 1.41421, -2.54692e-06, 1.26372e-08, 1.26398e-08, 1.45027e-08, 1.2641e-08, 1.41127e-08, 3.54907e-08, 1.94057e-07, 1.9391e-08, 2.21613e-08, 7.46227e-08, 2.44112e-08, 1.34599e-08, 1.27061e-08, 3.97759e-07, 1.36678e-08, 1.81439e-08, 1.26373e-08, 1.84783e-06, 1.26372e-08, 2.15167e-08
0.511887, 0, 3.41612e-06, 2.27473e-08, 1.41421, -3.41612e-06, 2.27473e-08, 2.27518e-08, 2.6099e-08, 2.27539e-08, 2.53983e-08, 6.38089e-08, 3.48712e-07, 3.4882e-08, 3.98596e-08, 1.34119e-07, 3.75962e-08, 2.42254e-08, 2.28711e-08, 5.67286e-07, 2.46471e-08, 3.0312e-08, 2.27474e-08, 2.31605e-06, 2.27473e-08, 3.87014e-08
0.519739, 0, 4.64095e-06, 4.03436e-08, 1.41421, -4.64095e-06, 4.03436e-08, 4.03517e-08, 4.62774e-08, 4.03554e-08, 4.50368e-08, 1.13038e-07, 6.17418e-07, 6.18265e-08, 7.06385e-08, 2.37512e-07, 5.901e-08, 4.29605e-08, 4.05628e-08, 8.06519e-07, 4.37916e-08, 5.06842e-08, 4.03438e-08, 2.90188e-06, 4.03436e-08, 6.85882e-08
0.52759, 0, 6.39606e-06, 7.05143e-08, 1.41421, -6.39606e-06, 7.05143e-08, 7.05283e-08, 8.08667e-08, 7.05349e-08, 7.87023e-08, 1.9734e-07, 1.07731e-06, 1.07994e-07, 1.23369e-07, 4.14505e-07, 9.39047e-08, 7.50798e-08, 7.08966e-08, 1.14327e-06, 7.6679e-08, 8.45795e-08, 7.05147e-08, 3.63893e-06, 7.05143e-08, 1.19791e-07
0.535442, 0, 8.94866e-06, 1.21477e-07, 1.41421, -8.94866e-06, 1.21477e-07, 1.21501e-07, 1.39278e-07, 1.21512e-07, 1.35556e-07, 3.39555e-07, 1.85267e-06, 1.85924e-07, 2.1236e-07, 7.12972e-07, 1.50695e-07, 1.29327e-07, 1.22134e-07, 1.61623e-06, 1.3234e-07, 1.40516e-07, 1.21478e-07, 4.57352e-06, 1.21477e-07, 2.06209e-07
0.543294, 0, 1.27059e-05, 2.06286e-07, 1.41421, -1.27059e-05, 2.06286e-07, 2.06327e-07, 2.36456e-07, 2.06346e-07, 2.30149e-07, 5.75899e-07, 3.14043e-06, 3.15516e-07, 3.60321e-07, 1.20879e-06, 2.42671e-07, 2.19591e-07, 2.074e-07, 2.27907e-06, 2.25156e-07, 2.31935e-07, 2.06287e-07, 5.77049e-06, 2.06286e-07, 3.49896e-07
0.551145, 0, 1.82852e-05, 3.45334e-07, 1.41421, -1.82852e-05, 3.45334e-07, 3.45402e-07, 3.95739e-07, 3.45434e-07, 3.85201e-07, 9.62841e-07, 5.24737e-06, 5.27822e-07, 6.02678e-07, 2.0202e-06, 3.90508e-07, 3.67563e-07, 3.47195e-07, 3.20624e-06, 3.77654e-07, 3.79732e-07, 3.45336e-07, 7.32372e-06, 3.45334e-07, 5.85261e-07
0.558997, 0, 2.66088e-05, 5.69944e-07, 1.41421, -2.66088e-05, 5.69944e-07, 5.70057e-07, 6.52959e-07, 5.70109e-07, 6.35603e-07, 1.58695e-06, 8.64335e-06, 8.70493e-07, 9.93777e-07, 3.32837e-06, 6.25869e-07, 6.06554e-07, 5.7301e-07, 4.50065e-06, 6.24537e-07, 6.15879e-07, 5.69947e-07, 9.36468e-06, 5.69944e-07, 9.65092e-07
0.566849, 0, 3.9044e-05, 9.27427e-07, 1.41421, -3.9044e-05, 9.27427e-07, 9.2761e-07, 1.06221e-06, 9.27695e-07, 1.03403e-06, 2.57869e-06, 1.40358e-05, 1.41541e-06, 1.61558e-06, 5.40615e-06, 9.96468e-07, 9.8687e-07, 9.32405e-07, 6.30421e-06, 1.01837e-06, 9.88521e-07, 9.27432e-07, 1.20838e-05, 9.27427e-07, 1.56901e-06
0.5747, 0, 5.75896e-05, 1.48801e-06, 1.41421, -5.75896e-05, 1.48801e-06, 1.48831e-06, 1.70378e-06, 1.48844e-06, 1.65867e-06, 4.13128e-06, 2.24714e-05, 2.26916e-06, 2.58959e-06, 8.65737e-06, 1.57302e-06, 1.58316e-06, 1.49598e-06, 8.81179e-06, 1.63746e-06, 1.56897e-06, 1.48802e-06, 1.57544e-05, 1.48801e-06, 2.51503e-06
0.582552, 0, 8.51285e-05, 2.3542e-06, 1.41421, -8.51285e-05, 2.3542e-06, 2.35466e-06, 2.69474e-06, 2.35488e-06, 2.62354e-06, 6.52605e-06, 3.54721e-05, 3.58708e-06, 4.09281e-06, 1.36695e-05, 2.45861e-06, 2.50438e-06, 2.36678e-06, 1.22899e-05, 2.59646e-06, 2.46113e-06, 2.35422e-06, 2.0768e-05, 2.3542e-06, 3.97514e-06
