   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0842939, 0, 2.1583e-16, 0, 1.41421, -2.1583e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73994e-18, 0, 0, 3.91113e-21, 2.42019e-18, 0, 2.11666e-16, 0, 0, 0
0.0921544, 0, 3.90957e-16, 0, 1.41421, -3.90957e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15101e-18, 0, 0, 7.19647e-21, 4.47483e-18, 0, 3.83324e-16, 0, 0, 0
0.100015, 0, 7.02831e-16, 0, 1.41421, -7.02831e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66323e-18, 0, 0, 1.31448e-20, 8.21501e-18, 0, 6.88939e-16, 0, 0, 0
0.107875, 0, 1.25408e-15, 0, 1.41421, -1.25408e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01024e-17, 0, 0, 2.38374e-20, 1.49764e-17, 0, 1.22897e-15, 0, 0, 0
0.115736, 0, 2.22126e-15, 0, 1.41421, -2.22126e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78889e-17, 0, 0, 4.29225e-20, 2.7117e-17, 0, 2.17621e-15, 0, 0, 0
0.123596, 0, 3.90584e-15, 0, 1.41421, -3.90584e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14467e-17, 0, 0, 7.67497e-20, 4.87716e-17, 0, 3.82554e-15, 0, 0, 0
0.131457, 0, 6.81885e-15, 0, 1.41421, -6.81885e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48837e-17, 0, 0, 1.36294e-19, 8.71443e-17, 0, 6.67668e-15, 0, 0, 0
0.139317, 0, 1.18202e-14, 0, 1.41421, -1.18202e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51087e-17, 0, 0, 2.40397e-19, 1.54707e-16, 0, 1.15701e-14, 0, 0, 0
0.147177, 0, 2.03463e-14, 0, 1.41421, -2.03463e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63659e-16, 0, 0, 4.21189e-19, 2.72915e-16, 0, 1.99093e-14, 0, 0, 0
0.155038, 0, 3.47799e-14, 0, 1.41421, -3.47799e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79661e-16, 0, 0, 7.331e-19, 4.78458e-16, 0, 3.40211e-14, 0, 0, 0
0.162898, 0, 5.90443e-14, 0, 1.41421, -5.90443e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74595e-16, 0, 0, 1.26772e-18, 8.33679e-16, 0, 5.77348e-14, 0, 0, 0
0.170759, 0, 9.95544e-14, 0, 1.41421, -9.95544e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99904e-16, 0, 0, 2.1782e-18, 1.44389e-15, 0, 9.73084e-14, 0, 0, 0
0.178619, 0, 1.66725e-13, 0, 1.41421, -1.66725e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33907e-15, 0, 0, 3.71898e-18, 2.48597e-15, 0, 1.62896e-13, 0, 0, 0
0.18648, 0, 2.77345e-13, 0, 1.41421, -2.77345e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22657e-15, 0, 0, 6.31017e-18, 4.25516e-15, 0, 2.70857e-13, 0, 0, 0
0.19434, 0, 4.58291e-13, 0, 1.41421, -4.58291e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67759e-15, 0, 0, 1.06412e-17, 7.2416e-15, 0, 4.47361e-13, 0, 0, 0
0.2022, 0, 7.52285e-13, 0, 1.41421, -7.52285e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03389e-15, 0, 0, 1.78367e-17, 1.22554e-14, 0, 7.33978e-13, 0, 0, 0
0.210061, 0, 1.22805e-12, 0, 1.41421, -1.22805e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.84471e-15, 0, 0, 2.97889e-17, 2.06868e-14, 0, 1.19748e-12, 0, 0, 0
0.217921, 0, 1.98925e-12, 0, 1.41421, -1.98925e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59386e-14, 0, 0, 4.93416e-17, 3.46197e-14, 0, 1.93864e-12, 0, 0, 0
0.225782, 0, 3.20144e-12, 0, 1.41421, -3.20144e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5637e-14, 0, 0, 8.12692e-17, 5.76296e-14, 0, 3.1181e-12, 0, 0, 0
0.233642, 0, 5.11916e-12, 0, 1.41421, -5.11916e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09702e-14, 0, 0, 1.33123e-16, 9.54352e-14, 0, 4.98262e-12, 0, 0, 0
0.241502, 0, 8.13319e-12, 0, 1.41421, -8.13319e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50527e-14, 0, 0, 2.16901e-16, 1.57239e-13, 0, 7.91068e-12, 0, 0, 0
0.249363, 0, 1.28395e-11, 0, 1.41421, -1.28395e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0263e-13, 0, 0, 3.51588e-16, 2.57783e-13, 0, 1.24788e-11, 0, 0, 0
0.257223, 0, 2.01409e-11, 0, 1.41421, -2.01409e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60884e-13, 0, 0, 5.67099e-16, 4.2058e-13, 0, 1.95588e-11, 0, 0, 0
0.265084, 0, 3.1395e-11, 0, 1.41421, -3.1395e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50604e-13, 0, 0, 9.10402e-16, 6.82975e-13, 0, 3.04605e-11, 0, 0, 0
0.272944, 0, 4.86308e-11, 0, 1.41421, -4.86308e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87899e-13, 0, 0, 1.45502e-15, 1.10406e-12, 0, 4.71374e-11, 0, 0, 0
0.280805, 0, 7.48594e-11, 7.00649e-45, 1.41421, -7.48594e-11, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 5.96646e-13, 7.00649e-45, 7.00649e-45, 2.31576e-15, 1.77697e-12, 7.00649e-45, 7.24835e-11, 7.00649e-45, 7.00649e-45, 7.00649e-45
0.288665, 0, 1.1452e-10, 1.26117e-43, 1.41421, -1.1452e-10, 1.26117e-43, 0, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 1.26117e-43, 9.12008e-13, 1.26117e-43, 1.26117e-43, 3.67144e-15, 2.84806e-12, 1.26117e-43, 1.10756e-10, 1.26117e-43, 1.26117e-43, 1.26117e-43
0.296526, 0, 1.74114e-10, 1.86793e-42, 1.41421, -1.74114e-10, 1.86793e-42, 0, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.86793e-42, 1.38542e-12, 1.86793e-42, 1.86793e-42, 5.80029e-15, 4.54662e-12, 1.86793e-42, 1.68177e-10, 1.86793e-42, 1.86793e-42, 1.86793e-42
0.304386, 0, 2.631e-10, 2.51883e-41, 1.41421, -2.631e-10, 2.51883e-41, 0, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.51883e-41, 2.0916e-12, 2.51883e-41, 2.51883e-41, 9.13463e-15, 7.23077e-12, 2.51883e-41, 2.53769e-10, 2.51883e-41, 2.51883e-41, 2.51883e-41
0.312246, 0, 3.95152e-10, 3.04761e-40, 1.41421, -3.95152e-10, 3.04761e-40, 0, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.04761e-40, 3.13842e-12, 3.04761e-40, 3.04761e-40, 1.43461e-14, 1.14588e-11, 3.04761e-40, 3.8054e-10, 3.04761e-40, 3.04761e-40, 3.04761e-40
0.320107, 0, 5.89905e-10, 3.32305e-39, 1.41421, -5.89905e-10, 3.32305e-39, 0, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 3.32305e-39, 4.68056e-12, 3.32305e-39, 3.32305e-39, 2.24776e-14, 1.80987e-11, 3.32305e-39, 5.67103e-10, 3.32305e-39, 3.32305e-39, 3.32305e-39
0.327967, 0, 8.75385e-10, 3.27866e-38, 1.41421, -8.75385e-10, 3.27866e-38, 0, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 3.27866e-38, 6.93839e-12, 3.27866e-38, 3.27866e-38, 3.515e-14, 2.84984e-11, 3.27866e-38, 8.39913e-10, 3.27866e-38, 3.27866e-38, 3.27866e-38
0.335828, 0, 1.29134e-09, 2.94296e-37, 1.41421, -1.29134e-09, 2.94296e-37, 0, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 2.94296e-37, 1.02239e-11, 2.94296e-37, 2.94296e-37, 5.48828e-14, 4.47468e-11, 2.94296e-37, 1.23632e-09, 2.94296e-37, 2.94296e-37, 2.94296e-37
0.343688, 0, 1.89382e-09, 2.41573e-36, 1.41421, -1.89382e-09, 2.41573e-36, 0, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 2.41573e-36, 1.49759e-11, 2.41573e-36, 2.41573e-36, 8.55969e-14, 7.00775e-11, 2.41573e-36, 1.80868e-09, 2.41573e-36, 2.41573e-36, 2.41573e-36
0.351548, 0, 2.76134e-09, 1.82215e-35, 1.41421, -2.76134e-09, 1.82215e-35, 0, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 1.82215e-35, 2.18079e-11, 1.82215e-35, 1.82215e-35, 1.33397e-13, 1.0949e-10, 1.82215e-35, 2.62991e-09, 1.82215e-35, 1.82215e-35, 1.82215e-35
0.359409, 0, 4.00335e-09, 1.26881e-34, 1.41421, -4.00335e-09, 1.26881e-34, 0, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 1.26881e-34, 3.15727e-11, 1.26881e-34, 1.26881e-34, 2.078e-13, 1.70703e-10, 1.26881e-34, 3.80087e-09, 1.26881e-34, 1.26881e-34, 1.26881e-34
0.367269, 0, 5.77151e-09, 8.63068e-34, 1.41421, -5.77151e-09, 8.63068e-34, 0, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 8.63068e-34, 4.54478e-11, 8.63068e-34, 8.63068e-34, 3.23642e-13, 2.65627e-10, 8.63068e-34, 5.46011e-09, 8.63068e-34, 8.63068e-34, 8.63068e-34
0.37513, 0, 8.27488e-09, 5.66489e-33, 1.41421, -8.27488e-09, 5.66489e-33, 0, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 5.66489e-33, 6.50505e-11, 5.66489e-33, 5.66489e-33, 5.04065e-13, 4.12606e-10, 5.66489e-33, 7.79672e-09, 5.66489e-33, 5.66489e-33, 5.66489e-33
0.38299, 0, 1.18003e-08, 3.49361e-32, 1.41421, -1.18003e-08, 3.49361e-32, 0, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 3.49361e-32, 9.25893e-11, 3.49361e-32, 3.49361e-32, 7.85149e-13, 6.39867e-10, 3.49361e-32, 1.1067e-08, 3.49361e-32, 3.49361e-32, 3.49361e-32
0.390851, 0, 1.67392e-08, 2.01406e-31, 1.41421, -1.67392e-08, 2.01406e-31, 0, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 2.01406e-31, 1.31062e-10, 2.01406e-31, 2.01406e-31, 1.22311e-12, 9.90758e-10, 2.01406e-31, 1.56162e-08, 2.01406e-31, 2.01406e-31, 2.01406e-31
0.398711, 0, 2.3624e-08, 1.08664e-30, 1.41421, -2.3624e-08, 1.08664e-30, 0, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.08664e-30, 1.84519e-10, 1.08664e-30, 1.08664e-30, 1.9054e-12, 1.53173e-09, 1.08664e-30, 2.19059e-08, 1.08664e-30, 1.08664e-30, 1.08664e-30
0.406571, 0, 3.31755e-08, 5.50123e-30, 1.41421, -3.31755e-08, 5.50123e-30, 0, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 5.50123e-30, 2.584e-10, 5.50123e-30, 5.50123e-30, 2.96784e-12, 2.36438e-09, 5.50123e-30, 3.05498e-08, 5.50123e-30, 5.50123e-30, 5.50123e-30
0.414432, 0, 4.63663e-08, 2.62151e-29, 1.41421, -4.63663e-08, 2.62151e-29, 0, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 2.62151e-29, 3.59977e-10, 2.62151e-29, 2.62151e-29, 4.62077e-12, 3.64363e-09, 2.62151e-29, 4.23581e-08, 2.62151e-29, 2.62151e-29, 2.62151e-29
0.422292, 0, 6.45047e-08, 1.17964e-28, 1.41421, -6.45047e-08, 1.17964e-28, 0, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 1.17964e-28, 4.98918e-10, 1.17964e-28, 1.17964e-28, 7.18893e-12, 5.60486e-09, 1.17964e-28, 5.83937e-08, 1.17964e-28, 1.17964e-28, 1.17964e-28
0.430153, 0, 8.93454e-08, 5.02759e-28, 1.41421, -8.93454e-08, 5.02759e-28, 0, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 5.02759e-28, 6.8802e-10, 5.02759e-28, 5.02759e-28, 1.11718e-11, 8.60431e-09, 5.02759e-28, 8.00419e-08, 5.02759e-28, 5.02759e-28, 5.02759e-28
0.438013, 0, 1.23237e-07, 2.0352e-27, 1.41421, -1.23237e-07, 2.0352e-27, 0, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 2.0352e-27, 9.44136e-10, 2.0352e-27, 2.0352e-27, 1.73342e-11, 1.31787e-08, 2.0352e-27, 1.09097e-07, 2.0352e-27, 2.0352e-27, 2.0352e-27
0.445874, 0, 1.69317e-07, 7.846e-27, 1.41421, -1.69317e-07, 7.846e-27, 0, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 7.846e-27, 1.28936e-09, 7.846e-27, 7.846e-27, 2.68419e-11, 2.01326e-08, 7.846e-27, 1.47868e-07, 7.846e-27, 7.846e-27, 7.846e-27
0.453734, 0, 2.31768e-07, 2.8881e-26, 1.41421, -2.31768e-07, 2.8881e-26, 0, 2.8881e-26, 2.8881e-26, 2.8881e-26, 2.8881e-26, 2.8881e-26, 2.8881e-26, 6.50419e-14, 2.8881e-26, 2.8881e-26, 2.8881e-26, 1.75252e-09, 2.8881e-26, 2.8881e-26, 4.14619e-11, 3.06651e-08, 2.8881e-26, 1.99309e-07, 2.8881e-26, 2.8881e-26, 2.8881e-26
0.461594, 0, 3.1616e-07, 1.01749e-25, 1.41421, -3.1616e-07, 1.01749e-25, 0, 1.01749e-25, 1.01749e-25, 1.01749e-25, 1.01749e-25, 1.01749e-25, 1.01749e-25, 2.09565e-13, 1.01749e-25, 1.01749e-25, 1.01749e-25, 2.37105e-09, 1.01749e-25, 1.01749e-25, 6.38579e-11, 4.6553e-08, 1.01749e-25, 2.67172e-07, 1.01749e-25, 1.01749e-25, 1.01749e-25
0.469455, 0, 4.3136e-07, 3.4782e-25, 1.41421, -4.3136e-07, 3.96599e-12, 0, 2.12238e-14, 5.51268e-14, 4.85248e-12, 1.69561e-13, 2.51267e-13, 5.89124e-13, 3.44806e-12, 1.06263e-11, 3.88474e-12, 1.37538e-09, 3.19342e-09, 5.09688e-13, 3.42632e-14, 9.80201e-11, 7.041e-08, 2.80508e-15, 3.56242e-07, 3.4782e-25, 3.4782e-25, 1.30693e-11
0.477315, 0, 5.88087e-07, 5.74246e-10, 1.41421, -5.88087e-07, 5.86978e-10, 5.74246e-10, 5.74314e-10, 5.74423e-10, 5.89824e-10, 5.7479e-10, 5.75053e-10, 5.76137e-10, 5.84825e-10, 6.08361e-10, 5.86718e-10, 4.98974e-09, 4.85617e-09, 5.75882e-10, 5.74356e-10, 7.24144e-10, 1.06631e-07, 5.74255e-10, 4.73051e-07, 5.74246e-10, 5.74246e-10, 6.16204e-10
0.485176, 0, 8.01501e-07, 1.84351e-09, 1.41421, -8.01501e-07, 1.87519e-09, 1.84351e-09, 1.84368e-09, 1.84395e-09, 1.88227e-09, 1.84487e-09, 1.84552e-09, 1.84822e-09, 1.86945e-09, 1.9284e-09, 1.87454e-09, 1.283e-08, 7.55987e-09, 1.84758e-09, 1.84379e-09, 2.07179e-09, 1.60874e-07, 1.84353e-09, 6.2521e-07, 1.84351e-09, 1.84351e-09, 1.94791e-09
0.493036, 0, 1.0938e-06, 4.58558e-09, 1.41421, -1.0938e-06, 4.65738e-09, 4.58558e-09, 4.58596e-09, 4.58658e-09, 4.67343e-09, 4.58865e-09, 4.59013e-09, 4.59624e-09, 4.64392e-09, 4.77795e-09, 4.65591e-09, 2.94847e-08, 1.21841e-08, 4.59481e-09, 4.5862e-09, 4.93166e-09, 2.41883e-07, 4.58563e-09, 8.22916e-07, 4.58558e-09, 4.58558e-09, 4.82218e-09
0.500897, 0, 1.49756e-06, 1.03876e-08, 1.41421, -1.49756e-06, 1.05426e-08, 1.03876e-08, 1.03884e-08, 1.03897e-08, 1.05773e-08, 1.03942e-08, 1.03974e-08, 1.04106e-08, 1.05129e-08, 1.0803e-08, 1.05394e-08, 6.41624e-08, 2.0445e-08, 1.04075e-08, 1.03889e-08, 1.09097e-08, 3.6262e-07, 1.03877e-08, 1.07936e-06, 1.03876e-08, 1.03876e-08, 1.08985e-08
0.508757, 0, 2.06215e-06, 2.24206e-08, 1.41421, -2.06215e-06, 2.27452e-08, 2.24206e-08, 2.24223e-08, 2.24251e-08, 2.28177e-08, 2.24345e-08, 2.24412e-08, 2.24688e-08, 2.2682e-08, 2.32902e-08, 2.27385e-08, 1.3497e-07, 3.5677e-08, 2.24623e-08, 2.24234e-08, 2.32042e-08, 5.42395e-07, 2.24208e-08, 1.41222e-06, 2.24206e-08, 2.24206e-08, 2.34901e-08
0.516617, 0, 2.86498e-06, 4.68982e-08, 1.41421, -2.86498e-06, 4.75611e-08, 4.68982e-08, 4.69018e-08, 4.69074e-08, 4.77093e-08, 4.69266e-08, 4.69402e-08, 4.69967e-08, 4.7482e-08, 4.86743e-08, 4.75475e-08, 2.76785e-07, 6.42983e-08, 4.69834e-08, 4.69039e-08, 4.8068e-08, 8.10685e-07, 4.68987e-08, 1.84579e-06, 4.68982e-08, 4.68982e-08, 4.90827e-08
0.524478, 0, 4.0272e-06, 9.57391e-08, 1.41421, -4.0272e-06, 9.70646e-08, 9.57391e-08, 9.57462e-08, 9.57575e-08, 9.73609e-08, 9.57958e-08, 9.58231e-08, 9.5936e-08, 9.69658e-08, 9.92906e-08, 9.70375e-08, 5.55418e-07, 1.18484e-07, 9.59095e-08, 9.57506e-08, 9.74757e-08, 1.21012e-06, 9.57401e-08, 2.41473e-06, 9.57391e-08, 9.57391e-08, 1.00107e-07
0.532338, 0, 5.74739e-06, 1.9134e-07, 1.41421, -5.74739e-06, 1.93938e-07, 1.9134e-07, 1.91354e-07, 1.91376e-07, 1.94519e-07, 1.91451e-07, 1.91504e-07, 1.91726e-07, 1.9448e-07, 1.98302e-07, 1.93885e-07, 1.0925e-06, 2.2095e-07, 1.91674e-07, 1.91362e-07, 1.93903e-07, 1.80706e-06, 1.91342e-07, 3.17027e-06, 1.9134e-07, 1.9134e-07, 1.99903e-07
0.540199, 0, 8.34887e-06, 3.74915e-07, 1.41421, -8.34887e-06, 3.79913e-07, 3.74915e-07, 3.74942e-07, 3.74984e-07, 3.8103e-07, 3.75129e-07, 3.75231e-07, 3.75657e-07, 3.81925e-07, 3.88306e-07, 3.79811e-07, 2.10821e-06, 4.13306e-07, 3.75557e-07, 3.74958e-07, 3.78677e-07, 2.70257e-06, 3.74918e-07, 4.19084e-06, 3.74915e-07, 3.74915e-07, 3.91385e-07
0.548059, 0, 1.23637e-05, 7.20759e-07, 1.41421, -1.23637e-05, 7.30195e-07, 7.20759e-07, 7.2081e-07, 7.2089e-07, 7.32304e-07, 7.21163e-07, 7.21357e-07, 7.22161e-07, 7.35468e-07, 7.4604e-07, 7.30001e-07, 3.9929e-06, 7.70335e-07, 7.21972e-07, 7.20841e-07, 7.26247e-07, 4.05235e-06, 7.20766e-07, 5.59969e-06, 7.20759e-07, 7.20759e-07, 7.51852e-07
0.55592, 0, 1.8665e-05, 1.36002e-06, 1.41421, -1.8665e-05, 1.3775e-06, 1.36002e-06, 1.36011e-06, 1.36026e-06, 1.38141e-06, 1.36076e-06, 1.36112e-06, 1.36261e-06, 1.38978e-06, 1.40687e-06, 1.37714e-06, 7.42432e-06, 1.42378e-06, 1.36226e-06, 1.36017e-06, 1.36797e-06, 6.09765e-06, 1.36003e-06, 7.59388e-06, 1.36002e-06, 1.36002e-06, 1.41764e-06
0.56378, 0, 2.8677e-05, 2.51937e-06, 1.41421, -2.8677e-05, 2.5512e-06, 2.51937e-06, 2.51954e-06, 2.51982e-06, 2.55831e-06, 2.52073e-06, 2.52139e-06, 2.5241e-06, 2.57754e-06, 2.60463e-06, 2.55054e-06, 1.35547e-05, 2.60107e-06, 2.52346e-06, 2.51965e-06, 2.53084e-06, 9.21316e-06, 2.5194e-06, 1.04913e-05, 2.51937e-06, 2.51937e-06, 2.62424e-06
0.57164, 0, 4.47008e-05, 4.58251e-06, 1.41421, -4.47008e-05, 4.63938e-06, 4.58251e-06, 4.58282e-06, 4.58331e-06, 4.65209e-06, 4.58495e-06, 4.58612e-06, 4.59096e-06, 4.69459e-06, 4.73487e-06, 4.63821e-06, 2.43023e-05, 4.6868e-06, 4.58982e-06, 4.58301e-06, 4.59895e-06, 1.39807e-05, 4.58255e-06, 1.48047e-05, 4.58251e-06, 4.58251e-06, 4.7699e-06
