   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_323.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00653907, 0.809098, 0, 0, 1.67604, 0.809098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00132581, 0, 4.05413e-20, 0, 1.41421, -4.05413e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48938e-20, 0, 2.56475e-20, 0, 0
0.00919069, 0, 8.35142e-20, 0, 1.41421, -8.35142e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10294e-20, 0, 5.24847e-20, 0, 0
0.0170556, 0.181258, 1.70218e-19, 0, 1.47691, 0.181258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39565e-20, 0, 1.06262e-19, 0, 0
0.0249205, 0.997589, 3.43397e-19, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30471e-19, 0, 2.12926e-19, 0, 0
0.0327853, 0.821152, 6.85932e-19, 0, 1.67963, 0.821152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63528e-19, 0, 4.22404e-19, 0, 0
0.0406502, 0, 1.38901e-18, 0, 1.41421, -1.38901e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41574e-19, 0, 8.47433e-19, 0, 0
0.0485151, 0.171614, 2.71653e-18, 0, 1.47364, 0.171614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07085e-18, 0, 1.64568e-18, 0, 0
0.05638, 0.99759, 5.26598e-18, 0, 1.73135, 0.99759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09886e-18, 0, 3.16712e-18, 0, 0
0.0642449, 0.99759, 1.01203e-17, 0, 1.73136, 0.99759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07874e-18, 0, 6.04159e-18, 0, 0
0.0721097, 0.833206, 1.92862e-17, 0, 1.68321, 0.833206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.86048e-18, 0, 1.14257e-17, 0, 0
0.0799746, 0, 3.64527e-17, 0, 1.41421, -3.64527e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50268e-17, 0, 2.1426e-17, 0, 0
0.0878395, 0, 6.83456e-17, 0, 1.41421, -6.83456e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84997e-17, 0, 3.98459e-17, 0, 0
0.0957044, 0, 1.27133e-16, 0, 1.41421, -1.27133e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36351e-17, 0, 7.34982e-17, 0, 0
0.103569, 0, 2.34663e-16, 0, 1.41421, -2.34663e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00177e-16, 0, 1.34486e-16, 0, 0
0.111434, 0, 4.29862e-16, 0, 1.41421, -4.29862e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85722e-16, 0, 2.4414e-16, 0, 0
0.119299, 0, 7.81578e-16, 0, 1.41421, -7.81578e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41825e-16, 0, 4.39753e-16, 0, 0
0.127164, 0, 1.41068e-15, 0, 1.41421, -1.41068e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24664e-16, 0, 7.8602e-16, 0, 0
0.135029, 0, 2.52787e-15, 0, 1.41421, -2.52787e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13358e-15, 0, 1.3943e-15, 0, 0
0.142894, 0, 4.49778e-15, 0, 1.41421, -4.49778e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.043e-15, 0, 2.45477e-15, 0, 0
0.150759, 0, 7.94704e-15, 0, 1.41421, -7.94704e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65724e-15, 0, 4.2898e-15, 0, 0
0.158623, 0, 1.39451e-14, 0, 1.41421, -1.39451e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50355e-15, 0, 7.4416e-15, 0, 0
0.166488, 0, 2.4305e-14, 0, 1.41421, -2.4305e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14897e-14, 0, 1.28153e-14, 0, 0
0.174353, 0, 4.2079e-14, 0, 1.41421, -4.2079e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01683e-14, 0, 2.19107e-14, 0, 0
0.182218, 0, 7.23721e-14, 0, 1.41421, -7.23721e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51783e-14, 0, 3.71938e-14, 0, 0
0.190083, 0, 1.23668e-13, 0, 1.41421, -1.23668e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09776e-14, 0, 6.269e-14, 0, 0
0.197948, 0, 2.09975e-13, 0, 1.41421, -2.09975e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05054e-13, 0, 1.04921e-13, 0, 0
0.205813, 0, 3.5428e-13, 0, 1.41421, -3.5428e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79905e-13, 0, 1.74374e-13, 0, 0
0.213678, 0, 5.9406e-13, 0, 1.41421, -5.9406e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06267e-13, 0, 2.87793e-13, 0, 0
0.221542, 0, 9.90067e-13, 0, 1.41421, -9.90067e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18359e-13, 0, 4.71709e-13, 0, 0
0.229407, 0, 1.64019e-12, 0, 1.41421, -1.64019e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72332e-13, 0, 7.67858e-13, 0, 0
0.237272, 0, 2.70126e-12, 0, 1.41421, -2.70126e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45984e-12, 0, 1.24141e-12, 0, 0
0.245137, 0, 4.42317e-12, 0, 1.41421, -4.42317e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42974e-12, 0, 1.99342e-12, 0, 0
0.253002, 0, 7.20197e-12, 0, 1.41421, -7.20197e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02258e-12, 0, 3.17939e-12, 0, 0
0.260867, 0, 1.16622e-11, 0, 1.41421, -1.16622e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62526e-12, 0, 5.03689e-12, 0, 0
0.268732, 0, 1.87838e-11, 0, 1.41421, -1.87838e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08575e-11, 0, 7.92631e-12, 0, 0
0.276597, 0, 3.0098e-11, 0, 1.41421, -3.0098e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77077e-11, 0, 1.23903e-11, 0, 0
0.284462, 0, 4.79866e-11, 0, 1.41421, -4.79866e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87464e-11, 0, 1.92403e-11, 0, 0
0.292326, 0, 7.61413e-11, 1.84971e-43, 1.41421, -7.61413e-11, 1.84971e-43, 0, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 4.64609e-11, 1.84971e-43, 2.96804e-11, 1.84971e-43, 1.84971e-43
0.300191, 0, 1.20264e-10, 3.21178e-42, 1.41421, -1.20264e-10, 3.21178e-42, 0, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 3.21178e-42, 7.47785e-11, 3.21178e-42, 4.54853e-11, 3.21178e-42, 3.21178e-42
0.308056, 0, 1.89133e-10, 4.68468e-41, 1.41421, -1.89133e-10, 4.68468e-41, 0, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 4.68468e-41, 1.19882e-10, 4.68468e-41, 6.92513e-11, 4.68468e-41, 4.68468e-41
0.315921, 0, 2.96234e-10, 6.00583e-40, 1.41421, -2.96234e-10, 6.00583e-40, 0, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 6.00583e-40, 1.91484e-10, 6.00583e-40, 1.0475e-10, 6.00583e-40, 6.00583e-40
0.323786, 0, 4.62231e-10, 6.90213e-39, 1.41421, -4.62231e-10, 6.90213e-39, 0, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 6.90213e-39, 3.04809e-10, 6.90213e-39, 1.57422e-10, 6.90213e-39, 6.90213e-39
0.331651, 0, 7.18742e-10, 7.17365e-38, 1.41421, -7.18742e-10, 7.17365e-38, 0, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 7.17365e-38, 4.83686e-10, 7.17365e-38, 2.35056e-10, 7.17365e-38, 7.17365e-38
0.339516, 0, 1.11407e-09, 6.76197e-37, 1.41421, -1.11407e-09, 6.76197e-37, 0, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 6.76197e-37, 7.65345e-10, 6.76197e-37, 3.48729e-10, 6.76197e-37, 6.76197e-37
0.347381, 0, 1.72198e-09, 5.82414e-36, 1.41421, -1.72198e-09, 5.82414e-36, 0, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 5.82414e-36, 1.2079e-09, 5.82414e-36, 5.14079e-10, 5.82414e-36, 5.82414e-36
0.355245, 0, 2.65496e-09, 4.60045e-35, 1.41421, -2.65496e-09, 4.60045e-35, 0, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 4.60045e-35, 1.90193e-09, 4.60045e-35, 7.53032e-10, 4.60045e-35, 4.60045e-35
0.36311, 0, 4.08458e-09, 3.34697e-34, 1.41421, -4.08458e-09, 3.34697e-34, 0, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 3.34697e-34, 2.98848e-09, 3.34697e-34, 1.0961e-09, 3.34697e-34, 3.34697e-34
0.370975, 0, 6.27244e-09, 2.23101e-33, 1.41421, -6.27244e-09, 2.23101e-33, 0, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 2.23101e-33, 4.68695e-09, 2.23101e-33, 1.58549e-09, 2.23101e-33, 2.23101e-33
0.37884, 0, 9.61722e-09, 1.25666e-32, 1.41421, -9.61722e-09, 1.25666e-32, 0, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 1.25666e-32, 7.33812e-09, 1.25666e-32, 2.27911e-09, 1.25666e-32, 1.25666e-32
0.386705, 0, 1.47264e-08, 7.35757e-32, 1.41421, -1.47264e-08, 7.35757e-32, 0, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 7.35757e-32, 1.14705e-08, 7.35757e-32, 3.25592e-09, 7.35757e-32, 7.35757e-32
0.39457, 0, 2.25249e-08, 3.82295e-31, 1.41421, -2.25249e-08, 3.82295e-31, 0, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 3.82295e-31, 1.79021e-08, 3.82295e-31, 4.62283e-09, 3.82295e-31, 3.82295e-31
0.402435, 0, 3.44199e-08, 1.96692e-30, 1.41421, -3.44199e-08, 1.96692e-30, 0, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 1.96692e-30, 2.78963e-08, 1.96692e-30, 6.52362e-09, 1.96692e-30, 1.96692e-30
0.4103, 0, 5.25756e-08, 2.03937e-29, 1.41421, -5.25756e-08, 2.03937e-29, 0, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 2.03937e-29, 4.34251e-08, 2.03937e-29, 9.15047e-09, 2.03937e-29, 2.03937e-29
0.418165, 0, 8.01874e-08, 9.2159e-29, 1.41421, -8.01874e-08, 9.2159e-29, 0, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 9.2159e-29, 6.74295e-08, 9.2159e-29, 1.27579e-08, 9.2159e-29, 9.2159e-29
0.426029, 0, 1.22176e-07, 4.00356e-28, 1.41421, -1.22176e-07, 4.00356e-28, 0, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 4.00356e-28, 1.04494e-07, 4.00356e-28, 1.76817e-08, 4.00356e-28, 4.00356e-28
0.433894, 0, 1.85926e-07, 1.66026e-27, 1.41421, -1.85926e-07, 1.66026e-27, 0, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.66026e-27, 1.61565e-07, 1.66026e-27, 2.43614e-08, 1.66026e-27, 1.66026e-27
0.441759, 0, 2.82527e-07, 6.57304e-27, 1.41421, -2.82527e-07, 6.57304e-27, 0, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 6.57304e-27, 2.49159e-07, 6.57304e-27, 3.33686e-08, 6.57304e-27, 6.57304e-27
0.449624, 0, 4.28549e-07, 2.48597e-26, 1.41421, -4.28549e-07, 2.48597e-26, 0, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 2.48597e-26, 3.83107e-07, 2.48597e-26, 4.54419e-08, 2.48597e-26, 2.48597e-26
0.457489, 0, 6.48622e-07, 8.99573e-26, 1.41421, -6.48622e-07, 8.99573e-26, 0, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 8.99573e-26, 5.87093e-07, 8.99573e-26, 6.15293e-08, 8.99573e-26, 8.99573e-26
0.465354, 0, 9.79147e-07, 3.1367e-25, 1.41421, -9.79147e-07, 3.1367e-25, 0, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 3.1367e-25, 8.96307e-07, 3.1367e-25, 8.284e-08, 3.1367e-25, 3.1367e-25
0.473219, 0, 1.47423e-06, 5.39923e-11, 1.41421, -1.47423e-06, 8.72957e-11, 5.39923e-11, 8.02894e-11, 2.7507e-10, 6.43423e-11, 2.31297e-10, 9.17338e-11, 1.09934e-10, 5.73814e-11, 9.2475e-11, 5.61135e-11, 5.40421e-11, 5.40306e-11, 1.3627e-06, 5.3993e-11, 1.10971e-07, 5.39923e-11, 5.39923e-11
0.481084, 0, 2.21195e-06, 1.73871e-10, 1.41421, -2.21195e-06, 2.82209e-10, 1.73871e-10, 2.59417e-10, 8.93054e-10, 2.0754e-10, 7.50656e-10, 2.96647e-10, 3.55853e-10, 1.84896e-10, 2.99058e-10, 1.80771e-10, 1.74033e-10, 1.7467e-10, 2.06228e-06, 1.73873e-10, 1.47868e-07, 1.73871e-10, 1.73871e-10
0.488948, 0, 3.306e-06, 4.34693e-10, 1.41421, -3.306e-06, 7.08012e-10, 4.34693e-10, 6.50511e-10, 2.24906e-09, 5.19635e-10, 1.88982e-09, 7.44435e-10, 8.93802e-10, 4.62507e-10, 7.50518e-10, 4.52102e-10, 4.35102e-10, 4.37324e-10, 3.1054e-06, 4.34699e-10, 1.96062e-07, 4.34693e-10, 4.34693e-10
0.496813, 0, 4.92007e-06, 9.92553e-10, 1.41421, -4.92007e-06, 1.62072e-09, 9.92553e-10, 1.48857e-09, 5.16251e-09, 1.18777e-09, 4.33686e-09, 1.70443e-09, 2.04772e-09, 1.05648e-09, 1.71841e-09, 1.03256e-09, 9.93492e-10, 9.9944e-10, 4.65087e-06, 9.92566e-10, 2.5875e-07, 9.92553e-10, 9.92553e-10
0.504678, 0, 7.28889e-06, 2.16457e-09, 1.41421, -7.28889e-06, 3.54024e-09, 2.16457e-09, 3.25083e-09, 1.12967e-08, 2.5921e-09, 9.48852e-09, 3.72356e-09, 4.47536e-09, 2.30456e-09, 3.75418e-09, 2.25219e-09, 2.16663e-09, 2.18088e-09, 6.92594e-06, 2.1646e-09, 3.40068e-07, 2.16457e-09, 2.16457e-09
0.512543, 0, 1.07569e-05, 4.58029e-09, 1.41421, -1.07569e-05, 7.49882e-09, 4.58029e-09, 6.88482e-09, 2.39544e-08, 5.4873e-09, 2.01183e-08, 7.88775e-09, 9.48272e-09, 4.87729e-09, 7.95271e-09, 4.76618e-09, 4.58465e-09, 4.61679e-09, 1.02629e-05, 4.58035e-09, 4.45407e-07, 4.58029e-09, 4.58029e-09
0.520408, 0, 1.57856e-05, 9.46111e-09, 1.41421, -1.57856e-05, 1.55009e-08, 9.46111e-09, 1.42302e-08, 4.95549e-08, 1.13381e-08, 4.16163e-08, 1.63057e-08, 1.96064e-08, 1.00757e-08, 1.64402e-08, 9.8458e-09, 9.47013e-09, 9.53976e-09, 1.51031e-05, 9.46124e-09, 5.81966e-07, 9.46111e-09, 9.46111e-09
0.528273, 0, 2.30464e-05, 1.91275e-08, 1.41421, -2.30464e-05, 3.13569e-08, 1.91275e-08, 2.87841e-08, 1.0031e-07, 2.29281e-08, 8.42358e-08, 3.29866e-08, 3.96699e-08, 2.0372e-08, 3.32588e-08, 1.99065e-08, 1.91458e-08, 1.92922e-08, 2.20832e-05, 1.91278e-08, 7.59611e-07, 1.91275e-08, 1.91275e-08
0.536138, 0, 3.34757e-05, 3.78949e-08, 1.41421, -3.34757e-05, 6.21578e-08, 3.78949e-08, 5.70534e-08, 1.98959e-07, 4.54353e-08, 1.67069e-07, 6.53912e-08, 7.86507e-08, 4.0364e-08, 6.59312e-08, 3.94403e-08, 3.79312e-08, 3.82316e-08, 3.20794e-05, 3.78955e-08, 9.92313e-07, 3.78949e-08, 3.78949e-08
0.544003, 0, 4.83815e-05, 7.36172e-08, 1.41421, -4.83815e-05, 1.20817e-07, 7.36172e-08, 1.10887e-07, 3.86946e-07, 8.8286e-08, 3.24907e-07, 1.27107e-07, 1.52902e-07, 7.84205e-08, 1.28158e-07, 7.66235e-08, 7.36877e-08, 7.42907e-08, 4.6295e-05, 7.36182e-08, 1.30049e-06, 7.36172e-08, 7.36172e-08
