   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_41.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.180642, 0, 1.00419e-21, 0, 1.41421, -1.00419e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0559e-23, 0, 0, 1.23846e-26, 2.35278e-25, 0, 9.93384e-22, 0, 0, 0
0.188491, 0, 2.93823e-21, 0, 1.41421, -2.93823e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08951e-23, 0, 0, 3.6457e-26, 7.08309e-25, 0, 2.90659e-21, 0, 0, 0
0.19634, 0, 8.38887e-21, 0, 1.41421, -8.38887e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82073e-23, 0, 0, 1.04751e-25, 2.07711e-24, 0, 8.29849e-21, 0, 0, 0
0.204189, 0, 2.34044e-20, 0, 1.41421, -2.34044e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46091e-22, 0, 0, 2.94199e-25, 5.94355e-24, 0, 2.31521e-20, 0, 0, 0
0.212038, 0, 6.38858e-20, 0, 1.41421, -6.38858e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71738e-22, 0, 0, 8.08677e-25, 1.66196e-23, 0, 6.31967e-20, 0, 0, 0
0.219887, 0, 1.70797e-19, 0, 1.41421, -1.70797e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79586e-21, 0, 0, 2.17781e-24, 4.54699e-23, 0, 1.68954e-19, 0, 0, 0
0.227736, 0, 4.62022e-19, 0, 1.41421, -4.62022e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85794e-21, 0, 0, 5.95325e-24, 1.26593e-22, 0, 4.57032e-19, 0, 0, 0
0.235585, 0, 1.18314e-18, 0, 1.41421, -1.18314e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.244e-20, 0, 0, 1.53666e-23, 3.31023e-22, 0, 1.17035e-18, 0, 0, 0
0.243434, 0, 2.97618e-18, 0, 1.41421, -2.97618e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12927e-20, 0, 0, 3.89772e-23, 8.49832e-22, 0, 2.944e-18, 0, 0, 0
0.251283, 0, 7.35838e-18, 0, 1.41421, -7.35838e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73683e-20, 0, 0, 9.72098e-23, 2.1435e-21, 0, 7.27877e-18, 0, 0, 0
0.259132, 0, 1.78903e-17, 0, 1.41421, -1.78903e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88103e-19, 0, 0, 2.38505e-22, 5.31467e-21, 0, 1.76967e-17, 0, 0, 0
0.266981, 0, 4.27915e-17, 0, 1.41421, -4.27915e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49916e-19, 0, 0, 5.75932e-22, 1.29603e-20, 0, 4.23281e-17, 0, 0, 0
0.27483, 0, 1.00733e-16, 0, 1.41421, -1.00733e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05911e-18, 0, 0, 1.36934e-21, 3.10984e-20, 0, 9.96413e-17, 0, 0, 0
0.282679, 0, 2.3346e-16, 0, 1.41421, -2.3346e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45458e-18, 0, 0, 3.20687e-21, 7.34556e-20, 0, 2.30929e-16, 0, 0, 0
0.290529, 0, 5.32869e-16, 0, 1.41421, -5.32869e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60248e-18, 0, 0, 7.39995e-21, 1.7086e-19, 0, 5.27089e-16, 0, 0, 0
0.298378, 0, 1.19817e-15, 0, 1.41421, -1.19817e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25971e-17, 0, 0, 1.68301e-20, 3.91499e-19, 0, 1.18516e-15, 0, 0, 0
0.306227, 0, 2.6547e-15, 0, 1.41421, -2.6547e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.791e-17, 0, 0, 3.77379e-20, 8.83955e-19, 0, 2.62587e-15, 0, 0, 0
0.314076, 0, 5.79719e-15, 0, 1.41421, -5.79719e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09472e-17, 0, 0, 8.34486e-20, 1.96729e-18, 0, 5.7342e-15, 0, 0, 0
0.321925, 0, 1.248e-14, 0, 1.41421, -1.248e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31203e-16, 0, 0, 1.82026e-19, 4.31678e-18, 0, 1.23443e-14, 0, 0, 0
0.329774, 0, 2.64909e-14, 0, 1.41421, -2.64909e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78493e-16, 0, 0, 3.91771e-19, 9.34156e-18, 0, 2.62027e-14, 0, 0, 0
0.337623, 0, 5.54542e-14, 0, 1.41421, -5.54542e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8296e-16, 0, 0, 8.3219e-19, 1.9941e-17, 0, 5.48504e-14, 0, 0, 0
0.345472, 0, 1.14499e-13, 0, 1.41421, -1.14499e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20364e-15, 0, 0, 1.7451e-18, 4.19998e-17, 0, 1.13252e-13, 0, 0, 0
0.353321, 0, 2.3322e-13, 0, 1.41421, -2.3322e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45158e-15, 0, 0, 3.61366e-18, 8.73005e-17, 0, 2.30677e-13, 0, 0, 0
0.36117, 0, 4.68688e-13, 0, 1.41421, -4.68688e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9267e-15, 0, 0, 7.39148e-18, 1.79123e-16, 0, 4.63575e-13, 0, 0, 0
0.369019, 0, 9.29431e-13, 0, 1.41421, -9.29431e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.76971e-15, 0, 0, 1.4939e-17, 3.62869e-16, 0, 9.19284e-13, 0, 0, 0
0.376868, 0, 1.81892e-12, 1.4013e-44, 1.41421, -1.81892e-12, 1.4013e-44, 0, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.91195e-14, 1.4013e-44, 1.4013e-44, 2.98455e-17, 7.25976e-16, 1.4013e-44, 1.79905e-12, 1.4013e-44, 1.4013e-44, 1.4013e-44
0.384717, 0, 3.51339e-12, 3.04082e-43, 1.41421, -3.51339e-12, 3.04082e-43, 0, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.69312e-14, 3.04082e-43, 3.04082e-43, 5.89653e-17, 1.43473e-15, 3.04082e-43, 3.47496e-12, 3.04082e-43, 3.04082e-43, 3.04082e-43
0.392566, 0, 6.69884e-12, 4.54581e-42, 1.41421, -6.69884e-12, 4.54581e-42, 0, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 4.54581e-42, 7.04178e-14, 4.54581e-42, 4.54581e-42, 1.15265e-16, 2.80163e-15, 4.54581e-42, 6.6255e-12, 4.54581e-42, 4.54581e-42, 4.54581e-42
0.400416, 0, 1.26089e-11, 6.17048e-41, 1.41421, -1.26089e-11, 6.17048e-41, 0, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 6.17048e-41, 1.32554e-13, 6.17048e-41, 6.17048e-41, 2.23067e-16, 5.40721e-15, 6.17048e-41, 1.24707e-11, 6.17048e-41, 6.17048e-41, 6.17048e-41
0.408265, 0, 2.34318e-11, 7.53166e-40, 1.41421, -2.34318e-11, 7.53166e-40, 0, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 7.53166e-40, 2.46362e-13, 7.53166e-40, 7.53166e-40, 4.27676e-16, 1.03183e-14, 7.53166e-40, 2.31747e-11, 7.53166e-40, 7.53166e-40, 7.53166e-40
0.416114, 0, 4.29953e-11, 8.29906e-39, 1.41421, -4.29953e-11, 8.29906e-39, 0, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 8.29906e-39, 4.52139e-13, 8.29906e-39, 8.29906e-39, 8.12972e-16, 1.94751e-14, 8.29906e-39, 4.25229e-11, 8.29906e-39, 8.29906e-39, 8.29906e-39
0.423963, 0, 7.79048e-11, 8.29147e-38, 1.41421, -7.79048e-11, 8.29147e-38, 0, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.29147e-38, 8.1948e-13, 8.29147e-38, 8.29147e-38, 1.53358e-15, 3.63749e-14, 8.29147e-38, 7.70475e-11, 8.29147e-38, 8.29147e-38, 8.29147e-38
0.431812, 0, 1.39404e-10, 7.55085e-37, 1.41421, -1.39404e-10, 7.55085e-37, 0, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 7.55085e-37, 1.46698e-12, 7.55085e-37, 7.55085e-37, 2.8737e-15, 6.72689e-14, 7.55085e-37, 1.37867e-10, 7.55085e-37, 7.55085e-37, 7.55085e-37
0.439661, 0, 2.46375e-10, 6.29979e-36, 1.41421, -2.46375e-10, 6.29979e-36, 0, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 6.29979e-36, 2.59408e-12, 6.29979e-36, 6.29979e-36, 5.35484e-15, 1.23257e-13, 6.29979e-36, 2.43652e-10, 6.29979e-36, 6.29979e-36, 6.29979e-36
0.44751, 0, 4.30095e-10, 4.8391e-35, 1.41421, -4.30095e-10, 4.8391e-35, 0, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.8391e-35, 4.53185e-12, 4.8391e-35, 4.8391e-35, 9.93355e-15, 2.23949e-13, 4.8391e-35, 4.25329e-10, 4.8391e-35, 4.8391e-35, 4.8391e-35
0.455359, 0, 7.41689e-10, 3.43757e-34, 1.41421, -7.41689e-10, 3.43757e-34, 0, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 3.43757e-34, 7.82283e-12, 3.43757e-34, 3.43757e-34, 1.83653e-14, 4.03868e-13, 3.43757e-34, 7.33444e-10, 3.43757e-34, 3.43757e-34, 3.43757e-34
0.463208, 0, 1.2636e-09, 2.39604e-33, 1.41421, -1.2636e-09, 2.39604e-33, 0, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 2.39604e-33, 1.33449e-11, 2.39604e-33, 2.39604e-33, 3.38744e-14, 7.23721e-13, 2.39604e-33, 1.2495e-09, 2.39604e-33, 2.39604e-33, 2.39604e-33
0.471057, 0, 2.12714e-09, 3.36929e-32, 1.41421, -2.12714e-09, 3.36929e-32, 0, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 3.36929e-32, 2.25029e-11, 3.36929e-32, 3.36929e-32, 6.24787e-14, 1.29204e-12, 3.36929e-32, 2.10329e-09, 3.36929e-32, 3.36929e-32, 3.36929e-32
0.478906, 0, 3.53817e-09, 1.99751e-31, 1.41421, -3.53817e-09, 1.99751e-31, 0, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 1.99751e-31, 3.75098e-11, 1.99751e-31, 1.99751e-31, 1.14958e-13, 2.29527e-12, 1.99751e-31, 3.49825e-09, 1.99751e-31, 1.99751e-31, 1.99751e-31
0.486755, 0, 5.8161e-09, 1.11166e-30, 1.41421, -5.8161e-09, 1.11166e-30, 0, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 1.11166e-30, 6.18248e-11, 1.11166e-30, 1.11166e-30, 2.11405e-13, 4.06855e-12, 1.11166e-30, 5.75e-09, 1.11166e-30, 1.11166e-30, 1.11166e-30
0.494604, 0, 9.44954e-09, 5.8211e-30, 1.41421, -9.44954e-09, 5.8211e-30, 0, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 5.8211e-30, 1.00784e-10, 5.8211e-30, 5.8211e-30, 3.88555e-13, 7.20695e-12, 5.8211e-30, 9.34116e-09, 5.8211e-30, 5.8211e-30, 5.8211e-30
0.502453, 0, 1.51763e-08, 2.87626e-29, 1.41421, -1.51763e-08, 2.87626e-29, 0, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 2.87626e-29, 1.6253e-10, 2.87626e-29, 2.87626e-29, 7.135e-13, 1.27751e-11, 2.87626e-29, 1.50003e-08, 2.87626e-29, 2.87626e-29, 2.87626e-29
0.510302, 0, 2.40968e-08, 1.3452e-28, 1.41421, -2.40968e-08, 1.3452e-28, 0, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 1.3452e-28, 2.59361e-10, 1.3452e-28, 1.3452e-28, 1.30815e-12, 2.26878e-11, 1.3452e-28, 2.38135e-08, 1.3452e-28, 1.3452e-28, 1.3452e-28
0.518152, 0, 3.78314e-08, 5.97263e-28, 1.41421, -3.78314e-08, 5.97263e-28, 0, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 5.97263e-28, 4.09659e-10, 5.97263e-28, 5.97263e-28, 2.39244e-12, 4.03982e-11, 5.97263e-28, 3.7379e-08, 5.97263e-28, 5.97263e-28, 5.97263e-28
0.526001, 0, 5.87367e-08, 2.52459e-27, 1.41421, -5.87367e-08, 2.52459e-27, 0, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 2.52459e-27, 6.40634e-10, 2.52459e-27, 2.52459e-27, 4.35994e-12, 7.21436e-11, 2.52459e-27, 5.80196e-08, 2.52459e-27, 2.52459e-27, 2.52459e-27
0.53385, 0, 9.01991e-08, 1.01869e-26, 1.41421, -9.01991e-08, 1.01869e-26, 0, 1.01869e-26, 1.01869e-26, 1.01869e-26, 1.01869e-26, 1.01869e-26, 1.01869e-26, 6.28434e-14, 1.01869e-26, 1.01869e-26, 1.01869e-26, 9.92194e-10, 1.01869e-26, 1.01869e-26, 7.90821e-12, 1.29178e-10, 1.01869e-26, 8.90697e-08, 1.01869e-26, 1.01869e-26, 1.01869e-26
0.541699, 0, 1.37025e-07, 3.93392e-26, 1.41421, -1.37025e-07, 3.93392e-26, 0, 3.93392e-26, 3.93392e-26, 3.93392e-26, 3.93392e-26, 3.93392e-26, 3.93392e-26, 2.92956e-13, 3.93392e-26, 3.93392e-26, 3.93392e-26, 1.52232e-09, 3.93392e-26, 3.93392e-26, 1.42605e-11, 2.31731e-10, 3.93392e-26, 1.35257e-07, 3.93392e-26, 3.93392e-26, 3.93392e-26
0.549548, 0, 2.0596e-07, 1.45854e-25, 1.41421, -2.0596e-07, 1.45854e-25, 0, 1.45854e-25, 1.45854e-25, 1.45854e-25, 1.45854e-25, 1.45854e-25, 1.45854e-25, 9.70068e-13, 1.45854e-25, 1.45854e-25, 1.45854e-25, 2.31453e-09, 1.45854e-25, 1.45854e-25, 2.55379e-11, 4.15948e-10, 1.45854e-25, 2.03203e-07, 1.45854e-25, 1.45854e-25, 1.45854e-25
0.557397, 0, 3.07885e-07, 5.23612e-25, 1.41421, -3.07885e-07, 1.12628e-12, 0, 2.2577e-14, 4.27889e-14, 1.40542e-13, 4.4233e-13, 5.66207e-13, 6.69816e-13, 8.15486e-12, 1.08202e-11, 6.20096e-12, 1.45556e-09, 3.4881e-09, 1.24135e-12, 5.08921e-14, 4.53742e-11, 7.45854e-10, 2.54684e-15, 3.02107e-07, 5.23612e-25, 5.23612e-25, 1.35288e-11
0.565246, 0, 4.57754e-07, 5.51046e-10, 1.41421, -4.57754e-07, 5.55588e-10, 5.51046e-10, 5.51137e-10, 5.51218e-10, 5.51613e-10, 5.5283e-10, 5.53329e-10, 5.53747e-10, 5.80382e-10, 5.94687e-10, 5.76056e-10, 6.42181e-09, 5.76282e-09, 5.56052e-10, 5.51251e-10, 6.30974e-10, 1.88474e-09, 5.51056e-10, 4.45087e-07, 5.51046e-10, 5.51046e-10, 6.05612e-10
0.573095, 0, 6.79207e-07, 2.21012e-09, 1.41421, -6.79207e-07, 2.22456e-09, 2.21012e-09, 2.21041e-09, 2.21067e-09, 2.21192e-09, 2.21579e-09, 2.21738e-09, 2.21871e-09, 2.29935e-09, 2.34886e-09, 2.28963e-09, 2.08745e-08, 9.93237e-09, 2.22604e-09, 2.21077e-09, 2.3496e-09, 4.58385e-09, 2.21015e-09, 6.49771e-07, 2.21012e-09, 2.21012e-09, 2.3836e-09
0.580944, 0, 1.01282e-06, 6.99996e-09, 1.41421, -1.01282e-06, 7.04195e-09, 6.99996e-09, 7.0008e-09, 7.00155e-09, 7.0052e-09, 7.01645e-09, 7.02107e-09, 7.02493e-09, 7.25224e-09, 7.40336e-09, 7.23114e-09, 6.12669e-08, 1.83486e-08, 7.04624e-09, 7.00185e-09, 7.24099e-09, 1.11975e-08, 7.00005e-09, 9.41217e-07, 6.99996e-09, 6.99996e-09, 7.50434e-09
0.588793, 0, 1.53378e-06, 2.02914e-08, 1.41421, -1.53378e-06, 2.04071e-08, 2.02914e-08, 2.02937e-08, 2.02958e-08, 2.03058e-08, 2.03368e-08, 2.03496e-08, 2.03602e-08, 2.09716e-08, 2.14034e-08, 2.09287e-08, 1.69889e-07, 3.68355e-08, 2.04189e-08, 2.02966e-08, 2.07036e-08, 2.76551e-08, 2.02916e-08, 1.3556e-06, 2.02914e-08, 2.02914e-08, 2.16818e-08
0.596642, 0, 2.39205e-06, 5.57912e-08, 1.41421, -2.39205e-06, 5.60971e-08, 5.57912e-08, 5.57973e-08, 5.58028e-08, 5.58293e-08, 5.59113e-08, 5.5945e-08, 5.59731e-08, 5.75548e-08, 5.87305e-08, 5.74757e-08, 4.51196e-07, 7.97188e-08, 5.61284e-08, 5.5805e-08, 5.6489e-08, 6.85925e-08, 5.57919e-08, 1.94798e-06, 5.57912e-08, 5.57912e-08, 5.94663e-08
0.604491, 0, 3.9001e-06, 1.47103e-07, 1.41421, -3.9001e-06, 1.47882e-07, 1.47103e-07, 1.47119e-07, 1.47133e-07, 1.472e-07, 1.47409e-07, 1.47495e-07, 1.47566e-07, 1.51631e-07, 1.54581e-07, 1.51389e-07, 1.15307e-06, 1.81439e-07, 1.47961e-07, 1.47138e-07, 1.48272e-07, 1.69135e-07, 1.47105e-07, 2.80798e-06, 1.47103e-07, 1.47103e-07, 1.56453e-07
0.61234, 0, 6.71825e-06, 3.73391e-07, 1.41421, -6.71825e-06, 3.753e-07, 3.73391e-07, 3.73429e-07, 3.73464e-07, 3.73629e-07, 3.74141e-07, 3.74351e-07, 3.74526e-07, 3.84752e-07, 3.91733e-07, 3.83903e-07, 2.84078e-06, 4.22282e-07, 3.75495e-07, 3.73477e-07, 3.75329e-07, 4.10862e-07, 3.73395e-07, 4.09212e-06, 3.73391e-07, 3.73391e-07, 3.96324e-07
0.620189, 0, 1.22323e-05, 9.13806e-07, 1.41421, -1.22323e-05, 9.18324e-07, 9.13806e-07, 9.13897e-07, 9.13978e-07, 9.1437e-07, 9.15581e-07, 9.16077e-07, 9.16493e-07, 9.42181e-07, 9.57211e-07, 9.38681e-07, 6.75275e-06, 9.82894e-07, 9.18786e-07, 9.1401e-07, 9.16985e-07, 9.76781e-07, 9.13816e-07, 6.08996e-06, 9.13806e-07, 9.13806e-07, 9.68077e-07
0.628038, 0, 2.32867e-05, 2.15783e-06, 1.41421, -2.32867e-05, 2.16815e-06, 2.15783e-06, 2.15804e-06, 2.15822e-06, 2.15912e-06, 2.16188e-06, 2.16302e-06, 2.16397e-06, 2.22547e-06, 2.25698e-06, 2.21465e-06, 1.54957e-05, 2.25473e-06, 2.1692e-06, 2.1583e-06, 2.16299e-06, 2.26239e-06, 2.15785e-06, 9.35521e-06, 2.15783e-06, 2.15783e-06, 2.2818e-06
