   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_304.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00150235, 0, 4.57045e-17, 0, 1.41421, -4.57045e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62271e-19, 0, 0, 2.68391e-19, 0, 1.04456e-20, 0, 4.50634e-17, 0, 0
0.00934908, 0, 7.95182e-17, 0, 1.41421, -7.95182e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30223e-19, 0, 0, 4.75071e-19, 0, 1.85705e-20, 0, 7.83944e-17, 0, 0
0.0171958, 0, 1.37458e-16, 0, 1.41421, -1.37458e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0893e-18, 0, 0, 8.35604e-19, 0, 3.28178e-20, 0, 1.355e-16, 0, 0
0.0250426, 0, 2.36106e-16, 0, 1.41421, -2.36106e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87085e-18, 0, 0, 1.46063e-18, 0, 5.76557e-20, 0, 2.32717e-16, 0, 0
0.0328893, 0, 4.0302e-16, 0, 1.41421, -4.0302e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19305e-18, 0, 0, 2.53759e-18, 0, 1.00711e-19, 0, 3.97188e-16, 0, 0
0.040736, 0, 6.83695e-16, 0, 1.41421, -6.83695e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41614e-18, 0, 0, 4.38217e-18, 0, 1.74927e-19, 0, 6.73721e-16, 0, 0
0.0485828, 0, 1.15279e-15, 0, 1.41421, -1.15279e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13111e-18, 0, 0, 7.52279e-18, 0, 3.02153e-19, 0, 1.13583e-15, 0, 0
0.0564295, 0, 1.93207e-15, 0, 1.41421, -1.93207e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53017e-17, 0, 0, 1.28389e-17, 0, 5.19079e-19, 0, 1.90341e-15, 0, 0
0.0642762, 0, 3.21892e-15, 0, 1.41421, -3.21892e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54901e-17, 0, 0, 2.17857e-17, 0, 8.86975e-19, 0, 3.17076e-15, 0, 0
0.072123, 0, 5.3314e-15, 0, 1.41421, -5.3314e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22127e-17, 0, 0, 3.67569e-17, 0, 1.50764e-18, 0, 5.25092e-15, 0, 0
