   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_372.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.299882, 0, 6.33385e-11, 1.49939e-43, 1.41421, -6.33385e-11, 1.49939e-43, 0, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 1.49939e-43, 4.54767e-13, 1.49939e-43, 1.49939e-43, 1.49939e-43, 2.86224e-11, 1.49939e-43, 3.42614e-11, 1.49939e-43, 1.49939e-43, 1.49939e-43
0.307747, 0, 1.00913e-10, 2.64285e-42, 1.41421, -1.00913e-10, 2.64285e-42, 0, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 2.64285e-42, 7.09416e-13, 2.64285e-42, 2.64285e-42, 2.64285e-42, 4.67727e-11, 2.64285e-42, 5.34307e-11, 2.64285e-42, 2.64285e-42, 2.64285e-42
0.315611, 0, 1.59945e-10, 3.8865e-41, 1.41421, -1.59945e-10, 3.8865e-41, 0, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 3.8865e-41, 1.09903e-12, 3.8865e-41, 3.8865e-41, 3.8865e-41, 7.61008e-11, 3.8865e-41, 8.2745e-11, 3.8865e-41, 3.8865e-41, 3.8865e-41
0.323475, 0, 2.5226e-10, 5.02272e-40, 1.41421, -2.5226e-10, 5.02272e-40, 0, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 5.02272e-40, 1.69094e-12, 5.02272e-40, 5.02272e-40, 5.02272e-40, 1.23315e-10, 5.02272e-40, 1.27254e-10, 5.02272e-40, 5.02272e-40, 5.02272e-40
0.33134, 0, 3.96008e-10, 5.81699e-39, 1.41421, -3.96008e-10, 5.81699e-39, 0, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 5.81699e-39, 2.58395e-12, 5.81699e-39, 5.81699e-39, 5.81699e-39, 1.9907e-10, 5.81699e-39, 1.94354e-10, 5.81699e-39, 5.81699e-39, 5.81699e-39
0.339204, 0, 6.18976e-10, 6.09036e-38, 1.41421, -6.18976e-10, 6.09036e-38, 0, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 6.09036e-38, 3.92194e-12, 6.09036e-38, 6.09036e-38, 6.09036e-38, 3.20256e-10, 6.09036e-38, 2.94798e-10, 6.09036e-38, 6.09036e-38, 6.09036e-38
0.347069, 0, 9.63614e-10, 5.78252e-37, 1.41421, -9.63614e-10, 5.78252e-37, 0, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.91291e-12, 5.78252e-37, 5.78252e-37, 5.78252e-37, 5.13602e-10, 5.78252e-37, 4.441e-10, 5.78252e-37, 5.78252e-37, 5.78252e-37
0.354933, 0, 1.4947e-09, 5.01491e-36, 1.41421, -1.4947e-09, 5.01491e-36, 0, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 5.01491e-36, 8.85548e-12, 5.01491e-36, 5.01491e-36, 5.01491e-36, 8.21368e-10, 5.01491e-36, 6.64472e-10, 5.01491e-36, 5.01491e-36, 5.01491e-36
0.362798, 0, 2.31095e-09, 3.98828e-35, 1.41421, -2.31095e-09, 3.98828e-35, 0, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 3.98828e-35, 1.31753e-11, 3.98828e-35, 3.98828e-35, 3.98828e-35, 1.31029e-09, 3.98828e-35, 9.87484e-10, 3.98828e-35, 3.98828e-35, 3.98828e-35
0.370662, 0, 3.56281e-09, 2.92122e-34, 1.41421, -3.56281e-09, 2.92122e-34, 0, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.92122e-34, 1.94751e-11, 2.92122e-34, 2.92122e-34, 2.92122e-34, 2.08566e-09, 2.92122e-34, 1.45767e-09, 2.92122e-34, 2.92122e-34, 2.92122e-34
0.378527, 0, 5.47944e-09, 1.95995e-33, 1.41421, -5.47944e-09, 1.95995e-33, 0, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 1.95995e-33, 2.86023e-11, 1.95995e-33, 1.95995e-33, 1.95995e-33, 3.31347e-09, 1.95995e-33, 2.13736e-09, 1.95995e-33, 1.95995e-33, 1.95995e-33
0.386391, 0, 8.41009e-09, 1.11657e-32, 1.41421, -8.41009e-09, 1.11657e-32, 0, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 1.11657e-32, 4.17406e-11, 1.11657e-32, 1.11657e-32, 1.11657e-32, 5.25513e-09, 1.11657e-32, 3.11322e-09, 1.11657e-32, 1.11657e-32, 1.11657e-32
0.394255, 0, 1.28871e-08, 6.58771e-32, 1.41421, -1.28871e-08, 6.58771e-32, 0, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.58771e-32, 6.05328e-11, 6.58771e-32, 6.58771e-32, 6.58771e-32, 8.32179e-09, 6.58771e-32, 4.50478e-09, 6.58771e-32, 6.58771e-32, 6.58771e-32
0.40212, 0, 1.97221e-08, 3.45506e-31, 1.41421, -1.97221e-08, 3.45506e-31, 0, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 3.45506e-31, 8.72443e-11, 3.45506e-31, 3.45506e-31, 3.45506e-31, 1.31591e-08, 3.45506e-31, 6.47572e-09, 3.45506e-31, 3.45506e-31, 3.45506e-31
0.409984, 0, 3.01527e-08, 1.79078e-30, 1.41421, -3.01527e-08, 1.79078e-30, 0, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.79078e-30, 1.2498e-10, 1.79078e-30, 1.79078e-30, 1.79078e-30, 2.07791e-08, 1.79078e-30, 9.24861e-09, 1.79078e-30, 1.79078e-30, 1.79078e-30
0.417849, 0, 4.60654e-08, 8.88301e-30, 1.41421, -4.60654e-08, 8.88301e-30, 0, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 8.88301e-30, 1.7797e-10, 8.88301e-30, 8.88301e-30, 8.88301e-30, 3.27636e-08, 8.88301e-30, 1.31238e-08, 8.88301e-30, 8.88301e-30, 8.88301e-30
0.425713, 0, 7.03335e-08, 4.17166e-29, 1.41421, -7.03335e-08, 4.17166e-29, 0, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 4.17166e-29, 2.51941e-10, 4.17166e-29, 4.17166e-29, 4.17166e-29, 5.15775e-08, 4.17166e-29, 1.8504e-08, 4.17166e-29, 4.17166e-29, 4.17166e-29
0.433578, 0, 1.07327e-07, 1.89122e-28, 1.41421, -1.07327e-07, 1.89122e-28, 0, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 1.89122e-28, 3.54608e-10, 1.89122e-28, 1.89122e-28, 1.89122e-28, 8.10479e-08, 1.89122e-28, 2.59246e-08, 1.89122e-28, 1.89122e-28, 1.89122e-28
0.441442, 0, 1.63679e-07, 8.2439e-28, 1.41421, -1.63679e-07, 8.2439e-28, 0, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 8.2439e-28, 4.963e-10, 8.2439e-28, 8.2439e-28, 8.2439e-28, 1.27089e-07, 8.2439e-28, 3.60937e-08, 8.2439e-28, 8.2439e-28, 8.2439e-28
0.449306, 0, 2.49426e-07, 3.4307e-27, 1.41421, -2.49426e-07, 3.4307e-27, 0, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 3.4307e-27, 6.90774e-10, 3.4307e-27, 3.4307e-27, 3.4307e-27, 1.98795e-07, 3.4307e-27, 4.99397e-08, 3.4307e-27, 3.4307e-27, 3.4307e-27
0.457171, 0, 3.79774e-07, 2.30474e-26, 1.41421, -3.79774e-07, 2.30474e-26, 0, 2.30474e-26, 2.30474e-26, 2.30474e-26, 2.30474e-26, 2.30474e-26, 2.30474e-26, 3.26315e-15, 2.30474e-26, 2.30474e-26, 2.30474e-26, 9.56266e-10, 2.30474e-26, 2.30474e-26, 2.30474e-26, 3.10145e-07, 2.30474e-26, 6.8673e-08, 2.30474e-26, 2.30474e-26, 2.30474e-26
0.465035, 0, 5.77294e-07, 8.39397e-26, 1.41421, -5.77294e-07, 8.39397e-26, 0, 8.39397e-26, 8.39397e-26, 8.39397e-26, 8.39397e-26, 8.39397e-26, 8.39397e-26, 1.08658e-14, 8.39397e-26, 8.39397e-26, 8.39397e-26, 1.31678e-09, 8.39397e-26, 8.39397e-26, 8.39397e-26, 4.82118e-07, 8.39397e-26, 9.38586e-08, 8.39397e-26, 8.39397e-26, 8.39397e-26
0.4729, 0, 8.75939e-07, 2.94419e-25, 1.41421, -8.75939e-07, 2.94419e-25, 0, 2.94419e-25, 2.94419e-25, 2.94419e-25, 2.94419e-25, 2.94419e-25, 2.94419e-25, 2.8082e-14, 2.94419e-25, 2.94419e-25, 2.94419e-25, 1.80381e-09, 2.94419e-25, 2.94419e-25, 2.94419e-25, 7.46626e-07, 2.94419e-25, 1.27509e-07, 2.94419e-25, 2.94419e-25, 2.94419e-25
0.480764, 0, 1.32665e-06, 5.21537e-11, 1.41421, -1.32665e-06, 8.05767e-11, 5.21537e-11, 5.21578e-11, 7.60902e-11, 2.55078e-10, 6.12916e-11, 2.10454e-10, 1.05648e-10, 5.23712e-11, 1.03828e-10, 5.5967e-11, 1.03414e-10, 2.51063e-09, 5.40428e-11, 5.22182e-11, 5.21701e-11, 1.15139e-06, 5.21544e-11, 1.72262e-07, 5.21537e-11, 5.21537e-11, 5.34638e-11
0.488629, 0, 2.00373e-06, 1.70389e-10, 1.41421, -2.00373e-06, 2.64578e-10, 1.70389e-10, 1.70403e-10, 2.49711e-10, 8.42848e-10, 2.0067e-10, 6.94973e-10, 3.4766e-10, 1.71039e-10, 3.41628e-10, 1.83025e-10, 3.40256e-10, 3.50447e-09, 1.76649e-10, 1.70603e-10, 1.7072e-10, 1.76723e-06, 1.70391e-10, 2.31393e-07, 1.70389e-10, 1.70389e-10, 1.7473e-10
0.496493, 0, 3.0166e-06, 4.3335e-10, 1.41421, -3.0166e-06, 6.75759e-10, 4.3335e-10, 4.33385e-10, 6.37495e-10, 2.16401e-09, 5.11283e-10, 1.78343e-09, 8.8958e-10, 4.34963e-10, 8.74055e-10, 4.65872e-10, 8.70525e-10, 4.93282e-09, 4.49461e-10, 4.339e-10, 4.3447e-10, 2.69839e-06, 4.33356e-10, 3.09147e-07, 4.3335e-10, 4.3335e-10, 4.44523e-10
0.504358, 0, 4.5247e-06, 1.009e-09, 1.41421, -4.5247e-06, 1.57773e-09, 1.009e-09, 1.00908e-09, 1.48795e-09, 5.06936e-09, 1.19184e-09, 4.17648e-09, 2.07938e-09, 1.01271e-09, 2.04296e-09, 1.0853e-09, 2.03467e-09, 7.05211e-09, 1.0468e-09, 1.01029e-09, 1.012e-09, 4.09704e-06, 1.00902e-09, 4.10892e-07, 1.009e-09, 1.009e-09, 1.03522e-09
0.512222, 0, 6.75925e-06, 2.24521e-09, 1.41421, -6.75925e-06, 3.51656e-09, 2.24521e-09, 2.2454e-09, 3.31588e-09, 1.13219e-08, 2.65394e-09, 9.3259e-09, 4.63797e-09, 2.25339e-09, 4.55655e-09, 2.41578e-09, 4.53804e-09, 1.03232e-08, 2.32971e-09, 2.2481e-09, 2.25245e-09, 6.18366e-06, 2.24524e-09, 5.43523e-07, 2.24521e-09, 2.24521e-09, 2.30381e-09
0.520086, 0, 1.0062e-05, 4.84537e-09, 1.41421, -1.0062e-05, 7.59724e-09, 4.84537e-09, 4.84577e-09, 7.16286e-09, 2.44922e-08, 5.73008e-09, 2.01718e-08, 1.00246e-08, 4.86317e-09, 9.84835e-09, 5.21456e-09, 9.80828e-09, 1.5593e-08, 5.02827e-09, 4.85161e-09, 4.8619e-09, 9.28333e-06, 4.84543e-09, 7.15978e-07, 4.84537e-09, 4.84537e-09, 4.97221e-09
0.527951, 0, 1.49012e-05, 1.02e-08, 1.41421, -1.49012e-05, 1.60057e-08, 1.02e-08, 1.02008e-08, 1.50893e-08, 5.16497e-08, 1.20665e-08, 4.25349e-08, 2.11268e-08, 1.02406e-08, 2.0755e-08, 1.09789e-08, 2.06704e-08, 2.44337e-08, 1.05858e-08, 1.02131e-08, 1.02363e-08, 1.38374e-05, 1.02001e-08, 9.40018e-07, 1.02e-08, 1.02e-08, 1.04676e-08
0.535815, 0, 2.19616e-05, 2.09956e-08, 1.41421, -2.19616e-05, 3.29687e-08, 2.09956e-08, 2.09973e-08, 3.10788e-08, 1.06477e-07, 2.48449e-08, 8.76793e-08, 4.35298e-08, 2.1111e-08, 4.2763e-08, 2.26019e-08, 4.25887e-08, 3.97603e-08, 2.17914e-08, 2.10228e-08, 2.10731e-08, 2.04852e-05, 2.09959e-08, 1.23151e-06, 2.09956e-08, 2.09956e-08, 2.15475e-08
0.54368, 0, 3.2212e-05, 4.23067e-08, 1.41421, -3.2212e-05, 6.64755e-08, 4.23067e-08, 4.23102e-08, 6.26604e-08, 2.14858e-07, 5.00768e-08, 1.76914e-07, 8.7794e-08, 4.25809e-08, 8.62462e-08, 4.55492e-08, 8.58942e-08, 6.6933e-08, 4.3913e-08, 4.23616e-08, 4.2468e-08, 3.01182e-05, 4.23073e-08, 1.6125e-06, 4.23067e-08, 4.23067e-08, 4.34207e-08
0.551544, 0, 4.70245e-05, 8.35015e-08, 1.41421, -4.70245e-05, 1.31287e-07, 8.35015e-08, 8.35084e-08, 1.23744e-07, 4.24661e-07, 9.88642e-08, 3.49639e-07, 1.73437e-07, 8.41065e-08, 1.70376e-07, 8.99124e-08, 1.69681e-07, 1.15676e-07, 8.66774e-08, 8.36099e-08, 8.38298e-08, 4.39747e-05, 8.35026e-08, 2.11463e-06, 8.35015e-08, 8.35015e-08, 8.5704e-08
0.559409, 0, 6.83399e-05, 1.61481e-07, 1.41421, -6.83399e-05, 2.54055e-07, 1.61481e-07, 1.61495e-07, 2.39442e-07, 8.22403e-07, 1.91243e-07, 6.77065e-07, 3.35711e-07, 1.62761e-07, 3.29782e-07, 1.73901e-07, 3.28434e-07, 2.03332e-07, 1.67634e-07, 1.61691e-07, 1.62136e-07, 6.37635e-05, 1.61483e-07, 2.78473e-06, 1.61481e-07, 1.61481e-07, 1.65748e-07
0.567273, 0, 9.89036e-05, 3.06044e-07, 1.41421, -9.89036e-05, 4.81809e-07, 3.06044e-07, 3.06069e-07, 4.54064e-07, 1.56091e-06, 3.62551e-07, 1.28496e-06, 6.36846e-07, 3.08682e-07, 6.2559e-07, 3.29624e-07, 6.2303e-07, 3.60244e-07, 3.17725e-07, 3.06442e-07, 3.07321e-07, 9.18323e-05, 3.06048e-07, 3.694e-06, 3.06044e-07, 3.06044e-07, 3.14145e-07
0.575137, 0, 0.000142602, 5.6852e-07, 1.41421, -0.000142602, 8.95641e-07, 5.6852e-07, 5.68567e-07, 8.44005e-07, 2.90398e-06, 6.73687e-07, 2.39041e-06, 1.18418e-06, 5.73819e-07, 1.16324e-06, 6.12407e-07, 1.15847e-06, 6.38416e-07, 5.90261e-07, 5.69262e-07, 5.70966e-07, 0.000131393, 5.68527e-07, 4.95263e-06, 5.6852e-07, 5.6852e-07, 5.83597e-07
0.583002, 0, 0.000204946, 1.03531e-06, 1.41421, -0.000204946, 1.63217e-06, 1.03531e-06, 1.03539e-06, 1.53796e-06, 5.29659e-06, 1.22719e-06, 4.35953e-06, 2.15865e-06, 1.04578e-06, 2.12043e-06, 1.11538e-06, 2.11173e-06, 1.12507e-06, 1.07497e-06, 1.03666e-06, 1.0399e-06, 0.000186833, 1.03532e-06, 6.73271e-06, 1.03531e-06, 1.03531e-06, 1.06282e-06
0.590866, 0, 0.000293759, 1.84845e-06, 1.41421, -0.000293759, 2.91626e-06, 1.84845e-06, 1.8486e-06, 2.7477e-06, 9.47201e-06, 2.19174e-06, 7.79557e-06, 3.85814e-06, 1.86883e-06, 3.78976e-06, 1.99171e-06, 3.77421e-06, 1.96327e-06, 1.91942e-06, 1.85087e-06, 1.85691e-06, 0.000264136, 1.84847e-06, 9.30334e-06, 1.84845e-06, 1.84845e-06, 1.89766e-06
