   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_374.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00769293, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000172901, 0, 1.1975e-21, 0, 1.41421, -1.1975e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15039e-23, 0, 0, 1.90061e-26, 0, 2.92243e-22, 0, 8.93736e-22, 0, 0
0.00803873, 0, 2.72923e-21, 0, 1.41421, -2.72923e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6087e-23, 0, 0, 4.37203e-26, 0, 6.76398e-22, 0, 2.0267e-21, 0, 0
0.0159046, 0, 6.1287e-21, 0, 1.41421, -6.1287e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82912e-23, 0, 0, 9.9111e-26, 0, 1.54167e-21, 0, 4.52865e-21, 0, 0
0.0237704, 0, 1.35701e-20, 0, 1.41421, -1.35701e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28437e-22, 0, 0, 2.21577e-25, 0, 3.46316e-21, 0, 9.97829e-21, 0, 0
0.0316362, 0, 2.96466e-20, 0, 1.41421, -2.96466e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79234e-22, 0, 0, 4.88851e-25, 0, 7.67317e-21, 0, 2.16937e-20, 0, 0
0.0395021, 0, 6.39436e-20, 0, 1.41421, -6.39436e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99351e-22, 0, 0, 1.06494e-24, 0, 1.67796e-20, 0, 4.65636e-20, 0, 0
0.0473679, 0, 1.36231e-19, 0, 1.41421, -1.36231e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27071e-21, 0, 0, 2.2919e-24, 0, 3.62366e-20, 0, 9.87217e-20, 0, 0
0.0552337, 0, 2.86825e-19, 0, 1.41421, -2.86825e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66234e-21, 0, 0, 4.87513e-24, 0, 7.73211e-20, 0, 2.06837e-19, 0, 0
0.0630995, 0, 6.13668e-19, 0, 1.41421, -6.13668e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65796e-21, 0, 0, 1.05804e-23, 0, 1.68433e-19, 0, 4.39567e-19, 0, 0
0.0709654, 0, 1.26004e-18, 0, 1.41421, -1.26004e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15598e-20, 0, 0, 2.19508e-23, 0, 3.50374e-19, 0, 8.98084e-19, 0, 0
0.0788312, 0, 2.5604e-18, 0, 1.41421, -2.5604e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33712e-20, 0, 0, 4.50737e-23, 0, 7.2128e-19, 0, 1.81571e-18, 0, 0
