   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_232.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0383697, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0303481, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0223264, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0143048, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00628312, 0, 6.66724e-16, 0, 1.41421, -6.66724e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.33947e-18, 0, 0, 7.67159e-21, 1.4495e-19, 0, 6.64231e-16, 0, 0
0.00173854, 0, 1.2342e-15, 0, 1.41421, -1.2342e-15, 0, 0, 0, 0, 0, 0, 0, 0, 4.33068e-18, 0, 0, 1.44797e-20, 2.7543e-19, 0, 1.22958e-15, 0, 0
0.00976019, 0, 2.26517e-15, 0, 1.41421, -2.26517e-15, 0, 0, 0, 0, 0, 0, 0, 0, 7.94819e-18, 0, 0, 2.71009e-20, 5.19206e-19, 0, 2.25668e-15, 0, 0
0.0177818, 0, 4.1225e-15, 0, 1.41421, -4.1225e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.44652e-17, 0, 0, 5.03077e-20, 9.71143e-19, 0, 4.10702e-15, 0, 0
0.0258035, 0, 7.44094e-15, 0, 1.41421, -7.44094e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.61089e-17, 0, 0, 9.26351e-20, 1.80264e-18, 0, 7.41294e-15, 0, 0
0.0338252, 0, 1.33217e-14, 0, 1.41421, -1.33217e-14, 0, 0, 0, 0, 0, 0, 0, 0, 4.67431e-17, 0, 0, 1.69226e-19, 3.3211e-18, 0, 1.32715e-14, 0, 0
0.0418468, 0, 2.36599e-14, 0, 1.41421, -2.36599e-14, 0, 0, 0, 0, 0, 0, 0, 0, 8.3017e-17, 0, 0, 3.06738e-19, 6.07383e-18, 0, 2.35705e-14, 0, 0
0.0498685, 0, 4.16905e-14, 0, 1.41421, -4.16905e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.46281e-16, 0, 0, 5.51733e-19, 1.10282e-17, 0, 4.15326e-14, 0, 0
