   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_170.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00233576, 0, 1.08977e-29, 0, 1.41421, -1.08977e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94186e-32, 0, 0, 1.55038e-34, 5.64e-36, 0, 1.08682e-29, 0, 0, 0
0.0101738, 0, 1.01034e-28, 0, 1.41421, -1.01034e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72739e-31, 0, 0, 1.43736e-33, 8.55832e-34, 0, 1.00759e-28, 0, 0, 0
0.0180118, 0, 5.89479e-28, 0, 1.41421, -5.89479e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59128e-30, 0, 0, 8.38619e-33, 7.88283e-33, 0, 5.87872e-28, 0, 0, 0
0.0258498, 0.362517, 2.75897e-27, 0, 1.53705, 0.362517, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.44774e-30, 0, 0, 3.92502e-32, 4.61616e-32, 0, 2.75144e-27, 0, 0, 0
0.0336879, 1.63748, 1.12939e-26, 0, 1.90722, 1.63748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04874e-29, 0, 0, 1.60979e-31, 2.17032e-31, 0, 1.1263e-26, 0, 0, 0
0.0415259, 0.176437, 4.21494e-26, 0, 1.47528, 0.176437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1378e-28, 0, 0, 6.03051e-31, 8.9209e-31, 0, 4.20341e-26, 0, 0, 0
0.0493639, 1.17161, 1.46791e-25, 0, 1.7809, 1.17161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96255e-28, 0, 0, 2.11094e-30, 3.34129e-30, 0, 1.46389e-25, 0, 0, 0
0.0572019, 1.82356, 4.83979e-25, 0, 1.95539, 1.82356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30647e-27, 0, 0, 7.00162e-30, 1.16748e-29, 0, 4.82654e-25, 0, 0, 0
0.06504, 0.828386, 1.52523e-24, 0, 1.68178, 0.828386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11726e-27, 0, 0, 2.22102e-29, 3.86127e-29, 0, 1.52105e-24, 0, 0, 0
0.072878, 0.500383, 4.62535e-24, 0, 1.58126, 0.500383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24858e-26, 0, 0, 6.78245e-29, 1.22052e-28, 0, 4.61267e-24, 0, 0, 0
0.080716, 2.664, 1.36699e-23, 0, 2.15963, 2.664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69009e-26, 0, 0, 2.02188e-28, 3.75493e-28, 0, 1.36324e-23, 0, 0, 0
0.088554, 0.835617, 3.91172e-23, 0, 1.68393, 0.835617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05594e-25, 0, 0, 5.83527e-28, 1.11256e-27, 0, 3.90099e-23, 0, 0, 0
0.0963921, 0.159561, 1.08792e-22, 0, 1.46954, 0.159561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93675e-25, 0, 0, 1.63674e-27, 3.19135e-27, 0, 1.08493e-22, 0, 0, 0
0.10423, 0.840439, 2.94914e-22, 0, 1.68536, 0.840439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.961e-25, 0, 0, 4.47497e-27, 8.89651e-27, 0, 2.94105e-22, 0, 0, 0
0.112068, 0, 7.80982e-22, 0, 1.41421, -7.80982e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1082e-24, 0, 0, 1.19531e-26, 2.41718e-26, 0, 7.78838e-22, 0, 0, 0
0.119906, 0.304653, 2.02404e-21, 0, 1.51811, 0.304653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46375e-24, 0, 0, 3.12504e-26, 6.4156e-26, 0, 2.01849e-21, 0, 0, 0
0.127744, 1.69535, 5.14138e-21, 0, 1.92233, 1.69535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38787e-23, 0, 0, 8.00888e-26, 1.66649e-25, 0, 5.12725e-21, 0, 0, 0
0.135582, 0, 1.28163e-20, 0, 1.41421, -1.28163e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45965e-23, 0, 0, 2.01457e-25, 4.24293e-25, 0, 1.2781e-20, 0, 0, 0
0.14342, 0, 3.13854e-20, 0, 1.41421, -3.13854e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47222e-23, 0, 0, 4.9792e-25, 1.06018e-24, 0, 3.12991e-20, 0, 0, 0
