   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_367.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.015835, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00795464, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-7.42912e-05, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00780606, 0, 1.83066e-15, 0, 1.41421, -1.83066e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73146e-18, 0, 0, 1.14066e-18, 0, 3.63784e-17, 0, 1.78541e-15, 0, 0, 0
0.0156864, 0, 3.03865e-15, 0, 1.41421, -3.03865e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28266e-17, 0, 0, 1.92712e-18, 0, 6.18704e-17, 0, 2.96203e-15, 0, 0, 0
0.0235668, 0, 5.0161e-15, 0, 1.41421, -5.0161e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11625e-17, 0, 0, 3.23827e-18, 0, 1.04697e-16, 0, 4.887e-15, 0, 0, 0
0.0314471, 0, 8.23554e-15, 0, 1.41421, -8.23554e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47256e-17, 0, 0, 5.41251e-18, 0, 1.76293e-16, 0, 8.01911e-15, 0, 0, 0
0.0393275, 0, 1.34489e-14, 0, 1.41421, -1.34489e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66748e-17, 0, 0, 8.99904e-18, 0, 2.95405e-16, 0, 1.30878e-14, 0, 0, 0
0.0472078, 0, 2.18462e-14, 0, 1.41421, -2.18462e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20054e-17, 0, 0, 1.48845e-17, 0, 4.92619e-16, 0, 2.12466e-14, 0, 0, 0
0.0550882, 0, 3.53005e-14, 0, 1.41421, -3.53005e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48574e-16, 0, 0, 2.44931e-17, 0, 8.17606e-16, 0, 3.43099e-14, 0, 0, 0
0.0629685, 0, 5.67449e-14, 0, 1.41421, -5.67449e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38669e-16, 0, 0, 4.01013e-17, 0, 1.35065e-15, 0, 5.51155e-14, 0, 0, 0
0.0708489, 0, 9.07474e-14, 0, 1.41421, -9.07474e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81416e-16, 0, 0, 6.53293e-17, 0, 2.22093e-15, 0, 8.80797e-14, 0, 0, 0
0.0787292, 0, 1.44384e-13, 0, 1.41421, -1.44384e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06407e-16, 0, 0, 1.05904e-16, 0, 3.63529e-15, 0, 1.40036e-13, 0, 0, 0
0.0866096, 0, 2.2856e-13, 0, 1.41421, -2.2856e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59208e-16, 0, 0, 1.70847e-16, 0, 5.92352e-15, 0, 2.21507e-13, 0, 0, 0
0.0944899, 0, 3.59995e-13, 0, 1.41421, -3.59995e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50959e-15, 0, 0, 2.74291e-16, 0, 9.60899e-15, 0, 3.48602e-13, 0, 0, 0
0.10237, 0, 5.64184e-13, 0, 1.41421, -5.64184e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36383e-15, 0, 0, 4.38282e-16, 0, 1.55187e-14, 0, 5.45863e-13, 0, 0, 0
0.110251, 0, 8.79812e-13, 0, 1.41421, -8.79812e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68298e-15, 0, 0, 6.97044e-16, 0, 2.49549e-14, 0, 8.50477e-13, 0, 0, 0
0.118131, 0, 1.36527e-12, 0, 1.41421, -1.36527e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70981e-15, 0, 0, 1.10347e-15, 0, 3.99569e-14, 0, 1.3185e-12, 0, 0, 0
0.126011, 0, 2.10821e-12, 0, 1.41421, -2.10821e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80832e-15, 0, 0, 1.73895e-15, 0, 6.3706e-14, 0, 2.03396e-12, 0, 0, 0
0.133892, 0, 3.23962e-12, 0, 1.41421, -3.23962e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35215e-14, 0, 0, 2.72814e-15, 0, 1.01144e-13, 0, 3.12223e-12, 0, 0, 0
0.141772, 0, 4.95413e-12, 0, 1.41421, -4.95413e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06553e-14, 0, 0, 4.26125e-15, 0, 1.59919e-13, 0, 4.76929e-12, 0, 0, 0
0.149652, 0, 7.53957e-12, 0, 1.41421, -7.53957e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1399e-14, 0, 0, 6.62761e-15, 0, 2.51814e-13, 0, 7.24973e-12, 0, 0, 0
0.157533, 0, 1.14194e-11, 0, 1.41421, -1.14194e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74999e-14, 0, 0, 1.02649e-14, 0, 3.94918e-13, 0, 1.09667e-11, 0, 0, 0
0.165413, 0, 1.72133e-11, 0, 1.41421, -1.72133e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15102e-14, 0, 0, 1.58336e-14, 0, 6.16889e-13, 0, 1.65091e-11, 0, 0, 0
0.173293, 0, 2.5824e-11, 0, 1.41421, -2.5824e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0714e-13, 0, 0, 2.43268e-14, 0, 9.59867e-13, 0, 2.47327e-11, 0, 0, 0
0.181174, 0, 3.85595e-11, 0, 1.41421, -3.85595e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59754e-13, 0, 0, 3.72327e-14, 0, 1.48782e-12, 0, 3.68747e-11, 0, 0, 0
0.189054, 0, 5.73054e-11, 0, 1.41421, -5.73054e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3707e-13, 0, 0, 5.6776e-14, 0, 2.2975e-12, 0, 5.47141e-11, 0, 0, 0
0.196934, 0, 8.47675e-11, 0, 1.41421, -8.47675e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50133e-13, 0, 0, 8.62736e-14, 0, 3.53483e-12, 0, 8.07963e-11, 0, 0, 0
0.204815, 0, 1.24808e-10, 0, 1.41421, -1.24808e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14671e-13, 0, 0, 1.30659e-13, 0, 5.41905e-12, 0, 1.18744e-10, 0, 0, 0
0.212695, 0, 1.82914e-10, 0, 1.41421, -1.82914e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.52965e-13, 0, 0, 1.9726e-13, 0, 8.27874e-12, 0, 1.73685e-10, 0, 0, 0
0.220576, 0, 2.66842e-10, 0, 1.41421, -2.66842e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09642e-12, 0, 0, 2.96939e-13, 0, 1.26048e-11, 0, 2.52843e-10, 0, 0, 0
0.228456, 0, 3.87504e-10, 0, 1.41421, -3.87504e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58908e-12, 0, 0, 4.45785e-13, 0, 1.91286e-11, 0, 3.66341e-10, 0, 0, 0
0.236336, 0, 5.60184e-10, 0, 1.41421, -5.60184e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29238e-12, 0, 0, 6.6761e-13, 0, 2.89374e-11, 0, 5.28286e-10, 0, 0, 0
0.244217, 0, 8.06176e-10, 9.80909e-44, 1.41421, -8.06176e-10, 0, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 3.29165e-12, 9.80909e-44, 9.80909e-44, 9.97644e-13, 9.80909e-44, 4.36433e-11, 9.80909e-44, 7.58244e-10, 9.80909e-44, 9.80909e-44, 9.80909e-44
0.252097, 0, 1.15502e-09, 1.70678e-42, 1.41421, -1.15502e-09, 0, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 1.70678e-42, 4.70472e-12, 1.70678e-42, 1.70678e-42, 1.48799e-12, 1.70678e-42, 6.56309e-11, 1.70678e-42, 1.0832e-09, 1.70678e-42, 1.70678e-42, 1.70678e-42
0.259977, 0, 1.64752e-09, 2.45858e-41, 1.41421, -1.64752e-09, 0, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 2.45858e-41, 6.69358e-12, 2.45858e-41, 2.45858e-41, 2.21577e-12, 2.45858e-41, 9.84214e-11, 2.45858e-41, 1.54019e-09, 2.45858e-41, 2.45858e-41, 2.45858e-41
0.267858, 0, 2.33976e-09, 3.13189e-40, 1.41421, -2.33976e-09, 0, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 3.13189e-40, 9.47982e-12, 3.13189e-40, 3.13189e-40, 3.29514e-12, 3.13189e-40, 1.47204e-10, 3.13189e-40, 2.17978e-09, 3.13189e-40, 3.13189e-40, 3.13189e-40
0.275738, 0, 3.30852e-09, 3.57436e-39, 1.41421, -3.30852e-09, 0, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 3.57436e-39, 1.3365e-11, 3.57436e-39, 3.57436e-39, 4.8952e-12, 3.57436e-39, 2.1961e-10, 3.57436e-39, 3.07065e-09, 3.57436e-39, 3.57436e-39, 3.57436e-39
0.283618, 0, 4.65846e-09, 3.68041e-38, 1.41421, -4.65846e-09, 0, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 3.68041e-38, 1.87577e-11, 3.68041e-38, 3.68041e-38, 7.26668e-12, 3.68041e-38, 3.26848e-10, 3.68041e-38, 4.30559e-09, 3.68041e-38, 3.68041e-38, 3.68041e-38
0.291499, 0, 6.53169e-09, 3.43529e-37, 1.41421, -6.53169e-09, 0, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 3.43529e-37, 2.62089e-11, 3.43529e-37, 3.43529e-37, 1.07816e-11, 3.43529e-37, 4.8535e-10, 3.43529e-37, 6.00935e-09, 3.43529e-37, 3.43529e-37, 3.43529e-37
