   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.123249, 0, 1.99391e-14, 0, 1.41421, -1.99391e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03944e-16, 0, 0, 3.18061e-19, 3.76693e-17, 0, 1.97972e-14, 0, 0
0.131111, 0, 3.35307e-14, 0, 1.41421, -3.35307e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74788e-16, 0, 0, 5.44744e-19, 6.50447e-17, 0, 3.32903e-14, 0, 0
0.138974, 0, 5.60263e-14, 0, 1.41421, -5.60263e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92038e-16, 0, 0, 9.27346e-19, 1.11681e-16, 0, 5.56216e-14, 0, 0
0.146836, 0, 9.30202e-14, 0, 1.41421, -9.30202e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84845e-16, 0, 0, 1.56926e-18, 1.90687e-16, 0, 9.23431e-14, 0, 0
0.154699, 0, 1.53469e-13, 0, 1.41421, -1.53469e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99875e-16, 0, 0, 2.63985e-18, 3.238e-16, 0, 1.52342e-13, 0, 0
0.162561, 0, 2.51617e-13, 0, 1.41421, -2.51617e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31135e-15, 0, 0, 4.41507e-18, 5.46863e-16, 0, 2.49754e-13, 0, 0
0.170424, 0, 4.09971e-13, 0, 1.41421, -4.09971e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13653e-15, 0, 0, 7.34176e-18, 9.18661e-16, 0, 4.06909e-13, 0, 0
0.178287, 0, 6.63866e-13, 0, 1.41421, -6.63866e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45951e-15, 0, 0, 1.21397e-17, 1.53525e-15, 0, 6.58859e-13, 0, 0
0.186149, 0, 1.0684e-12, 0, 1.41421, -1.0684e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56734e-15, 0, 0, 1.99618e-17, 2.55248e-15, 0, 1.06026e-12, 0, 0
0.194012, 0, 1.70897e-12, 0, 1.41421, -1.70897e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90483e-15, 0, 0, 3.26451e-17, 4.22219e-15, 0, 1.69581e-12, 0, 0
0.201874, 0, 2.71699e-12, 0, 1.41421, -2.71699e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41567e-14, 0, 0, 5.31024e-17, 6.94936e-15, 0, 2.69583e-12, 0, 0
0.209737, 0, 4.29351e-12, 0, 1.41421, -4.29351e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23703e-14, 0, 0, 8.59306e-17, 1.13821e-14, 0, 4.25967e-12, 0, 0
0.217599, 0, 6.74401e-12, 0, 1.41421, -6.74401e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51372e-14, 0, 0, 1.38349e-16, 1.85526e-14, 0, 6.69018e-12, 0, 0
0.225462, 0, 1.05297e-11, 0, 1.41421, -1.05297e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48608e-14, 0, 0, 2.21648e-16, 3.00983e-14, 0, 1.04446e-11, 0, 0
0.233325, 0, 1.63427e-11, 0, 1.41421, -1.63427e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5147e-14, 0, 0, 3.53415e-16, 4.86045e-14, 0, 1.62085e-11, 0, 0
0.241187, 0, 2.5214e-11, 0, 1.41421, -2.5214e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31371e-13, 0, 0, 5.60946e-16, 7.81374e-14, 0, 2.50039e-11, 0, 0
0.24905, 0, 3.86712e-11, 0, 1.41421, -3.86712e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01497e-13, 0, 0, 8.86475e-16, 1.25067e-13, 0, 3.83438e-11, 0, 0
0.256912, 0, 5.89618e-11, 0, 1.41421, -5.89618e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07246e-13, 0, 0, 1.39516e-15, 1.99338e-13, 0, 5.84538e-11, 0, 0
0.264775, 0, 8.93714e-11, 0, 1.41421, -8.93714e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65765e-13, 0, 0, 2.1873e-15, 3.16415e-13, 0, 8.85871e-11, 0, 0
0.272638, 0, 1.34674e-10, 9.80909e-45, 1.41421, -1.34674e-10, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 7.01977e-13, 9.80909e-45, 9.80909e-45, 3.41696e-15, 5.00282e-13, 9.80909e-45, 1.33468e-10, 9.80909e-45, 9.80909e-45
0.2805, 0, 2.01759e-10, 1.66755e-43, 1.41421, -2.01759e-10, 1.66755e-43, 0, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.05189e-12, 1.66755e-43, 1.66755e-43, 5.32058e-15, 7.88018e-13, 1.66755e-43, 1.99914e-10, 1.66755e-43, 1.66755e-43
0.288363, 0, 3.00511e-10, 2.44947e-42, 1.41421, -3.00511e-10, 2.44947e-42, 0, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 1.56719e-12, 2.44947e-42, 2.44947e-42, 8.2606e-15, 1.2368e-12, 2.44947e-42, 2.97699e-10, 2.44947e-42, 2.44947e-42
0.296225, 0, 4.45016e-10, 3.30244e-41, 1.41421, -4.45016e-10, 3.30244e-41, 0, 3.30244e-41, 3.30244e-41, 3.30244e-41, 3.30244e-41, 3.30244e-41, 3.30244e-41, 3.30244e-41, 3.30244e-41, 3.30244e-41, 2.32162e-12, 3.30244e-41, 3.30244e-41, 1.27924e-14, 1.93456e-12, 3.30244e-41, 4.40747e-10, 3.30244e-41, 3.30244e-41
0.304088, 0, 6.55223e-10, 3.99499e-40, 1.41421, -6.55223e-10, 3.99499e-40, 0, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.99499e-40, 3.4198e-12, 3.99499e-40, 3.99499e-40, 1.97671e-14, 3.01629e-12, 3.99499e-40, 6.48767e-10, 3.99499e-40, 3.99499e-40
0.31195, 0, 9.59206e-10, 4.35383e-39, 1.41421, -9.59206e-10, 4.35383e-39, 0, 4.35383e-39, 4.35383e-39, 4.35383e-39, 4.35383e-39, 4.35383e-39, 4.35383e-39, 4.35383e-39, 4.35383e-39, 4.35383e-39, 5.00915e-12, 4.35383e-39, 4.35383e-39, 3.04893e-14, 4.68877e-12, 4.35383e-39, 9.49477e-10, 4.35383e-39, 4.35383e-39
0.319813, 0, 1.39623e-09, 4.29215e-38, 1.41421, -1.39623e-09, 4.29215e-38, 0, 4.29215e-38, 4.29215e-38, 4.29215e-38, 4.29215e-38, 4.29215e-38, 4.29215e-38, 4.29215e-38, 4.29215e-38, 4.29215e-38, 7.2963e-12, 4.29215e-38, 4.29215e-38, 4.69609e-14, 7.26826e-12, 4.29215e-38, 1.38162e-09, 4.29215e-38, 4.29215e-38
0.327676, 0, 2.02087e-09, 3.84819e-37, 1.41421, -2.02087e-09, 3.84819e-37, 0, 3.84819e-37, 3.84819e-37, 3.84819e-37, 3.84819e-37, 3.84819e-37, 3.84819e-37, 3.84819e-37, 3.84819e-37, 3.84819e-37, 1.0569e-11, 3.84819e-37, 3.84819e-37, 7.22546e-14, 1.12376e-11, 3.84819e-37, 1.99899e-09, 3.84819e-37, 3.84819e-37
0.335538, 0, 2.9085e-09, 3.15395e-36, 1.41421, -2.9085e-09, 3.15395e-36, 0, 3.15395e-36, 3.15395e-36, 3.15395e-36, 3.15395e-36, 3.15395e-36, 3.15395e-36, 3.15395e-36, 3.15395e-36, 3.15395e-36, 1.52261e-11, 3.15395e-36, 3.15395e-36, 1.11093e-13, 1.73332e-11, 3.15395e-36, 2.87583e-09, 3.15395e-36, 3.15395e-36
0.343401, 0, 4.16257e-09, 2.37486e-35, 1.41421, -4.16257e-09, 2.37486e-35, 0, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.37486e-35, 2.18163e-11, 2.37486e-35, 2.37486e-35, 1.7074e-13, 2.66762e-11, 2.37486e-35, 4.11391e-09, 2.37486e-35, 2.37486e-35
0.351263, 0, 5.92427e-09, 1.64486e-34, 1.41421, -5.92427e-09, 1.64486e-34, 0, 1.64486e-34, 1.64486e-34, 1.64486e-34, 1.64486e-34, 1.64486e-34, 1.64486e-34, 1.64486e-34, 1.64486e-34, 1.64486e-34, 3.10915e-11, 1.64486e-34, 1.64486e-34, 2.62371e-13, 4.09717e-11, 1.64486e-34, 5.85195e-09, 1.64486e-34, 1.64486e-34
0.359126, 0, 8.38503e-09, 1.11402e-33, 1.41421, -8.38503e-09, 1.11402e-33, 0, 1.11402e-33, 1.11402e-33, 1.11402e-33, 1.11402e-33, 1.11402e-33, 1.11402e-33, 1.11402e-33, 1.11402e-33, 1.11402e-33, 4.40756e-11, 1.11402e-33, 1.11402e-33, 4.03194e-13, 6.28091e-11, 1.11402e-33, 8.27774e-09, 1.11402e-33, 1.11402e-33
0.366988, 0, 1.18029e-08, 7.29626e-33, 1.41421, -1.18029e-08, 7.29626e-33, 0, 7.29626e-33, 7.29626e-33, 7.29626e-33, 7.29626e-33, 7.29626e-33, 7.29626e-33, 7.29626e-33, 7.29626e-33, 7.29626e-33, 6.21558e-11, 7.29626e-33, 7.29626e-33, 6.19698e-13, 9.61151e-11, 7.29626e-33, 1.1644e-08, 7.29626e-33, 7.29626e-33
0.374851, 0, 1.65238e-08, 4.49007e-32, 1.41421, -1.65238e-08, 4.49007e-32, 0, 4.49007e-32, 4.49007e-32, 4.49007e-32, 4.49007e-32, 4.49007e-32, 4.49007e-32, 4.49007e-32, 4.49007e-32, 4.49007e-32, 8.72013e-11, 4.49007e-32, 4.49007e-32, 9.52639e-13, 1.46833e-10, 4.49007e-32, 1.62888e-08, 4.49007e-32, 4.49007e-32
0.382714, 0, 2.30085e-08, 2.58237e-31, 1.41421, -2.30085e-08, 2.58237e-31, 0, 2.58237e-31, 2.58237e-31, 2.58237e-31, 2.58237e-31, 2.58237e-31, 2.58237e-31, 2.58237e-31, 2.58237e-31, 2.58237e-31, 1.21718e-10, 2.58237e-31, 2.58237e-31, 1.46466e-12, 2.23944e-10, 2.58237e-31, 2.26613e-08, 2.58237e-31, 2.58237e-31
0.390576, 0, 3.18672e-08, 1.38956e-30, 1.41421, -3.18672e-08, 1.38956e-30, 0, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.38956e-30, 1.6905e-10, 1.38956e-30, 1.38956e-30, 2.2519e-12, 3.40984e-10, 1.38956e-30, 3.13549e-08, 1.38956e-30, 1.38956e-30
0.398439, 0, 4.39042e-08, 7.01475e-30, 1.41421, -4.39042e-08, 7.01475e-30, 0, 7.01475e-30, 7.01475e-30, 7.01475e-30, 7.01475e-30, 7.01475e-30, 7.01475e-30, 7.01475e-30, 7.01475e-30, 7.01475e-30, 2.33635e-10, 7.01475e-30, 7.01475e-30, 3.46157e-12, 5.18301e-10, 7.01475e-30, 4.31488e-08, 7.01475e-30, 7.01475e-30
0.406301, 0, 6.01728e-08, 3.33244e-29, 1.41421, -6.01728e-08, 3.33244e-29, 0, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.33244e-29, 3.21339e-10, 3.33244e-29, 3.33244e-29, 5.31848e-12, 7.86392e-10, 3.33244e-29, 5.90597e-08, 3.33244e-29, 3.33244e-29
0.414164, 0, 8.20454e-08, 1.49457e-28, 1.41421, -8.20454e-08, 1.49457e-28, 0, 1.49457e-28, 1.49457e-28, 1.49457e-28, 1.49457e-28, 1.49457e-28, 1.49457e-28, 1.49457e-28, 1.49457e-28, 1.49457e-28, 4.39875e-10, 1.49457e-28, 1.49457e-28, 8.1648e-12, 1.1908e-09, 1.49457e-28, 8.04066e-08, 1.49457e-28, 1.49457e-28
0.422027, 0, 1.11301e-07, 6.34715e-28, 1.41421, -1.11301e-07, 6.34715e-28, 0, 6.34715e-28, 6.34715e-28, 6.34715e-28, 6.34715e-28, 6.34715e-28, 6.34715e-28, 6.34715e-28, 6.34715e-28, 6.34715e-28, 5.99344e-10, 6.34715e-28, 6.34715e-28, 1.25194e-11, 1.79924e-09, 6.34715e-28, 1.0889e-07, 6.34715e-28, 6.34715e-28
0.429889, 0, 1.50234e-07, 2.55971e-27, 1.41421, -1.50234e-07, 2.55971e-27, 0, 2.55971e-27, 2.55971e-27, 2.55971e-27, 2.55971e-27, 2.55971e-27, 2.55971e-27, 2.55971e-27, 2.55971e-27, 2.55971e-27, 8.1291e-10, 2.55971e-27, 2.55971e-27, 1.91657e-11, 2.71202e-09, 2.55971e-27, 1.4669e-07, 2.55971e-27, 2.55971e-27
0.437752, 0, 2.01788e-07, 9.8291e-27, 1.41421, -2.01788e-07, 9.8291e-27, 0, 9.8291e-27, 9.8291e-27, 9.8291e-27, 9.8291e-27, 9.8291e-27, 9.8291e-27, 9.8291e-27, 9.8291e-27, 9.8291e-27, 1.09766e-09, 9.8291e-27, 9.8291e-27, 2.92808e-11, 4.07685e-09, 9.8291e-27, 1.96584e-07, 9.8291e-27, 9.8291e-27
0.445614, 0, 2.69722e-07, 3.60286e-26, 1.41421, -2.69722e-07, 3.60286e-26, 0, 3.60286e-26, 3.60286e-26, 3.60286e-26, 3.60286e-26, 3.60286e-26, 1.18997e-13, 3.60286e-26, 3.60286e-26, 3.60286e-26, 1.47567e-09, 3.60286e-26, 3.60286e-26, 4.46246e-11, 6.1102e-09, 3.60286e-26, 2.62092e-07, 3.60286e-26, 3.60286e-26
0.453477, 0, 3.58814e-07, 1.26368e-25, 1.41421, -3.58814e-07, 1.26368e-25, 0, 1.26368e-25, 1.26368e-25, 1.26368e-25, 1.26368e-25, 1.26368e-25, 3.74998e-13, 1.26368e-25, 1.26368e-25, 1.26368e-25, 1.97535e-09, 1.26368e-25, 1.26368e-25, 6.78129e-11, 9.12729e-09, 1.26368e-25, 3.47644e-07, 1.26368e-25, 1.26368e-25
0.461339, 0, 4.76848e-07, 4.30059e-25, 1.41421, -4.76848e-07, 4.73139e-12, 0, 1.89541e-14, 5.73357e-14, 8.80653e-13, 1.90687e-13, 4.79327e-11, 6.23358e-12, 1.07684e-11, 2.07498e-12, 1.58462e-09, 2.63315e-09, 4.79625e-13, 5.41756e-14, 1.02712e-10, 1.35843e-08, 1.6936e-15, 4.58854e-07, 4.30059e-25, 1.58321e-11
0.469202, 0, 6.32366e-07, 6.83738e-10, 1.41421, -6.32366e-07, 6.98597e-10, 6.83738e-10, 6.83797e-10, 6.83918e-10, 6.86504e-10, 6.84337e-10, 8.34269e-10, 7.02469e-10, 7.17556e-10, 6.90254e-10, 5.66022e-09, 4.17922e-09, 6.85244e-10, 6.83908e-10, 8.3875e-10, 2.08208e-08, 6.83743e-10, 6.03322e-07, 6.83738e-10, 7.33458e-10
0.477065, 0, 8.3712e-07, 2.1376e-09, 1.41421, -8.3712e-07, 2.1737e-09, 2.1376e-09, 2.13774e-09, 2.13804e-09, 2.14432e-09, 2.13905e-09, 2.50333e-09, 2.18246e-09, 2.21976e-09, 2.15343e-09, 1.42284e-08, 6.75892e-09, 2.14126e-09, 2.13801e-09, 2.37061e-09, 3.18586e-08, 2.13761e-09, 7.89775e-07, 2.1376e-09, 2.2584e-09
0.484927, 0, 1.10816e-06, 5.17245e-09, 1.41421, -1.10816e-06, 5.25226e-09, 5.17245e-09, 5.17277e-09, 5.17342e-09, 5.1873e-09, 5.17566e-09, 5.98104e-09, 5.27093e-09, 5.3541e-09, 5.20745e-09, 3.1904e-08, 1.12577e-08, 5.18054e-09, 5.17336e-09, 5.52118e-09, 4.88338e-08, 5.17248e-09, 1.02984e-06, 5.17245e-09, 5.43952e-09
0.49279, 0, 1.47012e-06, 1.1404e-08, 1.41421, -1.47012e-06, 1.15722e-08, 1.1404e-08, 1.14047e-08, 1.14061e-08, 1.14353e-08, 1.14108e-08, 1.31074e-08, 1.16105e-08, 1.17867e-08, 1.14778e-08, 6.77153e-08, 1.93851e-08, 1.14211e-08, 1.1406e-08, 1.19235e-08, 7.5226e-08, 1.14041e-08, 1.33833e-06, 1.1404e-08, 1.19666e-08
0.500652, 0, 1.96025e-06, 2.39745e-08, 1.41421, -1.96025e-06, 2.43179e-08, 2.39745e-08, 2.39759e-08, 2.39787e-08, 2.40384e-08, 2.39884e-08, 2.7453e-08, 2.43946e-08, 2.4756e-08, 2.41251e-08, 1.38971e-07, 3.44011e-08, 2.40093e-08, 2.39785e-08, 2.47446e-08, 1.16782e-07, 2.39747e-08, 1.73481e-06, 2.39745e-08, 2.51235e-08
0.508515, 0, 2.63703e-06, 4.88848e-08, 1.41421, -2.63703e-06, 4.95696e-08, 4.88848e-08, 4.88876e-08, 4.88931e-08, 4.90123e-08, 4.89124e-08, 5.58224e-08, 4.98124e-08, 5.04434e-08, 4.91852e-08, 2.78237e-07, 6.24532e-08, 4.89542e-08, 4.88927e-08, 5.00206e-08, 1.83238e-07, 4.88851e-08, 2.24568e-06, 4.88848e-08, 5.11763e-08
0.516378, 0, 3.59377e-06, 9.73741e-08, 1.41421, -3.59377e-06, 9.87124e-08, 9.73741e-08, 9.73794e-08, 9.73903e-08, 9.76232e-08, 9.7428e-08, 1.10932e-07, 9.92923e-08, 1.0042e-07, 9.7961e-08, 5.456e-07, 1.14963e-07, 9.75097e-08, 9.73894e-08, 9.90404e-08, 2.90619e-07, 9.73745e-08, 2.90764e-06, 9.73741e-08, 1.01852e-07
0.52424, 0, 4.98476e-06, 1.9009e-07, 1.41421, -4.98476e-06, 1.92657e-07, 1.9009e-07, 1.901e-07, 1.90121e-07, 1.90568e-07, 1.90193e-07, 2.16095e-07, 1.95072e-07, 1.95932e-07, 1.91216e-07, 1.04981e-06, 2.12803e-07, 1.9035e-07, 1.90119e-07, 1.92521e-07, 4.66415e-07, 1.90091e-07, 3.77354e-06, 1.9009e-07, 1.9868e-07
0.532103, 0, 7.06302e-06, 3.64238e-07, 1.41421, -7.06302e-06, 3.69074e-07, 3.64238e-07, 3.64257e-07, 3.64296e-07, 3.65138e-07, 3.64432e-07, 4.13231e-07, 3.75303e-07, 3.75244e-07, 3.66358e-07, 1.98394e-06, 3.93457e-07, 3.64728e-07, 3.64293e-07, 3.67766e-07, 7.57008e-07, 3.64239e-07, 4.92188e-06, 3.64238e-07, 3.8042e-07
0.539965, 0, 1.02485e-05, 6.85561e-07, 1.41421, -1.02485e-05, 6.94514e-07, 6.85561e-07, 6.85597e-07, 6.8567e-07, 6.87228e-07, 6.85922e-07, 7.76263e-07, 7.0851e-07, 7.05938e-07, 6.89488e-07, 3.6841e-06, 7.23009e-07, 6.86469e-07, 6.85664e-07, 6.90654e-07, 1.24048e-06, 6.85565e-07, 6.47241e-06, 6.85561e-07, 7.1552e-07
0.547828, 0, 1.52334e-05, 1.26798e-06, 1.41421, -1.52334e-05, 1.28427e-06, 1.26798e-06, 1.26804e-06, 1.26818e-06, 1.27101e-06, 1.26863e-06, 1.43302e-06, 1.31376e-06, 1.30506e-06, 1.27512e-06, 6.72411e-06, 1.31579e-06, 1.26963e-06, 1.26816e-06, 1.27529e-06, 2.04726e-06, 1.26798e-06, 8.61119e-06, 1.26798e-06, 1.32249e-06
0.55569, 0, 2.31486e-05, 2.30505e-06, 1.41421, -2.31486e-05, 2.33419e-06, 2.30505e-06, 2.30516e-06, 2.3054e-06, 2.31047e-06, 2.30622e-06, 2.60026e-06, 2.39297e-06, 2.37137e-06, 2.31783e-06, 1.20646e-05, 2.36588e-06, 2.308e-06, 2.30538e-06, 2.31547e-06, 3.39284e-06, 2.30506e-06, 1.16308e-05, 2.30505e-06, 2.40256e-06
0.563553, 0, 3.58219e-05, 4.11917e-06, 1.41421, -3.58219e-05, 4.17042e-06, 4.11917e-06, 4.11938e-06, 4.11979e-06, 4.12871e-06, 4.12124e-06, 4.63832e-06, 4.28579e-06, 4.2358e-06, 4.14165e-06, 2.12819e-05, 4.19629e-06, 4.12437e-06, 4.11976e-06, 4.13397e-06, 5.62869e-06, 4.11919e-06, 1.5992e-05, 4.11917e-06, 4.29065e-06
0.571416, 0, 5.61622e-05, 7.23688e-06, 1.41421, -5.61622e-05, 7.32549e-06, 7.23688e-06, 7.23724e-06, 7.23796e-06, 7.25338e-06, 7.24046e-06, 8.13454e-06, 7.54838e-06, 7.43855e-06, 7.27574e-06, 3.69127e-05, 7.33431e-06, 7.24587e-06, 7.2379e-06, 7.25776e-06, 9.31973e-06, 7.23692e-06, 2.2419e-05, 7.23688e-06, 7.53338e-06
0.579278, 0, 8.87232e-05, 1.25008e-05, 1.41421, -8.87232e-05, 1.26515e-05, 1.25008e-05, 1.25015e-05, 1.25027e-05, 1.25289e-05, 1.25069e-05, 1.40271e-05, 1.30753e-05, 1.28437e-05, 1.25669e-05, 6.29565e-05, 1.26235e-05, 1.25161e-05, 1.25026e-05, 1.25301e-05, 1.53592e-05, 1.25009e-05, 3.20392e-05, 1.25008e-05, 1.3005e-05
0.587141, 0, 0.000140517, 2.1233e-05, 1.41421, -0.000140517, 2.14849e-05, 2.1233e-05, 2.1234e-05, 2.1236e-05, 2.12799e-05, 2.12431e-05, 2.37848e-05, 2.22777e-05, 2.18063e-05, 2.13435e-05, 0.000105595, 2.1387e-05, 2.12585e-05, 2.12359e-05, 2.12739e-05, 2.51358e-05, 2.12331e-05, 4.65929e-05, 2.1233e-05, 2.20759e-05
0.595003, 0, 0.000222128, 3.54647e-05, 1.41421, -0.000222128, 3.58789e-05, 3.54647e-05, 3.54664e-05, 3.54697e-05, 3.55418e-05, 3.54814e-05, 3.96608e-05, 3.73385e-05, 3.64074e-05, 3.56463e-05, 0.000174185, 3.56574e-05, 3.55067e-05, 3.54694e-05, 3.55215e-05, 4.07685e-05, 3.54649e-05, 6.87123e-05, 3.54647e-05, 3.68507e-05
0.602866, 0, 0.00034925, 5.82549e-05, 1.41421, -0.00034925, 5.89248e-05, 5.82549e-05, 5.82576e-05, 5.82631e-05, 5.83796e-05, 5.82819e-05, 6.50414e-05, 6.15683e-05, 5.97796e-05, 5.85487e-05, 0.00028261, 5.84955e-05, 5.83229e-05, 5.82626e-05, 5.83335e-05, 6.54323e-05, 5.82552e-05, 0.000102331, 5.82549e-05, 6.04965e-05
