   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_298.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00613033, 0, 1.8775e-15, 0, 1.41421, -1.8775e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40408e-17, 0, 0, 1.56151e-17, 0, 5.83086e-19, 0, 1.81726e-15, 0, 0
0.0139744, 0, 3.02351e-15, 0, 1.41421, -3.02351e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09117e-17, 0, 0, 2.55881e-17, 0, 9.66932e-19, 0, 2.92605e-15, 0, 0
0.0218184, 0, 4.8443e-15, 0, 1.41421, -4.8443e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13597e-16, 0, 0, 4.17252e-17, 0, 1.59614e-18, 0, 4.68738e-15, 0, 0
0.0296625, 0, 7.72251e-15, 0, 1.41421, -7.72251e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8106e-16, 0, 0, 6.77093e-17, 0, 2.62288e-18, 0, 7.47112e-15, 0, 0
0.0375065, 0, 1.22494e-14, 0, 1.41421, -1.22494e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87147e-16, 0, 0, 1.0935e-16, 0, 4.2909e-18, 0, 1.18486e-14, 0, 0
0.0453505, 0, 1.93883e-14, 0, 1.41421, -1.93883e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54408e-16, 0, 0, 1.7659e-16, 0, 7.03493e-18, 0, 1.87503e-14, 0, 0
0.0531946, 0, 3.04421e-14, 0, 1.41421, -3.04421e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13349e-16, 0, 0, 2.82408e-16, 0, 1.14021e-17, 0, 2.94349e-14, 0, 0
0.0610386, 0, 4.75664e-14, 0, 1.41421, -4.75664e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11442e-15, 0, 0, 4.4957e-16, 0, 1.84012e-17, 0, 4.5984e-14, 0, 0
0.0688827, 0, 7.39659e-14, 0, 1.41421, -7.39659e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7326e-15, 0, 0, 7.12444e-16, 0, 2.95705e-17, 0, 7.14913e-14, 0, 0
0.0767267, 0, 1.14467e-13, 0, 1.41421, -1.14467e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68079e-15, 0, 0, 1.12398e-15, 0, 4.73194e-17, 0, 1.10615e-13, 0, 0
