   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_525.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.67168, 21.3599, 52.3538, 48.2333, 4.8332, -30.994, 48.2333, 0, 48.2343, 48.9794, 48.5649, 48.7954, 50.7132, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333, 48.2333
5.67954, 32.0667, 52.0753, 48.3183, 5.83667, -20.0086, 48.3183, 0, 48.3192, 49.1224, 48.6535, 49.0839, 50.1694, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183, 48.3183
5.6874, 31.5052, 52.106, 48.4022, 5.78836, -20.6008, 48.4022, 0, 48.4032, 49.2603, 48.7412, 49.4361, 49.874, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022, 48.4022
5.69527, 31.9759, 52.414, 48.4851, 5.82889, -20.4381, 48.4851, 0, 48.4861, 49.3917, 48.8279, 49.8684, 49.7805, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851, 48.4851
5.70313, 25.4699, 52.9898, 48.567, 5.24117, -27.5199, 48.567, 0, 48.5679, 49.5151, 48.9134, 50.3993, 49.8619, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567, 48.567
5.71099, 34.0721, 53.8428, 48.6477, 6.00601, -19.7707, 48.6477, 0, 48.6486, 49.6292, 48.9979, 51.0497, 50.1081, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477, 48.6477
5.71885, 40.4159, 54.9999, 48.7272, 6.51275, -14.584, 48.7272, 0, 48.7281, 49.733, 49.0812, 51.8425, 50.5237, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272, 48.7272
5.72671, 45.6556, 56.5029, 48.8053, 6.90331, -10.8472, 48.8053, 0, 48.8062, 49.8255, 49.1631, 52.8021, 51.1271, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053, 48.8053
5.73457, 59.3488, 58.4073, 48.8819, 7.83255, 0.941509, 48.8819, 0, 48.8829, 49.9062, 49.2435, 53.9534, 51.949, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819, 48.8819
5.74244, 64.7521, 60.78, 48.9569, 8.17019, 3.97211, 48.9569, 0, 48.9579, 49.9746, 49.3224, 55.3209, 53.032, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569, 48.9569
5.7503, 63.5074, 63.6969, 49.03, 8.09366, -0.189545, 49.03, 0, 49.031, 50.0308, 49.3993, 56.9268, 54.4291, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03, 49.03
5.75816, 68.6583, 67.2413, 49.1009, 8.40585, 1.41702, 49.1009, 0, 49.1019, 50.075, 49.474, 58.79, 56.204, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009, 49.1009
5.76602, 77.2225, 71.4994, 49.1692, 8.9007, 5.7231, 49.1692, 0, 49.1701, 50.1075, 49.5462, 60.924, 58.4282, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692, 49.1692
5.77388, 86.6963, 76.5573, 49.2343, 9.41787, 10.139, 49.2343, 0, 49.2352, 50.1289, 49.6151, 63.3349, 61.1803, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343, 49.2343
5.78175, 82.2988, 82.4966, 49.2956, 9.18144, -0.197861, 49.2956, 0, 49.2965, 50.1397, 49.6803, 66.0197, 64.5426, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956, 49.2956
5.78961, 102.816, 89.3873, 49.3522, 10.238, 13.4285, 49.3522, 0, 49.3532, 50.1406, 49.7408, 68.9642, 68.5973, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522, 49.3522
5.79747, 104.625, 97.284, 49.4032, 10.3259, 7.34064, 49.4032, 0, 49.4042, 50.1321, 49.7958, 72.1422, 73.4227, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032, 49.4032
5.80533, 112.08, 106.221, 49.4473, 10.6808, 5.85893, 49.4473, 0, 49.4483, 50.1142, 49.8438, 75.5149, 79.0887, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473, 49.4473
5.81319, 136.431, 116.2, 49.4831, 11.7656, 20.2308, 49.4831, 0, 49.4841, 50.0872, 49.8835, 79.0293, 85.648, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831, 49.4831
5.82106, 158.345, 127.192, 49.5087, 12.6628, 31.1533, 49.5087, 0, 49.5097, 50.0504, 49.913, 82.6204, 93.1333, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087, 49.5087
5.82892, 175.961, 139.127, 49.5222, 13.3402, 36.8337, 49.5222, 0, 49.5232, 50.0032, 49.9305, 86.2113, 101.548, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222, 49.5222
5.83678, 178.1, 151.891, 49.5214, 13.4201, 26.2085, 49.5214, 0, 49.5223, 49.9443, 49.9336, 89.7163, 110.86, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214, 49.5214
5.84464, 177.812, 165.33, 49.5036, 13.4094, 12.4814, 49.5036, 0, 49.5045, 49.8719, 49.9198, 93.0442, 121.004, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036, 49.5036
5.8525, 215.216, 179.238, 49.466, 14.7382, 35.9772, 49.466, 0, 49.467, 49.7838, 49.8862, 96.1001, 131.865, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466, 49.466
5.86036, 213.976, 193.372, 49.4059, 14.6961, 20.6042, 49.4059, 0, 49.4068, 49.6776, 49.8301, 98.792, 143.289, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059, 49.4059
5.86823, 220.575, 207.448, 49.3201, 14.9189, 13.1268, 49.3201, 0, 49.321, 49.5505, 49.7483, 101.033, 155.075, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201, 49.3201
5.87609, 246.115, 221.153, 49.2055, 15.7517, 24.962, 49.2055, 0, 49.2065, 49.3994, 49.6378, 102.748, 166.984, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055, 49.2055
5.88395, 247.364, 234.16, 49.0593, 15.7913, 13.2034, 49.0593, 0, 49.0603, 49.2212, 49.4956, 103.874, 178.746, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593, 49.0593
5.89181, 254.728, 246.128, 48.8787, 16.0227, 8.59999, 48.8787, 0, 48.8797, 49.0131, 49.3191, 104.368, 190.063, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787, 48.8787
5.89967, 279.881, 256.727, 48.6613, 16.7893, 23.1539, 48.6613, 0, 48.6622, 48.7723, 49.1057, 104.205, 200.627, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613, 48.6613
5.90754, 259.09, 265.648, 48.4052, 16.1583, -6.55765, 48.4052, 0, 48.4062, 48.4966, 48.8538, 103.381, 210.131, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052, 48.4052
5.9154, 240.662, 272.618, 48.1093, 15.5776, -31.956, 48.1093, 0, 48.1102, 48.1844, 48.562, 101.916, 218.282, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093, 48.1093
5.92326, 279.629, 277.414, 47.773, 16.7818, 2.21469, 47.773, 0, 47.774, 47.8349, 48.2299, 99.8482, 224.82, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773, 47.773
5.93112, 278.344, 279.874, 47.3969, 16.7435, -1.53009, 47.3969, 0, 47.3978, 47.448, 47.8579, 97.234, 229.524, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969, 47.3969
5.93898, 271.083, 279.904, 46.9822, 16.5252, -8.82083, 46.9822, 0, 46.9831, 47.0249, 47.4475, 94.1465, 232.231, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822, 46.9822
5.94685, 249.986, 277.487, 46.5314, 15.8741, -27.5011, 46.5314, 0, 46.5323, 46.5674, 47.0009, 90.6697, 232.842, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314, 46.5314
5.95471, 244.472, 272.68, 46.0478, 15.6994, -28.2072, 46.0478, 0, 46.0488, 46.0786, 46.5216, 86.8953, 231.326, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0478, 46.0479, 46.0478
5.96257, 236.983, 265.614, 45.5358, 15.4591, -28.6315, 45.5358, 0, 45.5367, 45.5626, 46.0139, 82.9181, 227.726, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5358, 45.5359, 45.5358
5.97043, 246.779, 256.489, 45.0004, 15.7727, -9.71085, 45.0004, 0, 45.0014, 45.0243, 45.483, 78.8319, 222.15, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0004, 45.0006, 45.0004
5.97829, 207.733, 245.563, 44.4476, 14.4822, -37.8294, 44.4476, 0, 44.4486, 44.4693, 44.9348, 74.7265, 214.774, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4476, 44.4479, 44.4476
5.98615, 214.89, 233.136, 43.8838, 14.7272, -18.2462, 43.8838, 0, 43.8848, 43.9039, 44.3757, 70.6835, 205.823, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8838, 43.8843, 43.8838
5.99402, 218.583, 219.539, 43.3157, 14.852, -0.956131, 43.3157, 0, 43.3166, 43.3346, 43.8126, 66.7732, 195.564, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3157, 43.3163, 43.3157
6.00188, 203.566, 205.124, 42.75, 14.3376, -1.55789, 42.75, 0, 42.751, 42.7683, 43.2523, 63.0557, 184.296, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.7509, 42.75
6.00974, 182.32, 190.237, 42.1936, 13.5765, -7.91672, 42.1936, 0, 42.1945, 42.2113, 42.7018, 59.5767, 172.326, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1936, 42.1948, 42.1936
6.0176, 175.628, 175.217, 41.6527, 13.3277, 0.41095, 41.6527, 0, 41.6537, 41.6701, 42.168, 56.3701, 159.964, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6527, 41.6545, 41.6527
6.02546, 143.115, 160.374, 41.1332, 12.0464, -17.2587, 41.1332, 0, 41.1342, 41.1505, 41.657, 53.4566, 147.506, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1332, 41.1357, 41.1332
6.03333, 115.887, 145.98, 40.6401, 10.8576, -30.0926, 40.6401, 0, 40.6411, 40.6573, 41.1747, 50.8452, 135.218, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6401, 40.6434, 40.6401
6.04119, 107.236, 132.27, 40.1777, 10.4516, -25.0338, 40.1777, 0, 40.1786, 40.1949, 40.7269, 48.5359, 123.34, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1777, 40.1822, 40.1777
6.04905, 111.244, 119.429, 39.7491, 10.6416, -8.18501, 39.7491, 0, 39.7501, 39.7665, 40.3189, 46.5196, 112.065, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7491, 39.7551, 39.7491
6.05691, 104.263, 107.598, 39.3569, 10.3084, -3.33508, 39.3569, 0, 39.3579, 39.3744, 39.9561, 44.7812, 101.548, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3569, 39.3648, 39.3569
6.06477, 83.9426, 96.8662, 39.0022, 9.27052, -12.9236, 39.0022, 0, 39.0032, 39.0198, 39.6447, 43.3004, 91.8965, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0022, 39.0125, 39.0022
6.07264, 70.3069, 87.2846, 38.6854, 8.50335, -16.9776, 38.6854, 0, 38.6864, 38.7032, 39.392, 42.0541, 83.1772, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6854, 38.6988, 38.6854
6.0805, 73.1708, 78.8688, 38.4062, 8.67011, -5.69804, 38.4062, 0, 38.4071, 38.4242, 39.2083, 41.0176, 75.4193, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4062, 38.4232, 38.4062
6.08836, 58.1586, 71.604, 38.1631, 7.7562, -13.4454, 38.1631, 0, 38.1641, 38.1813, 39.1074, 40.1655, 68.6167, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1631, 38.1845, 38.1631
6.09622, 51.6455, 65.4565, 37.9545, 7.32431, -13.8109, 37.9545, 0, 37.9555, 37.9729, 39.1097, 39.4732, 62.7364, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9545, 37.9812, 37.9545
6.10408, 43.5975, 60.3818, 37.7779, 6.75259, -16.7842, 37.7779, 0, 37.7789, 37.7966, 39.244, 38.9174, 57.7237, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.7779, 37.8108, 37.7779
6.11195, 41.1525, 56.3348, 37.6308, 6.56906, -15.1822, 37.6308, 0, 37.6317, 37.6496, 39.5515, 38.4764, 53.5085, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6308, 37.6708, 37.6308
6.11981, 36.7698, 53.2805, 37.5101, 6.22654, -16.5107, 37.5101, 0, 37.5111, 37.5292, 40.0897, 38.1311, 50.0117, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5101, 37.5584, 37.5101
6.12767, 39.1936, 51.2031, 37.413, 6.41823, -12.0094, 37.413, 0, 37.4139, 37.4323, 40.9382, 37.8641, 47.1489, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.4704, 37.413
6.13553, 35.1755, 50.1168, 37.3364, 6.09717, -14.9414, 37.3364, 0, 37.3373, 37.3559, 42.2046, 37.6607, 44.836, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.3364, 37.404, 37.3364
6.14339, 43.2432, 50.0771, 37.2775, 6.72631, -6.83392, 37.2775, 0, 37.2784, 37.2972, 44.0325, 37.5084, 42.9916, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.2775, 37.3563, 37.2775
6.15125, 46.8423, 51.1908, 37.2336, 6.98873, -4.34849, 37.2336, 0, 37.2345, 37.2536, 46.6098, 37.3964, 41.5401, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.2336, 37.3243, 37.2336
6.15912, 43.2164, 53.6271, 37.2022, 6.72431, -10.4107, 37.2022, 0, 37.2032, 37.2224, 50.1784, 37.316, 40.4126, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.2022, 37.3054, 37.2022
6.16698, 60.1615, 57.6276, 37.1811, 7.88425, 2.5339, 37.1811, 0, 37.1821, 37.2016, 55.0434, 37.2602, 39.5486, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.1811, 37.2973, 37.1811
6.17484, 81.933, 63.517, 37.1684, 9.1615, 18.416, 37.1684, 0, 37.1693, 37.1891, 61.5842, 37.2232, 38.8953, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.1684, 37.2977, 37.1684
6.1827, 80.1544, 71.7115, 37.1623, 9.06391, 8.44294, 37.1623, 0, 37.1632, 37.1833, 70.2629, 37.2005, 38.4084, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.1623, 37.3046, 37.1623
6.19056, 81.0569, 82.7248, 37.1614, 9.11355, -1.66795, 37.1614, 0, 37.1623, 37.1826, 81.631, 37.1886, 38.0509, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.3163, 37.1614
6.19843, 112.964, 97.173, 37.1645, 10.7221, 15.7912, 37.1645, 0, 37.1654, 37.186, 96.3353, 37.1849, 37.7926, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.1645, 37.3312, 37.1645
6.20629, 126.74, 115.767, 37.1705, 11.3464, 10.9731, 37.1705, 0, 37.1715, 37.1923, 115.111, 37.1873, 37.6093, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.1705, 37.3479, 37.1705
6.21415, 167.381, 139.316, 37.1788, 13.0147, 28.0649, 37.1788, 0, 37.1797, 37.2008, 138.788, 37.1945, 37.482, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.1788, 37.3654, 37.1788
6.22201, 197.458, 168.704, 37.1886, 14.123, 28.7536, 37.1886, 0, 37.1895, 37.2109, 168.262, 37.2056, 37.3958, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.1886, 37.3828, 37.1886
6.22987, 252.448, 204.862, 37.1994, 15.9514, 47.5862, 37.1994, 0, 37.2003, 37.2221, 204.477, 37.22, 37.3396, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.1994, 37.3992, 37.1994
6.23774, 299.152, 248.746, 37.2108, 17.3537, 50.406, 37.2108, 0, 37.2118, 37.2338, 248.398, 37.2377, 37.3046, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.2108, 37.4142, 37.2108
6.2456, 354.631, 301.274, 37.2226, 18.8847, 53.3567, 37.2226, 0, 37.2236, 37.246, 300.947, 37.2588, 37.2847, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.2226, 37.4272, 37.2226
6.25346, 452.161, 363.303, 37.2345, 21.3111, 88.8584, 37.2345, 0, 37.2354, 37.2582, 362.984, 37.2839, 37.2752, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.2345, 37.4381, 37.2345
6.26132, 497.255, 435.535, 37.2463, 22.344, 61.7199, 37.2463, 0, 37.2472, 37.2705, 435.216, 37.3138, 37.2726, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.2463, 37.4467, 37.2463
6.26918, 585.976, 518.456, 37.2579, 24.2482, 67.5202, 37.2579, 0, 37.2589, 37.2826, 518.127, 37.3498, 37.2748, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.2579, 37.453, 37.2579
6.27705, 683.797, 612.279, 37.2692, 26.1877, 71.5184, 37.2692, 0, 37.2702, 37.2945, 611.93, 37.3934, 37.2799, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.2692, 37.457, 37.2692
6.28491, 769.317, 716.863, 37.2802, 27.7726, 52.4539, 37.2802, 0, 37.2812, 37.3061, 716.484, 37.4465, 37.2869, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.2802, 37.4589, 37.2802
6.29277, 931.149, 831.656, 37.2908, 30.5475, 99.493, 37.2908, 0, 37.2917, 37.3174, 831.235, 37.5112, 37.2949, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.2908, 37.459, 37.2908
6.30063, 1003.49, 955.654, 37.3009, 31.7095, 47.8367, 37.3009, 0, 37.3018, 37.3284, 955.177, 37.5901, 37.3034, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.3009, 37.4575, 37.3009
6.30849, 1160.5, 1087.34, 37.3105, 34.0955, 73.1621, 37.3105, 0, 37.3115, 37.3392, 1086.79, 37.686, 37.3121, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.3105, 37.4548, 37.3105
6.31635, 1285.99, 1224.73, 37.3196, 35.8886, 61.2664, 37.3196, 0, 37.3206, 37.3495, 1224.08, 37.8018, 37.3206, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.3196, 37.451, 37.3196
6.32422, 1444.83, 1365.37, 37.3282, 38.0373, 79.4631, 37.3282, 0, 37.3292, 37.3596, 1364.61, 37.9406, 37.3288, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.3282, 37.4466, 37.3282
6.33208, 1574.71, 1506.37, 37.3362, 39.7078, 68.3319, 37.3362, 0, 37.3372, 37.3694, 1505.46, 38.1056, 37.3366, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.3362, 37.4417, 37.3362
6.33994, 1666.89, 1644.54, 37.3436, 40.8521, 22.3536, 37.3436, 0, 37.3446, 37.3789, 1643.45, 38.2995, 37.3438, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.3436, 37.4365, 37.3436
6.3478, 1762.06, 1776.45, 37.3504, 42.0007, -14.39, 37.3504, 0, 37.3513, 37.3881, 1775.16, 38.5249, 37.3505, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.3504, 37.4314, 37.3504
6.35566, 1843.48, 1898.58, 37.3564, 42.959, -55.1038, 37.3564, 0, 37.3574, 37.3971, 1897.04, 38.7837, 37.3565, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.3564, 37.4262, 37.3564
6.36353, 2066.24, 2007.52, 37.3617, 45.4779, 58.7192, 37.3617, 0, 37.3627, 37.4057, 2005.7, 39.077, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.3617, 37.4212, 37.3617
6.37139, 2096.96, 2100.06, 37.3662, 45.8144, -3.09937, 37.3662, 0, 37.3671, 37.4139, 2097.92, 39.405, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.3662, 37.4164, 37.3662
6.37925, 2058.33, 2173.38, 37.3697, 45.3909, -115.047, 37.3697, 0, 37.3707, 37.4218, 2170.89, 39.7662, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.3697, 37.4116, 37.3697
6.38711, 2199.63, 2225.21, 37.3722, 46.9215, -25.5803, 37.3722, 0, 37.3732, 37.4293, 2222.33, 40.1582, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.3722, 37.4068, 37.3722
