   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_12.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00266231, 0.809098, 5.05127e-18, 0, 1.67604, 0.809098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32597e-19, 0, 0, 2.99439e-22, 0, 6.05966e-21, 0, 4.91231e-18, 0, 0, 0
0.0104984, 0.372161, 9.4226e-18, 0, 1.54018, 0.372161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4734e-19, 0, 0, 5.67175e-22, 0, 1.15042e-20, 0, 9.16319e-18, 0, 0, 0
0.0183344, 1.81151, 1.74367e-17, 0, 1.95231, 1.81151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57697e-19, 0, 0, 1.0659e-21, 0, 2.16715e-20, 0, 1.69563e-17, 0, 0, 0
0.0261704, 0.997589, 3.20161e-17, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.40372e-19, 0, 0, 1.98788e-21, 0, 4.05175e-20, 0, 3.11332e-17, 0, 0, 0
0.0340065, 1.53413, 5.83384e-17, 0, 1.87993, 1.53413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53125e-18, 0, 0, 3.67978e-21, 0, 7.5198e-20, 0, 5.67282e-17, 0, 0, 0
0.0418425, 3.63748, 1.0551e-16, 0, 2.37434, 3.63748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76933e-18, 0, 0, 6.76213e-21, 0, 1.3857e-19, 0, 1.02595e-16, 0, 0, 0
0.0496786, 1.82115, 1.89431e-16, 0, 1.95478, 1.82115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97188e-18, 0, 0, 1.2338e-20, 0, 2.53576e-19, 0, 1.84193e-16, 0, 0, 0
0.0575146, 0.997589, 3.37665e-16, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.86224e-18, 0, 0, 2.23546e-20, 0, 4.60891e-19, 0, 3.28319e-16, 0, 0, 0
0.0653506, 1.16679, 5.97657e-16, 0, 1.77955, 1.16679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56855e-17, 0, 0, 4.02263e-20, 0, 8.32163e-19, 0, 5.81099e-16, 0, 0, 0
0.0731867, 1.82839, 1.05051e-15, 0, 1.95663, 1.82839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75697e-17, 0, 0, 7.18998e-20, 0, 1.4928e-18, 0, 1.02137e-15, 0, 0, 0
0.0810227, 0.833206, 1.8339e-15, 0, 1.68321, 0.833206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81276e-17, 0, 0, 1.27665e-19, 0, 2.66096e-18, 0, 1.78298e-15, 0, 0, 0
0.0888588, 0, 3.17995e-15, 0, 1.41421, -3.17995e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.34497e-17, 0, 0, 2.25207e-19, 0, 4.71383e-18, 0, 3.09156e-15, 0, 0, 0
0.0966948, 0, 5.47742e-15, 0, 1.41421, -5.47742e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43736e-16, 0, 0, 3.94738e-19, 0, 8.29973e-18, 0, 5.32499e-15, 0, 0, 0
0.104531, 0, 9.37296e-15, 0, 1.41421, -9.37296e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45952e-16, 0, 0, 6.87525e-19, 0, 1.45263e-17, 0, 9.1118e-15, 0, 0, 0
0.112367, 0, 1.59352e-14, 0, 1.41421, -1.59352e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18131e-16, 0, 0, 1.19003e-18, 0, 2.52752e-17, 0, 1.54906e-14, 0, 0, 0
0.120203, 0, 2.69182e-14, 0, 1.41421, -2.69182e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06293e-16, 0, 0, 2.04717e-18, 0, 4.37248e-17, 0, 2.61662e-14, 0, 0, 0
