   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_613.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.31261, 0, 2.71852e-09, 1.24797e-36, 1.41421, -2.71852e-09, 0, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 1.24797e-36, 8.93777e-12, 1.24797e-36, 1.24797e-36, 1.19309e-11, 1.24797e-36, 3.95948e-12, 1.24797e-36, 2.6937e-09, 1.24797e-36, 1.24797e-36, 1.24797e-36
0.320481, 0, 3.83289e-09, 1.01197e-35, 1.41421, -3.83289e-09, 0, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.01197e-35, 1.26157e-11, 1.01197e-35, 1.01197e-35, 1.80683e-11, 1.01197e-35, 5.9744e-12, 1.01197e-35, 3.79623e-09, 1.01197e-35, 1.01197e-35, 1.01197e-35
0.328352, 0, 5.37653e-09, 7.54193e-35, 1.41421, -5.37653e-09, 0, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 7.54193e-35, 1.77196e-11, 7.54193e-35, 7.54193e-35, 2.73648e-11, 7.54193e-35, 8.99429e-12, 7.54193e-35, 5.32245e-09, 7.54193e-35, 7.54193e-35, 7.54193e-35
0.336223, 0, 7.50372e-09, 5.17137e-34, 1.41421, -7.50372e-09, 0, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 5.17137e-34, 2.47676e-11, 5.17137e-34, 5.17137e-34, 4.14539e-11, 5.17137e-34, 1.35117e-11, 5.17137e-34, 7.42398e-09, 5.17137e-34, 5.17137e-34, 5.17137e-34
0.344094, 0, 1.042e-08, 3.50646e-33, 1.41421, -1.042e-08, 0, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.50646e-33, 3.44529e-11, 3.50646e-33, 3.50646e-33, 6.28168e-11, 3.50646e-33, 2.02569e-11, 3.50646e-33, 1.03024e-08, 3.50646e-33, 3.50646e-33, 3.50646e-33
0.351965, 0, 1.43976e-08, 2.22037e-32, 1.41421, -1.43976e-08, 0, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 2.22037e-32, 4.76987e-11, 2.22037e-32, 2.22037e-32, 9.52194e-11, 2.22037e-32, 3.03101e-11, 2.22037e-32, 1.42244e-08, 2.22037e-32, 2.22037e-32, 2.22037e-32
0.359837, 0, 1.97958e-08, 1.31627e-31, 1.41421, -1.97958e-08, 0, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 1.31627e-31, 6.57294e-11, 1.31627e-31, 1.31627e-31, 1.44374e-10, 1.31627e-31, 4.52667e-11, 1.31627e-31, 1.95404e-08, 1.31627e-31, 1.31627e-31, 1.31627e-31
0.367708, 0, 2.70851e-08, 7.38753e-31, 1.41421, -2.70851e-08, 0, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 7.38753e-31, 9.01598e-11, 7.38753e-31, 7.38753e-31, 2.18927e-10, 7.38753e-31, 6.7477e-11, 7.38753e-31, 2.67086e-08, 7.38753e-31, 7.38753e-31, 7.38753e-31
0.375579, 0, 3.688e-08, 3.89434e-30, 1.41421, -3.688e-08, 0, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 3.89434e-30, 1.23112e-10, 3.89434e-30, 3.89434e-30, 3.3195e-10, 3.89434e-30, 1.00395e-10, 3.89434e-30, 3.63246e-08, 3.89434e-30, 3.89434e-30, 3.89434e-30
0.38345, 0, 4.99783e-08, 1.92781e-29, 1.41421, -4.99783e-08, 0, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.92781e-29, 1.67363e-10, 1.92781e-29, 1.92781e-29, 5.03141e-10, 1.92781e-29, 1.49084e-10, 1.92781e-29, 4.91587e-08, 1.92781e-29, 1.92781e-29, 1.92781e-29
0.391321, 0, 6.74105e-08, 9.00736e-29, 1.41421, -6.74105e-08, 0, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 9.00736e-29, 2.26526e-10, 9.00736e-29, 9.00736e-29, 7.62098e-10, 9.00736e-29, 2.20938e-10, 9.00736e-29, 6.6201e-08, 9.00736e-29, 9.00736e-29, 9.00736e-29
0.399192, 0, 9.05028e-08, 3.9923e-28, 1.41421, -9.05028e-08, 0, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.9923e-28, 3.05292e-10, 3.9923e-28, 3.9923e-28, 1.15314e-09, 3.9923e-28, 3.26724e-10, 3.9923e-28, 8.87176e-08, 3.9923e-28, 3.9923e-28, 3.9923e-28
0.407063, 0, 1.20953e-07, 1.67895e-27, 1.41421, -1.20953e-07, 0, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 1.67895e-27, 4.0972e-10, 1.67895e-27, 1.67895e-27, 1.74237e-09, 1.67895e-27, 4.82049e-10, 1.67895e-27, 1.18319e-07, 1.67895e-27, 1.67895e-27, 1.67895e-27
0.414935, 0, 1.60926e-07, 6.71092e-27, 1.41421, -1.60926e-07, 0, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 6.71092e-27, 5.47604e-10, 6.71092e-27, 6.71092e-27, 2.6279e-09, 6.71092e-27, 7.09449e-10, 6.71092e-27, 1.57041e-07, 6.71092e-27, 6.71092e-27, 6.71092e-27
0.422806, 0, 2.13173e-07, 2.55522e-26, 1.41421, -2.13173e-07, 0, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 2.55522e-26, 7.28937e-10, 2.55522e-26, 2.55522e-26, 3.95472e-09, 2.55522e-26, 1.0413e-09, 2.55522e-26, 2.07448e-07, 2.55522e-26, 2.55522e-26, 2.55522e-26
0.430677, 0, 2.81171e-07, 9.28919e-26, 1.41421, -2.81171e-07, 0, 9.28919e-26, 9.28919e-26, 9.28919e-26, 9.28919e-26, 9.28919e-26, 9.28919e-26, 9.28919e-26, 9.28919e-26, 5.89445e-13, 9.28919e-26, 9.28919e-26, 9.28919e-26, 9.66473e-10, 9.28919e-26, 9.28919e-26, 5.93597e-09, 9.28919e-26, 1.5239e-09, 9.28919e-26, 2.72744e-07, 9.28919e-26, 9.28919e-26, 9.28919e-26
0.438548, 0, 3.69306e-07, 3.23525e-25, 1.41421, -3.69306e-07, 0, 3.23525e-25, 3.23525e-25, 3.23525e-25, 3.23525e-25, 3.23525e-25, 3.23525e-25, 3.23525e-25, 3.23525e-25, 1.81542e-12, 3.23525e-25, 3.23525e-25, 3.23525e-25, 1.27643e-09, 3.23525e-25, 3.23525e-25, 8.88318e-09, 3.23525e-25, 2.22304e-09, 3.23525e-25, 3.56922e-07, 3.23525e-25, 3.23525e-25, 3.23525e-25
0.446419, 0, 4.84895e-07, 1.09432e-24, 1.41421, -4.84895e-07, 0, 7.5189e-15, 3.6403e-12, 1.03515e-13, 7.78611e-11, 4.99106e-11, 4.78292e-10, 2.00356e-10, 4.73969e-12, 3.06405e-11, 5.4245e-11, 3.72665e-11, 7.28024e-10, 1.67939e-09, 2.55318e-11, 6.71204e-13, 1.32493e-08, 3.84747e-13, 3.23171e-09, 1.35262e-15, 4.64989e-07, 1.09432e-24, 1.09432e-24, 5.45537e-11
0.45429, 0, 6.3522e-07, 2.53749e-10, 1.41421, -6.3522e-07, 2.53749e-10, 2.53772e-10, 2.64921e-10, 2.54067e-10, 4.92701e-10, 4.06922e-10, 1.7216e-09, 8.68631e-10, 2.68295e-10, 3.43852e-10, 4.20224e-10, 3.68118e-10, 2.48802e-09, 2.45503e-09, 3.32105e-10, 2.55809e-10, 1.99439e-08, 2.59254e-10, 4.93432e-09, 2.53753e-10, 6.03289e-07, 2.53749e-10, 2.53749e-10, 4.21172e-10
0.462161, 0, 8.30841e-07, 7.71644e-10, 1.41421, -8.30841e-07, 7.71644e-10, 7.71699e-10, 7.98104e-10, 7.72397e-10, 1.33759e-09, 1.13443e-09, 4.24821e-09, 2.22797e-09, 8.06096e-10, 9.82119e-10, 1.16593e-09, 1.04252e-09, 6.06344e-09, 3.64631e-09, 9.57227e-10, 7.76523e-10, 2.99175e-08, 7.90572e-10, 7.52347e-09, 7.71654e-10, 7.79372e-07, 7.71644e-10, 7.71644e-10, 1.16818e-09
0.470032, 0, 1.08659e-06, 1.81622e-09, 1.41421, -1.08659e-06, 1.81622e-09, 1.81634e-09, 1.87317e-09, 1.81784e-09, 3.03431e-09, 2.59704e-09, 9.29882e-09, 4.95067e-09, 1.89037e-09, 2.26613e-09, 2.66485e-09, 2.39923e-09, 1.32057e-08, 5.55657e-09, 2.21565e-09, 1.82672e-09, 4.47754e-08, 1.86467e-09, 1.15142e-08, 1.81624e-09, 1.00287e-06, 1.81622e-09, 1.81622e-09, 2.66968e-09
0.477904, 0, 1.42335e-06, 3.89178e-09, 1.41421, -1.42335e-06, 3.89178e-09, 3.89202e-09, 4.00851e-09, 3.8951e-09, 6.38849e-09, 5.49223e-09, 1.92288e-08, 1.03164e-08, 4.04377e-09, 4.80998e-09, 5.63121e-09, 5.08678e-09, 2.72368e-08, 8.74097e-09, 4.71049e-09, 3.91331e-09, 6.6926e-08, 4.00181e-09, 1.77595e-08, 3.89183e-09, 1.28557e-06, 3.89178e-09, 3.89178e-09, 5.64111e-09
0.485775, 0, 1.87178e-06, 7.95232e-09, 1.41421, -1.87178e-06, 7.95232e-09, 7.9528e-09, 8.18431e-09, 7.95891e-09, 1.29144e-08, 1.11331e-08, 3.84336e-08, 2.07209e-08, 8.25437e-09, 9.77059e-09, 1.14093e-08, 1.03273e-08, 5.43489e-08, 1.42166e-08, 9.57945e-09, 7.99509e-09, 1.00006e-07, 8.18645e-09, 2.76955e-08, 7.9524e-09, 1.64236e-06, 7.95232e-09, 7.95232e-09, 1.1429e-08
0.493646, 0, 2.47878e-06, 1.57696e-08, 1.41421, -2.47878e-06, 1.57696e-08, 1.57705e-08, 1.62202e-08, 1.57824e-08, 2.54071e-08, 2.19474e-08, 7.49717e-08, 4.05692e-08, 1.63563e-08, 1.98027e-08, 2.24839e-08, 2.03824e-08, 1.05883e-07, 2.38333e-08, 1.89299e-08, 1.58527e-08, 1.49546e-07, 1.62476e-08, 4.37526e-08, 1.57697e-08, 2.09214e-06, 1.57696e-08, 1.57696e-08, 2.25221e-08
0.501517, 0, 3.31723e-06, 3.05748e-08, 1.41421, -3.31723e-06, 3.05748e-08, 3.05766e-08, 3.14332e-08, 3.05992e-08, 4.89347e-08, 4.23439e-08, 1.43358e-07, 7.78193e-08, 3.16924e-08, 3.98595e-08, 4.3366e-08, 3.93624e-08, 2.02245e-07, 4.09183e-08, 3.65953e-08, 3.07331e-08, 2.24004e-07, 3.15223e-08, 7.00151e-08, 3.05751e-08, 2.65934e-06, 3.05748e-08, 3.05748e-08, 4.34387e-08
0.509388, 0, 4.50573e-06, 5.816e-08, 1.41421, -4.50573e-06, 5.816e-08, 5.81634e-08, 5.97669e-08, 5.82057e-08, 9.25274e-08, 8.01903e-08, 2.69275e-07, 1.46596e-07, 6.02521e-08, 8.20224e-08, 8.21035e-08, 7.46093e-08, 3.79505e-07, 7.13816e-08, 6.94296e-08, 5.84563e-08, 3.36402e-07, 5.99948e-08, 1.13458e-07, 5.81606e-08, 3.3762e-06, 5.816e-08, 5.816e-08, 8.22397e-08
0.517259, 0, 6.22818e-06, 1.08723e-07, 1.41421, -6.22818e-06, 1.08723e-07, 1.08729e-07, 1.11681e-07, 1.08807e-07, 1.71992e-07, 1.4928e-07, 4.97377e-07, 2.7153e-07, 1.12574e-07, 1.60951e-07, 1.52802e-07, 1.39005e-07, 7.00306e-07, 1.25565e-07, 1.2947e-07, 1.09268e-07, 5.07066e-07, 1.12206e-07, 1.85844e-07, 1.08724e-07, 4.28641e-06, 1.08723e-07, 1.08723e-07, 1.53053e-07
0.52513, 0, 8.78364e-06, 1.99899e-07, 1.41421, -8.78364e-06, 1.99899e-07, 1.9991e-07, 2.05257e-07, 2.00052e-07, 3.14505e-07, 2.73364e-07, 9.03911e-07, 4.94809e-07, 2.06876e-07, 3.06173e-07, 2.79744e-07, 2.54753e-07, 1.2715e-06, 2.21279e-07, 2.3748e-07, 2.00887e-07, 7.67015e-07, 2.06394e-07, 3.06881e-07, 1.99901e-07, 5.45073e-06, 1.99899e-07, 1.99899e-07, 2.80198e-07
0.533002, 0, 1.26558e-05, 3.61766e-07, 1.41421, -1.26558e-05, 3.61766e-07, 3.61786e-07, 3.71321e-07, 3.62038e-07, 5.66134e-07, 4.9277e-07, 1.61718e-06, 8.87655e-07, 3.74207e-07, 5.69995e-07, 5.04147e-07, 4.59582e-07, 2.27267e-06, 3.88814e-07, 4.28781e-07, 3.63528e-07, 1.16489e-06, 3.73694e-07, 5.09375e-07, 3.6177e-07, 6.95581e-06, 3.61766e-07, 3.61766e-07, 5.04957e-07
