   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_722.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.027316, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0194222, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0115283, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00363443, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00425943, 0, 4.63644e-14, 0, 1.41421, -4.63644e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10066e-16, 0, 0, 1.89835e-16, 0, 1.68801e-15, 0, 4.42765e-14, 0, 0, 0
0.0121533, 0, 7.10714e-14, 0, 1.41421, -7.10714e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21611e-16, 0, 0, 2.96185e-16, 0, 2.6665e-15, 0, 6.77872e-14, 0, 0, 0
0.0200472, 0, 1.08482e-13, 0, 1.41421, -1.08482e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90271e-16, 0, 0, 4.60217e-16, 0, 4.19588e-15, 0, 1.03336e-13, 0, 0, 0
0.027941, 0, 1.64888e-13, 0, 1.41421, -1.64888e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.44193e-16, 0, 0, 7.12196e-16, 0, 6.57708e-15, 0, 1.56855e-13, 0, 0, 0
0.0358349, 0, 2.49575e-13, 0, 1.41421, -2.49575e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12483e-15, 0, 0, 1.09772e-15, 0, 1.02703e-14, 0, 2.37082e-13, 0, 0, 0
0.0437288, 0, 3.76188e-13, 0, 1.41421, -3.76188e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.693e-15, 0, 0, 1.68526e-15, 0, 1.59771e-14, 0, 3.56832e-13, 0, 0, 0
