   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_375.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00542729, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00243525, 0, 2.64527e-21, 0, 1.41421, -2.64527e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.72087e-26, 0, 7.95286e-22, 0, 1.84988e-21, 0, 0, 0
0.0102978, 0, 5.88131e-21, 0, 1.41421, -5.88131e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18391e-25, 0, 1.79074e-21, 0, 4.09035e-21, 0, 0, 0
0.0181603, 0, 1.28938e-20, 0, 1.41421, -1.28938e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83833e-25, 0, 3.97455e-21, 0, 8.9188e-21, 0, 0, 0
0.0260229, 0, 2.78936e-20, 0, 1.41421, -2.78936e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05779e-24, 0, 8.70232e-21, 0, 1.91902e-20, 0, 0, 0
0.0338854, 0, 5.95818e-20, 0, 1.41421, -5.95818e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28358e-24, 0, 1.88094e-20, 0, 4.07701e-20, 0, 0, 0
0.0417479, 0, 1.25734e-19, 0, 1.41421, -1.25734e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87068e-24, 0, 4.01584e-20, 0, 8.55704e-20, 0, 0, 0
0.0496105, 0, 2.62262e-19, 0, 1.41421, -2.62262e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02691e-23, 0, 8.47377e-20, 0, 1.77514e-19, 0, 0, 0
0.057473, 0, 5.40956e-19, 0, 1.41421, -5.40956e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14115e-23, 0, 1.76804e-19, 0, 3.64131e-19, 0, 0, 0
0.0653356, 0, 1.10384e-18, 0, 1.41421, -1.10384e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41672e-23, 0, 3.64933e-19, 0, 7.38861e-19, 0, 0, 0
