   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_312.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0169138, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00905738, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00120098, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00665541, 0, 1.09294e-15, 0, 1.41421, -1.09294e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16474e-17, 0, 0, 4.30835e-18, 0, 4.56168e-19, 0, 1.07652e-15, 0, 0
0.0145118, 0, 1.76846e-15, 0, 1.41421, -1.76846e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88448e-17, 0, 0, 7.09656e-18, 0, 7.58725e-19, 0, 1.74176e-15, 0, 0
0.0223682, 0, 2.84678e-15, 0, 1.41421, -2.84678e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03328e-17, 0, 0, 1.16309e-17, 0, 1.25616e-18, 0, 2.80356e-15, 0, 0
0.0302246, 0, 4.5593e-15, 0, 1.41421, -4.5593e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85757e-17, 0, 0, 1.89686e-17, 0, 2.07029e-18, 0, 4.48969e-15, 0, 0
0.038081, 0, 7.26515e-15, 0, 1.41421, -7.26515e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73973e-17, 0, 0, 3.07854e-17, 0, 3.39678e-18, 0, 7.15357e-15, 0, 0
0.0459374, 0, 1.1519e-14, 0, 1.41421, -1.1519e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22703e-16, 0, 0, 4.97244e-17, 0, 5.54856e-18, 0, 1.1341e-14, 0, 0
0.0537938, 0, 1.81729e-14, 0, 1.41421, -1.81729e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93564e-16, 0, 0, 7.99345e-17, 0, 9.02382e-18, 0, 1.78904e-14, 0, 0
0.0616502, 0, 2.85293e-14, 0, 1.41421, -2.85293e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03843e-16, 0, 0, 1.27897e-16, 0, 1.46122e-17, 0, 2.8083e-14, 0, 0
0.0695066, 0, 4.45689e-14, 0, 1.41421, -4.45689e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7462e-16, 0, 0, 2.03694e-16, 0, 2.356e-17, 0, 4.3867e-14, 0, 0
0.077363, 0, 6.92881e-14, 0, 1.41421, -6.92881e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37784e-16, 0, 0, 3.22929e-16, 0, 3.78257e-17, 0, 6.81895e-14, 0, 0
0.0852194, 0, 1.07198e-13, 0, 1.41421, -1.07198e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14133e-15, 0, 0, 5.0965e-16, 0, 6.04736e-17, 0, 1.05486e-13, 0, 0
0.0930758, 0, 1.65053e-13, 0, 1.41421, -1.65053e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75713e-15, 0, 0, 8.00759e-16, 0, 9.62856e-17, 0, 1.62399e-13, 0, 0
0.100932, 0, 2.52923e-13, 0, 1.41421, -2.52923e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69229e-15, 0, 0, 1.25264e-15, 0, 1.52676e-16, 0, 2.48825e-13, 0, 0
0.108789, 0, 3.85732e-13, 0, 1.41421, -3.85732e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10558e-15, 0, 0, 1.95105e-15, 0, 2.41106e-16, 0, 3.79434e-13, 0, 0
0.116645, 0, 5.85504e-13, 0, 1.41421, -5.85504e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2312e-15, 0, 0, 3.026e-15, 0, 3.79222e-16, 0, 5.75867e-13, 0, 0
0.124501, 0, 8.84561e-13, 0, 1.41421, -8.84561e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.41291e-15, 0, 0, 4.67385e-15, 0, 5.94082e-16, 0, 8.6988e-13, 0, 0
0.132358, 0, 1.33011e-12, 0, 1.41421, -1.33011e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41527e-14, 0, 0, 7.18985e-15, 0, 9.27008e-16, 0, 1.30785e-12, 0, 0
0.140214, 0, 1.99078e-12, 0, 1.41421, -1.99078e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11802e-14, 0, 0, 1.10166e-14, 0, 1.44088e-15, 0, 1.95714e-12, 0, 0
0.148071, 0, 2.96576e-12, 0, 1.41421, -2.96576e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15501e-14, 0, 0, 1.68152e-14, 0, 2.23099e-15, 0, 2.91516e-12, 0, 0
0.155927, 0, 4.39782e-12, 0, 1.41421, -4.39782e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.678e-14, 0, 0, 2.55708e-14, 0, 3.44126e-15, 0, 4.32203e-12, 0, 0
0.163783, 0, 6.49132e-12, 0, 1.41421, -6.49132e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90427e-14, 0, 0, 3.87464e-14, 0, 5.28824e-15, 0, 6.37824e-12, 0, 0
0.17164, 0, 9.53744e-12, 0, 1.41421, -9.53744e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01434e-13, 0, 0, 5.85104e-14, 0, 8.09667e-15, 0, 9.3694e-12, 0, 0
0.179496, 0, 1.39489e-11, 0, 1.41421, -1.39489e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48341e-13, 0, 0, 8.8069e-14, 0, 1.23518e-14, 0, 1.37002e-11, 0, 0
0.187353, 0, 2.03079e-11, 0, 1.41421, -2.03079e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15953e-13, 0, 0, 1.32155e-13, 0, 1.87765e-14, 0, 1.9941e-11, 0, 0
0.195209, 0, 2.94316e-11, 0, 1.41421, -2.94316e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1296e-13, 0, 0, 1.97746e-13, 0, 2.84439e-14, 0, 2.88924e-11, 0, 0
0.203065, 0, 4.24613e-11, 0, 1.41421, -4.24613e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51498e-13, 0, 0, 2.95116e-13, 0, 4.29431e-14, 0, 4.16717e-11, 0, 0
0.210922, 0, 6.09832e-11, 0, 1.41421, -6.09832e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48439e-13, 0, 0, 4.39385e-13, 0, 6.46191e-14, 0, 5.98308e-11, 0, 0
0.218778, 0, 8.71912e-11, 0, 1.41421, -8.71912e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27122e-13, 0, 0, 6.528e-13, 0, 9.69243e-14, 0, 8.55143e-11, 0, 0
0.226634, 0, 1.24105e-10, 0, 1.41421, -1.24105e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31968e-12, 0, 0, 9.68098e-13, 0, 1.44928e-13, 0, 1.21672e-10, 0, 0
0.234491, 0, 1.7586e-10, 1.82169e-44, 1.41421, -1.7586e-10, 0, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.87016e-12, 1.82169e-44, 1.82169e-44, 1.43347e-12, 1.82169e-44, 2.16054e-13, 1.82169e-44, 1.72341e-10, 1.82169e-44, 1.82169e-44
0.242347, 0, 2.48095e-10, 3.46121e-43, 1.41421, -2.48095e-10, 0, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 3.46121e-43, 2.63858e-12, 3.46121e-43, 3.46121e-43, 2.11989e-12, 3.46121e-43, 3.21152e-13, 3.46121e-43, 2.43015e-10, 3.46121e-43, 3.46121e-43
