   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_66.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.230583, 0, 1.06403e-19, 0, 1.41421, -1.06403e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10339e-22, 0, 0, 1.50677e-24, 1.36519e-23, 0, 1.05977e-19, 0, 0
0.238456, 0, 2.76399e-19, 0, 1.41421, -2.76399e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06592e-21, 0, 0, 3.95272e-24, 3.61287e-23, 0, 2.75293e-19, 0, 0
0.246329, 0, 7.05228e-19, 0, 1.41421, -7.05228e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71968e-21, 0, 0, 1.01881e-23, 9.38575e-23, 0, 7.02404e-19, 0, 0
0.254202, 0, 1.76857e-18, 0, 1.41421, -1.76857e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82042e-21, 0, 0, 2.58189e-23, 2.39539e-22, 0, 1.76149e-18, 0, 0
0.262075, 0, 4.36187e-18, 0, 1.41421, -4.36187e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68213e-20, 0, 0, 6.43711e-23, 6.0099e-22, 0, 4.34438e-18, 0, 0
0.269949, 0, 1.07738e-17, 0, 1.41421, -1.07738e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1548e-20, 0, 0, 1.61241e-22, 1.51491e-21, 0, 1.07305e-17, 0, 0
0.277822, 0, 2.56718e-17, 0, 1.41421, -2.56718e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.90003e-20, 0, 0, 3.88618e-22, 3.66868e-21, 0, 2.55687e-17, 0, 0
0.285695, 0, 6.02628e-17, 0, 1.41421, -6.02628e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32394e-19, 0, 0, 9.23118e-22, 8.75132e-21, 0, 6.00207e-17, 0, 0
0.293568, 0, 1.39406e-16, 0, 1.41421, -1.39406e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37593e-19, 0, 0, 2.16184e-21, 2.05702e-20, 0, 1.38846e-16, 0, 0
0.301441, 0, 3.17893e-16, 0, 1.41421, -3.17893e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22588e-18, 0, 0, 4.99298e-21, 4.766e-20, 0, 3.16615e-16, 0, 0
0.309314, 0, 7.14753e-16, 0, 1.41421, -7.14753e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75623e-18, 0, 0, 1.13759e-20, 1.0888e-19, 0, 7.11877e-16, 0, 0
0.317187, 0, 1.58492e-15, 0, 1.41421, -1.58492e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11164e-18, 0, 0, 2.55747e-20, 2.45327e-19, 0, 1.57854e-15, 0, 0
0.32506, 0, 3.46672e-15, 0, 1.41421, -3.46672e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33678e-17, 0, 0, 5.67462e-20, 5.45318e-19, 0, 3.45275e-15, 0, 0
0.332933, 0, 7.48122e-15, 0, 1.41421, -7.48122e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88471e-17, 0, 0, 1.24305e-19, 1.1961e-18, 0, 7.45105e-15, 0, 0
0.340806, 0, 1.59307e-14, 0, 1.41421, -1.59307e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14261e-17, 0, 0, 2.68879e-19, 2.58932e-18, 0, 1.58664e-14, 0, 0
0.348679, 0, 3.34789e-14, 0, 1.41421, -3.34789e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29085e-16, 0, 0, 5.74439e-19, 5.53345e-18, 0, 3.33437e-14, 0, 0
0.356553, 0, 6.9444e-14, 0, 1.41421, -6.9444e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67746e-16, 0, 0, 1.21241e-18, 1.16755e-17, 0, 6.91633e-14, 0, 0
0.364426, 0, 1.42192e-13, 0, 1.41421, -1.42192e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48213e-16, 0, 0, 2.52866e-18, 2.43277e-17, 0, 1.41617e-13, 0, 0
0.372299, 0, 2.87433e-13, 0, 1.41421, -2.87433e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10814e-15, 0, 0, 5.21303e-18, 5.00671e-17, 0, 2.8627e-13, 0, 0
0.380172, 0, 5.73669e-13, 3.92364e-44, 1.41421, -5.73669e-13, 3.92364e-44, 0, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 3.92364e-44, 2.21161e-15, 3.92364e-44, 3.92364e-44, 1.06266e-17, 1.01794e-16, 3.92364e-44, 5.71345e-13, 3.92364e-44, 3.92364e-44
0.388045, 0, 1.13053e-12, 6.92241e-43, 1.41421, -1.13053e-12, 6.92241e-43, 0, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 6.92241e-43, 4.35833e-15, 6.92241e-43, 6.92241e-43, 2.14271e-17, 2.04496e-16, 6.92241e-43, 1.12595e-12, 6.92241e-43, 6.92241e-43
0.395918, 0, 2.20006e-12, 1.00669e-41, 1.41421, -2.20006e-12, 1.00669e-41, 0, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 1.00669e-41, 8.48146e-15, 1.00669e-41, 1.00669e-41, 4.27565e-17, 4.06011e-16, 1.00669e-41, 2.19113e-12, 1.00669e-41, 1.00669e-41
0.403791, 0, 4.22813e-12, 1.28491e-40, 1.41421, -4.22813e-12, 1.28491e-40, 0, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.28491e-40, 1.63001e-14, 1.28491e-40, 1.28491e-40, 8.44762e-17, 7.96859e-16, 1.28491e-40, 4.21095e-12, 1.28491e-40, 1.28491e-40
0.411664, 0, 8.02512e-12, 1.47049e-39, 1.41421, -8.02512e-12, 1.47049e-39, 0, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 1.47049e-39, 3.09398e-14, 1.47049e-39, 1.47049e-39, 1.65361e-16, 1.54647e-15, 1.47049e-39, 7.99247e-12, 1.47049e-39, 1.47049e-39
0.419537, 0, 1.50442e-11, 1.5208e-38, 1.41421, -1.50442e-11, 1.5208e-38, 0, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 1.5208e-38, 5.80067e-14, 1.5208e-38, 1.5208e-38, 3.20932e-16, 2.96867e-15, 1.5208e-38, 1.49829e-11, 1.5208e-38, 1.5208e-38
0.42741, 0, 2.78569e-11, 1.42947e-37, 1.41421, -2.78569e-11, 1.42947e-37, 0, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.42947e-37, 1.07426e-13, 1.42947e-37, 1.42947e-37, 6.18064e-16, 5.63924e-15, 1.42947e-37, 2.77432e-11, 1.42947e-37, 1.42947e-37
0.435283, 0, 5.09518e-11, 1.22794e-36, 1.41421, -5.09518e-11, 1.22794e-36, 0, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.22794e-36, 1.96538e-13, 1.22794e-36, 1.22794e-36, 1.18222e-15, 1.06056e-14, 1.22794e-36, 5.07435e-11, 1.22794e-36, 1.22794e-36
0.443157, 0, 9.2062e-11, 9.68904e-36, 1.41421, -9.2062e-11, 9.68904e-36, 0, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 9.68904e-36, 3.55244e-13, 9.68904e-36, 9.68904e-36, 2.24827e-15, 1.97593e-14, 9.68904e-36, 9.16847e-11, 9.68904e-36, 9.68904e-36
0.45103, 0, 1.6433e-10, 7.05598e-35, 1.41421, -1.6433e-10, 7.05598e-35, 0, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 7.05598e-35, 6.34434e-13, 7.05598e-35, 7.05598e-35, 4.25553e-15, 3.64971e-14, 7.05598e-35, 1.63655e-10, 7.05598e-35, 7.05598e-35
0.458903, 0, 2.898e-10, 4.88438e-34, 1.41421, -2.898e-10, 4.88438e-34, 0, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 4.88438e-34, 1.11963e-12, 4.88438e-34, 4.88438e-34, 8.02577e-15, 6.68949e-14, 4.88438e-34, 2.88605e-10, 4.88438e-34, 4.88438e-34
0.466776, 0, 5.0495e-10, 3.29772e-33, 1.41421, -5.0495e-10, 3.29772e-33, 0, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 3.29772e-33, 1.9527e-12, 3.29772e-33, 3.29772e-33, 1.50971e-14, 1.218e-13, 3.29772e-33, 5.02861e-10, 3.29772e-33, 3.29772e-33
0.474649, 0, 8.69353e-10, 2.11028e-32, 1.41421, -8.69353e-10, 2.11028e-32, 0, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 2.11028e-32, 3.3661e-12, 2.11028e-32, 2.11028e-32, 2.83507e-14, 2.20587e-13, 2.11028e-32, 8.65738e-10, 2.11028e-32, 2.11028e-32
0.482522, 0, 1.47901e-09, 1.26848e-31, 1.41421, -1.47901e-09, 1.26848e-31, 0, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 1.26848e-31, 5.736e-12, 1.26848e-31, 1.26848e-31, 5.3186e-14, 3.97938e-13, 1.26848e-31, 1.47283e-09, 1.26848e-31, 1.26848e-31
0.490395, 0, 2.48663e-09, 7.15466e-31, 1.41421, -2.48663e-09, 7.15466e-31, 0, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 7.15466e-31, 9.66397e-12, 7.15466e-31, 7.15466e-31, 9.97171e-14, 7.16217e-13, 7.15466e-31, 2.47615e-09, 7.15466e-31, 7.15466e-31
0.498268, 0, 4.13185e-09, 3.79329e-30, 1.41421, -4.13185e-09, 3.79329e-30, 0, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 3.79329e-30, 1.61004e-11, 3.79329e-30, 3.79329e-30, 1.86853e-13, 1.28816e-12, 3.79329e-30, 4.11428e-09, 3.79329e-30, 3.79329e-30
0.506141, 0, 6.78602e-09, 1.89559e-29, 1.41421, -6.78602e-09, 1.89559e-29, 0, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 1.89559e-29, 2.65306e-11, 1.89559e-29, 1.89559e-29, 3.4984e-13, 2.31886e-12, 1.89559e-29, 6.75682e-09, 1.89559e-29, 1.89559e-29
0.514014, 0, 1.1017e-08, 8.95627e-29, 1.41421, -1.1017e-08, 8.95627e-29, 0, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 8.95627e-29, 4.32491e-11, 8.95627e-29, 8.95627e-29, 6.54035e-13, 4.18355e-12, 8.95627e-29, 1.09689e-08, 8.95627e-29, 8.95627e-29
0.521888, 0, 1.7682e-08, 4.01316e-28, 1.41421, -1.7682e-08, 4.01316e-28, 0, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 4.01316e-28, 6.97637e-11, 4.01316e-28, 4.01316e-28, 1.21984e-12, 7.57194e-12, 4.01316e-28, 1.76034e-08, 4.01316e-28, 4.01316e-28
0.529761, 0, 2.80588e-08, 1.71044e-27, 1.41421, -2.80588e-08, 1.71044e-27, 0, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.71044e-27, 1.11382e-10, 1.71044e-27, 1.71044e-27, 2.26725e-12, 1.3755e-11, 1.71044e-27, 2.79314e-08, 1.71044e-27, 1.71044e-27
0.537634, 0, 4.40283e-08, 6.95389e-27, 1.41421, -4.40283e-08, 6.95389e-27, 0, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 6.95389e-27, 1.76056e-10, 6.95389e-27, 6.95389e-27, 4.19438e-12, 2.50752e-11, 6.95389e-27, 4.3823e-08, 6.95389e-27, 6.95389e-27
0.545507, 0, 6.83248e-08, 2.70403e-26, 1.41421, -6.83248e-08, 2.70403e-26, 0, 2.70403e-26, 2.70403e-26, 2.70403e-26, 2.70403e-26, 2.70403e-26, 2.70403e-26, 2.70403e-26, 2.28102e-13, 2.70403e-26, 2.70403e-26, 2.70403e-26, 2.75585e-10, 2.70403e-26, 2.70403e-26, 7.7139e-12, 4.58387e-11, 2.70403e-26, 6.79954e-08, 2.70403e-26, 2.70403e-26
0.55338, 0, 1.04873e-07, 1.00821e-25, 1.41421, -1.04873e-07, 1.00821e-25, 0, 1.00821e-25, 1.00821e-25, 1.00821e-25, 1.00821e-25, 1.00821e-25, 1.00821e-25, 1.00821e-25, 9.25751e-13, 1.00821e-25, 1.00821e-25, 1.00821e-25, 4.27318e-10, 1.00821e-25, 1.00821e-25, 1.40866e-11, 8.39188e-11, 1.00821e-25, 1.04347e-07, 1.00821e-25, 1.00821e-25
0.561253, 0, 1.59241e-07, 3.63083e-25, 1.41421, -1.59241e-07, 3.63083e-25, 0, 3.63083e-25, 3.63083e-25, 3.63083e-25, 3.63083e-25, 3.63083e-25, 3.63083e-25, 3.63083e-25, 2.97067e-12, 3.63083e-25, 3.63083e-25, 3.63083e-25, 6.56525e-10, 3.63083e-25, 3.63083e-25, 2.55148e-11, 1.53597e-10, 3.63083e-25, 1.58402e-07, 3.63083e-25, 3.63083e-25
0.569126, 0, 2.41461e-07, 5.89961e-10, 1.41421, -2.41461e-07, 5.93475e-10, 5.89961e-10, 5.89968e-10, 5.90002e-10, 5.90005e-10, 5.90316e-10, 5.90371e-10, 5.90341e-10, 5.90081e-10, 6.09118e-10, 5.98298e-10, 5.96626e-10, 2.1513e-09, 1.58969e-09, 5.91404e-10, 5.90018e-10, 6.35757e-10, 8.70474e-10, 5.89962e-10, 2.38517e-07, 5.89961e-10, 6.06633e-10
0.576999, 0, 3.64661e-07, 2.37786e-09, 1.41421, -3.64661e-07, 2.39207e-09, 2.37786e-09, 2.37789e-09, 2.37803e-09, 2.37804e-09, 2.3793e-09, 2.37952e-09, 2.3794e-09, 2.37835e-09, 2.44436e-09, 2.41156e-09, 2.4048e-09, 8.68773e-09, 3.88702e-09, 2.3837e-09, 2.3781e-09, 2.45927e-09, 2.88802e-09, 2.37787e-09, 3.5603e-07, 2.37786e-09, 2.44524e-09
0.584872, 0, 5.52163e-07, 7.59388e-09, 1.41421, -5.52163e-07, 7.6393e-09, 7.59388e-09, 7.59398e-09, 7.59442e-09, 7.59445e-09, 7.59848e-09, 7.59919e-09, 7.59879e-09, 7.59544e-09, 7.79382e-09, 7.70163e-09, 7.68001e-09, 2.7771e-08, 9.85278e-09, 7.61254e-09, 7.59462e-09, 7.73709e-09, 8.51591e-09, 7.5939e-09, 5.2797e-07, 7.59388e-09, 7.80934e-09
0.592745, 0, 8.46862e-07, 2.22429e-08, 1.41421, -8.46862e-07, 2.2376e-08, 2.22429e-08, 2.22432e-08, 2.22445e-08, 2.22446e-08, 2.22564e-08, 2.22584e-08, 2.22573e-08, 2.22475e-08, 2.28058e-08, 2.25587e-08, 2.24954e-08, 8.13876e-08, 2.5596e-08, 2.22976e-08, 2.22451e-08, 2.24921e-08, 2.38959e-08, 2.22429e-08, 7.80458e-07, 2.22429e-08, 2.28744e-08
0.600618, 0, 1.33485e-06, 6.18642e-08, 1.41421, -1.33485e-06, 6.22347e-08, 6.18642e-08, 6.1865e-08, 6.18686e-08, 6.18689e-08, 6.19018e-08, 6.19075e-08, 6.19043e-08, 6.1877e-08, 6.33804e-08, 6.27432e-08, 6.25668e-08, 2.26455e-07, 6.68009e-08, 6.20164e-08, 6.18703e-08, 6.22931e-08, 6.47993e-08, 6.18644e-08, 1.15644e-06, 6.18642e-08, 6.36218e-08
0.608492, 0, 2.19927e-06, 1.65098e-07, 1.41421, -2.19927e-06, 1.66088e-07, 1.65098e-07, 1.651e-07, 1.6511e-07, 1.65111e-07, 1.65199e-07, 1.65214e-07, 1.65205e-07, 1.65132e-07, 1.69132e-07, 1.67445e-07, 1.66974e-07, 6.04533e-07, 1.72308e-07, 1.65505e-07, 1.65115e-07, 1.65828e-07, 1.70261e-07, 1.65099e-07, 1.73199e-06, 1.65098e-07, 1.69791e-07
0.616365, 0, 3.83946e-06, 4.24232e-07, 1.41421, -3.83946e-06, 4.26774e-07, 4.24232e-07, 4.24237e-07, 4.24262e-07, 4.24264e-07, 4.24489e-07, 4.24529e-07, 4.24506e-07, 4.24319e-07, 4.34588e-07, 4.30264e-07, 4.29054e-07, 1.55382e-06, 4.34677e-07, 4.25276e-07, 4.24273e-07, 4.2546e-07, 4.33196e-07, 4.24233e-07, 2.65135e-06, 4.24232e-07, 4.36294e-07
0.624238, 0, 7.12781e-06, 1.05093e-06, 1.41421, -7.12781e-06, 1.05723e-06, 1.05093e-06, 1.05094e-06, 1.05101e-06, 1.05101e-06, 1.05157e-06, 1.05167e-06, 1.05161e-06, 1.05115e-06, 1.07848e-06, 1.06588e-06, 1.06288e-06, 3.85026e-06, 1.06595e-06, 1.05352e-06, 1.05103e-06, 1.05297e-06, 1.0663e-06, 1.05093e-06, 4.20028e-06, 1.05093e-06, 1.08082e-06
0.632111, 0, 1.393e-05, 2.51136e-06, 1.41421, -1.393e-05, 2.52643e-06, 2.51136e-06, 2.5114e-06, 2.51154e-06, 2.51155e-06, 2.51289e-06, 2.51312e-06, 2.51299e-06, 2.51188e-06, 2.58031e-06, 2.5471e-06, 2.53993e-06, 9.20337e-06, 2.53278e-06, 2.51755e-06, 2.51161e-06, 2.51473e-06, 2.53739e-06, 2.51137e-06, 6.95514e-06, 2.51136e-06, 2.58282e-06
