   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_278.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00517527, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00268711, 0, 1.87299e-22, 0, 1.41421, -1.87299e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92596e-23, 0, 1.3804e-22, 0, 0
0.0105495, 0, 4.52509e-22, 0, 1.41421, -4.52509e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20898e-22, 0, 3.31611e-22, 0, 0
0.0184119, 0, 1.1547e-21, 0, 1.41421, -1.1547e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15927e-22, 0, 8.38774e-22, 0, 0
0.0262742, 0, 2.67673e-21, 0, 1.41421, -2.67673e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42689e-22, 0, 1.93405e-21, 0, 0
0.0341366, 0, 6.11031e-21, 0, 1.41421, -6.11031e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71837e-21, 0, 4.39194e-21, 0, 0
0.041999, 0, 1.37464e-20, 0, 1.41421, -1.37464e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91655e-21, 0, 9.82988e-21, 0, 0
0.0498613, 0, 3.0499e-20, 0, 1.41421, -3.0499e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80048e-21, 0, 2.16985e-20, 0, 0
0.0577237, 0, 6.6775e-20, 0, 1.41421, -6.6775e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95083e-20, 0, 4.72668e-20, 0, 0
0.0655861, 0, 1.44348e-19, 0, 1.41421, -1.44348e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26876e-20, 0, 1.01661e-19, 0, 0
0.0734485, 0, 3.08236e-19, 0, 1.41421, -3.08236e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.22541e-20, 0, 2.15982e-19, 0, 0
0.0813109, 0, 6.50455e-19, 0, 1.41421, -6.50455e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97005e-19, 0, 4.53449e-19, 0, 0
0.0891732, 0, 1.357e-18, 0, 1.41421, -1.357e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15877e-19, 0, 9.41124e-19, 0, 0
0.0970356, 0, 2.7998e-18, 0, 1.41421, -2.7998e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68199e-19, 0, 1.9316e-18, 0, 0
0.104898, 0, 5.71472e-18, 0, 1.41421, -5.71472e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79306e-18, 0, 3.92165e-18, 0, 0
0.11276, 0, 1.15429e-17, 0, 1.41421, -1.15429e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66469e-18, 0, 7.87817e-18, 0, 0
0.120623, 0, 2.30782e-17, 0, 1.41421, -2.30782e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41445e-18, 0, 1.56638e-17, 0, 0
0.128485, 0, 4.56848e-17, 0, 1.41421, -4.56848e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48541e-17, 0, 3.08307e-17, 0, 0
0.136347, 0, 8.95618e-17, 0, 1.41421, -8.95618e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94748e-17, 0, 6.0087e-17, 0, 0
0.14421, 0, 1.73921e-16, 0, 1.41421, -1.73921e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79434e-17, 0, 1.15977e-16, 0, 0
0.152072, 0, 3.34616e-16, 0, 1.41421, -3.34616e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12877e-16, 0, 2.21739e-16, 0, 0
0.159935, 0, 6.3796e-16, 0, 1.41421, -6.3796e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17948e-16, 0, 4.20011e-16, 0, 0
0.167797, 0, 1.2055e-15, 0, 1.41421, -1.2055e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17191e-16, 0, 7.88311e-16, 0, 0
0.175659, 0, 2.2581e-15, 0, 1.41421, -2.2581e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91832e-16, 0, 1.46627e-15, 0, 0
0.183522, 0, 4.19362e-15, 0, 1.41421, -4.19362e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49048e-15, 0, 2.70314e-15, 0, 0
0.191384, 0, 7.72273e-15, 0, 1.41421, -7.72273e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78286e-15, 0, 4.93987e-15, 0, 0
0.199246, 0, 1.41041e-14, 0, 1.41421, -1.41041e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15461e-15, 0, 8.94953e-15, 0, 0
0.207109, 0, 2.55492e-14, 0, 1.41421, -2.55492e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.47347e-15, 0, 1.60757e-14, 0, 0
0.214971, 0, 4.59107e-14, 0, 1.41421, -4.59107e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72779e-14, 0, 2.86328e-14, 0, 0
0.222834, 0, 8.18486e-14, 0, 1.41421, -8.18486e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12755e-14, 0, 5.05731e-14, 0, 0
0.230696, 0, 1.44783e-13, 0, 1.41421, -1.44783e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61956e-14, 0, 8.85873e-14, 0, 0
0.238558, 0, 2.54145e-13, 0, 1.41421, -2.54145e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00241e-13, 0, 1.53904e-13, 0, 0
0.246421, 0, 4.4276e-13, 0, 1.41421, -4.4276e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77552e-13, 0, 2.65208e-13, 0, 0
