   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_158.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00476137, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00310632, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.010974, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0188417, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0267094, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0345771, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0424448, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0503125, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0581802, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0660479, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0739156, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0817833, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.089651, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0975187, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.105386, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.113254, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.121122, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.128989, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136857, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144725, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.152593, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.16046, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.168328, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.176196, 0, 1.03663e-29, 0, 1.41421, -1.03663e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79723e-32, 0, 0, 1.48981e-34, 1.87316e-35, 0, 1.03382e-29, 0, 0, 0
0.184063, 0, 1.2371e-28, 0, 1.41421, -1.2371e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33807e-31, 0, 0, 1.77787e-33, 4.38858e-33, 0, 1.2337e-28, 0, 0, 0
0.191931, 0, 9.28096e-28, 0, 1.41421, -9.28096e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50423e-30, 0, 0, 1.33376e-32, 5.03719e-32, 0, 9.25528e-28, 0, 0, 0
0.199799, 0, 5.56472e-27, 0, 1.41421, -5.56472e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50148e-29, 0, 0, 8.00666e-32, 3.7111e-31, 0, 5.54926e-27, 0, 0, 0
0.207666, 0, 2.90283e-26, 0, 1.41421, -2.90283e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83238e-29, 0, 0, 4.18746e-31, 2.20037e-30, 0, 2.89474e-26, 0, 0, 0
0.215534, 0, 1.37212e-25, 0, 1.41421, -1.37212e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7022e-28, 0, 0, 1.98629e-30, 1.13872e-29, 0, 1.36828e-25, 0, 0, 0
0.223402, 0, 6.01286e-25, 0, 1.41421, -6.01286e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62236e-27, 0, 0, 8.73988e-30, 5.34928e-29, 0, 5.99601e-25, 0, 0, 0
0.231269, 0, 2.47792e-24, 0, 1.41421, -2.47792e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68577e-27, 0, 0, 3.61788e-29, 2.33233e-28, 0, 2.47096e-24, 0, 0, 0
0.239137, 0, 9.69587e-24, 0, 1.41421, -9.69587e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61607e-26, 0, 0, 1.42242e-28, 9.57072e-28, 0, 9.66861e-24, 0, 0, 0
0.247005, 0, 3.62705e-23, 0, 1.41421, -3.62705e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.78619e-26, 0, 0, 5.34794e-28, 3.7311e-27, 0, 3.61683e-23, 0, 0, 0
0.254873, 0, 1.3038e-22, 0, 1.41421, -1.3038e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51779e-25, 0, 0, 1.93263e-27, 1.3912e-26, 0, 1.30012e-22, 0, 0, 0
0.26274, 0, 4.52134e-22, 0, 1.41421, -4.52134e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2199e-24, 0, 0, 6.73943e-27, 4.98631e-26, 0, 4.50857e-22, 0, 0, 0
0.270608, 0, 1.51734e-21, 0, 1.41421, -1.51734e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09391e-24, 0, 0, 2.27496e-26, 1.72463e-25, 0, 1.51305e-21, 0, 0, 0
0.278476, 0, 4.94036e-21, 0, 1.41421, -4.94036e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33295e-23, 0, 0, 7.45253e-26, 5.77408e-25, 0, 4.92638e-21, 0, 0, 0
0.286343, 0, 1.56387e-20, 0, 1.41421, -1.56387e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21942e-23, 0, 0, 2.37423e-25, 1.87597e-24, 0, 1.55944e-20, 0, 0, 0
0.294211, 0, 4.82126e-20, 0, 1.41421, -4.82126e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3008e-22, 0, 0, 7.36875e-25, 5.92684e-24, 0, 4.80758e-20, 0, 0, 0
0.302079, 0, 1.44968e-19, 0, 1.41421, -1.44968e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91132e-22, 0, 0, 2.23128e-24, 1.82398e-23, 0, 1.44557e-19, 0, 0, 0
0.309946, 0, 4.25677e-19, 0, 1.41421, -4.25677e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1485e-21, 0, 0, 6.60014e-24, 5.47585e-23, 0, 4.24468e-19, 0, 0, 0
0.317814, 0, 1.22191e-18, 0, 1.41421, -1.22191e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29675e-21, 0, 0, 1.90922e-23, 1.60565e-22, 0, 1.21844e-18, 0, 0, 0
0.325682, 0, 3.432e-18, 0, 1.41421, -3.432e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25953e-21, 0, 0, 5.40591e-23, 4.60332e-22, 0, 3.42223e-18, 0, 0, 0
0.33355, 0, 9.43943e-18, 0, 1.41421, -9.43943e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54672e-20, 0, 0, 1.49949e-22, 1.29156e-21, 0, 9.41252e-18, 0, 0, 0
0.341417, 0, 2.54408e-17, 0, 1.41421, -2.54408e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86368e-20, 0, 0, 4.07744e-22, 3.54913e-21, 0, 2.53682e-17, 0, 0, 0
0.349285, 0, 6.72293e-17, 0, 1.41421, -6.72293e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81374e-19, 0, 0, 1.0876e-21, 9.55845e-21, 0, 6.70373e-17, 0, 0, 0
0.357153, 0, 1.74284e-16, 0, 1.41421, -1.74284e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70174e-19, 0, 0, 2.84729e-21, 2.5245e-20, 0, 1.73786e-16, 0, 0, 0
0.36502, 0, 4.43431e-16, 0, 1.41421, -4.43431e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19621e-18, 0, 0, 7.3195e-21, 6.54205e-20, 0, 4.42162e-16, 0, 0, 0
0.372888, 0, 1.10774e-15, 0, 1.41421, -1.10774e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9881e-18, 0, 0, 1.84847e-20, 1.66421e-19, 0, 1.10457e-15, 0, 0, 0
0.380756, 0, 2.71797e-15, 0, 1.41421, -2.71797e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.33114e-18, 0, 0, 4.5876e-20, 4.1575e-19, 0, 2.71017e-15, 0, 0, 0
0.388623, 0, 6.55204e-15, 0, 1.41421, -6.55204e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76713e-17, 0, 0, 1.11933e-19, 1.02035e-18, 0, 6.53324e-15, 0, 0, 0
0.396491, 0, 1.55223e-14, 0, 1.41421, -1.55223e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18608e-17, 0, 0, 2.68608e-19, 2.46094e-18, 0, 1.54777e-14, 0, 0, 0
0.404359, 0, 3.61479e-14, 0, 1.41421, -3.61479e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74735e-17, 0, 0, 6.34178e-19, 5.83467e-18, 0, 3.60439e-14, 0, 0, 0
0.412226, 0, 8.27655e-14, 7.14662e-44, 1.41421, -8.27655e-14, 7.14662e-44, 0, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 7.14662e-44, 2.23152e-16, 7.14662e-44, 7.14662e-44, 1.47366e-18, 1.36024e-17, 7.14662e-44, 8.25273e-14, 7.14662e-44, 7.14662e-44, 7.14662e-44
0.420094, 0, 1.86352e-13, 1.30461e-42, 1.41421, -1.86352e-13, 1.30461e-42, 0, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 1.30461e-42, 5.02373e-16, 1.30461e-42, 1.30461e-42, 3.37169e-18, 3.1189e-17, 1.30461e-42, 1.85815e-13, 1.30461e-42, 1.30461e-42, 1.30461e-42
0.427962, 0, 4.12674e-13, 1.9045e-41, 1.41421, -4.12674e-13, 1.9045e-41, 0, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.9045e-41, 1.11234e-15, 1.9045e-41, 1.9045e-41, 7.59916e-18, 7.03523e-17, 1.9045e-41, 4.11484e-13, 1.9045e-41, 1.9045e-41, 1.9045e-41
