   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_863.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.269763, 0, 4.52587e-17, 0, 1.41421, -4.52587e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64614e-19, 0, 0, 8.01653e-20, 0, 4.18665e-21, 0, 4.48098e-17, 0, 0, 0
0.277653, 0, 1.05887e-16, 0, 1.41421, -1.05887e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.53029e-19, 0, 0, 1.89184e-19, 0, 1.00116e-20, 0, 1.04834e-16, 0, 0, 0
0.285543, 0, 2.43941e-16, 0, 1.41421, -2.43941e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96516e-18, 0, 0, 4.39831e-19, 0, 2.35722e-20, 0, 2.41512e-16, 0, 0, 0
0.293433, 0, 5.53546e-16, 0, 1.41421, -5.53546e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4592e-18, 0, 0, 1.00769e-18, 0, 5.46641e-20, 0, 5.48024e-16, 0, 0, 0
0.301324, 0, 1.23755e-15, 0, 1.41421, -1.23755e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.96911e-18, 0, 0, 2.2758e-18, 0, 1.24897e-19, 0, 1.22518e-15, 0, 0, 0
0.309214, 0, 2.72657e-15, 0, 1.41421, -2.72657e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19633e-17, 0, 0, 5.06786e-18, 0, 2.81239e-19, 0, 2.69926e-15, 0, 0, 0
0.317104, 0, 5.92114e-15, 0, 1.41421, -5.92114e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76951e-17, 0, 0, 1.11306e-17, 0, 6.24302e-19, 0, 5.86169e-15, 0, 0, 0
0.324995, 0, 1.2677e-14, 0, 1.41421, -1.2677e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02111e-16, 0, 0, 2.41173e-17, 0, 1.36654e-18, 0, 1.25494e-14, 0, 0, 0
0.332885, 0, 2.67624e-14, 0, 1.41421, -2.67624e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15559e-16, 0, 0, 5.1566e-17, 0, 2.95027e-18, 0, 2.64923e-14, 0, 0, 0
0.340775, 0, 5.57188e-14, 0, 1.41421, -5.57188e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48775e-16, 0, 0, 1.08827e-16, 0, 6.28366e-18, 0, 5.51549e-14, 0, 0, 0
0.348665, 0, 1.14422e-13, 0, 1.41421, -1.14422e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21557e-16, 0, 0, 2.26758e-16, 0, 1.32059e-17, 0, 1.13261e-13, 0, 0, 0
0.356556, 0, 2.31799e-13, 0, 1.41421, -2.31799e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86685e-15, 0, 0, 4.6663e-16, 0, 2.7392e-17, 0, 2.29438e-13, 0, 0, 0
0.364446, 0, 4.63296e-13, 0, 1.41421, -4.63296e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73118e-15, 0, 0, 9.48654e-16, 0, 5.60879e-17, 0, 4.5856e-13, 0, 0, 0
0.372336, 0, 9.13703e-13, 0, 1.41421, -9.13703e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3584e-15, 0, 0, 1.90607e-15, 0, 1.13401e-16, 0, 9.04325e-13, 0, 0, 0
0.380226, 0, 1.77827e-12, 1.06499e-43, 1.41421, -1.77827e-12, 0, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.4321e-14, 1.06499e-43, 1.06499e-43, 3.78663e-15, 1.06499e-43, 2.26443e-16, 1.06499e-43, 1.75993e-12, 1.06499e-43, 1.06499e-43, 1.06499e-43
0.388117, 0, 3.41571e-12, 1.93659e-42, 1.41421, -3.41571e-12, 0, 1.93659e-42, 1.93659e-42, 1.93659e-42, 1.93659e-42, 1.93659e-42, 1.93659e-42, 1.93659e-42, 1.93659e-42, 1.93659e-42, 2.75081e-14, 1.93659e-42, 1.93659e-42, 7.44187e-15, 1.93659e-42, 4.46694e-16, 1.93659e-42, 3.38031e-12, 1.93659e-42, 1.93659e-42, 1.93659e-42
0.396007, 0, 6.47594e-12, 2.85164e-41, 1.41421, -6.47594e-12, 0, 2.85164e-41, 2.85164e-41, 2.85164e-41, 2.85164e-41, 2.85164e-41, 2.85164e-41, 2.85164e-41, 2.85164e-41, 2.85164e-41, 5.21552e-14, 2.85164e-41, 2.85164e-41, 1.44775e-14, 2.85164e-41, 8.70752e-16, 2.85164e-41, 6.40843e-12, 2.85164e-41, 2.85164e-41, 2.85164e-41
0.403897, 0, 1.212e-11, 3.69625e-40, 1.41421, -1.212e-11, 0, 3.69625e-40, 3.69625e-40, 3.69625e-40, 3.69625e-40, 3.69625e-40, 3.69625e-40, 3.69625e-40, 3.69625e-40, 3.69625e-40, 9.76175e-14, 3.69625e-40, 3.69625e-40, 2.79e-14, 3.69625e-40, 1.67785e-15, 3.69625e-40, 1.19928e-11, 3.69625e-40, 3.69625e-40, 3.69625e-40
0.411788, 0, 2.23935e-11, 4.29528e-39, 1.41421, -2.23935e-11, 0, 4.29528e-39, 4.29528e-39, 4.29528e-39, 4.29528e-39, 4.29528e-39, 4.29528e-39, 4.29528e-39, 4.29528e-39, 4.29528e-39, 1.80385e-13, 4.29528e-39, 4.29528e-39, 5.33069e-14, 4.29528e-39, 3.19709e-15, 4.29528e-39, 2.21567e-11, 4.29528e-39, 4.29528e-39, 4.29528e-39
0.419678, 0, 4.08512e-11, 4.50879e-38, 1.41421, -4.08512e-11, 0, 4.50879e-38, 4.50879e-38, 4.50879e-38, 4.50879e-38, 4.50879e-38, 4.50879e-38, 4.50879e-38, 4.50879e-38, 4.50879e-38, 3.29126e-13, 4.50879e-38, 4.50879e-38, 1.01076e-13, 4.50879e-38, 6.02694e-15, 4.50879e-38, 4.0415e-11, 4.50879e-38, 4.50879e-38, 4.50879e-38
0.427568, 0, 7.35854e-11, 4.29984e-37, 1.41421, -7.35854e-11, 0, 4.29984e-37, 4.29984e-37, 4.29984e-37, 4.29984e-37, 4.29984e-37, 4.29984e-37, 4.29984e-37, 4.29984e-37, 4.29984e-37, 5.93014e-13, 4.29984e-37, 4.29984e-37, 1.90405e-13, 4.29984e-37, 1.12466e-14, 4.29984e-37, 7.27907e-11, 4.29984e-37, 4.29984e-37, 4.29984e-37
0.435458, 0, 1.30895e-10, 3.74454e-36, 1.41421, -1.30895e-10, 0, 3.74454e-36, 3.74454e-36, 3.74454e-36, 3.74454e-36, 3.74454e-36, 3.74454e-36, 3.74454e-36, 3.74454e-36, 3.74454e-36, 1.05526e-12, 3.74454e-36, 3.74454e-36, 3.56768e-13, 3.74454e-36, 2.07879e-14, 3.74454e-36, 1.29462e-10, 3.74454e-36, 3.74454e-36, 3.74454e-36
0.443349, 0, 2.29956e-10, 2.99385e-35, 1.41421, -2.29956e-10, 0, 2.99385e-35, 2.99385e-35, 2.99385e-35, 2.99385e-35, 2.99385e-35, 2.99385e-35, 2.99385e-35, 2.99385e-35, 2.99385e-35, 1.85483e-12, 2.99385e-35, 2.99385e-35, 6.6575e-13, 2.99385e-35, 3.80903e-14, 2.99385e-35, 2.27397e-10, 2.99385e-35, 2.99385e-35, 2.99385e-35
0.451239, 0, 3.99023e-10, 2.20833e-34, 1.41421, -3.99023e-10, 0, 2.20833e-34, 2.20833e-34, 2.20833e-34, 2.20833e-34, 2.20833e-34, 2.20833e-34, 2.20833e-34, 2.20833e-34, 2.20833e-34, 3.22076e-12, 2.20833e-34, 2.20833e-34, 1.23877e-12, 2.20833e-34, 6.92543e-14, 2.20833e-34, 3.94494e-10, 2.20833e-34, 2.20833e-34, 2.20833e-34
0.459129, 0, 6.83964e-10, 1.54195e-33, 1.41421, -6.83964e-10, 0, 1.54195e-33, 1.54195e-33, 1.54195e-33, 1.54195e-33, 1.54195e-33, 1.54195e-33, 1.54195e-33, 1.54195e-33, 1.54195e-33, 5.52571e-12, 1.54195e-33, 1.54195e-33, 2.30104e-12, 1.54195e-33, 1.25082e-13, 1.54195e-33, 6.76012e-10, 1.54195e-33, 1.54195e-33, 1.54195e-33
0.467019, 0, 1.15825e-09, 1.04965e-32, 1.41421, -1.15825e-09, 0, 1.04965e-32, 1.04965e-32, 1.04965e-32, 1.04965e-32, 1.04965e-32, 1.04965e-32, 1.04965e-32, 1.04965e-32, 1.04965e-32, 9.36841e-12, 1.04965e-32, 1.04965e-32, 4.27105e-12, 1.04965e-32, 2.24708e-13, 1.04965e-32, 1.14438e-09, 1.04965e-32, 1.04965e-32, 1.04965e-32
0.47491, 0, 1.938e-09, 6.7859e-32, 1.41421, -1.938e-09, 0, 6.7859e-32, 6.7859e-32, 6.7859e-32, 6.7859e-32, 6.7859e-32, 6.7859e-32, 6.7859e-32, 6.7859e-32, 6.7859e-32, 1.56989e-11, 6.7859e-32, 6.7859e-32, 7.92714e-12, 6.7859e-32, 4.02109e-13, 6.7859e-32, 1.91397e-09, 6.7859e-32, 6.7859e-32, 6.7859e-32
0.4828, 0, 3.20441e-09, 4.11247e-31, 1.41421, -3.20441e-09, 0, 4.11247e-31, 4.11247e-31, 4.11247e-31, 4.11247e-31, 4.11247e-31, 4.11247e-31, 4.11247e-31, 4.11247e-31, 4.11247e-31, 2.60067e-11, 4.11247e-31, 4.11247e-31, 1.47169e-11, 4.11247e-31, 7.17866e-13, 4.11247e-31, 3.16297e-09, 4.11247e-31, 4.11247e-31, 4.11247e-31
0.49069, 0, 5.23658e-09, 2.34e-30, 1.41421, -5.23658e-09, 0, 2.34e-30, 2.34e-30, 2.34e-30, 2.34e-30, 2.34e-30, 2.34e-30, 2.34e-30, 2.34e-30, 2.34e-30, 4.25996e-11, 2.34e-30, 2.34e-30, 2.73278e-11, 2.34e-30, 1.28055e-12, 2.34e-30, 5.16537e-09, 2.34e-30, 2.34e-30, 2.34e-30
0.498581, 0, 8.45901e-09, 1.25136e-29, 1.41421, -8.45901e-09, 0, 1.25136e-29, 1.25136e-29, 1.25136e-29, 1.25136e-29, 1.25136e-29, 1.25136e-29, 1.25136e-29, 1.25136e-29, 1.25136e-29, 6.90133e-11, 1.25136e-29, 1.25136e-29, 5.07321e-11, 1.25136e-29, 2.28588e-12, 1.25136e-29, 8.33698e-09, 1.25136e-29, 1.25136e-29, 1.25136e-29
0.506471, 0, 1.35094e-08, 6.30488e-29, 1.41421, -1.35094e-08, 0, 6.30488e-29, 6.30488e-29, 6.30488e-29, 6.30488e-29, 6.30488e-29, 6.30488e-29, 6.30488e-29, 6.30488e-29, 6.30488e-29, 1.10605e-10, 6.30488e-29, 6.30488e-29, 9.40801e-11, 6.30488e-29, 4.08834e-12, 6.30488e-29, 1.33007e-08, 6.30488e-29, 6.30488e-29, 6.30488e-29
0.514361, 0, 2.13346e-08, 4.64613e-28, 1.41421, -2.13346e-08, 0, 4.64613e-28, 4.64613e-28, 4.64613e-28, 4.64613e-28, 4.64613e-28, 4.64613e-28, 4.64613e-28, 4.64613e-28, 4.64613e-28, 1.7541e-10, 4.64613e-28, 4.64613e-28, 1.74218e-10, 4.64613e-28, 7.33994e-12, 4.64613e-28, 2.09776e-08, 4.64613e-28, 4.64613e-28, 4.64613e-28
0.522251, 0, 3.33225e-08, 2.00985e-27, 1.41421, -3.33225e-08, 0, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.00985e-27, 2.75344e-10, 2.00985e-27, 2.00985e-27, 3.21265e-10, 2.00985e-27, 1.32042e-11, 2.00985e-27, 3.27127e-08, 2.00985e-27, 2.00985e-27, 2.00985e-27
0.530142, 0, 5.14866e-08, 8.29048e-27, 1.41421, -5.14866e-08, 0, 8.29048e-27, 8.29048e-27, 8.29048e-27, 8.29048e-27, 8.29048e-27, 8.29048e-27, 8.29048e-27, 8.29048e-27, 8.29048e-27, 4.27929e-10, 8.29048e-27, 8.29048e-27, 5.89662e-10, 8.29048e-27, 2.38236e-11, 8.29048e-27, 5.04452e-08, 8.29048e-27, 8.29048e-27, 8.29048e-27
0.538032, 0, 7.87142e-08, 3.26939e-26, 1.41421, -7.87142e-08, 0, 3.26939e-26, 3.26939e-26, 3.26939e-26, 3.26939e-26, 3.26939e-26, 3.26939e-26, 3.26939e-26, 3.26939e-26, 3.26939e-26, 6.58664e-10, 3.26939e-26, 3.26939e-26, 1.07586e-09, 3.26939e-26, 4.30767e-11, 3.26939e-26, 7.69366e-08, 3.26939e-26, 3.26939e-26, 3.26939e-26
0.545922, 0, 1.19103e-07, 1.23565e-25, 1.41421, -1.19103e-07, 0, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.23565e-25, 1.00433e-09, 1.23565e-25, 1.23565e-25, 1.94897e-09, 1.23565e-25, 7.79585e-11, 1.23565e-25, 1.16072e-07, 1.23565e-25, 1.23565e-25, 1.23565e-25
0.553812, 0, 1.78633e-07, 4.51265e-25, 1.41421, -1.78633e-07, 0, 4.20442e-15, 1.83941e-12, 1.3593e-14, 1.34506e-12, 2.19999e-11, 1.01254e-10, 5.63137e-12, 2.02356e-11, 3.91894e-11, 1.51752e-09, 9.97101e-13, 6.51483e-14, 3.50191e-09, 1.16355e-13, 1.40979e-10, 4.12616e-16, 1.73267e-07, 4.51265e-25, 4.51265e-25, 1.28368e-11
0.561703, 0, 2.65564e-07, 1.06732e-11, 1.41421, -2.65564e-07, 1.06732e-11, 1.06903e-11, 1.81644e-11, 1.07286e-11, 1.61511e-11, 1.0027e-10, 4.2304e-10, 3.36076e-11, 9.30848e-11, 1.70276e-10, 2.28337e-09, 1.4734e-11, 1.09385e-11, 6.24669e-09, 1.19864e-11, 2.64956e-10, 1.06749e-11, 2.55963e-07, 1.06732e-11, 1.06732e-11, 6.29526e-11
0.569593, 0, 3.91816e-07, 4.40134e-11, 1.41421, -3.91816e-07, 4.40134e-11, 4.40684e-11, 6.80838e-11, 4.41913e-11, 6.16148e-11, 3.31902e-10, 1.36901e-09, 1.17705e-10, 3.08815e-10, 5.56844e-10, 3.41838e-09, 5.70614e-11, 4.48659e-11, 1.10416e-08, 5.01993e-11, 5.00576e-10, 4.40188e-11, 3.74294e-07, 4.40134e-11, 4.40134e-11, 2.11995e-10
0.577483, 0, 5.74901e-07, 1.42329e-10, 1.41421, -5.74901e-07, 1.42329e-10, 1.4249e-10, 2.13086e-10, 1.42851e-10, 1.94069e-10, 9.88606e-10, 4.03729e-09, 3.58953e-10, 9.20739e-10, 1.64984e-09, 5.11023e-09, 1.80684e-10, 1.44835e-10, 1.93393e-08, 1.63539e-10, 9.56828e-10, 1.42344e-10, 5.41999e-07, 1.42329e-10, 1.42329e-10, 6.36128e-10
0.585374, 0, 8.41486e-07, 4.19634e-10, 1.41421, -8.41486e-07, 4.19634e-10, 4.20085e-10, 6.16835e-10, 4.21091e-10, 5.63837e-10, 2.77822e-09, 1.12749e-08, 1.02337e-09, 2.58907e-09, 4.62109e-09, 7.67321e-09, 5.26532e-10, 4.26619e-10, 3.35753e-08, 4.84161e-10, 1.86089e-09, 4.19678e-10, 7.77549e-07, 4.19634e-10, 4.19634e-10, 1.79586e-09
0.593264, 0, 1.23461e-06, 1.17105e-09, 1.41421, -1.23461e-06, 1.17105e-09, 1.17226e-09, 1.69788e-09, 1.17495e-09, 1.55629e-09, 7.47201e-09, 3.0171e-08, 2.78393e-09, 6.9667e-09, 1.23952e-08, 1.16759e-08, 1.45663e-09, 1.18971e-09, 5.78194e-08, 1.35466e-09, 3.6968e-09, 1.17117e-09, 1.10591e-06, 1.17105e-09, 1.17105e-09, 4.84763e-09
0.601154, 0, 1.82814e-06, 3.13029e-09, 1.41421, -1.82814e-06, 3.13029e-09, 3.13339e-09, 4.48451e-09, 3.1403e-09, 4.12056e-09, 1.93271e-08, 7.76757e-08, 7.27624e-09, 1.80282e-08, 3.19825e-08, 1.82217e-08, 3.86438e-09, 3.17825e-09, 9.88703e-08, 3.62815e-09, 7.51366e-09, 3.13059e-09, 1.5612e-06, 3.13029e-09, 3.13029e-09, 1.25811e-08
0.609044, 0, 2.75616e-06, 8.04956e-09, 1.41421, -2.75616e-06, 8.04956e-09, 8.05723e-09, 1.14042e-08, 8.07435e-09, 1.05026e-08, 4.81724e-08, 1.92714e-07, 1.83199e-08, 4.49547e-08, 7.95223e-08, 2.95587e-08, 9.86805e-09, 8.16838e-09, 1.68115e-07, 9.34593e-09, 1.55625e-08, 8.05031e-09, 2.19115e-06, 8.04956e-09, 8.04956e-09, 3.14611e-08
0.616935, 0, 4.27132e-06, 1.99482e-08, 1.41421, -4.27132e-06, 1.99482e-08, 1.99666e-08, 2.79627e-08, 2.00075e-08, 2.58088e-08, 1.15804e-07, 4.6112e-07, 4.44846e-08, 1.08117e-07, 1.907e-07, 5.03659e-08, 2.42927e-08, 2.02321e-08, 2.84722e-07, 2.32005e-08, 3.26662e-08, 1.995e-08, 3.06516e-06, 1.99482e-08, 1.99482e-08, 7.58795e-08
0.624825, 0, 6.85719e-06, 4.76824e-08, 1.41421, -6.85719e-06, 4.76824e-08, 4.77246e-08, 6.61567e-08, 4.78189e-08, 6.11916e-08, 2.68641e-07, 1.06464e-06, 1.04242e-07, 2.50921e-07, 4.41287e-07, 9.03711e-08, 5.76969e-08, 4.83367e-08, 4.81178e-07, 5.55557e-08, 6.89374e-08, 4.76865e-08, 4.28879e-06, 4.76824e-08, 4.76824e-08, 1.76611e-07
0.632715, 0, 1.14365e-05, 1.09994e-07, 1.41421, -1.14365e-05, 1.09994e-07, 1.10088e-07, 1.51099e-07, 1.10297e-07, 1.40052e-07, 6.01631e-07, 2.37274e-06, 2.35839e-07, 5.62204e-07, 9.8577e-07, 1.69464e-07, 1.32276e-07, 1.1145e-07, 8.12706e-07, 1.28404e-07, 1.45062e-07, 1.10003e-07, 6.03049e-06, 1.09994e-07, 1.09994e-07, 3.96862e-07
0.640605, 0, 1.97403e-05, 2.44968e-07, 1.41421, -1.97403e-05, 2.44968e-07, 2.4517e-07, 3.33281e-07, 2.45621e-07, 3.09546e-07, 1.30121e-06, 5.10629e-06, 5.15338e-07, 1.21651e-06, 2.1265e-06, 3.27237e-07, 2.9284e-07, 2.48096e-07, 1.37309e-06, 2.86572e-07, 3.02099e-07, 2.44988e-07, 8.56909e-06, 2.44968e-07, 2.44968e-07, 8.61281e-07
0.648496, 0, 3.49327e-05, 5.26926e-07, 1.41421, -3.49327e-05, 5.26926e-07, 5.27345e-07, 7.1019e-07, 5.2828e-07, 6.60937e-07, 2.71882e-06, 1.0615e-05, 1.08799e-06, 2.54304e-06, 4.43145e-06, 6.39989e-07, 6.26269e-07, 5.33417e-07, 2.3215e-06, 6.17833e-07, 6.18884e-07, 5.26967e-07, 1.23766e-05, 5.26926e-07, 5.26926e-07, 1.80589e-06
0.656386, 0, 6.26152e-05, 1.09508e-06, 1.41421, -6.26152e-05, 1.09508e-06, 1.09592e-06, 1.46255e-06, 1.0978e-06, 1.36379e-06, 5.49014e-06, 2.13232e-05, 2.2201e-06, 5.13768e-06, 8.92421e-06, 1.24954e-06, 1.29428e-06, 1.1081e-06, 3.92523e-06, 1.28724e-06, 1.24145e-06, 1.09516e-06, 1.82556e-05, 1.09508e-06, 1.09508e-06, 3.65958e-06
