   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_51.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.171444, 0, 8.89404e-25, 0, 1.41421, -8.89404e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01311e-27, 0, 0, 3.01341e-29, 6.98612e-29, 0, 8.84291e-25, 0, 0
0.179338, 0, 3.32188e-24, 0, 1.41421, -3.32188e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87237e-26, 0, 0, 1.13076e-28, 2.74133e-28, 0, 3.30277e-24, 0, 0
0.187233, 0, 1.18747e-23, 0, 1.41421, -1.18747e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69309e-26, 0, 0, 4.06236e-28, 1.02279e-27, 0, 1.18063e-23, 0, 0
0.195128, 0, 4.08339e-23, 0, 1.41421, -4.08339e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30157e-25, 0, 0, 1.40434e-27, 3.65311e-27, 0, 4.05987e-23, 0, 0
0.203022, 0, 1.35605e-22, 0, 1.41421, -1.35605e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64325e-25, 0, 0, 4.68974e-27, 1.25539e-26, 0, 1.34824e-22, 0, 0
0.210917, 0, 4.37232e-22, 0, 1.41421, -4.37232e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46441e-24, 0, 0, 1.52171e-26, 4.18185e-26, 0, 4.34711e-22, 0, 0
0.218811, 0, 1.36833e-21, 0, 1.41421, -1.36833e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7124e-24, 0, 0, 4.79343e-26, 1.34838e-25, 0, 1.36043e-21, 0, 0
0.226706, 0, 4.16574e-21, 0, 1.41421, -4.16574e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34796e-23, 0, 0, 1.46922e-25, 4.22021e-25, 0, 4.1417e-21, 0, 0
0.2346, 0, 1.23599e-20, 0, 1.41421, -1.23599e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96642e-23, 0, 0, 4.38989e-25, 1.28502e-24, 0, 1.22885e-20, 0, 0
0.242495, 0, 3.57942e-20, 0, 1.41421, -3.57942e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01747e-22, 0, 0, 1.2806e-24, 3.81363e-24, 0, 3.55873e-20, 0, 0
0.25039, 0, 1.01307e-19, 0, 1.41421, -1.01307e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70999e-22, 0, 0, 3.65192e-24, 1.10478e-23, 0, 1.00722e-19, 0, 0
0.258284, 0, 2.80522e-19, 0, 1.41421, -2.80522e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5811e-21, 0, 0, 1.01918e-23, 3.12806e-23, 0, 2.78899e-19, 0, 0
0.266179, 0, 7.60655e-19, 0, 1.41421, -7.60655e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28725e-21, 0, 0, 2.78621e-23, 8.66577e-23, 0, 7.56253e-19, 0, 0
0.274073, 0, 2.02144e-18, 0, 1.41421, -2.02144e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13933e-20, 0, 0, 7.4674e-23, 2.35121e-22, 0, 2.00974e-18, 0, 0
0.281968, 0, 5.26856e-18, 0, 1.41421, -5.26856e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96947e-20, 0, 0, 1.96352e-22, 6.25297e-22, 0, 5.23804e-18, 0, 0
0.289863, 0, 1.34758e-17, 0, 1.41421, -1.34758e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.59519e-20, 0, 0, 5.06868e-22, 1.63123e-21, 0, 1.33977e-17, 0, 0
0.297757, 0, 3.38452e-17, 0, 1.41421, -3.38452e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90756e-19, 0, 0, 1.28532e-21, 4.17703e-21, 0, 3.3649e-17, 0, 0
0.305652, 0, 8.35101e-17, 0, 1.41421, -8.35101e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.70669e-19, 0, 0, 3.20342e-21, 1.05051e-20, 0, 8.30257e-17, 0, 0
0.313546, 0, 2.02526e-16, 0, 1.41421, -2.02526e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14144e-18, 0, 0, 7.85092e-21, 2.59631e-20, 0, 2.01351e-16, 0, 0
0.321441, 0, 4.82949e-16, 0, 1.41421, -4.82949e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72185e-18, 0, 0, 1.89288e-20, 6.30873e-20, 0, 4.80145e-16, 0, 0
0.329335, 0, 1.13281e-15, 0, 1.41421, -1.13281e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38428e-18, 0, 0, 4.49152e-20, 1.50781e-19, 0, 1.12623e-15, 0, 0
0.33723, 0, 2.61457e-15, 0, 1.41421, -2.61457e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47347e-17, 0, 0, 1.04929e-19, 3.54607e-19, 0, 2.59937e-15, 0, 0
0.345125, 0, 5.93953e-15, 0, 1.41421, -5.93953e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34719e-17, 0, 0, 2.4142e-19, 8.20916e-19, 0, 5.905e-15, 0, 0
0.353019, 0, 1.3284e-14, 0, 1.41421, -1.3284e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48585e-17, 0, 0, 5.47255e-19, 1.8713e-18, 0, 1.32067e-14, 0, 0
0.360914, 0, 2.9257e-14, 0, 1.41421, -2.9257e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64863e-16, 0, 0, 1.22257e-18, 4.20151e-18, 0, 2.90867e-14, 0, 0
0.368808, 0, 6.34667e-14, 0, 1.41421, -6.34667e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57618e-16, 0, 0, 2.69258e-18, 9.29407e-18, 0, 6.30971e-14, 0, 0
0.376703, 0, 1.3563e-13, 0, 1.41421, -1.3563e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64198e-16, 0, 0, 5.84798e-18, 2.02606e-17, 0, 1.34839e-13, 0, 0
0.384598, 0, 2.85578e-13, 0, 1.41421, -2.85578e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60899e-15, 0, 0, 1.25296e-17, 4.35357e-17, 0, 2.83913e-13, 0, 0
0.392492, 0, 5.92545e-13, 3.08286e-44, 1.41421, -5.92545e-13, 3.08286e-44, 0, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.33832e-15, 3.08286e-44, 3.08286e-44, 2.64933e-17, 9.22338e-17, 3.08286e-44, 5.89087e-13, 3.08286e-44, 3.08286e-44
0.400387, 0, 1.21171e-12, 5.8294e-43, 1.41421, -1.21171e-12, 5.8294e-43, 0, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 5.8294e-43, 6.82631e-15, 5.8294e-43, 5.8294e-43, 5.53081e-17, 1.92706e-16, 5.8294e-43, 1.20464e-12, 5.8294e-43, 5.8294e-43
0.408281, 0, 2.44236e-12, 9.00755e-42, 1.41421, -2.44236e-12, 9.00755e-42, 0, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 9.00755e-42, 1.37589e-14, 9.00755e-42, 9.00755e-42, 1.14058e-16, 3.97163e-16, 9.00755e-42, 2.42809e-12, 9.00755e-42, 9.00755e-42
0.416176, 0, 4.85292e-12, 1.22211e-40, 1.41421, -4.85292e-12, 1.22211e-40, 0, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 1.22211e-40, 2.73385e-14, 1.22211e-40, 1.22211e-40, 2.32492e-16, 8.07662e-16, 1.22211e-40, 4.82454e-12, 1.22211e-40, 1.22211e-40
0.42407, 0, 9.50656e-12, 1.48173e-39, 1.41421, -9.50656e-12, 1.48173e-39, 0, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 1.48173e-39, 5.35556e-14, 1.48173e-39, 1.48173e-39, 4.68765e-16, 1.62112e-15, 1.48173e-39, 9.45092e-12, 1.48173e-39, 1.48173e-39
0.431965, 0, 1.83617e-11, 1.61952e-38, 1.41421, -1.83617e-11, 1.61952e-38, 0, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.61952e-38, 1.0345e-13, 1.61952e-38, 1.61952e-38, 9.35699e-16, 3.21282e-15, 1.61952e-38, 1.82541e-11, 1.61952e-38, 1.61952e-38
0.43986, 0, 3.4981e-11, 4.46604e-37, 1.41421, -3.4981e-11, 4.46604e-37, 0, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 4.46604e-37, 1.97116e-13, 4.46604e-37, 4.46604e-37, 1.85477e-15, 6.29646e-15, 4.46604e-37, 3.47757e-11, 4.46604e-37, 4.46604e-37
0.447754, 0, 6.56989e-11, 3.71539e-36, 1.41421, -6.56989e-11, 3.71539e-36, 0, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.71539e-36, 3.70301e-13, 3.71539e-36, 3.71539e-36, 3.63993e-15, 1.21835e-14, 3.71539e-36, 6.53128e-11, 3.71539e-36, 3.71539e-36
0.455649, 0, 1.21697e-10, 2.84741e-35, 1.41421, -1.21697e-10, 2.84741e-35, 0, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 2.84741e-35, 6.86183e-13, 2.84741e-35, 2.84741e-35, 7.09534e-15, 2.33166e-14, 2.84741e-35, 1.2098e-10, 2.84741e-35, 2.84741e-35
0.463543, 0, 2.22349e-10, 2.02591e-34, 1.41421, -2.22349e-10, 2.02591e-34, 0, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 2.02591e-34, 1.2544e-12, 2.02591e-34, 2.02591e-34, 1.37562e-14, 4.41709e-14, 2.02591e-34, 2.21037e-10, 2.02591e-34, 2.02591e-34
0.471438, 0, 4.00744e-10, 1.42138e-33, 1.41421, -4.00744e-10, 1.42138e-33, 0, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 1.42138e-33, 2.26258e-12, 1.42138e-33, 1.42138e-33, 2.6561e-14, 8.2913e-14, 1.42138e-33, 3.98372e-10, 1.42138e-33, 1.42138e-33
0.479332, 0, 7.12547e-10, 9.49757e-33, 1.41421, -7.12547e-10, 9.49757e-33, 0, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 9.49757e-33, 4.02731e-12, 9.49757e-33, 9.49757e-33, 5.11391e-14, 1.54402e-13, 9.49757e-33, 7.08315e-10, 9.49757e-33, 9.49757e-33
0.487227, 0, 1.25004e-09, 5.96886e-32, 1.41421, -1.25004e-09, 5.96886e-32, 0, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 5.96886e-32, 7.07533e-12, 5.96886e-32, 5.96886e-32, 9.82869e-14, 2.85663e-13, 5.96886e-32, 1.24258e-09, 5.96886e-32, 5.96886e-32
0.495122, 0, 2.1639e-09, 3.51898e-31, 1.41421, -2.1639e-09, 3.51898e-31, 0, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 3.51898e-31, 1.2271e-11, 3.51898e-31, 3.51898e-31, 1.88715e-13, 5.25945e-13, 3.51898e-31, 2.15091e-09, 3.51898e-31, 3.51898e-31
0.503016, 0, 3.69667e-09, 1.94853e-30, 1.41421, -3.69667e-09, 1.94853e-30, 0, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 1.94853e-30, 2.10143e-11, 1.94853e-30, 1.94853e-30, 3.62138e-13, 9.65414e-13, 1.94853e-30, 3.67432e-09, 1.94853e-30, 1.94853e-30
0.510911, 0, 6.23291e-09, 1.01584e-29, 1.41421, -6.23291e-09, 1.01584e-29, 0, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 1.01584e-29, 3.55431e-11, 1.01584e-29, 1.01584e-29, 6.94493e-13, 1.77007e-12, 1.01584e-29, 6.1949e-09, 1.01584e-29, 1.01584e-29
0.518805, 0, 1.03737e-08, 5.00135e-29, 1.41421, -1.03737e-08, 5.00135e-29, 0, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.00135e-29, 5.939e-11, 5.00135e-29, 5.00135e-29, 1.33039e-12, 3.24761e-12, 5.00135e-29, 1.03098e-08, 5.00135e-29, 5.00135e-29
0.5267, 0, 1.70454e-08, 2.33257e-28, 1.41421, -1.70454e-08, 2.33257e-28, 0, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 2.33257e-28, 9.80659e-11, 2.33257e-28, 2.33257e-28, 2.54343e-12, 5.972e-12, 2.33257e-28, 1.69388e-08, 2.33257e-28, 2.33257e-28
0.534595, 0, 2.76548e-08, 1.03365e-27, 1.41421, -2.76548e-08, 1.03365e-27, 0, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.03365e-27, 1.60067e-10, 1.03365e-27, 1.03365e-27, 4.84694e-12, 1.10189e-11, 1.03365e-27, 2.74788e-08, 1.03365e-27, 1.03365e-27
0.542489, 0, 4.43089e-08, 4.36448e-27, 1.41421, -4.43089e-08, 4.36448e-27, 0, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 4.36448e-27, 2.58348e-10, 4.36448e-27, 4.36448e-27, 9.1942e-12, 2.04092e-11, 4.36448e-27, 4.4021e-08, 4.36448e-27, 4.36448e-27
0.550384, 0, 7.01211e-08, 1.7608e-26, 1.41421, -7.01211e-08, 1.7608e-26, 0, 1.7608e-26, 1.7608e-26, 1.7608e-26, 1.7608e-26, 1.7608e-26, 1.7608e-26, 1.7608e-26, 2.10881e-13, 1.7608e-26, 1.7608e-26, 1.7608e-26, 4.12453e-10, 1.7608e-26, 1.7608e-26, 1.73351e-11, 3.79377e-11, 1.7608e-26, 6.96532e-08, 1.7608e-26, 1.7608e-26
0.558278, 0, 1.09627e-07, 6.8049e-26, 1.41421, -1.09627e-07, 6.8049e-26, 0, 6.8049e-26, 6.8049e-26, 6.8049e-26, 6.8049e-26, 6.8049e-26, 6.8049e-26, 6.8049e-26, 8.9807e-13, 6.8049e-26, 6.8049e-26, 6.8049e-26, 6.51566e-10, 6.8049e-26, 6.8049e-26, 3.24401e-11, 7.07038e-11, 6.8049e-26, 1.08872e-07, 6.8049e-26, 6.8049e-26
0.566173, 0, 1.69348e-07, 2.53195e-25, 1.41421, -1.69348e-07, 2.53195e-25, 0, 2.53195e-25, 2.53195e-25, 2.53195e-25, 2.53195e-25, 2.53195e-25, 2.53195e-25, 2.53195e-25, 3.02688e-12, 2.53195e-25, 2.53195e-25, 2.53195e-25, 1.01882e-09, 2.53195e-25, 2.53195e-25, 6.01735e-11, 1.31899e-10, 2.53195e-25, 1.68134e-07, 2.53195e-25, 2.53195e-25
0.574068, 0, 2.60658e-07, 5.55451e-10, 1.41421, -2.60658e-07, 5.57526e-10, 5.55451e-10, 5.55462e-10, 5.55561e-10, 5.55496e-10, 5.5588e-10, 5.55719e-10, 5.56265e-10, 5.55501e-10, 5.74873e-10, 5.66053e-10, 5.63409e-10, 2.04175e-09, 2.13283e-09, 5.56948e-10, 5.55507e-10, 6.6596e-10, 8.0125e-10, 5.55452e-10, 2.57178e-07, 5.55451e-10, 5.72113e-10
0.581962, 0, 3.99116e-07, 2.34404e-09, 1.41421, -3.99116e-07, 2.35282e-09, 2.34404e-09, 2.34409e-09, 2.34451e-09, 2.34424e-09, 2.34586e-09, 2.34518e-09, 2.34749e-09, 2.34426e-09, 2.41394e-09, 2.38889e-09, 2.3777e-09, 8.63053e-09, 4.76279e-09, 2.35038e-09, 2.34428e-09, 2.54483e-09, 2.80058e-09, 2.34405e-09, 3.89512e-07, 2.34404e-09, 2.41452e-09
0.589857, 0, 6.12198e-07, 7.838e-09, 1.41421, -6.12198e-07, 7.8674e-09, 7.838e-09, 7.83816e-09, 7.83956e-09, 7.83865e-09, 7.84409e-09, 7.8418e-09, 7.84954e-09, 7.83872e-09, 8.05684e-09, 7.9882e-09, 7.95073e-09, 2.88925e-08, 1.15123e-08, 7.85921e-09, 7.8388e-09, 8.1986e-09, 8.6812e-09, 7.83802e-09, 5.85472e-07, 7.838e-09, 8.07404e-09
0.597751, 0, 9.51173e-07, 2.40028e-08, 1.41421, -9.51173e-07, 2.4093e-08, 2.40028e-08, 2.40033e-08, 2.40076e-08, 2.40048e-08, 2.40215e-08, 2.40145e-08, 2.40382e-08, 2.4005e-08, 2.46438e-08, 2.44632e-08, 2.43484e-08, 8.85348e-08, 2.95333e-08, 2.40679e-08, 2.40053e-08, 2.46427e-08, 2.5548e-08, 2.40029e-08, 8.76523e-07, 2.40028e-08, 2.47263e-08
0.605646, 0, 1.52133e-06, 6.95918e-08, 1.41421, -1.52133e-06, 6.98532e-08, 6.95918e-08, 6.95932e-08, 6.96057e-08, 6.95976e-08, 6.96459e-08, 6.96256e-08, 6.96944e-08, 6.95982e-08, 7.13832e-08, 7.09272e-08, 7.05941e-08, 2.56793e-07, 7.78415e-08, 6.97804e-08, 6.95989e-08, 7.07131e-08, 7.23963e-08, 6.9592e-08, 1.31505e-06, 6.95918e-08, 7.16904e-08
0.61354, 0, 2.553e-06, 1.92889e-07, 1.41421, -2.553e-06, 1.93614e-07, 1.92889e-07, 1.92893e-07, 1.92928e-07, 1.92905e-07, 1.93039e-07, 1.92983e-07, 1.93174e-07, 1.92907e-07, 1.97718e-07, 1.96592e-07, 1.95669e-07, 7.11991e-07, 2.05086e-07, 1.93412e-07, 1.92909e-07, 1.9483e-07, 1.97928e-07, 1.9289e-07, 1.99571e-06, 1.92889e-07, 1.98709e-07
0.621435, 0.995624, 4.56345e-06, 5.12774e-07, 1.73079, 0.99562, 5.14702e-07, 5.12774e-07, 5.12784e-07, 5.12876e-07, 5.12816e-07, 5.13173e-07, 5.13023e-07, 5.1353e-07, 5.12821e-07, 5.25489e-07, 5.22622e-07, 5.20165e-07, 1.89331e-06, 5.30649e-07, 5.14165e-07, 5.12826e-07, 5.16092e-07, 5.21711e-07, 5.12775e-07, 3.10238e-06, 5.12774e-07, 5.2825e-07
0.62933, 0.00437571, 8.7124e-06, 1.30909e-06, 1.41576, 0.00436699, 1.31401e-06, 1.30909e-06, 1.30912e-06, 1.30935e-06, 1.3092e-06, 1.31011e-06, 1.30973e-06, 1.31102e-06, 1.30921e-06, 1.34314e-06, 1.33424e-06, 1.32797e-06, 4.83497e-06, 1.33506e-06, 1.31264e-06, 1.30922e-06, 1.31469e-06, 1.32473e-06, 1.30909e-06, 5.00898e-06, 1.30909e-06, 1.34862e-06
0.637224, 0, 1.75377e-05, 3.21155e-06, 1.41421, -1.75377e-05, 3.22363e-06, 3.21155e-06, 3.21161e-06, 3.21219e-06, 3.21181e-06, 3.21405e-06, 3.21311e-06, 3.21629e-06, 3.21184e-06, 3.29771e-06, 3.27328e-06, 3.25788e-06, 1.18652e-05, 3.24896e-06, 3.22026e-06, 3.21187e-06, 3.2209e-06, 3.23855e-06, 3.21155e-06, 8.48782e-06, 3.21155e-06, 3.30856e-06
0.645119, 0, 3.64222e-05, 7.5744e-06, 1.41421, -3.64222e-05, 7.60291e-06, 7.5744e-06, 7.57455e-06, 7.57591e-06, 7.57503e-06, 7.5803e-06, 7.57808e-06, 7.58559e-06, 7.57509e-06, 7.78435e-06, 7.72006e-06, 7.68373e-06, 2.79932e-05, 7.62785e-06, 7.59497e-06, 7.57518e-06, 7.58985e-06, 7.62041e-06, 7.57442e-06, 1.51211e-05, 7.5744e-06, 7.80331e-06
