   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_631.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.0754199, 0, 3.70215e-20, 0, 1.41421, -3.70215e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40892e-22, 0, 0, 0, 6.26401e-21, 0, 3.04166e-20, 0, 0
0.0832816, 0, 8.35545e-20, 0, 1.41421, -8.35545e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66612e-22, 0, 0, 0, 1.43859e-20, 0, 6.8402e-20, 0, 0
0.0911433, 0, 1.86043e-19, 0, 1.41421, -1.86043e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70084e-21, 0, 0, 0, 3.25823e-20, 0, 1.5176e-19, 0, 0
0.099005, 0, 4.0888e-19, 0, 1.41421, -4.0888e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72467e-21, 0, 0, 0, 7.28165e-20, 0, 3.32339e-19, 0, 0
0.106867, 0, 8.8737e-19, 0, 1.41421, -8.8737e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.05434e-21, 0, 0, 0, 1.60656e-19, 0, 7.1866e-19, 0, 0
0.114728, 0, 1.90245e-18, 0, 1.41421, -1.90245e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72051e-20, 0, 0, 0, 3.50092e-19, 0, 1.53515e-18, 0, 0
0.12259, 0, 4.03063e-18, 0, 1.41421, -4.03063e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63178e-20, 0, 0, 0, 7.53809e-19, 0, 3.2405e-18, 0, 0
0.130452, 0, 8.44159e-18, 0, 1.41421, -8.44159e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57788e-20, 0, 0, 0, 1.60433e-18, 0, 6.76148e-18, 0, 0
0.138314, 0, 1.74821e-17, 0, 1.41421, -1.74821e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56339e-19, 0, 0, 0, 3.37623e-18, 0, 1.39496e-17, 0, 0
0.146175, 0, 3.58094e-17, 0, 1.41421, -3.58094e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18996e-19, 0, 0, 0, 7.02759e-18, 0, 2.84628e-17, 0, 0
0.154037, 0, 7.25675e-17, 0, 1.41421, -7.25675e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.43879e-19, 0, 0, 0, 1.44726e-17, 0, 5.7451e-17, 0, 0
0.161899, 0, 1.45521e-16, 0, 1.41421, -1.45521e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28593e-18, 0, 0, 0, 2.94961e-17, 0, 1.14739e-16, 0, 0
0.16976, 0, 2.88827e-16, 0, 1.41421, -2.88827e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5416e-18, 0, 0, 0, 5.95078e-17, 0, 2.26778e-16, 0, 0
0.177622, 0, 5.675e-16, 0, 1.41421, -5.675e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97224e-18, 0, 0, 0, 1.18872e-16, 0, 4.43656e-16, 0, 0
0.185484, 0, 1.10404e-15, 0, 1.41421, -1.10404e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.6299e-18, 0, 0, 0, 2.35165e-16, 0, 8.59243e-16, 0, 0
0.193345, 0, 2.12699e-15, 0, 1.41421, -2.12699e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84664e-17, 0, 0, 0, 4.60829e-16, 0, 1.6477e-15, 0, 0
0.201207, 0, 4.05863e-15, 0, 1.41421, -4.05863e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50667e-17, 0, 0, 0, 8.94678e-16, 0, 3.12889e-15, 0, 0
0.209069, 0, 7.67165e-15, 0, 1.41421, -7.67165e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59498e-17, 0, 0, 0, 1.72121e-15, 0, 5.88449e-15, 0, 0
0.21693, 0, 1.44234e-14, 0, 1.41421, -1.44234e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23273e-16, 0, 0, 0, 3.30092e-15, 0, 1.09992e-14, 0, 0
0.224792, 0, 2.67507e-14, 0, 1.41421, -2.67507e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27377e-16, 0, 0, 0, 6.23525e-15, 0, 2.02881e-14, 0, 0
0.232654, 0, 4.91694e-14, 0, 1.41421, -4.91694e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15528e-16, 0, 0, 0, 1.16779e-14, 0, 3.7076e-14, 0, 0
0.240516, 0, 8.95768e-14, 0, 1.41421, -8.95768e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.52426e-16, 0, 0, 0, 2.16885e-14, 0, 6.71358e-14, 0, 0
0.248377, 0, 1.61766e-13, 0, 1.41421, -1.61766e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35013e-15, 0, 0, 0, 3.995e-14, 0, 1.20466e-13, 0, 0
0.256239, 0, 2.89611e-13, 0, 1.41421, -2.89611e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40088e-15, 0, 0, 0, 7.29939e-14, 0, 2.14216e-13, 0, 0
0.264101, 0, 5.14079e-13, 0, 1.41421, -5.14079e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23132e-15, 0, 0, 0, 1.32321e-13, 0, 3.77527e-13, 0, 0
0.271962, 0, 9.04856e-13, 0, 1.41421, -9.04856e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39135e-15, 0, 0, 0, 2.38011e-13, 0, 6.59453e-13, 0, 0
0.279824, 0, 1.57947e-12, 0, 1.41421, -1.57947e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2798e-14, 0, 0, 0, 4.24881e-13, 0, 1.14179e-12, 0, 0
0.287686, 0, 2.73447e-12, 0, 1.41421, -2.73447e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19664e-14, 0, 0, 0, 7.52855e-13, 0, 1.95965e-12, 0, 0
0.295547, 0, 4.69593e-12, 0, 1.41421, -4.69593e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73766e-14, 0, 0, 0, 1.32438e-12, 0, 3.33418e-12, 0, 0
0.303409, 0, 8.00041e-12, 0, 1.41421, -8.00041e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30508e-14, 0, 0, 0, 2.31345e-12, 0, 5.62391e-12, 0, 0
0.311271, 0, 1.35241e-11, 0, 1.41421, -1.35241e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05453e-13, 0, 0, 0, 4.01377e-12, 0, 9.40484e-12, 0, 0
0.319133, 0, 2.26868e-11, 0, 1.41421, -2.26868e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74875e-13, 0, 0, 0, 6.91826e-12, 0, 1.55937e-11, 0, 0
0.326994, 0, 3.77737e-11, 4.86251e-43, 1.41421, -3.77737e-11, 4.86251e-43, 0, 4.86251e-43, 4.86251e-43, 4.86251e-43, 4.86251e-43, 4.86251e-43, 4.86251e-43, 4.86251e-43, 4.86251e-43, 4.86251e-43, 2.87556e-13, 4.86251e-43, 4.86251e-43, 4.86251e-43, 1.18499e-11, 4.86251e-43, 2.56363e-11, 4.86251e-43, 4.86251e-43
0.334856, 0, 6.24367e-11, 8.29989e-42, 1.41421, -6.24367e-11, 8.29989e-42, 0, 8.29989e-42, 8.29989e-42, 8.29989e-42, 8.29989e-42, 8.29989e-42, 8.29989e-42, 8.29989e-42, 8.29989e-42, 8.29989e-42, 4.68892e-13, 8.29989e-42, 8.29989e-42, 8.29989e-42, 2.01763e-11, 8.29989e-42, 4.17915e-11, 8.29989e-42, 8.29989e-42
0.342718, 0, 1.02476e-10, 1.16678e-40, 1.41421, -1.02476e-10, 1.16678e-40, 0, 1.16678e-40, 1.16678e-40, 1.16678e-40, 1.16678e-40, 1.16678e-40, 1.16678e-40, 1.16678e-40, 1.16678e-40, 1.16678e-40, 7.58236e-13, 1.16678e-40, 1.16678e-40, 1.16678e-40, 3.41607e-11, 1.16678e-40, 6.75573e-11, 1.16678e-40, 1.16678e-40
0.350579, 0, 1.67051e-10, 1.45743e-39, 1.41421, -1.67051e-10, 1.45743e-39, 0, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.45743e-39, 1.21603e-12, 1.45743e-39, 1.45743e-39, 1.45743e-39, 5.75356e-11, 1.45743e-39, 1.083e-10, 1.45743e-39, 1.45743e-39
0.358441, 0, 2.70551e-10, 1.62879e-38, 1.41421, -2.70551e-10, 1.62879e-38, 0, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.62879e-38, 1.9343e-12, 1.62879e-38, 1.62879e-38, 1.62879e-38, 9.64393e-11, 1.62879e-38, 1.72177e-10, 1.62879e-38, 1.62879e-38
0.366303, 0, 4.35477e-10, 1.64864e-37, 1.41421, -4.35477e-10, 1.64864e-37, 0, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.64864e-37, 3.05192e-12, 1.64864e-37, 1.64864e-37, 1.64864e-37, 1.60945e-10, 1.64864e-37, 2.7148e-10, 1.64864e-37, 1.64864e-37
0.374164, 0, 6.96894e-10, 1.51839e-36, 1.41421, -6.96894e-10, 1.51839e-36, 0, 1.51839e-36, 1.51839e-36, 1.51839e-36, 1.51839e-36, 1.51839e-36, 1.51839e-36, 1.51839e-36, 1.51839e-36, 1.51839e-36, 4.77668e-12, 1.51839e-36, 1.51839e-36, 1.51839e-36, 2.67558e-10, 1.51839e-36, 4.24559e-10, 1.51839e-36, 1.51839e-36
0.382026, 0, 1.10928e-09, 1.28001e-35, 1.41421, -1.10928e-09, 1.28001e-35, 0, 1.28001e-35, 1.28001e-35, 1.28001e-35, 1.28001e-35, 1.28001e-35, 1.28001e-35, 1.28001e-35, 1.28001e-35, 1.28001e-35, 7.41682e-12, 1.28001e-35, 1.28001e-35, 1.28001e-35, 4.43301e-10, 1.28001e-35, 6.58565e-10, 1.28001e-35, 1.28001e-35
0.389888, 0, 1.75713e-09, 9.91557e-35, 1.41421, -1.75713e-09, 9.91557e-35, 0, 9.91557e-35, 9.91557e-35, 9.91557e-35, 9.91557e-35, 9.91557e-35, 9.91557e-35, 9.91557e-35, 9.91557e-35, 9.91557e-35, 1.14258e-11, 9.91557e-35, 9.91557e-35, 9.91557e-35, 7.32393e-10, 9.91557e-35, 1.01331e-09, 9.91557e-35, 9.91557e-35
0.397749, 0, 2.77133e-09, 6.96495e-34, 1.41421, -2.77133e-09, 6.96495e-34, 0, 6.96495e-34, 6.96495e-34, 6.96495e-34, 6.96495e-34, 6.96495e-34, 6.96495e-34, 6.96495e-34, 6.96495e-34, 6.96495e-34, 1.74653e-11, 6.96495e-34, 6.96495e-34, 6.96495e-34, 1.2072e-09, 6.96495e-34, 1.54666e-09, 6.96495e-34, 6.96495e-34
0.405611, 0, 4.35464e-09, 4.76011e-33, 1.41421, -4.35464e-09, 4.76011e-33, 0, 4.76011e-33, 4.76011e-33, 4.76011e-33, 4.76011e-33, 4.76011e-33, 4.76011e-33, 4.76011e-33, 4.76011e-33, 4.76011e-33, 2.64927e-11, 4.76011e-33, 4.76011e-33, 4.76011e-33, 1.98616e-09, 4.76011e-33, 2.34198e-09, 4.76011e-33, 4.76011e-33
0.413473, 0, 6.82135e-09, 2.70435e-32, 1.41421, -6.82135e-09, 2.70435e-32, 0, 2.70435e-32, 2.70435e-32, 2.70435e-32, 2.70435e-32, 2.70435e-32, 2.70435e-32, 2.70435e-32, 2.70435e-32, 2.70435e-32, 3.98831e-11, 2.70435e-32, 2.70435e-32, 2.70435e-32, 3.26319e-09, 2.70435e-32, 3.51828e-09, 2.70435e-32, 2.70435e-32
0.421335, 0, 1.06594e-08, 1.45165e-31, 1.41421, -1.06594e-08, 1.45165e-31, 0, 1.45165e-31, 1.45165e-31, 1.45165e-31, 1.45165e-31, 1.45165e-31, 1.45165e-31, 1.45165e-31, 1.45165e-31, 1.45165e-31, 5.95952e-11, 1.45165e-31, 1.45165e-31, 1.45165e-31, 5.35573e-09, 1.45165e-31, 5.24404e-09, 1.45165e-31, 1.45165e-31
0.429196, 0, 1.66273e-08, 7.81526e-31, 1.41421, -1.66273e-08, 7.81526e-31, 0, 7.81526e-31, 7.81526e-31, 7.81526e-31, 7.81526e-31, 7.81526e-31, 7.81526e-31, 7.81526e-31, 7.81526e-31, 7.81526e-31, 8.83994e-11, 7.81526e-31, 7.81526e-31, 7.81526e-31, 8.78326e-09, 7.81526e-31, 7.75567e-09, 7.81526e-31, 7.81526e-31
0.437058, 0, 2.59073e-08, 4.05185e-30, 1.41421, -2.59073e-08, 4.05185e-30, 0, 4.05185e-30, 4.05185e-30, 4.05185e-30, 4.05185e-30, 4.05185e-30, 4.05185e-30, 4.05185e-30, 4.05185e-30, 4.05185e-30, 1.30185e-10, 4.05185e-30, 4.05185e-30, 4.05185e-30, 1.43951e-08, 4.05185e-30, 1.13821e-08, 4.05185e-30, 4.05185e-30
0.44492, 0, 4.03445e-08, 1.99244e-29, 1.41421, -4.03445e-08, 1.99244e-29, 0, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.99244e-29, 1.90373e-10, 1.99244e-29, 1.99244e-29, 1.99244e-29, 2.35773e-08, 1.99244e-29, 1.65769e-08, 1.99244e-29, 1.99244e-29
0.452781, 0, 6.2823e-08, 9.3031e-29, 1.41421, -6.2823e-08, 9.3031e-29, 0, 9.3031e-29, 9.3031e-29, 9.3031e-29, 9.3031e-29, 9.3031e-29, 9.3031e-29, 9.3031e-29, 9.3031e-29, 9.3031e-29, 2.76469e-10, 9.3031e-29, 9.3031e-29, 9.3031e-29, 3.8586e-08, 9.3031e-29, 2.39605e-08, 9.3031e-29, 9.3031e-29
0.460643, 0, 9.78543e-08, 4.20076e-28, 1.41421, -9.78543e-08, 4.20076e-28, 0, 4.20076e-28, 4.20076e-28, 4.20076e-28, 4.20076e-28, 4.20076e-28, 4.20076e-28, 4.20076e-28, 4.20076e-28, 4.20076e-28, 3.98795e-10, 4.20076e-28, 4.20076e-28, 4.20076e-28, 6.30809e-08, 4.20076e-28, 3.43746e-08, 4.20076e-28, 4.20076e-28
0.468505, 0, 1.52541e-07, 3.11145e-27, 1.41421, -1.52541e-07, 3.11145e-27, 0, 3.11145e-27, 3.11145e-27, 3.11145e-27, 3.11145e-27, 3.11145e-27, 3.11145e-27, 3.11145e-27, 3.11145e-27, 3.11145e-27, 5.71461e-10, 3.11145e-27, 3.11145e-27, 3.11145e-27, 1.03018e-07, 3.11145e-27, 4.89514e-08, 3.11145e-27, 3.11145e-27
0.476366, 0, 2.37819e-07, 1.23111e-26, 1.41421, -2.37819e-07, 1.23111e-26, 0, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.23111e-26, 8.13599e-10, 1.23111e-26, 1.23111e-26, 1.23111e-26, 1.67805e-07, 1.23111e-26, 6.92002e-08, 1.23111e-26, 1.23111e-26
0.484228, 0, 3.70882e-07, 4.65921e-26, 1.41421, -3.70882e-07, 4.65921e-26, 0, 4.65921e-26, 4.65921e-26, 4.65921e-26, 4.65921e-26, 4.65921e-26, 4.65921e-26, 4.65921e-26, 4.65921e-26, 4.65921e-26, 1.15105e-09, 4.65921e-26, 4.65921e-26, 4.65921e-26, 2.72612e-07, 4.65921e-26, 9.71194e-08, 4.65921e-26, 4.65921e-26
0.49209, 0, 5.78355e-07, 1.68941e-25, 1.41421, -5.78355e-07, 1.68941e-25, 0, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.68941e-25, 1.61847e-09, 1.68941e-25, 1.68941e-25, 1.68941e-25, 4.41404e-07, 1.68941e-25, 1.35332e-07, 1.68941e-25, 1.68941e-25
0.499951, 0, 9.01952e-07, 5.92805e-25, 1.41421, -9.01952e-07, 2.9524e-11, 0, 3.96143e-15, 2.53767e-11, 2.10129e-10, 9.73902e-12, 1.67782e-10, 3.13809e-11, 5.8666e-11, 6.39556e-12, 6.5955e-11, 2.26207e-09, 3.28788e-12, 1.1438e-13, 5.77441e-14, 7.11813e-07, 7.44183e-16, 1.87269e-07, 5.92805e-25, 5.92805e-25
0.507813, 0, 1.40509e-06, 4.9458e-11, 1.41421, -1.40509e-06, 1.52555e-10, 4.9458e-11, 4.94718e-11, 1.38073e-10, 7.83225e-10, 8.34665e-11, 6.3535e-10, 1.5904e-10, 2.54319e-10, 7.17912e-11, 2.79772e-10, 3.19253e-09, 6.09392e-11, 4.98574e-11, 5.00979e-11, 1.14247e-06, 4.94606e-11, 2.57402e-07, 4.9458e-11, 4.9458e-11
0.515675, 0, 2.18507e-06, 1.69165e-10, 1.41421, -2.18507e-06, 4.49787e-10, 1.69165e-10, 1.69203e-10, 4.10368e-10, 2.16642e-09, 2.61734e-10, 1.76391e-09, 4.67437e-10, 7.2678e-10, 2.29954e-10, 7.9606e-10, 4.51124e-09, 2.00416e-10, 1.70252e-10, 1.71834e-10, 1.82367e-06, 1.69172e-10, 3.51441e-07, 1.69165e-10, 1.69165e-10
0.523537, 0, 3.38986e-06, 4.54613e-10, 1.41421, -3.38986e-06, 1.15171e-09, 4.54613e-10, 4.54706e-10, 1.05379e-09, 5.41602e-09, 6.84563e-10, 4.41615e-09, 1.19555e-09, 1.83979e-09, 6.0562e-10, 2.01189e-09, 6.41926e-09, 5.32244e-10, 4.57314e-10, 4.62538e-10, 2.89318e-06, 4.5463e-10, 4.76792e-07, 4.54613e-10, 4.54613e-10
0.531398, 0, 5.24298e-06, 1.12077e-09, 1.41421, -5.24298e-06, 2.76945e-09, 1.12077e-09, 1.12099e-09, 2.53785e-09, 1.28548e-08, 1.66462e-09, 1.049e-08, 2.87314e-09, 4.3968e-09, 1.47791e-09, 4.80382e-09, 9.26887e-09, 1.30437e-09, 1.12716e-09, 1.14149e-09, 4.55902e-06, 1.12081e-09, 6.42938e-07, 1.12077e-09, 1.12077e-09
0.53926, 0, 8.08004e-06, 2.63837e-09, 1.41421, -8.08004e-06, 6.40613e-09, 2.63837e-09, 2.63887e-09, 5.87687e-09, 2.94544e-08, 3.88123e-09, 2.40502e-08, 6.6431e-09, 1.01252e-08, 3.45455e-09, 1.10553e-08, 1.37083e-08, 3.05796e-09, 2.65296e-09, 2.68898e-09, 7.13176e-06, 2.63846e-09, 8.62167e-07, 2.63837e-09, 2.63837e-09
0.547122, 0, 1.24151e-05, 6.00912e-09, 1.41421, -1.24151e-05, 1.4378e-08, 6.00912e-09, 6.01025e-09, 1.32024e-08, 6.55725e-08, 8.76976e-09, 5.35688e-08, 1.49044e-08, 2.26387e-08, 7.82202e-09, 2.47048e-08, 2.09675e-08, 6.94111e-09, 6.04155e-09, 6.12743e-09, 1.1083e-05, 6.00933e-09, 1.15057e-06, 6.00912e-09, 6.00912e-09
0.554983, 0, 1.89823e-05, 1.33086e-08, 1.41421, -1.89823e-05, 3.14205e-08, 1.33086e-08, 1.3311e-08, 2.88763e-08, 1.42215e-07, 1.92831e-08, 1.16237e-07, 3.25597e-08, 4.92982e-08, 1.7232e-08, 5.37697e-08, 3.34133e-08, 1.53256e-08, 1.33788e-08, 1.3576e-08, 1.70724e-05, 1.3309e-08, 1.52962e-06, 1.33086e-08, 1.33086e-08
0.562845, 0, 2.88972e-05, 2.87235e-08, 1.41421, -2.88972e-05, 6.69592e-08, 2.87235e-08, 2.87287e-08, 6.15881e-08, 3.00855e-07, 4.13362e-08, 2.46013e-07, 6.9364e-08, 1.047e-07, 3.70062e-08, 1.1414e-07, 5.56025e-08, 3.29816e-08, 2.88717e-08, 2.9311e-08, 2.60817e-05, 2.87245e-08, 2.02885e-06, 2.87235e-08, 2.87235e-08
0.570707, 0, 4.3801e-05, 6.04753e-08, 1.41421, -4.3801e-05, 1.39259e-07, 6.04753e-08, 6.04858e-08, 1.28192e-07, 6.21194e-07, 8.64634e-08, 5.08193e-07, 1.44214e-07, 2.17023e-07, 7.75415e-08, 2.36473e-07, 9.62236e-08, 6.92488e-08, 6.07805e-08, 6.17331e-08, 3.95108e-05, 6.04772e-08, 2.69028e-06, 6.04753e-08, 6.04753e-08
0.578568, 0, 6.61171e-05, 1.24277e-07, 1.41421, -6.61171e-05, 2.82772e-07, 1.24277e-07, 1.24298e-07, 2.60508e-07, 1.25232e-06, 1.76559e-07, 1.02499e-06, 2.9274e-07, 4.39217e-07, 1.5861e-07, 4.78347e-07, 1.71577e-07, 1.41927e-07, 1.24891e-07, 1.26905e-07, 5.93497e-05, 1.24281e-07, 3.57594e-06, 1.24277e-07, 1.24277e-07
0.58643, 0, 9.94222e-05, 2.49357e-07, 1.41421, -9.94222e-05, 5.60761e-07, 2.49357e-07, 2.49399e-07, 5.17018e-07, 2.46569e-06, 3.52079e-07, 2.01904e-06, 5.80347e-07, 8.68138e-07, 3.16814e-07, 9.45018e-07, 3.11628e-07, 2.84036e-07, 2.50563e-07, 2.5472e-07, 8.84068e-05, 2.49365e-07, 4.78053e-06, 2.49357e-07, 2.49357e-07
0.594292, 0, 0.000148993, 4.88627e-07, 1.41421, -0.000148993, 1.08628e-06, 4.88627e-07, 4.88707e-07, 1.00233e-06, 4.74226e-06, 6.85774e-07, 3.88504e-06, 1.12387e-06, 1.6762e-06, 6.18092e-07, 1.82375e-06, 5.70207e-07, 5.55184e-07, 4.90942e-07, 4.99323e-07, 0.000130622, 4.88642e-07, 6.45237e-06, 4.88627e-07, 4.88627e-07
0.602154, 0, 0.000222613, 9.35294e-07, 1.41421, -0.000222613, 2.05596e-06, 9.35294e-07, 9.35444e-07, 1.89854e-06, 8.9113e-06, 1.30496e-06, 7.30391e-06, 2.12644e-06, 3.16212e-06, 1.17805e-06, 3.43879e-06, 1.04167e-06, 1.06009e-06, 9.39635e-07, 9.56144e-07, 0.000191503, 9.35322e-07, 8.82714e-06, 9.35294e-07, 9.35294e-07
0.610015, 0, 0.000331751, 1.74911e-06, 1.41421, -0.000331751, 3.80254e-06, 1.74911e-06, 1.74938e-06, 3.51409e-06, 1.63639e-05, 2.42647e-06, 1.34186e-05, 3.93169e-06, 5.82942e-06, 2.19393e-06, 6.33637e-06, 1.8872e-06, 1.97779e-06, 1.75706e-06, 1.78885e-06, 0.00027873, 1.74916e-06, 1.2281e-05, 1.74911e-06, 1.74911e-06
0.617877, 0, 0.00049326, 3.19643e-06, 1.41421, -0.00049326, 6.87389e-06, 3.19643e-06, 3.19692e-06, 6.35731e-06, 2.93698e-05, 4.4095e-06, 2.40951e-05, 7.10518e-06, 1.05038e-05, 3.99305e-06, 1.14117e-05, 3.37494e-06, 3.60596e-06, 3.21067e-06, 3.27052e-06, 0.000403017, 3.19652e-06, 1.74111e-05, 3.19643e-06, 3.19643e-06
0.625739, 0, 0.0007318, 5.70916e-06, 1.41421, -0.0007318, 1.21473e-05, 5.70916e-06, 5.71002e-06, 1.12429e-05, 5.15307e-05, 7.83288e-06, 4.22963e-05, 1.25522e-05, 1.85021e-05, 7.1038e-06, 2.00916e-05, 5.93904e-06, 6.42612e-06, 5.7341e-06, 5.84431e-06, 0.000579328, 5.70932e-06, 2.51566e-05, 5.70916e-06, 5.70916e-06
0.6336, 0, 0.0010832, 9.96831e-06, 1.41421, -0.0010832, 2.09887e-05, 9.96831e-06, 9.96978e-06, 1.94406e-05, 8.84027e-05, 1.36036e-05, 7.25959e-05, 2.16818e-05, 3.18664e-05, 1.23556e-05, 3.45872e-05, 1.02633e-05, 1.11956e-05, 1.0011e-05, 1.02096e-05, 0.000828592, 9.96858e-06, 3.69648e-05, 9.96831e-06, 9.96831e-06
0.641462, 0, 0.00159905, 1.70176e-05, 1.41421, -0.00159905, 3.54654e-05, 1.70176e-05, 1.70201e-05, 3.2874e-05, 0.000148315, 2.31029e-05, 0.000121855, 3.66257e-05, 5.36746e-05, 2.10138e-05, 5.82291e-05, 1.7395e-05, 1.9072e-05, 1.7089e-05, 1.74391e-05, 0.00118012, 1.7018e-05, 5.50269e-05, 1.70176e-05, 1.70176e-05
