   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.381821, 0, 3.05174e-12, 1.00893e-43, 1.41421, -3.05174e-12, 1.00893e-43, 0, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 1.00893e-43, 2.98564e-14, 1.00893e-43, 1.00893e-43, 4.94526e-17, 2.44589e-16, 1.00893e-43, 3.02159e-12, 1.00893e-43, 1.00893e-43, 1.00893e-43
0.389684, 0, 5.83404e-12, 1.78385e-42, 1.41421, -5.83404e-12, 1.78385e-42, 0, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 1.78385e-42, 5.70807e-14, 1.78385e-42, 1.78385e-42, 9.66866e-17, 4.80278e-16, 1.78385e-42, 5.77639e-12, 1.78385e-42, 1.78385e-42, 1.78385e-42
0.397547, 0, 1.10095e-11, 2.57993e-41, 1.41421, -1.10095e-11, 2.57993e-41, 0, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 2.57993e-41, 1.07729e-13, 2.57993e-41, 2.57993e-41, 1.8709e-16, 9.32055e-16, 2.57993e-41, 1.09007e-11, 2.57993e-41, 2.57993e-41, 2.57993e-41
0.40541, 0, 2.05109e-11, 3.28511e-40, 1.41421, -2.05109e-11, 3.28511e-40, 0, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 3.28511e-40, 2.00732e-13, 3.28511e-40, 3.28511e-40, 3.5853e-16, 1.78826e-15, 3.28511e-40, 2.0308e-11, 3.28511e-40, 3.28511e-40, 3.28511e-40
0.413272, 0, 3.7728e-11, 3.75521e-39, 1.41421, -3.7728e-11, 3.75521e-39, 0, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.75521e-39, 3.69309e-13, 3.75521e-39, 3.75521e-39, 6.80951e-16, 3.39338e-15, 3.75521e-39, 3.73546e-11, 3.75521e-39, 3.75521e-39, 3.75521e-39
0.421135, 0, 6.85238e-11, 3.88159e-38, 1.41421, -6.85238e-11, 3.88159e-38, 0, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 3.88159e-38, 6.70964e-13, 3.88159e-38, 3.88159e-38, 1.2829e-15, 6.37162e-15, 3.88159e-38, 6.78452e-11, 3.88159e-38, 3.88159e-38, 3.88159e-38
0.428998, 0, 1.22902e-10, 3.64924e-37, 1.41421, -1.22902e-10, 3.64924e-37, 0, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 3.64924e-37, 1.20392e-12, 3.64924e-37, 3.64924e-37, 2.39977e-15, 1.18448e-14, 3.64924e-37, 1.21684e-10, 3.64924e-37, 3.64924e-37, 3.64924e-37
0.436861, 0, 2.17699e-10, 3.13738e-36, 1.41421, -2.17699e-10, 3.13738e-36, 0, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 3.13738e-36, 2.13371e-12, 3.13738e-36, 3.13738e-36, 4.4618e-15, 2.18152e-14, 3.13738e-36, 2.15539e-10, 3.13738e-36, 3.13738e-36, 3.13738e-36
0.444723, 0, 3.80868e-10, 2.47891e-35, 1.41421, -3.80868e-10, 2.47891e-35, 0, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 2.47891e-35, 3.73572e-12, 2.47891e-35, 2.47891e-35, 8.25471e-15, 3.9838e-14, 2.47891e-35, 3.77085e-10, 2.47891e-35, 2.47891e-35, 2.47891e-35
0.452586, 0, 6.58195e-10, 1.8085e-34, 1.41421, -6.58195e-10, 1.8085e-34, 0, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 1.8085e-34, 6.46208e-12, 1.8085e-34, 1.8085e-34, 1.52139e-14, 7.22038e-14, 1.8085e-34, 6.51646e-10, 1.8085e-34, 1.8085e-34, 1.8085e-34
0.460449, 0, 1.12367e-09, 1.2684e-33, 1.41421, -1.12367e-09, 1.2684e-33, 0, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.2684e-33, 1.10458e-11, 1.2684e-33, 1.2684e-33, 2.79641e-14, 1.30029e-13, 1.2684e-33, 1.11246e-09, 1.2684e-33, 1.2684e-33, 1.2684e-33
0.468311, 0, 1.89526e-09, 8.62592e-33, 1.41421, -1.89526e-09, 8.62592e-33, 0, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 8.62592e-33, 1.86604e-11, 8.62592e-33, 8.62592e-33, 5.1311e-14, 2.3297e-13, 8.62592e-33, 1.87632e-09, 8.62592e-33, 8.62592e-33, 8.62592e-33
0.476174, 0, 3.15861e-09, 5.54421e-32, 1.41421, -3.15861e-09, 5.54421e-32, 0, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 5.54421e-32, 3.11619e-11, 5.54421e-32, 5.54421e-32, 9.40596e-14, 4.15874e-13, 5.54421e-32, 3.12694e-09, 5.54421e-32, 5.54421e-32, 5.54421e-32
0.484037, 0, 5.20211e-09, 6.35823e-31, 1.41421, -5.20211e-09, 6.35823e-31, 0, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 6.35823e-31, 5.14535e-11, 6.35823e-31, 6.35823e-31, 1.72538e-13, 7.41826e-13, 6.35823e-31, 5.14975e-09, 6.35823e-31, 6.35823e-31, 6.35823e-31
0.4919, 0, 8.46724e-09, 3.39851e-30, 1.41421, -8.46724e-09, 3.39851e-30, 0, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 3.39851e-30, 8.40121e-11, 3.39851e-30, 3.39851e-30, 3.15994e-13, 1.32054e-12, 3.39851e-30, 8.38159e-09, 3.39851e-30, 3.39851e-30, 3.39851e-30
0.499762, 0, 1.36223e-08, 1.71235e-29, 1.41421, -1.36223e-08, 1.71235e-29, 0, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.71235e-29, 1.35684e-10, 1.71235e-29, 1.71235e-29, 5.78415e-13, 2.35252e-12, 1.71235e-29, 1.34837e-08, 1.71235e-29, 1.71235e-29, 1.71235e-29
0.507625, 0, 2.16657e-08, 8.15786e-29, 1.41421, -2.16657e-08, 8.15786e-29, 0, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 8.15786e-29, 2.16817e-10, 8.15786e-29, 8.15786e-29, 1.05763e-12, 4.1992e-12, 8.15786e-29, 2.14436e-08, 8.15786e-29, 8.15786e-29, 8.15786e-29
0.515488, 0, 3.40689e-08, 3.68593e-28, 1.41421, -3.40689e-08, 3.68593e-28, 0, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.68593e-28, 3.42882e-10, 3.68593e-28, 3.68593e-28, 1.93018e-12, 7.51608e-12, 3.68593e-28, 3.37165e-08, 3.68593e-28, 3.68593e-28, 3.68593e-28
0.523351, 0, 5.29755e-08, 1.58399e-27, 1.41421, -5.29755e-08, 1.58399e-27, 0, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 1.58399e-27, 5.3679e-10, 1.58399e-27, 1.58399e-27, 3.51223e-12, 1.34938e-11, 1.58399e-27, 5.24217e-08, 1.58399e-27, 1.58399e-27, 1.58399e-27
0.531213, 0, 8.14682e-08, 6.49231e-27, 1.41421, -8.14682e-08, 6.49231e-27, 0, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 6.49231e-27, 8.3214e-10, 6.49231e-27, 6.49231e-27, 6.36478e-12, 2.4293e-11, 6.49231e-27, 8.06054e-08, 6.49231e-27, 6.49231e-27, 6.49231e-27
0.539076, 0, 1.23928e-07, 2.54464e-26, 1.41421, -1.23928e-07, 2.54464e-26, 0, 2.54464e-26, 2.54464e-26, 2.54464e-26, 2.54464e-26, 2.54464e-26, 2.54464e-26, 1.48946e-13, 2.54464e-26, 2.54464e-26, 2.54464e-26, 1.27775e-09, 2.54464e-26, 2.54464e-26, 1.14733e-11, 4.38198e-11, 2.54464e-26, 1.22595e-07, 2.54464e-26, 2.54464e-26, 2.54464e-26
0.546939, 0, 1.86505e-07, 9.56081e-26, 1.41421, -1.86505e-07, 9.56081e-26, 0, 9.56081e-26, 9.56081e-26, 9.56081e-26, 9.56081e-26, 9.56081e-26, 9.56081e-26, 6.06347e-13, 9.56081e-26, 9.56081e-26, 9.56081e-26, 1.94391e-09, 9.56081e-26, 9.56081e-26, 2.05495e-11, 7.90932e-11, 9.56081e-26, 1.84461e-07, 9.56081e-26, 9.56081e-26, 9.56081e-26
0.554801, 0, 2.79165e-07, 3.47254e-25, 1.41421, -2.79165e-07, 5.92276e-13, 0, 1.84281e-14, 4.01304e-14, 2.93436e-14, 4.40498e-13, 4.29874e-13, 2.95017e-13, 8.94826e-12, 9.13903e-12, 4.31665e-12, 1.36916e-09, 2.93093e-09, 1.67211e-12, 6.61929e-14, 3.65316e-11, 1.42617e-10, 2.06495e-15, 2.74646e-07, 3.47254e-25, 3.47254e-25, 1.41022e-11
0.562664, 0, 4.15573e-07, 4.64153e-10, 1.41421, -4.15573e-07, 4.6655e-10, 4.64153e-10, 4.64227e-10, 4.64315e-10, 4.64271e-10, 4.65935e-10, 4.65892e-10, 4.65347e-10, 4.98203e-10, 5.01143e-10, 4.81624e-10, 6.00586e-09, 4.84479e-09, 4.7092e-10, 4.6442e-10, 5.2856e-10, 7.20583e-10, 4.64161e-10, 4.05169e-07, 4.64153e-10, 4.64153e-10, 5.21232e-10
0.570527, 0, 6.17484e-07, 1.87524e-09, 1.41421, -6.17484e-07, 1.88289e-09, 1.87524e-09, 1.87548e-09, 1.87576e-09, 1.87562e-09, 1.88093e-09, 1.88079e-09, 1.87905e-09, 1.98156e-09, 1.99329e-09, 1.931e-09, 1.95613e-08, 8.36707e-09, 1.89684e-09, 1.8761e-09, 1.98777e-09, 2.33413e-09, 1.87527e-09, 5.92226e-07, 1.87524e-09, 1.87524e-09, 2.05741e-09
0.57839, 0, 9.22434e-07, 5.97113e-09, 1.41421, -9.22434e-07, 5.99346e-09, 5.97113e-09, 5.97182e-09, 5.97264e-09, 5.97223e-09, 5.98774e-09, 5.98734e-09, 5.98225e-09, 6.27746e-09, 6.31574e-09, 6.1339e-09, 5.75984e-08, 1.55117e-08, 6.03418e-09, 5.97362e-09, 6.16583e-09, 6.78693e-09, 5.97121e-09, 8.58775e-07, 5.97113e-09, 5.97113e-09, 6.50289e-09
0.586252, 0, 1.40052e-06, 1.73932e-08, 1.41421, -1.40052e-06, 1.74551e-08, 1.73932e-08, 1.73952e-08, 1.73974e-08, 1.73963e-08, 1.74392e-08, 1.74381e-08, 1.7424e-08, 1.82325e-08, 1.8347e-08, 1.78437e-08, 1.6028e-07, 3.13e-08, 1.75677e-08, 1.74002e-08, 1.77268e-08, 1.88316e-08, 1.73935e-08, 1.23787e-06, 1.73932e-08, 1.73932e-08, 1.8865e-08
0.594115, 0, 2.19271e-06, 4.80396e-08, 1.41421, -2.19271e-06, 4.82036e-08, 4.80396e-08, 4.80447e-08, 4.80507e-08, 4.80477e-08, 4.81616e-08, 4.81587e-08, 4.81213e-08, 5.02464e-08, 5.05703e-08, 4.92349e-08, 4.27167e-07, 6.81481e-08, 4.85026e-08, 4.80579e-08, 4.8605e-08, 5.05512e-08, 4.80402e-08, 1.77956e-06, 4.80396e-08, 4.80396e-08, 5.19446e-08
0.601978, 0, 3.59482e-06, 1.27214e-07, 1.41421, -3.59482e-06, 1.27632e-07, 1.27214e-07, 1.27227e-07, 1.27242e-07, 1.27234e-07, 1.27525e-07, 1.27518e-07, 1.27422e-07, 1.32885e-07, 1.33676e-07, 1.30266e-07, 1.09538e-06, 1.56059e-07, 1.28396e-07, 1.2726e-07, 1.28162e-07, 1.31557e-07, 1.27215e-07, 2.56482e-06, 1.27214e-07, 1.27214e-07, 1.37186e-07
0.60984, 0, 6.2358e-06, 3.24245e-07, 1.41421, -6.2358e-06, 3.25276e-07, 3.24245e-07, 3.24277e-07, 3.24315e-07, 3.24296e-07, 3.25012e-07, 3.24993e-07, 3.24758e-07, 3.38305e-07, 3.40153e-07, 3.31759e-07, 2.70747e-06, 3.653e-07, 3.27155e-07, 3.2436e-07, 3.25819e-07, 3.31662e-07, 3.24248e-07, 3.73426e-06, 3.24245e-07, 3.24245e-07, 3.48792e-07
0.617703, 0, 1.14434e-05, 7.96698e-07, 1.41421, -1.14434e-05, 7.99146e-07, 7.96698e-07, 7.96774e-07, 7.96864e-07, 7.9682e-07, 7.98519e-07, 7.98475e-07, 7.97918e-07, 8.32021e-07, 8.34473e-07, 8.14541e-07, 6.45595e-06, 8.54683e-07, 8.0361e-07, 7.96972e-07, 7.99285e-07, 8.09209e-07, 7.96707e-07, 5.54703e-06, 7.96698e-07, 7.96698e-07, 8.54988e-07
0.625566, 0, 2.19537e-05, 1.88853e-06, 1.41421, -2.19537e-05, 1.89415e-06, 1.88853e-06, 1.88871e-06, 1.88891e-06, 1.88881e-06, 1.89271e-06, 1.89261e-06, 1.89133e-06, 1.97293e-06, 1.97511e-06, 1.92943e-06, 1.48585e-05, 1.96981e-06, 1.90437e-06, 1.88916e-06, 1.89274e-06, 1.90937e-06, 1.88855e-06, 8.4979e-06, 1.88853e-06, 1.88853e-06, 2.02213e-06
0.633429, 0, 4.32429e-05, 4.32088e-06, 1.41421, -4.32429e-05, 4.3333e-06, 4.32088e-06, 4.32127e-06, 4.32172e-06, 4.3215e-06, 4.33011e-06, 4.32989e-06, 4.32706e-06, 4.5155e-06, 4.51245e-06, 4.41136e-06, 3.30202e-05, 4.43399e-06, 4.35593e-06, 4.32227e-06, 4.32766e-06, 4.35514e-06, 4.32092e-06, 1.3542e-05, 4.32088e-06, 4.32088e-06, 4.61648e-06
