   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_675.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0106024, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00272985, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00514269, 0, 6.5347e-14, 0, 1.41421, -6.5347e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41061e-16, 0, 0, 2.69276e-17, 0, 2.87699e-15, 0, 6.2302e-14, 0, 0, 0
0.0130152, 0, 1.00808e-13, 0, 1.41421, -1.00808e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17301e-16, 0, 0, 4.22634e-17, 0, 4.57402e-15, 0, 9.59744e-14, 0, 0, 0
0.0208878, 0, 1.54837e-13, 0, 1.41421, -1.54837e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33272e-16, 0, 0, 6.60544e-17, 0, 7.24347e-15, 0, 1.47195e-13, 0, 0, 0
0.0287603, 0, 2.36801e-13, 0, 1.41421, -2.36801e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08902e-16, 0, 0, 1.02809e-16, 0, 1.14261e-14, 0, 2.24763e-13, 0, 0, 0
0.0366328, 0, 3.60604e-13, 0, 1.41421, -3.60604e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73708e-16, 0, 0, 1.59358e-16, 0, 1.79541e-14, 0, 3.41717e-13, 0, 0, 0
0.0445054, 0, 5.46801e-13, 0, 1.41421, -5.46801e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17123e-15, 0, 0, 2.46007e-16, 0, 2.81032e-14, 0, 5.17281e-13, 0, 0, 0
0.0523779, 0, 8.25647e-13, 0, 1.41421, -8.25647e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76537e-15, 0, 0, 3.78247e-16, 0, 4.38247e-14, 0, 7.79679e-13, 0, 0, 0
0.0602505, 0, 1.24147e-12, 0, 1.41421, -1.24147e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64954e-15, 0, 0, 5.7927e-16, 0, 6.80842e-14, 0, 1.17016e-12, 0, 0, 0
0.068123, 0, 1.85895e-12, 0, 1.41421, -1.85895e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95964e-15, 0, 0, 8.83662e-16, 0, 1.05378e-13, 0, 1.74872e-12, 0, 0, 0
0.0759955, 0, 2.77202e-12, 0, 1.41421, -2.77202e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89249e-15, 0, 0, 1.34282e-15, 0, 1.62496e-13, 0, 2.60229e-12, 0, 0, 0
0.0838681, 0, 4.11655e-12, 0, 1.41421, -4.11655e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.7319e-15, 0, 0, 2.03291e-15, 0, 2.49653e-13, 0, 3.85613e-12, 0, 0, 0
0.0917406, 0, 6.08822e-12, 0, 1.41421, -6.08822e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28852e-14, 0, 0, 3.06628e-15, 0, 3.82166e-13, 0, 5.6901e-12, 0, 0, 0
0.0996131, 0, 8.9676e-12, 0, 1.41421, -8.9676e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89347e-14, 0, 0, 4.60818e-15, 0, 5.82908e-13, 0, 8.36115e-12, 0, 0, 0
0.107486, 0, 1.31553e-11, 0, 1.41421, -1.31553e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77086e-14, 0, 0, 6.90095e-15, 0, 8.85928e-13, 0, 1.22348e-11, 0, 0, 0
0.115358, 0, 1.92211e-11, 0, 1.41421, -1.92211e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03799e-14, 0, 0, 1.02989e-14, 0, 1.34172e-12, 0, 1.78287e-11, 0, 0, 0
0.123231, 0, 2.79712e-11, 0, 1.41421, -2.79712e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86029e-14, 0, 0, 1.53185e-14, 0, 2.02494e-12, 0, 2.58723e-11, 0, 0, 0
0.131103, 0, 4.05429e-11, 0, 1.41421, -4.05429e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46998e-14, 0, 0, 2.27112e-14, 0, 3.04555e-12, 0, 3.73899e-11, 0, 0, 0
0.138976, 0, 5.85327e-11, 0, 1.41421, -5.85327e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21916e-13, 0, 0, 3.35674e-14, 0, 4.56503e-12, 0, 5.38122e-11, 0, 0, 0
0.146848, 0, 8.41731e-11, 0, 1.41421, -8.41731e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74768e-13, 0, 0, 4.94661e-14, 0, 6.81977e-12, 0, 7.71291e-11, 0, 0, 0
0.154721, 0, 1.20573e-10, 0, 1.41421, -1.20573e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49511e-13, 0, 0, 7.26905e-14, 0, 1.01547e-11, 0, 1.10096e-10, 0, 0, 0
