   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_651.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00823547, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000368069, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00749933, 0, 3.46043e-19, 0, 1.41421, -3.46043e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.47669e-23, 0, 5.69616e-20, 0, 2.89027e-19, 0, 0, 0
0.0153667, 0, 6.89747e-19, 0, 1.41421, -6.89747e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10566e-22, 0, 1.15231e-19, 0, 5.74405e-19, 0, 0, 0
0.0232341, 0, 1.36127e-18, 0, 1.41421, -1.36127e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21027e-22, 0, 2.30808e-19, 0, 1.13025e-18, 0, 0, 0
0.0311015, 0, 2.66096e-18, 0, 1.41421, -2.66096e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37652e-22, 0, 4.57912e-19, 0, 2.20261e-18, 0, 0, 0
0.0389689, 0, 5.1534e-18, 0, 1.41421, -5.1534e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58622e-22, 0, 9.0014e-19, 0, 4.2524e-18, 0, 0, 0
0.0468363, 0, 9.89064e-18, 0, 1.41421, -9.89064e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66947e-21, 0, 1.75374e-18, 0, 8.13524e-18, 0, 0, 0
0.0547037, 0, 1.88166e-17, 0, 1.41421, -1.88166e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21791e-21, 0, 3.38745e-18, 0, 1.54259e-17, 0, 0, 0
0.0625711, 0, 3.54925e-17, 0, 1.41421, -3.54925e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15007e-21, 0, 6.48848e-18, 0, 2.89979e-17, 0, 0, 0
0.0704385, 0, 6.63903e-17, 0, 1.41421, -6.63903e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16571e-20, 0, 1.23277e-17, 0, 5.40509e-17, 0, 0, 0
0.0783059, 0, 1.23176e-16, 0, 1.41421, -1.23176e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19175e-20, 0, 2.32373e-17, 0, 9.9917e-17, 0, 0, 0
