   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_821.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00556168, 0, 7.11878e-15, 0, 1.41421, -7.11878e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33789e-17, 0, 0, 6.32527e-17, 0, 1.65971e-17, 0, 6.97555e-15, 0, 0, 0
0.0134049, 0, 1.10714e-14, 0, 1.41421, -1.10714e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85461e-17, 0, 0, 1.00191e-16, 0, 2.65708e-17, 0, 1.08461e-14, 0, 0, 0
0.0212481, 0, 1.71417e-14, 0, 1.41421, -1.71417e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52541e-16, 0, 0, 1.58015e-16, 0, 4.23661e-17, 0, 1.67888e-14, 0, 0, 0
0.0290913, 0, 2.64227e-14, 0, 1.41421, -2.64227e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35072e-16, 0, 0, 2.48147e-16, 0, 6.72803e-17, 0, 2.58722e-14, 0, 0, 0
0.0369346, 0, 4.05492e-14, 0, 1.41421, -4.05492e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60657e-16, 0, 0, 3.88045e-16, 0, 1.06421e-16, 0, 3.9694e-14, 0, 0, 0
0.0447778, 0, 6.19556e-14, 0, 1.41421, -6.19556e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50908e-16, 0, 0, 6.04281e-16, 0, 1.67668e-16, 0, 6.06328e-14, 0, 0, 0
0.052621, 0, 9.42509e-14, 0, 1.41421, -9.42509e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37848e-16, 0, 0, 9.37135e-16, 0, 2.63148e-16, 0, 9.22127e-14, 0, 0, 0
0.0604642, 0, 1.4276e-13, 0, 1.41421, -1.4276e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26871e-15, 0, 0, 1.44742e-15, 0, 4.11404e-16, 0, 1.39632e-13, 0, 0, 0
0.0683074, 0, 2.15304e-13, 0, 1.41421, -2.15304e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91287e-15, 0, 0, 2.22659e-15, 0, 6.40727e-16, 0, 2.10524e-13, 0, 0, 0
0.0761507, 0, 3.23321e-13, 0, 1.41421, -3.23321e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87169e-15, 0, 0, 3.41168e-15, 0, 9.94095e-16, 0, 3.16044e-13, 0, 0, 0
0.0839939, 0, 4.83458e-13, 0, 1.41421, -4.83458e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29268e-15, 0, 0, 5.20722e-15, 0, 1.53655e-15, 0, 4.72422e-13, 0, 0, 0
0.0918371, 0, 7.1984e-13, 0, 1.41421, -7.1984e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38953e-15, 0, 0, 7.91771e-15, 0, 2.36615e-15, 0, 7.03167e-13, 0, 0, 0
0.0996803, 0, 1.06727e-12, 0, 1.41421, -1.06727e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4703e-15, 0, 0, 1.19943e-14, 0, 3.63025e-15, 0, 1.04217e-12, 0, 0, 0
0.107524, 0, 1.57571e-12, 0, 1.41421, -1.57571e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39772e-14, 0, 0, 1.81036e-14, 0, 5.54936e-15, 0, 1.53808e-12, 0, 0, 0
0.115367, 0, 2.31662e-12, 0, 1.41421, -2.31662e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05423e-14, 0, 0, 2.72278e-14, 0, 8.45239e-15, 0, 2.2604e-12, 0, 0, 0
0.12321, 0, 3.39167e-12, 0, 1.41421, -3.39167e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00644e-14, 0, 0, 4.081e-14, 0, 1.28282e-14, 0, 3.30797e-12, 0, 0, 0
0.131053, 0, 4.94494e-12, 0, 1.41421, -4.94494e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38166e-14, 0, 0, 6.09643e-14, 0, 1.94009e-14, 0, 4.82075e-12, 0, 0, 0
0.138896, 0, 7.17964e-12, 0, 1.41421, -7.17964e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35937e-14, 0, 0, 9.07814e-14, 0, 2.92395e-14, 0, 6.99602e-12, 0, 0, 0
0.14674, 0, 1.03811e-11, 0, 1.41421, -1.03811e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.19147e-14, 0, 0, 1.34769e-13, 0, 4.39169e-14, 0, 1.01105e-11, 0, 0, 0
0.154583, 0, 1.49484e-11, 0, 1.41421, -1.49484e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32299e-13, 0, 0, 1.99493e-13, 0, 6.57407e-14, 0, 1.45509e-11, 0, 0, 0
0.162426, 0, 2.14368e-11, 0, 1.41421, -2.14368e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89643e-13, 0, 0, 2.94497e-13, 0, 9.80855e-14, 0, 2.08546e-11, 0, 0, 0
0.170269, 0, 3.06158e-11, 0, 1.41421, -3.06158e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70728e-13, 0, 0, 4.33643e-13, 0, 1.45872e-13, 0, 2.97656e-11, 0, 0, 0
0.178113, 0, 4.35473e-11, 0, 1.41421, -4.35473e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.849e-13, 0, 0, 6.37043e-13, 0, 2.16253e-13, 0, 4.23091e-11, 0, 0, 0
0.185956, 0, 6.16896e-11, 0, 1.41421, -6.16896e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44992e-13, 0, 0, 9.33866e-13, 0, 3.19605e-13, 0, 5.98912e-11, 0, 0, 0
0.193799, 0, 8.70378e-11, 0, 1.41421, -8.70378e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68542e-13, 0, 0, 1.36641e-12, 0, 4.70931e-13, 0, 8.44319e-11, 0, 0, 0
0.201642, 0, 1.22309e-10, 0, 1.41421, -1.22309e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07941e-12, 0, 0, 1.99599e-12, 0, 6.9188e-13, 0, 1.18541e-10, 0, 0, 0
0.209485, 0, 1.71186e-10, 0, 1.41421, -1.71186e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50992e-12, 0, 0, 2.91158e-12, 0, 1.01361e-12, 0, 1.65751e-10, 0, 0, 0
0.217329, 0, 2.38646e-10, 1.17709e-43, 1.41421, -2.38646e-10, 0, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 1.17709e-43, 2.10369e-12, 1.17709e-43, 1.17709e-43, 4.24233e-12, 1.17709e-43, 1.48088e-12, 1.17709e-43, 2.30819e-10, 1.17709e-43, 1.17709e-43, 1.17709e-43
0.225172, 0, 3.31378e-10, 1.91558e-42, 1.41421, -3.31378e-10, 0, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 1.91558e-42, 2.91927e-12, 1.91558e-42, 1.91558e-42, 6.17579e-12, 1.91558e-42, 2.15782e-12, 1.91558e-42, 3.20125e-10, 1.91558e-42, 1.91558e-42, 1.91558e-42
0.233015, 0, 4.58343e-10, 2.62337e-41, 1.41421, -4.58343e-10, 0, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 2.62337e-41, 4.035e-12, 2.62337e-41, 2.62337e-41, 8.9847e-12, 2.62337e-41, 3.13619e-12, 2.62337e-41, 4.42187e-10, 2.62337e-41, 2.62337e-41, 2.62337e-41
0.240858, 0, 6.31492e-10, 3.18584e-40, 1.41421, -6.31492e-10, 0, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 3.18584e-40, 5.5552e-12, 3.18584e-40, 3.18584e-40, 1.30658e-11, 3.18584e-40, 4.54693e-12, 3.18584e-40, 6.08324e-10, 3.18584e-40, 3.18584e-40, 3.18584e-40
0.248701, 0, 8.66705e-10, 3.47818e-39, 1.41421, -8.66705e-10, 0, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 3.47818e-39, 7.61818e-12, 3.47818e-39, 3.47818e-39, 1.89972e-11, 3.47818e-39, 6.57669e-12, 3.47818e-39, 8.33512e-10, 3.47818e-39, 3.47818e-39, 3.47818e-39
0.256545, 0, 1.185e-09, 3.4328e-38, 1.41421, -1.185e-09, 0, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 3.4328e-38, 1.04067e-11, 3.4328e-38, 3.4328e-38, 2.76212e-11, 3.4328e-38, 9.49098e-12, 3.4328e-38, 1.13748e-09, 3.4328e-38, 3.4328e-38, 3.4328e-38
0.264388, 0, 1.61409e-09, 3.0785e-37, 1.41421, -1.61409e-09, 0, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 3.0785e-37, 1.4161e-11, 3.0785e-37, 3.0785e-37, 4.01668e-11, 3.0785e-37, 1.36668e-11, 3.0785e-37, 1.54609e-09, 3.0785e-37, 3.0785e-37, 3.0785e-37
0.272231, 0, 2.19037e-09, 2.52115e-36, 1.41421, -2.19037e-09, 0, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 2.52115e-36, 1.91961e-11, 2.52115e-36, 2.52115e-36, 5.84271e-11, 2.52115e-36, 1.96388e-11, 2.52115e-36, 2.09311e-09, 2.52115e-36, 2.52115e-36, 2.52115e-36
0.280074, 0, 2.96153e-09, 1.89562e-35, 1.41421, -2.96153e-09, 0, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 1.89562e-35, 2.59225e-11, 1.89562e-35, 1.89562e-35, 8.5019e-11, 1.89562e-35, 2.81635e-11, 1.89562e-35, 2.82242e-09, 1.89562e-35, 1.89562e-35, 1.89562e-35
