   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_391.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0154527, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00759792, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00025692, 0, 1.45072e-18, 0, 1.41421, -1.45072e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32684e-20, 0, 0, 3.08974e-21, 0, 1.42961e-22, 0, 1.42422e-18, 0, 0
0.00811175, 0, 2.69343e-18, 0, 1.41421, -2.69343e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31991e-20, 0, 0, 5.82669e-21, 0, 2.70241e-22, 0, 2.64414e-18, 0, 0
0.0159666, 0, 4.96164e-18, 0, 1.41421, -4.96164e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95753e-20, 0, 0, 1.09036e-20, 0, 5.06949e-22, 0, 4.87065e-18, 0, 0
0.0238214, 0, 9.07031e-18, 0, 1.41421, -9.07031e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45465e-19, 0, 0, 2.02512e-20, 0, 9.43966e-22, 0, 8.90365e-18, 0, 0
0.0316763, 0, 1.64578e-17, 0, 1.41421, -1.64578e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63932e-19, 0, 0, 3.73375e-20, 0, 1.74509e-21, 0, 1.61548e-17, 0, 0
0.0395311, 0, 2.96445e-17, 0, 1.41421, -2.96445e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75387e-19, 0, 0, 6.83482e-20, 0, 3.20356e-21, 0, 2.90975e-17, 0, 0
0.0473859, 0, 5.30154e-17, 0, 1.41421, -5.30154e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50135e-19, 0, 0, 1.24241e-19, 0, 5.84092e-21, 0, 5.20351e-17, 0, 0
0.0552408, 0, 9.41464e-17, 0, 1.41421, -9.41464e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50963e-18, 0, 0, 2.24294e-19, 0, 1.05788e-20, 0, 9.24019e-17, 0, 0
0.0630956, 0, 1.66036e-16, 0, 1.41421, -1.66036e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66227e-18, 0, 0, 4.02204e-19, 0, 1.90354e-20, 0, 1.62953e-16, 0, 0
0.0709504, 0, 2.90836e-16, 0, 1.41421, -2.90836e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66315e-18, 0, 0, 7.16478e-19, 0, 3.4035e-20, 0, 2.85423e-16, 0, 0
0.0788053, 0, 5.06041e-16, 0, 1.41421, -5.06041e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11328e-18, 0, 0, 1.26805e-18, 0, 6.04763e-20, 0, 4.96599e-16, 0, 0
0.0866601, 0, 8.74695e-16, 0, 1.41421, -8.74695e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40232e-17, 0, 0, 2.22994e-18, 0, 1.06806e-19, 0, 8.58335e-16, 0, 0
0.0945149, 0, 1.5021e-15, 0, 1.41421, -1.5021e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40807e-17, 0, 0, 3.89687e-18, 0, 1.87504e-19, 0, 1.47394e-15, 0, 0
0.10237, 0, 2.563e-15, 0, 1.41421, -2.563e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10862e-17, 0, 0, 6.76773e-18, 0, 3.27247e-19, 0, 2.51482e-15, 0, 0
0.110225, 0, 4.34547e-15, 0, 1.41421, -4.34547e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96565e-17, 0, 0, 1.16818e-17, 0, 5.67857e-19, 0, 4.26356e-15, 0, 0
0.118079, 0, 7.32144e-15, 0, 1.41421, -7.32144e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17354e-16, 0, 0, 2.00428e-17, 0, 9.79816e-19, 0, 7.18307e-15, 0, 0
0.125934, 0, 1.22589e-14, 0, 1.41421, -1.22589e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96485e-16, 0, 0, 3.41843e-17, 0, 1.68124e-18, 0, 1.20265e-14, 0, 0
0.133789, 0, 2.04e-14, 0, 1.41421, -2.04e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26952e-16, 0, 0, 5.79639e-17, 0, 2.86906e-18, 0, 2.00122e-14, 0, 0
0.141644, 0, 3.37407e-14, 0, 1.41421, -3.37407e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40735e-16, 0, 0, 9.77193e-17, 0, 4.86974e-18, 0, 3.30974e-14, 0, 0
0.149499, 0, 5.54684e-14, 0, 1.41421, -5.54684e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88895e-16, 0, 0, 1.63806e-16, 0, 8.22172e-18, 0, 5.44075e-14, 0, 0
0.157354, 0, 9.06409e-14, 0, 1.41421, -9.06409e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45246e-15, 0, 0, 2.7305e-16, 0, 1.38085e-17, 0, 8.89016e-14, 0, 0
0.165208, 0, 1.47234e-13, 0, 1.41421, -1.47234e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35919e-15, 0, 0, 4.52638e-16, 0, 2.30721e-17, 0, 1.44399e-13, 0, 0
0.173063, 0, 2.37746e-13, 0, 1.41421, -2.37746e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80929e-15, 0, 0, 7.46269e-16, 0, 3.83552e-17, 0, 2.33152e-13, 0, 0
0.180918, 0, 3.81641e-13, 0, 1.41421, -3.81641e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11452e-15, 0, 0, 1.22382e-15, 0, 6.34475e-17, 0, 3.74239e-13, 0, 0
0.188773, 0, 6.09044e-13, 0, 1.41421, -6.09044e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.75739e-15, 0, 0, 1.99643e-15, 0, 1.04442e-16, 0, 5.97186e-13, 0, 0
0.196628, 0, 9.6629e-13, 0, 1.41421, -9.6629e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.548e-14, 0, 0, 3.24011e-15, 0, 1.71095e-16, 0, 9.47399e-13, 0, 0
0.204483, 0, 1.5242e-12, 0, 1.41421, -1.5242e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44168e-14, 0, 0, 5.23215e-15, 0, 2.7896e-16, 0, 1.49427e-12, 0, 0
0.212337, 0, 2.39037e-12, 0, 1.41421, -2.39037e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8291e-14, 0, 0, 8.40807e-15, 0, 4.52715e-16, 0, 2.34322e-12, 0, 0
0.220192, 0, 3.72724e-12, 0, 1.41421, -3.72724e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97045e-14, 0, 0, 1.34481e-14, 0, 7.31357e-16, 0, 3.65335e-12, 0, 0
0.228047, 0, 5.77853e-12, 0, 1.41421, -5.77853e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.25617e-14, 0, 0, 2.14115e-14, 0, 1.17625e-15, 0, 5.66338e-12, 0, 0
0.235902, 0, 8.90771e-12, 0, 1.41421, -8.90771e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42686e-13, 0, 0, 3.39419e-14, 0, 1.88356e-15, 0, 8.7292e-12, 0, 0
0.243757, 0, 1.36534e-11, 0, 1.41421, -1.36534e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18708e-13, 0, 0, 5.35819e-14, 0, 3.00349e-15, 0, 1.33781e-11, 0, 0
0.251612, 0, 2.08091e-11, 0, 1.41421, -2.08091e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33346e-13, 0, 0, 8.42551e-14, 0, 4.7697e-15, 0, 2.03868e-11, 0, 0
