   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00291575, 0, 4.00687e-18, 0, 1.41421, -4.00687e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16498e-19, 0, 0, 3.00298e-22, 0, 6.09769e-21, 0, 3.88398e-18, 0, 0, 0
0.0107513, 0, 7.52693e-18, 0, 1.41421, -7.52693e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18836e-19, 0, 0, 5.73115e-22, 0, 1.16575e-20, 0, 7.29586e-18, 0, 0, 0
0.0185869, 0.183669, 1.40254e-17, 0, 1.47772, 0.183669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07759e-19, 0, 0, 1.08509e-21, 0, 2.21114e-20, 0, 1.35944e-17, 0, 0, 0
0.0264225, 1.17885, 2.59286e-17, 0, 1.78293, 1.17885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53796e-19, 0, 0, 2.03852e-21, 0, 4.16196e-20, 0, 2.51311e-17, 0, 0, 0
0.034258, 1.63748, 4.75651e-17, 0, 1.90722, 1.63748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38277e-18, 0, 0, 3.80076e-21, 0, 7.77579e-20, 0, 4.61008e-17, 0, 0, 0
0.0420936, 0, 8.65988e-17, 0, 1.41421, -8.65988e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51745e-18, 0, 0, 7.03402e-21, 0, 1.44225e-19, 0, 8.39301e-17, 0, 0, 0
0.0499292, 0.174026, 1.565e-16, 0, 1.47446, 0.174026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.54935e-18, 0, 0, 1.29237e-20, 0, 2.65623e-19, 0, 1.51673e-16, 0, 0, 0
0.0577648, 0.825974, 2.80774e-16, 0, 1.68106, 0.825974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.16161e-18, 0, 0, 2.35765e-20, 0, 4.85841e-19, 0, 2.72103e-16, 0, 0, 0
0.0656003, 0.169204, 5.00141e-16, 0, 1.47282, 0.169204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45377e-17, 0, 0, 4.27115e-20, 0, 8.82662e-19, 0, 4.84678e-16, 0, 0, 0
0.0734359, 0.830796, 8.84655e-16, 0, 1.6825, 0.830796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57134e-17, 0, 0, 7.68488e-20, 0, 1.59307e-18, 0, 8.57271e-16, 0, 0, 0
0.0812715, 0.164383, 1.55397e-15, 0, 1.47118, 0.164383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51661e-17, 0, 0, 1.37342e-19, 0, 2.85673e-18, 0, 1.50581e-15, 0, 0, 0
0.0891071, 0.835617, 2.7111e-15, 0, 1.68393, 0.835617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87945e-17, 0, 0, 2.43832e-19, 0, 5.09047e-18, 0, 2.62697e-15, 0, 0, 0
0.0969426, 0.797805, 4.69807e-15, 0, 1.67266, 0.797805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36537e-16, 0, 0, 4.30077e-19, 0, 9.01475e-18, 0, 4.55209e-15, 0, 0, 0
0.104778, 4.67364, 8.08728e-15, 0, 2.58334, 4.67364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35025e-16, 0, 0, 7.53715e-19, 0, 1.58674e-17, 0, 7.83563e-15, 0, 0, 0
0.112614, 2.52855, 1.38302e-14, 0, 2.12804, 2.52855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01901e-16, 0, 0, 1.31254e-18, 0, 2.77628e-17, 0, 1.33992e-14, 0, 0, 0
0.120449, 0.152327, 2.34977e-14, 0, 1.46708, 0.152327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82803e-16, 0, 0, 2.27142e-18, 0, 4.82913e-17, 0, 2.27644e-14, 0, 0, 0
0.128285, 0.847673, 3.96666e-14, 0, 1.68751, 0.847673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15258e-15, 0, 0, 3.9067e-18, 0, 8.3515e-17, 0, 3.84266e-14, 0, 0, 0
0.13612, 0.147506, 6.65356e-14, 0, 1.46544, 0.147506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93321e-15, 0, 0, 6.67865e-18, 0, 1.43613e-16, 0, 6.44521e-14, 0, 0, 0
0.143956, 0.997591, 1.10901e-13, 0, 1.73136, 0.997591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22208e-15, 0, 0, 1.13491e-17, 0, 2.45579e-16, 0, 1.07422e-13, 0, 0, 0
0.151792, 0.997588, 1.83692e-13, 0, 1.73135, 0.997588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33664e-15, 0, 0, 1.9172e-17, 0, 4.17629e-16, 0, 1.77919e-13, 0, 0, 0
0.159627, 0.99759, 3.02373e-13, 0, 1.73135, 0.99759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.78408e-15, 0, 0, 3.2199e-17, 0, 7.06368e-16, 0, 2.9285e-13, 0, 0, 0
