   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_143.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.61568, 18.4495, 27.6891, 2.99468, 4.52211, -9.23962, 3.00875, 0, 2.99469, 2.99469, 2.99851, 2.99602, 9.00655, 3.02994, 2.99468, 2.99468, 2.99468, 2.99468, 2.99468, 2.99468, 2.99468, 2.99468, 2.99468, 21.5082, 2.99468, 3.10917
2.62355, 32.1715, 30.7145, 3.03472, 5.84564, 1.457, 3.04918, 0, 3.03472, 3.03472, 3.03855, 3.03606, 9.08086, 3.06109, 3.03472, 3.03472, 3.03472, 3.03472, 3.03472, 3.03472, 3.03472, 3.03472, 3.03472, 24.4803, 3.03472, 3.1767
2.63141, 39.1226, 33.7568, 3.07483, 6.41269, 5.36586, 3.08971, 0, 3.07484, 3.07484, 3.07867, 3.07618, 9.06191, 3.09427, 3.07483, 3.07483, 3.07483, 3.07483, 3.07483, 3.07483, 3.07483, 3.07483, 3.07484, 27.5485, 3.07483, 3.25648
2.63928, 34.36, 36.7365, 3.11503, 6.02993, -2.3765, 3.13031, 0, 3.11503, 3.11504, 3.11886, 3.11637, 8.95288, 3.12913, 3.11503, 3.11503, 3.11503, 3.11503, 3.11503, 3.11503, 3.11503, 3.11503, 3.11503, 30.6259, 3.11503, 3.35325
2.64714, 38.9237, 39.5683, 3.15529, 6.39716, -0.644623, 3.17101, 0, 3.1553, 3.1553, 3.15912, 3.15663, 8.76112, 3.16537, 3.15529, 3.15529, 3.15529, 3.15529, 3.15529, 3.15529, 3.15529, 3.15529, 3.15529, 33.6137, 3.15529, 3.47308
2.655, 35.3369, 42.1649, 3.19562, 6.11039, -6.82801, 3.21178, 0, 3.19563, 3.19563, 3.19945, 3.19696, 8.49757, 3.20271, 3.19562, 3.19562, 3.19562, 3.19562, 3.19562, 3.19562, 3.19562, 3.19562, 3.19562, 36.4065, 3.19562, 3.62365
2.66287, 39.65, 44.443, 3.23601, 6.45368, -4.79298, 3.25264, 0, 3.23601, 3.23601, 3.23984, 3.23735, 8.17605, 3.24092, 3.23601, 3.23601, 3.23601, 3.23601, 3.23601, 3.23601, 3.23601, 3.23601, 3.23601, 38.8979, 3.23601, 3.81433
2.67073, 47.869, 46.329, 3.27644, 7.0618, 1.53998, 3.29361, 0, 3.27644, 3.27645, 3.28027, 3.27778, 7.81223, 3.2798, 3.27644, 3.27644, 3.27644, 3.27644, 3.27644, 3.27644, 3.27644, 3.27644, 3.27644, 40.9877, 3.27644, 4.05625
2.6786, 43.6154, 47.7649, 3.31691, 6.75392, -4.14949, 3.3347, 0, 3.31692, 3.31692, 3.32074, 3.31825, 7.42258, 3.31917, 3.31691, 3.31691, 3.31691, 3.31691, 3.31691, 3.31691, 3.31691, 3.31691, 3.31691, 42.5887, 3.31691, 4.36219
2.68646, 49.199, 48.7133, 3.35742, 7.15535, 0.485775, 3.37596, 0, 3.35742, 3.35742, 3.36125, 3.35876, 7.02332, 3.35891, 3.35742, 3.35742, 3.35742, 3.35742, 3.35742, 3.35742, 3.35742, 3.35742, 3.35742, 43.6332, 3.35742, 4.74631
2.69432, 40.1486, 49.1603, 3.39794, 6.49219, -9.01171, 3.41746, 0, 3.39795, 3.39795, 3.40177, 3.39928, 6.62955, 3.39892, 3.39794, 3.39794, 3.39794, 3.39794, 3.39794, 3.39794, 3.39794, 3.39794, 3.39794, 44.0773, 3.39794, 5.22363
2.70219, 43.921, 49.1181, 3.43848, 6.77651, -5.19711, 3.45932, 0, 3.43849, 3.43849, 3.44232, 3.43983, 6.25442, 3.43911, 3.43848, 3.43848, 3.43848, 3.43848, 3.43848, 3.43848, 3.43848, 3.43848, 3.43849, 43.9048, 3.43848, 5.8092
2.71005, 60.944, 48.6244, 3.47903, 7.93372, 12.3196, 3.50173, 0, 3.47903, 3.47904, 3.48286, 3.48037, 5.90866, 3.47943, 3.47903, 3.47903, 3.47903, 3.47903, 3.47903, 3.47903, 3.47903, 3.47903, 3.47903, 43.1285, 3.47903, 6.51706
2.71792, 49.0089, 47.7395, 3.51957, 7.14205, 1.26937, 3.54496, 0, 3.51957, 3.51958, 3.5234, 3.52091, 5.6002, 3.51982, 3.51957, 3.51957, 3.51957, 3.51957, 3.51957, 3.51957, 3.51957, 3.51957, 3.51957, 41.7886, 3.51957, 7.35902
2.72578, 52.5293, 46.5422, 3.56009, 7.38439, 5.98705, 3.58941, 0, 3.5601, 3.5601, 3.56392, 3.56143, 5.33416, 3.56024, 3.56009, 3.56009, 3.56009, 3.56009, 3.56009, 3.56009, 3.56009, 3.56009, 3.56009, 39.9505, 3.56009, 8.34306
2.73364, 52.3448, 45.1236, 3.60059, 7.37189, 7.22124, 3.63567, 0, 3.60059, 3.6006, 3.60442, 3.60193, 5.1129, 3.60068, 3.60059, 3.60059, 3.60059, 3.60059, 3.60059, 3.60059, 3.60059, 3.60059, 3.60059, 37.6997, 3.60059, 9.47183
2.74151, 45.5078, 43.5797, 3.64104, 6.89259, 1.92811, 3.68454, 0, 3.64105, 3.64105, 3.64488, 3.64239, 4.93634, 3.6411, 3.64104, 3.64104, 3.64104, 3.64104, 3.64104, 3.64104, 3.64104, 3.64104, 3.64105, 35.1356, 3.64104, 10.7411
2.74937, 40.2306, 42.0043, 3.68145, 6.49851, -1.77367, 3.73713, 0, 3.68145, 3.68146, 3.68528, 3.68279, 4.80231, 3.68148, 3.68145, 3.68145, 3.68145, 3.68145, 3.68145, 3.68145, 3.68145, 3.68145, 3.68145, 32.3653, 3.68145, 12.1387
2.75724, 37.3625, 40.4814, 3.72179, 6.27396, -3.11887, 3.79492, 0, 3.7218, 3.7218, 3.72563, 3.72314, 4.70702, 3.72181, 3.72179, 3.72179, 3.72179, 3.72179, 3.72179, 3.72179, 3.72179, 3.72179, 3.7218, 29.4963, 3.72179, 13.6434
2.7651, 44.3082, 39.0802, 3.76206, 6.80501, 5.22798, 3.85981, 0, 3.76206, 3.76207, 3.76589, 3.7634, 4.64555, 3.76207, 3.76206, 3.76206, 3.76206, 3.76206, 3.76206, 3.76206, 3.76206, 3.76206, 3.76206, 26.6311, 3.76206, 15.2247
2.77296, 42.5654, 37.8503, 3.80223, 6.67573, 4.71502, 3.93424, 0, 3.80223, 3.80224, 3.80606, 3.80357, 4.61225, 3.80223, 3.80223, 3.80223, 3.80223, 3.80223, 3.80223, 3.80223, 3.80223, 3.80223, 3.80223, 23.8617, 3.80223, 16.8436
2.78083, 32.3048, 36.8199, 3.84228, 5.85703, -4.5151, 4.02118, 0, 3.84229, 3.84229, 3.84612, 3.84363, 4.60122, 3.84229, 3.84228, 3.84228, 3.84228, 3.84228, 3.84228, 3.84228, 3.84228, 3.84228, 3.84229, 21.2658, 3.84228, 18.4533
2.78869, 41.2883, 35.9955, 3.88219, 6.57938, 5.29274, 4.12422, 0, 3.8822, 3.8822, 3.88603, 3.88354, 4.60663, 3.8822, 3.88219, 3.88219, 3.88219, 3.88219, 3.88219, 3.88219, 3.88219, 3.88219, 3.8822, 18.9044, 3.88219, 20.0017
2.79656, 45.9591, 35.3648, 3.92193, 6.92525, 10.5943, 4.24749, 0, 3.92193, 3.92193, 3.92576, 3.92327, 4.62302, 3.92193, 3.92193, 3.92193, 3.92193, 3.92193, 3.92193, 3.92193, 3.92193, 3.92193, 3.92193, 16.821, 3.92193, 21.4339
2.80442, 27.9758, 34.8994, 3.96142, 5.47502, -6.9235, 4.39561, 0, 3.96143, 3.96143, 3.96525, 3.96276, 4.64556, 3.96142, 3.96142, 3.96142, 3.96142, 3.96142, 3.96142, 3.96142, 3.96142, 3.96142, 3.96142, 15.042, 3.96142, 22.6953
2.81228, 40.2194, 34.5603, 4.00061, 6.49764, 5.65909, 4.57353, 0, 4.00062, 4.00062, 4.00445, 4.00196, 4.67013, 4.00061, 4.00061, 4.00061, 4.00061, 4.00061, 4.00061, 4.00061, 4.00061, 4.00061, 4.00062, 13.5776, 4.00061, 23.7356
2.82015, 42.62, 34.3031, 4.03941, 6.67982, 8.31688, 4.7863, 0, 4.03941, 4.03942, 4.04324, 4.04075, 4.69346, 4.03941, 4.03941, 4.03941, 4.03941, 4.03941, 4.03941, 4.03941, 4.03941, 4.03941, 4.03941, 12.4246, 4.03941, 24.5118
2.82801, 41.021, 34.0833, 4.07767, 6.55904, 6.93767, 5.03869, 0, 4.07768, 4.07768, 4.0815, 4.07901, 4.71312, 4.07767, 4.07767, 4.07767, 4.07767, 4.07767, 4.07767, 4.07767, 4.07767, 4.07767, 4.07767, 11.5682, 4.07767, 24.9911
2.83588, 39.3225, 33.8606, 4.11524, 6.42826, 5.4619, 5.3348, 0, 4.11524, 4.11525, 4.11907, 4.11658, 4.72749, 4.11524, 4.11524, 4.11524, 4.11524, 4.11524, 4.11524, 4.11524, 4.11524, 4.11524, 4.11524, 10.9848, 4.11524, 25.154
2.84374, 35.0697, 33.6022, 4.15188, 6.08849, 1.46747, 5.6776, 0, 4.15189, 4.15189, 4.15572, 4.15323, 4.73568, 4.15188, 4.15188, 4.15188, 4.15188, 4.15188, 4.15188, 4.15188, 4.15188, 4.15188, 4.15189, 10.6447, 4.15188, 24.9947
2.8516, 23.0512, 33.2854, 4.18734, 5.00512, -10.2341, 6.06832, 0, 4.18734, 4.18735, 4.19117, 4.18868, 4.73743, 4.18734, 4.18734, 4.18734, 4.18734, 4.18734, 4.18734, 4.18734, 4.18734, 4.18734, 4.18734, 10.514, 4.18734, 24.5224
2.85947, 40.7036, 32.8974, 4.22126, 6.5348, 7.80619, 6.50604, 0, 4.22126, 4.22127, 4.22509, 4.2226, 4.73293, 4.22126, 4.22126, 4.22126, 4.22126, 4.22126, 4.22126, 4.22126, 4.22126, 4.22126, 4.22126, 10.5569, 4.22126, 23.7601
2.86733, 39.7225, 32.4353, 4.25324, 6.45929, 7.2872, 6.9871, 0, 4.25325, 4.25325, 4.25707, 4.25458, 4.72274, 4.25324, 4.25324, 4.25324, 4.25324, 4.25324, 4.25324, 4.25324, 4.25324, 4.25324, 4.25324, 10.7373, 4.25324, 22.7427
2.87519, 34.2719, 31.9036, 4.28281, 6.02262, 2.36838, 7.50491, 0, 4.28282, 4.28282, 4.28664, 4.28415, 4.70757, 4.28281, 4.28281, 4.28281, 4.28281, 4.28281, 4.28281, 4.28281, 4.28281, 4.28281, 4.28281, 11.0197, 4.28281, 21.5147
2.88306, 24.661, 31.3122, 4.30943, 5.16343, -6.65123, 8.04966, 0, 4.30943, 4.30944, 4.31326, 4.31077, 4.6882, 4.30943, 4.30943, 4.30943, 4.30943, 4.30943, 4.30943, 4.30943, 4.30943, 4.30943, 4.30943, 11.3707, 4.30943, 20.1268
2.89092, 29.4596, 30.6736, 4.3325, 5.60888, -1.214, 8.60847, 0, 4.3325, 4.33251, 4.33633, 4.33384, 4.66534, 4.3325, 4.3325, 4.3325, 4.3325, 4.3325, 4.3325, 4.3325, 4.3325, 4.3325, 4.3325, 11.7595, 4.3325, 18.6326
2.89879, 23.8745, 30, 4.35139, 5.0867, -6.12554, 9.16569, 0, 4.35139, 4.3514, 4.35522, 4.35273, 4.63959, 4.35139, 4.35139, 4.35139, 4.35139, 4.35139, 4.35139, 4.35139, 4.35139, 4.35139, 4.35139, 12.1584, 4.35139, 17.0853
2.90665, 24.268, 29.3016, 4.36545, 5.12523, -5.03365, 9.70363, 0, 4.36546, 4.36546, 4.36928, 4.36679, 4.61131, 4.36545, 4.36545, 4.36545, 4.36545, 4.36545, 4.36545, 4.36545, 4.36545, 4.36545, 4.36545, 12.5435, 4.36545, 15.5344
2.91451, 33.6744, 28.5846, 4.37405, 5.97281, 5.08983, 10.2033, 0, 4.37405, 4.37406, 4.37788, 4.37539, 4.58067, 4.37405, 4.37405, 4.37405, 4.37405, 4.37405, 4.37405, 4.37405, 4.37405, 4.37405, 4.37405, 12.8942, 4.37405, 14.0234
2.92238, 18.0961, 27.851, 4.37659, 4.48287, -9.75485, 10.6454, 0, 4.3766, 4.3766, 4.38042, 4.37793, 4.54767, 4.37659, 4.37659, 4.37659, 4.37659, 4.37659, 4.37659, 4.37659, 4.37659, 4.37659, 4.37659, 13.1941, 4.37659, 12.5883
2.93024, 26.2676, 27.0985, 4.37258, 5.31672, -0.830912, 11.012, 0, 4.37258, 4.37259, 4.37641, 4.37392, 4.51212, 4.37258, 4.37258, 4.37258, 4.37258, 4.37258, 4.37258, 4.37258, 4.37258, 4.37258, 4.37258, 13.4305, 4.37258, 11.2565
2.93811, 23.1154, 26.3213, 4.36164, 5.01153, -3.20584, 11.287, 0, 4.36164, 4.36165, 4.36547, 4.36298, 4.47377, 4.36164, 4.36164, 4.36164, 4.36164, 4.36164, 4.36164, 4.36164, 4.36164, 4.36164, 4.36164, 13.594, 4.36164, 10.0463
2.94597, 18.8277, 25.5115, 4.34355, 4.56374, -6.68375, 11.4578, 0, 4.34355, 4.34356, 4.34738, 4.34489, 4.43232, 4.34355, 4.34355, 4.34355, 4.34355, 4.34355, 4.34355, 4.34355, 4.34355, 4.34355, 4.34355, 13.6788, 4.34355, 8.96799
2.95383, 24.7024, 24.6605, 4.3183, 5.16744, 0.0418892, 11.5163, 0, 4.3183, 4.3183, 4.32213, 4.31964, 4.38753, 4.3183, 4.3183, 4.3183, 4.3183, 4.3183, 4.3183, 4.3183, 4.3183, 4.3183, 4.3183, 13.682, 4.3183, 8.02436
2.9617, 23.5374, 23.7608, 4.28607, 5.05345, -0.223461, 11.459, 0, 4.28608, 4.28608, 4.2899, 4.28741, 4.33927, 4.28607, 4.28607, 4.28607, 4.28607, 4.28607, 4.28607, 4.28607, 4.28607, 4.28607, 4.28607, 13.6035, 4.28607, 7.21209
2.96956, 18.0337, 22.8071, 4.2473, 4.4759, -4.77342, 11.2878, 0, 4.24731, 4.24731, 4.25113, 4.24864, 4.28757, 4.2473, 4.2473, 4.2473, 4.2473, 4.2473, 4.2473, 4.2473, 4.2473, 4.2473, 4.2473, 13.4452, 4.2473, 6.52322
2.97743, 14.1882, 21.7975, 4.20264, 4.02345, -7.60938, 11.0095, 0, 4.20264, 4.20264, 4.20647, 4.20398, 4.23267, 4.20264, 4.20264, 4.20264, 4.20264, 4.20264, 4.20264, 4.20264, 4.20264, 4.20264, 4.20264, 13.2114, 4.20264, 5.94673
2.98529, 24.4264, 20.7344, 4.15293, 5.14066, 3.69205, 10.6356, 0, 4.15293, 4.15294, 4.15676, 4.15427, 4.175, 4.15293, 4.15293, 4.15293, 4.15293, 4.15293, 4.15293, 4.15293, 4.15293, 4.15293, 4.15293, 12.9076, 4.15293, 5.46975
2.99315, 18.1663, 19.6241, 4.09921, 4.49069, -1.45783, 10.1815, 0, 4.09921, 4.09921, 4.10304, 4.10055, 4.11519, 4.09921, 4.09921, 4.09921, 4.09921, 4.09921, 4.09921, 4.09921, 4.09921, 4.09921, 4.09921, 12.5411, 4.09921, 5.07879
3.00102, 19.518, 18.4771, 4.04262, 4.63875, 1.04088, 9.66517, 0, 4.04262, 4.04262, 4.04645, 4.04396, 4.05402, 4.04262, 4.04262, 4.04262, 4.04262, 4.04262, 4.04262, 4.04262, 4.04262, 4.04262, 4.04262, 12.12, 4.04262, 4.76062
3.00888, 20.9784, 17.3072, 3.98438, 4.79358, 3.67123, 9.10623, 0, 3.98439, 3.98439, 3.98821, 3.98573, 3.9924, 3.98438, 3.98438, 3.98438, 3.98438, 3.98438, 3.98438, 3.98438, 3.98438, 3.98438, 3.98439, 11.6536, 3.98438, 4.50293
3.01675, 20.241, 16.1304, 3.92574, 4.71603, 4.11053, 8.52468, 0, 3.92574, 3.92575, 3.92957, 3.92708, 3.93129, 3.92574, 3.92574, 3.92574, 3.92574, 3.92574, 3.92574, 3.92574, 3.92574, 3.92574, 3.92574, 11.1517, 3.92574, 4.29475
3.02461, 20.1951, 14.9644, 3.86785, 4.71117, 5.23075, 7.93969, 0, 3.86785, 3.86786, 3.87168, 3.86919, 3.87164, 3.86785, 3.86785, 3.86785, 3.86785, 3.86785, 3.86785, 3.86785, 3.86785, 3.86785, 3.86785, 10.6248, 3.86785, 4.12662
3.03247, 15.4989, 13.8268, 3.81178, 4.18317, 1.67203, 7.36875, 0, 3.81179, 3.81179, 3.81561, 3.81313, 3.81433, 3.81178, 3.81178, 3.81178, 3.81178, 3.81178, 3.81178, 3.81178, 3.81178, 3.81178, 3.81179, 10.0833, 3.81178, 3.99059
3.04034, 20.7226, 12.7346, 3.75844, 4.76682, 7.988, 6.82675, 0, 3.75844, 3.75845, 3.76227, 3.75978, 3.76013, 3.75844, 3.75844, 3.75844, 3.75844, 3.75844, 3.75844, 3.75844, 3.75844, 3.75844, 3.75844, 9.53765, 3.75844, 3.8802
3.0482, 16.2343, 11.7029, 3.70852, 4.27016, 4.53141, 6.32568, 0, 3.70853, 3.70853, 3.71235, 3.70986, 3.70963, 3.70852, 3.70852, 3.70852, 3.70852, 3.70852, 3.70852, 3.70852, 3.70852, 3.70852, 3.70852, 8.9977, 3.70852, 3.79023
3.05607, 15.2261, 10.7443, 3.66253, 4.15044, 4.4818, 5.87428, 0, 3.66254, 3.66254, 3.66636, 3.66387, 3.66324, 3.66253, 3.66253, 3.66253, 3.66253, 3.66253, 3.66253, 3.66253, 3.66253, 3.66253, 3.66253, 8.47263, 3.66253, 3.71657
3.06393, 13.7298, 9.86865, 3.62074, 3.96609, 3.86118, 5.47807, 0, 3.62074, 3.62075, 3.62457, 3.62208, 3.62119, 3.62074, 3.62074, 3.62074, 3.62074, 3.62074, 3.62074, 3.62074, 3.62074, 3.62074, 3.62074, 7.97047, 3.62074, 3.65596
3.07179, 18.4871, 9.08228, 3.58323, 4.52627, 9.40483, 5.13956, 0, 3.58323, 3.58323, 3.58706, 3.58457, 3.58351, 3.58323, 3.58323, 3.58323, 3.58323, 3.58323, 3.58323, 3.58323, 3.58323, 3.58323, 3.58323, 7.49786, 3.58323, 3.60585
3.07966, 15.2265, 8.38841, 3.54989, 4.15048, 6.83805, 4.85866, 0, 3.5499, 3.5499, 3.55372, 3.55123, 3.55007, 3.54989, 3.54989, 3.54989, 3.54989, 3.54989, 3.54989, 3.54989, 3.54989, 3.54989, 3.54989, 7.05996, 3.54989, 3.56421
3.08752, 15.0166, 7.78705, 3.5205, 4.12512, 7.22959, 4.63305, 0, 3.52051, 3.52051, 3.52433, 3.52184, 3.52061, 3.5205, 3.5205, 3.5205, 3.5205, 3.5205, 3.5205, 3.5205, 3.5205, 3.5205, 3.52051, 6.66027, 3.5205, 3.52944
3.09538, 9.42196, 7.27539, 3.49473, 3.37964, 2.14657, 4.4587, 0, 3.49474, 3.49474, 3.49856, 3.49607, 3.4948, 3.49473, 3.49473, 3.49473, 3.49473, 3.49473, 3.49473, 3.49473, 3.49473, 3.49473, 3.49473, 6.30068, 3.49473, 3.50023
3.10325, 13.0311, 6.84817, 3.47221, 3.877, 6.18294, 4.33034, 0, 3.47221, 3.47221, 3.47604, 3.47355, 3.47224, 3.47221, 3.47221, 3.47221, 3.47221, 3.47221, 3.47221, 3.47221, 3.47221, 3.47221, 3.47221, 5.98147, 3.47221, 3.47554
3.11111, 11.6872, 6.49821, 3.45255, 3.69963, 5.18902, 4.24192, 0, 3.45255, 3.45256, 3.45638, 3.45389, 3.45257, 3.45255, 3.45255, 3.45255, 3.45255, 3.45255, 3.45255, 3.45255, 3.45255, 3.45255, 3.45255, 5.70164, 3.45255, 3.45454
3.11898, 14.5151, 6.21692, 3.43542, 4.06388, 8.2982, 4.18695, 0, 3.43542, 3.43543, 3.43925, 3.43676, 3.43543, 3.43542, 3.43542, 3.43542, 3.43542, 3.43542, 3.43542, 3.43542, 3.43542, 3.43542, 3.43542, 5.45902, 3.43542, 3.43659
3.12684, 12.5252, 5.99481, 3.42053, 3.8112, 6.5304, 4.15887, 0, 3.42054, 3.42054, 3.42437, 3.42188, 3.42054, 3.42053, 3.42053, 3.42053, 3.42053, 3.42053, 3.42053, 3.42053, 3.42053, 3.42053, 3.42054, 5.25061, 3.42053, 3.42122
3.1347, 13.2148, 5.82199, 3.40769, 3.90061, 7.39277, 4.15126, 0, 3.4077, 3.4077, 3.41152, 3.40903, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 3.40769, 5.07284, 3.40769, 3.40808
3.14257, 11.2094, 5.68863, 3.39677, 3.63448, 5.52081, 4.15811, 0, 3.39678, 3.39678, 3.4006, 3.39811, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 3.39677, 4.92188, 3.39677, 3.39699
3.15043, 17.2049, 5.58532, 3.38774, 4.38233, 11.6195, 4.17388, 0, 3.38775, 3.38775, 3.39157, 3.38908, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 3.38774, 4.79387, 3.38774, 3.38786
3.1583, 12.7615, 5.50345, 3.38064, 3.84207, 7.25809, 4.19371, 0, 3.38064, 3.38065, 3.38447, 3.38198, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 3.38064, 4.68512, 3.38064, 3.3807
3.16616, 15.8985, 5.43538, 3.37555, 4.23066, 10.4631, 4.21345, 0, 3.37555, 3.37556, 3.37938, 3.37689, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 3.37555, 4.59225, 3.37555, 3.37559
3.17402, 5.99524, 5.37469, 3.37259, 2.82759, 0.620556, 4.22974, 0, 3.3726, 3.3726, 3.37642, 3.37393, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 3.37259, 4.51233, 3.37259, 3.37261
3.18189, 3.41933, 5.31621, 3.3719, 2.32795, -1.89688, 4.24003, 0, 3.3719, 3.37191, 3.37573, 3.37324, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 3.3719, 4.44288, 3.3719, 3.37191
3.18975, 10.7806, 5.25611, 3.37359, 3.575, 5.52454, 4.24259, 0, 3.37359, 3.3736, 3.37742, 3.37493, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 3.37359, 4.38191, 3.37359, 3.37359
3.19762, 11.0292, 5.19184, 3.37774, 3.6096, 5.83737, 4.2365, 0, 3.37775, 3.37775, 3.38158, 3.37909, 3.37774, 3.37774, 3.37774, 3.37774, 3.37774, 3.37774, 3.37774, 3.37774, 3.37774, 3.37774, 3.37775, 4.32789, 3.37774, 3.37775
3.20548, 14.7756, 5.12203, 3.38442, 4.09581, 9.65361, 4.22157, 0, 3.38442, 3.38443, 3.38825, 3.38576, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 3.38442, 4.27968, 3.38442, 3.38442
3.21334, 8.17349, 5.04637, 3.3936, 3.18959, 3.12713, 4.19829, 0, 3.39361, 3.39361, 3.39743, 3.39494, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 3.3936, 4.23649, 3.3936, 3.3936
3.22121, 8.5927, 4.96541, 3.40524, 3.25464, 3.62729, 4.16766, 0, 3.40524, 3.40525, 3.40907, 3.40658, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 3.40524, 4.1978, 3.40524, 3.40524
3.22907, 5.39273, 4.8804, 3.41922, 2.71896, 0.512321, 4.13115, 0, 3.41922, 3.41922, 3.42305, 3.42056, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 3.41922, 4.16328, 3.41922, 3.41922
3.23694, 6.79771, 4.79304, 3.43538, 2.96609, 2.00466, 4.09048, 0, 3.43538, 3.43539, 3.43921, 3.43672, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 3.43538, 4.13275, 3.43538, 3.43538
3.2448, 5.60954, 4.70529, 3.45352, 2.75854, 0.904255, 4.04751, 0, 3.45353, 3.45353, 3.45735, 3.45486, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 3.45352, 4.10611, 3.45352, 3.45352
3.25266, 3.57108, 4.61916, 3.47341, 2.36031, -1.04808, 4.00409, 0, 3.47342, 3.47342, 3.47725, 3.47476, 3.47341, 3.47341, 3.47341, 3.47341, 3.47341, 3.47341, 3.47341, 3.47341, 3.47341, 3.47341, 3.47342, 4.0833, 3.47341, 3.47341
3.26053, 3.99286, 4.53659, 3.4948, 2.44803, -0.543732, 3.96196, 0, 3.4948, 3.4948, 3.49863, 3.49614, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 3.4948, 4.06424, 3.4948, 3.4948
3.26839, 5.62162, 4.45927, 3.5174, 2.76073, 1.16235, 3.92261, 0, 3.5174, 3.5174, 3.52123, 3.51874, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 3.5174, 4.04887, 3.5174, 3.5174
3.27626, 1.99758, 4.38855, 3.54094, 1.9994, -2.39097, 3.88726, 0, 3.54094, 3.54095, 3.54477, 3.54228, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 3.54094, 4.03704, 3.54094, 3.54094
3.28412, 1.99759, 4.32543, 3.56514, 1.9994, -2.32784, 3.85679, 0, 3.56514, 3.56515, 3.56897, 3.56648, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 3.56514, 4.02858, 3.56514, 3.56514
3.29198, 2.1759, 4.27047, 3.58973, 2.0435, -2.09457, 3.83175, 0, 3.58973, 3.58974, 3.59356, 3.59107, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 3.58973, 4.02326, 3.58973, 3.58973
3.29985, 3.99528, 4.22387, 3.61444, 2.44853, -0.228591, 3.81235, 0, 3.61445, 3.61445, 3.61828, 3.61579, 3.61444, 3.61444, 3.61444, 3.61444, 3.61444, 3.61444, 3.61444, 3.61444, 3.61444, 3.61444, 3.61445, 4.02078, 3.61444, 3.61444
3.30771, 2.8216, 4.18547, 3.63904, 2.19581, -1.36387, 3.79851, 0, 3.63904, 3.63905, 3.64287, 3.64038, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 3.63904, 4.02081, 3.63904, 3.63904
3.31557, 4.16862, 4.15481, 3.66328, 2.48367, 0.0138102, 3.7899, 0, 3.66328, 3.66329, 3.66711, 3.66462, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 3.66328, 4.023, 3.66328, 3.66328
3.32344, 5.16399, 4.13122, 3.68697, 2.67656, 1.03276, 3.78605, 0, 3.68697, 3.68698, 3.6908, 3.68831, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 3.68697, 4.02695, 3.68697, 3.68697
