   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_129.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00191867, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00593942, 0, 1.83379e-18, 0, 1.41421, -1.83379e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.03987e-21, 0, 0, 2.45906e-23, 2.30777e-22, 0, 1.82649e-18, 0, 0, 0
0.0137975, 0, 3.45711e-18, 0, 1.41421, -3.45711e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32717e-20, 0, 0, 4.70232e-23, 4.43176e-22, 0, 3.44335e-18, 0, 0, 0
0.0216556, 0, 6.46468e-18, 0, 1.41421, -6.46468e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48176e-20, 0, 0, 8.92071e-23, 8.44306e-22, 0, 6.43893e-18, 0, 0, 0
0.0295137, 0, 1.19932e-17, 0, 1.41421, -1.19932e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60412e-20, 0, 0, 1.67926e-22, 1.59612e-21, 0, 1.19454e-17, 0, 0, 0
0.0373718, 0, 2.20776e-17, 0, 1.41421, -2.20776e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47544e-20, 0, 0, 3.13723e-22, 2.99478e-21, 0, 2.19895e-17, 0, 0, 0
0.0452298, 0, 4.03335e-17, 0, 1.41421, -4.03335e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54838e-19, 0, 0, 5.81782e-22, 5.57812e-21, 0, 4.01725e-17, 0, 0, 0
0.0530879, 0, 7.31386e-17, 0, 1.41421, -7.31386e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80773e-19, 0, 0, 1.07109e-21, 1.03161e-20, 0, 7.28464e-17, 0, 0, 0
0.060946, 0, 1.31658e-16, 0, 1.41421, -1.31658e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05423e-19, 0, 0, 1.95798e-21, 1.8946e-20, 0, 1.31132e-16, 0, 0, 0
0.0688041, 0, 2.35302e-16, 0, 1.41421, -2.35302e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.033e-19, 0, 0, 3.55439e-21, 3.45597e-20, 0, 2.34361e-16, 0, 0, 0
0.0766622, 0, 4.1757e-16, 0, 1.41421, -4.1757e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.603e-18, 0, 0, 6.40837e-21, 6.26232e-20, 0, 4.15898e-16, 0, 0, 0
0.0845203, 0, 7.35876e-16, 0, 1.41421, -7.35876e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82493e-18, 0, 0, 1.14765e-20, 1.1274e-19, 0, 7.32927e-16, 0, 0, 0
0.0923784, 0, 1.28794e-15, 0, 1.41421, -1.28794e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9442e-18, 0, 0, 2.0417e-20, 2.01674e-19, 0, 1.28277e-15, 0, 0, 0
