   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_165.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00878419, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000896908, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00699037, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0148777, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0227649, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0306522, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0385395, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0464268, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0543141, 0, 1.80415e-29, 0, 1.41421, -1.80415e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90216e-32, 0, 0, 2.07909e-34, 7.40667e-35, 0, 1.80022e-29, 0, 0, 0
0.0622014, 0, 1.7256e-28, 0, 1.41421, -1.7256e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73197e-31, 0, 0, 1.98841e-33, 1.36616e-32, 0, 1.72171e-28, 0, 0, 0
0.0700886, 0, 1.03983e-27, 0, 1.41421, -1.03983e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24875e-30, 0, 0, 1.19815e-32, 1.27377e-31, 0, 1.03744e-27, 0, 0, 0
0.0779759, 0, 5.02881e-27, 0, 1.41421, -5.02881e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08751e-29, 0, 0, 5.7999e-32, 7.60859e-31, 0, 5.01712e-27, 0, 0, 0
0.0858632, 0, 2.12714e-26, 0, 1.41421, -2.12714e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59996e-29, 0, 0, 2.46061e-31, 3.66478e-30, 0, 2.12215e-26, 0, 0, 0
0.0937505, 0, 8.20107e-26, 0, 1.41421, -8.20107e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77346e-28, 0, 0, 9.53053e-31, 1.54686e-29, 0, 8.1817e-26, 0, 0, 0
0.101638, 0, 2.94933e-25, 0, 1.41421, -2.94933e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37776e-28, 0, 0, 3.44686e-30, 5.95649e-29, 0, 2.94232e-25, 0, 0, 0
0.109525, 0, 1.00362e-24, 0, 1.41421, -1.00362e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17024e-27, 0, 0, 1.18033e-29, 2.14106e-28, 0, 1.00122e-24, 0, 0, 0
0.117412, 0, 3.26244e-24, 0, 1.41421, -3.26244e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0547e-27, 0, 0, 3.86272e-29, 7.2859e-28, 0, 3.25462e-24, 0, 0, 0
0.1253, 0, 1.01991e-23, 0, 1.41421, -1.01991e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20543e-26, 0, 0, 1.21607e-28, 2.36932e-27, 0, 1.01745e-23, 0, 0, 0
0.133187, 0, 3.0815e-23, 0, 1.41421, -3.0815e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66331e-26, 0, 0, 3.70093e-28, 7.41179e-27, 0, 3.07406e-23, 0, 0, 0
