   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_243.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0994417, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0911478, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.082854, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0745601, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0662663, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0579724, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0496786, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0413847, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0330909, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.024797, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0165032, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0082093, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8.45489e-05, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0083784, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0166722, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0249661, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.03326, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0415538, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0498477, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0581415, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0664354, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0747292, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0830231, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0913169, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0996108, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.107905, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.116198, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.124492, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.132786, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.14108, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.149374, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.157668, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.165962, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.174255, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.182549, 0, 6.35389e-28, 0, 1.41421, -6.35389e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70174e-30, 0, 2.1294e-33, 9.08367e-32, 0, 6.33594e-28, 0, 0
0.190843, 0, 6.47537e-27, 0, 1.41421, -6.47537e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73421e-29, 0, 2.17003e-32, 1.16176e-30, 0, 6.45685e-27, 0, 0
0.199137, 0, 4.57062e-26, 0, 1.41421, -4.57062e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22405e-28, 0, 1.53407e-31, 9.43743e-30, 0, 4.55742e-26, 0, 0
0.207431, 0, 2.6944e-25, 0, 1.41421, -2.6944e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.21568e-28, 0, 9.06924e-31, 6.14448e-29, 0, 2.68656e-25, 0, 0
0.215725, 0, 1.41395e-24, 0, 1.41421, -1.41395e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78653e-27, 0, 4.77666e-30, 3.48061e-28, 0, 1.40981e-24, 0, 0
0.224019, 0, 6.81126e-24, 0, 1.41421, -6.81126e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82401e-26, 0, 2.31055e-29, 1.78455e-27, 0, 6.79121e-24, 0, 0
0.232312, 0, 3.06552e-23, 0, 1.41421, -3.06552e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20916e-26, 0, 1.04458e-28, 8.4684e-27, 0, 3.05645e-23, 0, 0
0.240606, 0, 1.30369e-22, 0, 1.41421, -1.30369e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49111e-25, 0, 4.46374e-28, 3.7719e-26, 0, 1.29982e-22, 0, 0
0.2489, 0, 5.28006e-22, 0, 1.41421, -5.28006e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41391e-24, 0, 1.81708e-27, 1.59197e-25, 0, 5.26431e-22, 0, 0
0.257194, 0, 2.04823e-21, 0, 1.41421, -2.04823e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48476e-24, 0, 7.08681e-27, 6.41048e-25, 0, 2.0421e-21, 0, 0
0.265488, 0, 7.6433e-21, 0, 1.41421, -7.6433e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0467e-23, 0, 2.65961e-26, 2.47545e-24, 0, 7.62034e-21, 0, 0
0.273782, 0, 2.75309e-20, 0, 1.41421, -2.75309e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37209e-23, 0, 9.63731e-26, 9.20348e-24, 0, 2.74479e-20, 0, 0
0.282076, 0, 9.5981e-20, 0, 1.41421, -9.5981e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5701e-22, 0, 3.38109e-25, 3.30492e-23, 0, 9.56906e-20, 0, 0
0.290369, 0, 3.2459e-19, 0, 1.41421, -3.2459e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.69153e-22, 0, 1.15103e-24, 1.1492e-22, 0, 3.23605e-19, 0, 0
0.298663, 0, 1.06675e-18, 0, 1.41421, -1.06675e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8564e-21, 0, 3.80931e-24, 3.87767e-22, 0, 1.0635e-18, 0, 0
0.306957, 0, 3.41216e-18, 0, 1.41421, -3.41216e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13655e-21, 0, 1.22745e-23, 1.2719e-21, 0, 3.40174e-18, 0, 0
0.315251, 0, 1.06364e-17, 0, 1.41421, -1.06364e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84799e-20, 0, 3.85591e-23, 4.06145e-21, 0, 1.06038e-17, 0, 0
0.323545, 0, 3.23466e-17, 0, 1.41421, -3.23466e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6609e-20, 0, 1.18222e-22, 1.26417e-20, 0, 3.22472e-17, 0, 0
0.331839, 0, 9.60584e-17, 0, 1.41421, -9.60584e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57191e-19, 0, 3.54105e-22, 3.83963e-20, 0, 9.57624e-17, 0, 0
0.340133, 0, 2.78779e-16, 0, 1.41421, -2.78779e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46386e-19, 0, 1.03702e-21, 1.13902e-19, 0, 2.77918e-16, 0, 0
0.348426, 0, 7.91235e-16, 0, 1.41421, -7.91235e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11828e-18, 0, 2.9715e-21, 3.30279e-19, 0, 7.88784e-16, 0, 0
0.35672, 0, 2.19749e-15, 0, 1.41421, -2.19749e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88267e-18, 0, 8.33631e-21, 9.36779e-19, 0, 2.19067e-15, 0, 0
0.365014, 0, 5.97524e-15, 0, 1.41421, -5.97524e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59942e-17, 0, 2.291e-20, 2.60055e-18, 0, 5.95662e-15, 0, 0
0.373308, 0, 1.59142e-14, 0, 1.41421, -1.59142e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25935e-17, 0, 6.17081e-20, 7.06964e-18, 0, 1.58645e-14, 0, 0
0.381602, 0, 4.15323e-14, 0, 1.41421, -4.15323e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11143e-16, 0, 1.62972e-19, 1.88292e-17, 0, 4.14022e-14, 0, 0
0.389896, 0, 1.06739e-13, 0, 1.41421, -1.06739e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85589e-16, 0, 4.24693e-19, 4.94523e-17, 0, 1.06404e-13, 0, 0
0.39819, 0, 2.67479e-13, 0, 1.41421, -2.67479e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15523e-16, 0, 1.07865e-18, 1.2643e-16, 0, 2.66636e-13, 0, 0
0.406483, 0, 6.57507e-13, 2.83062e-43, 1.41421, -6.57507e-13, 2.83062e-43, 0, 2.83062e-43, 2.83062e-43, 2.83062e-43, 2.83062e-43, 2.83062e-43, 2.83062e-43, 2.83062e-43, 1.75849e-15, 2.83062e-43, 2.69016e-18, 3.17102e-16, 2.83062e-43, 6.55429e-13, 2.83062e-43, 2.83062e-43
0.414777, 0, 1.58579e-12, 6.18813e-42, 1.41421, -1.58579e-12, 6.18813e-42, 0, 6.18813e-42, 6.18813e-42, 6.18813e-42, 6.18813e-42, 6.18813e-42, 6.18813e-42, 6.18813e-42, 4.24009e-15, 6.18813e-42, 6.59082e-18, 7.80457e-16, 6.18813e-42, 1.58076e-12, 6.18813e-42, 6.18813e-42
0.423071, 0, 3.75319e-12, 1.06025e-40, 1.41421, -3.75319e-12, 1.06025e-40, 0, 1.06025e-40, 1.06025e-40, 1.06025e-40, 1.06025e-40, 1.06025e-40, 1.06025e-40, 1.06025e-40, 1.00326e-14, 1.06025e-40, 1.58695e-17, 1.88544e-15, 1.06025e-40, 3.74126e-12, 1.06025e-40, 1.06025e-40
0.431365, 0, 8.71825e-12, 1.57652e-39, 1.41421, -8.71825e-12, 1.57652e-39, 0, 1.57652e-39, 1.57652e-39, 1.57652e-39, 1.57652e-39, 1.57652e-39, 1.57652e-39, 1.57652e-39, 2.32977e-14, 1.57652e-39, 3.75729e-17, 4.47184e-15, 1.57652e-39, 8.69044e-12, 1.57652e-39, 1.57652e-39
0.439659, 0, 1.98794e-11, 2.07793e-38, 1.41421, -1.98794e-11, 2.07793e-38, 0, 2.07793e-38, 2.07793e-38, 2.07793e-38, 2.07793e-38, 2.07793e-38, 2.07793e-38, 2.07793e-38, 5.3107e-14, 2.07793e-38, 8.75316e-17, 1.04159e-14, 2.07793e-38, 1.98158e-11, 2.07793e-38, 2.07793e-38
0.447953, 0, 4.45007e-11, 2.45033e-37, 1.41421, -4.45007e-11, 2.45033e-37, 0, 2.45033e-37, 2.45033e-37, 2.45033e-37, 2.45033e-37, 2.45033e-37, 2.45033e-37, 2.45033e-37, 1.18845e-13, 2.45033e-37, 2.00803e-16, 2.38308e-14, 2.45033e-37, 4.43578e-11, 2.45033e-37, 2.45033e-37
