   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_113.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0334918, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0254917, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0174915, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00949137, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00149122, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00650893, 0, 1.34326e-29, 0, 1.41421, -1.34326e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41267e-31, 0, 0, 1.38376e-34, 2.47832e-35, 0, 1.32911e-29, 0, 0, 0
0.0145091, 0, 1.2475e-28, 0, 1.41421, -1.2475e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31195e-30, 0, 0, 1.2851e-33, 2.25962e-33, 0, 1.23434e-28, 0, 0, 0
0.0225092, 0, 7.29884e-28, 0, 1.41421, -7.29884e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67582e-30, 0, 0, 7.51873e-33, 2.20982e-32, 0, 7.22178e-28, 0, 0, 0
0.0305094, 0, 3.42824e-27, 0, 1.41421, -3.42824e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60527e-29, 0, 0, 3.53149e-32, 1.34667e-31, 0, 3.39202e-27, 0, 0, 0
0.0385095, 0, 1.4091e-26, 0, 1.41421, -1.4091e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48186e-28, 0, 0, 1.45284e-31, 6.51396e-31, 0, 1.3942e-26, 0, 0, 0
0.0465097, 0, 5.28246e-26, 0, 1.41421, -5.28246e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55517e-28, 0, 0, 5.45778e-31, 2.73739e-30, 0, 5.22658e-26, 0, 0, 0
0.0545098, 0, 1.8485e-25, 0, 1.41421, -1.8485e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94392e-27, 0, 0, 1.91567e-30, 1.04431e-29, 0, 1.82894e-25, 0, 0, 0
0.06251, 0, 6.12523e-25, 0, 1.41421, -6.12523e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4414e-27, 0, 0, 6.37154e-30, 3.70739e-29, 0, 6.06038e-25, 0, 0, 0
0.0705101, 0, 1.94039e-24, 0, 1.41421, -1.94039e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04054e-26, 0, 0, 2.02695e-29, 1.24381e-28, 0, 1.91984e-24, 0, 0, 0
0.0785102, 0, 5.91602e-24, 0, 1.41421, -5.91602e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22135e-26, 0, 0, 6.2083e-29, 3.98371e-28, 0, 5.85334e-24, 0, 0, 0
0.0865104, 0, 1.75853e-23, 0, 1.41421, -1.75853e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84928e-25, 0, 0, 1.85622e-28, 1.24227e-27, 0, 1.73989e-23, 0, 0, 0
