   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_346.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00833847, 0.997589, 0, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00047163, 0.811509, 0, 0, 1.67676, 0.811509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00739521, 0, 2.23505e-23, 0, 1.41421, -2.23505e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98529e-28, 0, 3.42997e-24, 0, 1.89199e-23, 0, 0, 0
0.0152621, 0, 5.83398e-23, 0, 1.41421, -5.83398e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57368e-27, 0, 9.15762e-24, 0, 4.91806e-23, 0, 0, 0
0.0231289, 0, 1.48974e-22, 0, 1.41421, -1.48974e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04934e-27, 0, 2.38793e-23, 0, 1.25091e-22, 0, 0, 0
0.0309957, 0, 3.72763e-22, 0, 1.41421, -3.72763e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02137e-26, 0, 6.09323e-23, 0, 3.1182e-22, 0, 0, 0
0.0388626, 0, 9.15213e-22, 0, 1.41421, -9.15213e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52865e-26, 0, 1.52391e-22, 0, 7.62796e-22, 0, 0, 0
0.0467294, 0, 2.20744e-21, 0, 1.41421, -2.20744e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15179e-26, 0, 3.74073e-22, 0, 1.83331e-21, 0, 0, 0
0.0545963, 0.169204, 5.23563e-21, 0, 1.47282, 0.169204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47214e-25, 0, 9.02273e-22, 0, 4.33321e-21, 0, 0, 0
0.0624631, 0.830796, 1.2222e-20, 0, 1.6825, 0.830796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46823e-25, 0, 2.14063e-21, 0, 1.0081e-20, 0, 0, 0
0.07033, 0, 2.81022e-20, 0, 1.41421, -2.81022e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.05011e-25, 0, 4.99969e-21, 0, 2.31017e-20, 0, 0, 0
0.0781968, 0, 6.36875e-20, 0, 1.41421, -6.36875e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84213e-24, 0, 1.15047e-20, 0, 5.2181e-20, 0, 0, 0
0.0860636, 0, 1.42346e-19, 0, 1.41421, -1.42346e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15834e-24, 0, 2.60996e-20, 0, 1.16242e-19, 0, 0, 0
0.0939305, 0, 3.13937e-19, 0, 1.41421, -3.13937e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26469e-24, 0, 5.8409e-20, 0, 2.55518e-19, 0, 0, 0
0.101797, 0, 6.83523e-19, 0, 1.41421, -6.83523e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03825e-23, 0, 1.29017e-19, 0, 5.54485e-19, 0, 0, 0
0.109664, 0, 1.46982e-18, 0, 1.41421, -1.46982e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42979e-23, 0, 2.81416e-19, 0, 1.18836e-18, 0, 0, 0
0.117531, 0, 3.12277e-18, 0, 1.41421, -3.12277e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51428e-23, 0, 6.06417e-19, 0, 2.51626e-18, 0, 0, 0
0.125398, 0, 6.55747e-18, 0, 1.41421, -6.55747e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02017e-22, 0, 1.29149e-18, 0, 5.26578e-18, 0, 0, 0
0.133265, 0, 1.36146e-17, 0, 1.41421, -1.36146e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24214e-22, 0, 2.71958e-18, 0, 1.08946e-17, 0, 0, 0
