   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_175.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00217224, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00568553, 0, 1.39301e-23, 0, 1.41421, -1.39301e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.63614e-26, 0, 0, 2.2923e-28, 4.38103e-28, 0, 1.3833e-23, 0, 0, 0
0.0135433, 0, 3.52655e-23, 0, 1.41421, -3.52655e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43949e-25, 0, 0, 5.8473e-28, 1.14237e-27, 0, 3.50198e-23, 0, 0, 0
0.0214011, 0, 8.74862e-23, 0, 1.41421, -8.74862e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05186e-25, 0, 0, 1.46188e-27, 2.91262e-27, 0, 8.68767e-23, 0, 0, 0
0.0292589, 0, 2.13005e-22, 0, 1.41421, -2.13005e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47346e-24, 0, 0, 3.58761e-27, 7.27517e-27, 0, 2.11521e-22, 0, 0, 0
0.0371166, 0, 5.09643e-22, 0, 1.41421, -5.09643e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52545e-24, 0, 0, 8.65376e-27, 1.78313e-26, 0, 5.06092e-22, 0, 0, 0
0.0449744, 0, 1.19963e-21, 0, 1.41421, -1.19963e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2984e-24, 0, 0, 2.05395e-26, 4.29432e-26, 0, 1.19127e-21, 0, 0, 0
0.0528322, 0, 2.78064e-21, 0, 1.41421, -2.78064e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9235e-23, 0, 0, 4.80147e-26, 1.01735e-25, 0, 2.76125e-21, 0, 0, 0
0.0606899, 0, 6.35205e-21, 0, 1.41421, -6.35205e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39401e-23, 0, 0, 1.10641e-25, 2.37325e-25, 0, 6.30776e-21, 0, 0, 0
0.0685477, 0, 1.4311e-20, 0, 1.41421, -1.4311e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89959e-23, 0, 0, 2.51497e-25, 5.45607e-25, 0, 1.42112e-20, 0, 0, 0
0.0764055, 0, 3.18189e-20, 0, 1.41421, -3.18189e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20106e-22, 0, 0, 5.64284e-25, 1.2371e-24, 0, 3.1597e-20, 0, 0, 0
0.0842633, 0, 6.98555e-20, 0, 1.41421, -6.98555e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83221e-22, 0, 0, 1.25042e-24, 2.76822e-24, 0, 6.93683e-20, 0, 0, 0
0.092121, 0, 1.51506e-19, 0, 1.41421, -1.51506e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04804e-21, 0, 0, 2.73797e-24, 6.11682e-24, 0, 1.50449e-19, 0, 0, 0
0.0999788, 0, 3.24763e-19, 0, 1.41421, -3.24763e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24652e-21, 0, 0, 5.9266e-24, 1.33537e-23, 0, 3.22497e-19, 0, 0, 0
0.107837, 0, 6.88295e-19, 0, 1.41421, -6.88295e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76123e-21, 0, 0, 1.2687e-23, 2.88154e-23, 0, 6.83492e-19, 0, 0, 0
0.115694, 0, 1.44282e-18, 0, 1.41421, -1.44282e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98058e-21, 0, 0, 2.68691e-23, 6.14868e-23, 0, 1.43275e-18, 0, 0, 0
0.123552, 0, 2.99234e-18, 0, 1.41421, -2.99234e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06993e-20, 0, 0, 5.63146e-23, 1.29787e-22, 0, 2.97146e-18, 0, 0, 0
0.13141, 0, 6.14185e-18, 0, 1.41421, -6.14185e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24856e-20, 0, 0, 1.16841e-22, 2.71097e-22, 0, 6.09897e-18, 0, 0, 0
0.139268, 0, 1.24791e-17, 0, 1.41421, -1.24791e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.63228e-20, 0, 0, 2.40044e-22, 5.60519e-22, 0, 1.2392e-17, 0, 0, 0
0.147125, 0, 2.51052e-17, 0, 1.41421, -2.51052e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73662e-19, 0, 0, 4.88438e-22, 1.1475e-21, 0, 2.49299e-17, 0, 0, 0
0.154983, 0, 5.00187e-17, 0, 1.41421, -5.00187e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45998e-19, 0, 0, 9.84583e-22, 2.3266e-21, 0, 4.96694e-17, 0, 0, 0
0.162841, 0, 9.8712e-17, 0, 1.41421, -9.8712e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82827e-19, 0, 0, 1.96654e-21, 4.67302e-21, 0, 9.80225e-17, 0, 0, 0
0.170699, 0, 1.92997e-16, 0, 1.41421, -1.92997e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33503e-18, 0, 0, 3.89263e-21, 9.29988e-21, 0, 1.91649e-16, 0, 0, 0
0.178557, 0, 3.7389e-16, 0, 1.41421, -3.7389e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58633e-18, 0, 0, 7.63744e-21, 1.83421e-20, 0, 3.71278e-16, 0, 0, 0
0.186414, 0, 7.17807e-16, 0, 1.41421, -7.17807e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96531e-18, 0, 0, 1.48553e-20, 3.58583e-20, 0, 7.12791e-16, 0, 0, 0
0.194272, 0, 1.36584e-15, 0, 1.41421, -1.36584e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44794e-18, 0, 0, 2.86489e-20, 6.94988e-20, 0, 1.35629e-15, 0, 0, 0
0.20213, 0, 2.57614e-15, 0, 1.41421, -2.57614e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78199e-17, 0, 0, 5.47878e-20, 1.33562e-19, 0, 2.55813e-15, 0, 0, 0
0.209988, 0, 4.81683e-15, 0, 1.41421, -4.81683e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33194e-17, 0, 0, 1.03911e-19, 2.54548e-19, 0, 4.78315e-15, 0, 0, 0
0.217845, 0, 8.92933e-15, 0, 1.41421, -8.92933e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17667e-17, 0, 0, 1.95482e-19, 4.81175e-19, 0, 8.86689e-15, 0, 0, 0
0.225703, 0, 1.64126e-14, 0, 1.41421, -1.64126e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1353e-16, 0, 0, 3.64809e-19, 9.02284e-19, 0, 1.62978e-14, 0, 0, 0
0.233561, 0, 2.99138e-14, 0, 1.41421, -2.99138e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06922e-16, 0, 0, 6.75448e-19, 1.6786e-18, 0, 2.97045e-14, 0, 0, 0
0.241419, 0, 5.40668e-14, 0, 1.41421, -5.40668e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73996e-16, 0, 0, 1.24089e-18, 3.09861e-18, 0, 5.36885e-14, 0, 0, 0
0.249277, 0, 9.69135e-14, 0, 1.41421, -9.69135e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70383e-16, 0, 0, 2.26226e-18, 5.67619e-18, 0, 9.62352e-14, 0, 0, 0
0.257134, 0, 1.72289e-13, 0, 1.41421, -1.72289e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19179e-15, 0, 0, 4.0933e-18, 1.03198e-17, 0, 1.71082e-13, 0, 0, 0
0.264992, 0, 3.03787e-13, 0, 1.41421, -3.03787e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10145e-15, 0, 0, 7.35159e-18, 1.86232e-17, 0, 3.01659e-13, 0, 0, 0
0.27285, 0, 5.31303e-13, 0, 1.41421, -5.31303e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67537e-15, 0, 0, 1.31078e-17, 3.3365e-17, 0, 5.27581e-13, 0, 0, 0
0.280708, 0, 9.21711e-13, 0, 1.41421, -9.21711e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3763e-15, 0, 0, 2.32053e-17, 5.935e-17, 0, 9.15252e-13, 0, 0, 0
0.288565, 0, 1.58615e-12, 0, 1.41421, -1.58615e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09733e-14, 0, 0, 4.07972e-17, 1.04834e-16, 0, 1.57503e-12, 0, 0, 0
0.296423, 0, 2.70772e-12, 0, 1.41421, -2.70772e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87338e-14, 0, 0, 7.12438e-17, 1.8391e-16, 0, 2.68873e-12, 0, 0, 0
0.304281, 0, 4.58553e-12, 0, 1.41421, -4.58553e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17284e-14, 0, 0, 1.23606e-16, 3.20478e-16, 0, 4.55336e-12, 0, 0, 0
0.312139, 0, 7.70397e-12, 0, 1.41421, -7.70397e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33117e-14, 0, 0, 2.13117e-16, 5.54827e-16, 0, 7.64989e-12, 0, 0, 0
