   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_6.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00285735, 0, 3.1634e-18, 0, 1.41421, -3.1634e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80012e-20, 0, 0, 2.16712e-22, 0, 3.77163e-21, 0, 3.06141e-18, 0, 0, 0
0.0106926, 0, 5.96748e-18, 0, 1.41421, -5.96748e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84867e-19, 0, 0, 4.15226e-22, 0, 7.23947e-21, 0, 5.77496e-18, 0, 0, 0
0.0185278, 0, 1.11659e-17, 0, 1.41421, -1.11659e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45899e-19, 0, 0, 7.89233e-22, 0, 1.37858e-20, 0, 1.08054e-17, 0, 0, 0
0.026363, 0, 2.07272e-17, 0, 1.41421, -2.07272e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.42079e-19, 0, 0, 1.48844e-21, 0, 2.60495e-20, 0, 2.00576e-17, 0, 0, 0
0.0341982, 0, 3.81784e-17, 0, 1.41421, -3.81784e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18264e-18, 0, 0, 2.7858e-21, 0, 4.88551e-20, 0, 3.69441e-17, 0, 0, 0
0.0420334, 0, 6.97892e-17, 0, 1.41421, -6.97892e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1618e-18, 0, 0, 5.17523e-21, 0, 9.09588e-20, 0, 6.75313e-17, 0, 0, 0
0.0498686, 0, 1.26625e-16, 0, 1.41421, -1.26625e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92224e-18, 0, 0, 9.54423e-21, 0, 1.68145e-19, 0, 1.22525e-16, 0, 0, 0
0.0577038, 0, 2.28071e-16, 0, 1.41421, -2.28071e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06437e-18, 0, 0, 1.74762e-20, 0, 3.08675e-19, 0, 2.20681e-16, 0, 0, 0
0.065539, 0, 4.07846e-16, 0, 1.41421, -4.07846e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26325e-17, 0, 0, 3.17768e-20, 0, 5.6282e-19, 0, 3.94619e-16, 0, 0, 0
0.0733743, 0, 7.24181e-16, 0, 1.41421, -7.24181e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24298e-17, 0, 0, 5.73826e-20, 0, 1.01941e-18, 0, 7.00674e-16, 0, 0, 0
0.0812095, 0, 1.27693e-15, 0, 1.41421, -1.27693e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95488e-17, 0, 0, 1.02922e-19, 0, 1.83444e-18, 0, 1.23545e-15, 0, 0, 0
0.0890447, 0, 2.23616e-15, 0, 1.41421, -2.23616e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92556e-17, 0, 0, 1.83377e-19, 0, 3.2801e-18, 0, 2.16345e-15, 0, 0, 0
0.0968799, 0, 3.88948e-15, 0, 1.41421, -3.88948e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20456e-16, 0, 0, 3.24586e-19, 0, 5.82846e-18, 0, 3.76287e-15, 0, 0, 0
0.104715, 0, 6.72001e-15, 0, 1.41421, -6.72001e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08109e-16, 0, 0, 5.70827e-19, 0, 1.02933e-17, 0, 6.50103e-15, 0, 0, 0
0.11255, 0, 1.15337e-14, 0, 1.41421, -1.15337e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57169e-16, 0, 0, 9.97483e-19, 0, 1.80691e-17, 0, 1.11575e-14, 0, 0, 0
0.120386, 0, 1.96663e-14, 0, 1.41421, -1.96663e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08991e-16, 0, 0, 1.73209e-18, 0, 3.15315e-17, 0, 1.90241e-14, 0, 0, 0
0.128221, 0, 3.33166e-14, 0, 1.41421, -3.33166e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03165e-15, 0, 0, 2.98914e-18, 0, 5.47043e-17, 0, 3.22273e-14, 0, 0, 0
0.136056, 0, 5.60799e-14, 0, 1.41421, -5.60799e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73644e-15, 0, 0, 5.12705e-18, 0, 9.43644e-17, 0, 5.4244e-14, 0, 0, 0
0.143891, 0, 9.37964e-14, 0, 1.41421, -9.37964e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90416e-15, 0, 0, 8.74112e-18, 0, 1.6186e-16, 0, 9.07216e-14, 0, 0, 0
0.151726, 0, 1.55891e-13, 0, 1.41421, -1.55891e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82657e-15, 0, 0, 1.48143e-17, 0, 2.76094e-16, 0, 1.50774e-13, 0, 0, 0
0.159562, 0, 2.57473e-13, 0, 1.41421, -2.57473e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97134e-15, 0, 0, 2.49599e-17, 0, 4.68372e-16, 0, 2.49008e-13, 0, 0, 0
0.167397, 0, 4.22608e-13, 0, 1.41421, -4.22608e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30834e-14, 0, 0, 4.18107e-17, 0, 7.90274e-16, 0, 4.08693e-13, 0, 0, 0
0.175232, 0, 6.89378e-13, 0, 1.41421, -6.89378e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13414e-14, 0, 0, 6.96394e-17, 0, 1.32635e-15, 0, 6.6664e-13, 0, 0, 0
0.183067, 0, 1.11765e-12, 0, 1.41421, -1.11765e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45986e-14, 0, 0, 1.15341e-16, 0, 2.21451e-15, 0, 1.08072e-12, 0, 0, 0
0.190902, 0, 1.80094e-12, 0, 1.41421, -1.80094e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57494e-14, 0, 0, 1.89983e-16, 0, 3.67843e-15, 0, 1.74132e-12, 0, 0, 0
0.198738, 0, 2.88437e-12, 0, 1.41421, -2.88437e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9286e-14, 0, 0, 3.11242e-16, 0, 6.0792e-15, 0, 2.7887e-12, 0, 0, 0
0.206573, 0, 4.59173e-12, 0, 1.41421, -4.59173e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42136e-13, 0, 0, 5.07202e-16, 0, 9.99696e-15, 0, 4.43909e-12, 0, 0, 0
0.214408, 0, 7.26583e-12, 0, 1.41421, -7.26583e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24913e-13, 0, 0, 8.22313e-16, 0, 1.63593e-14, 0, 7.02373e-12, 0, 0, 0
0.222243, 0, 1.14285e-11, 0, 1.41421, -1.14285e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53777e-13, 0, 0, 1.32654e-15, 0, 2.66427e-14, 0, 1.10468e-11, 0, 0, 0
