   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_96.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.117555, 0, 1.62275e-15, 0, 1.41421, -1.62275e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77409e-18, 0, 0, 2.65586e-20, 5.8511e-19, 0, 1.61337e-15, 0, 0
0.12541, 0, 2.88392e-15, 0, 1.41421, -2.88392e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5593e-17, 0, 0, 4.80268e-20, 1.06263e-18, 0, 2.86722e-15, 0, 0
0.133265, 0, 5.08738e-15, 0, 1.41421, -5.08738e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75065e-17, 0, 0, 8.62326e-20, 1.91673e-18, 0, 5.05788e-15, 0, 0
0.14112, 0, 8.9089e-15, 0, 1.41421, -8.9089e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81683e-17, 0, 0, 1.53748e-19, 3.43422e-18, 0, 8.85714e-15, 0, 0
0.148974, 0, 1.54884e-14, 0, 1.41421, -1.54884e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37414e-17, 0, 0, 2.72238e-19, 6.11273e-18, 0, 1.53983e-14, 0, 0
0.156829, 0, 2.67347e-14, 0, 1.41421, -2.67347e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44545e-16, 0, 0, 4.78771e-19, 1.08101e-17, 0, 2.65788e-14, 0, 0
0.164684, 0, 4.58202e-14, 0, 1.41421, -4.58202e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47732e-16, 0, 0, 8.36353e-19, 1.89959e-17, 0, 4.55526e-14, 0, 0
0.172539, 0, 7.79794e-14, 0, 1.41421, -7.79794e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21601e-16, 0, 0, 1.45134e-18, 3.31716e-17, 0, 7.75231e-14, 0, 0
0.180394, 0, 1.31786e-13, 0, 1.41421, -1.31786e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12504e-16, 0, 0, 2.50212e-18, 5.75695e-17, 0, 1.31013e-13, 0, 0
0.188248, 0, 2.21181e-13, 0, 1.41421, -2.21181e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19582e-15, 0, 0, 4.28595e-18, 9.93072e-17, 0, 2.19881e-13, 0, 0
0.196103, 0, 3.68669e-13, 0, 1.41421, -3.68669e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99321e-15, 0, 0, 7.29502e-18, 1.70283e-16, 0, 3.66499e-13, 0, 0
0.203958, 0, 6.10318e-13, 0, 1.41421, -6.10318e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2997e-15, 0, 0, 1.23393e-17, 2.90289e-16, 0, 6.06716e-13, 0, 0
0.211813, 0, 1.00352e-12, 0, 1.41421, -1.00352e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42561e-15, 0, 0, 2.07437e-17, 4.92021e-16, 0, 9.97581e-13, 0, 0
0.219668, 0, 1.63894e-12, 0, 1.41421, -1.63894e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8612e-15, 0, 0, 3.4663e-17, 8.29234e-16, 0, 1.62921e-12, 0, 0
0.227522, 0, 2.65878e-12, 0, 1.41421, -2.65878e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43756e-14, 0, 0, 5.75819e-17, 1.38981e-15, 0, 2.64296e-12, 0, 0
0.235377, 0, 4.2845e-12, 0, 1.41421, -4.2845e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31665e-14, 0, 0, 9.51085e-17, 2.31667e-15, 0, 4.25892e-12, 0, 0
0.243232, 0, 6.85854e-12, 0, 1.41421, -6.85854e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70866e-14, 0, 0, 1.56218e-16, 3.84111e-15, 0, 6.81746e-12, 0, 0
0.251087, 0, 1.09067e-11, 0, 1.41421, -1.09067e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89807e-14, 0, 0, 2.55212e-16, 6.3356e-15, 0, 1.08411e-11, 0, 0
0.258941, 0, 1.72303e-11, 0, 1.41421, -1.72303e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31871e-14, 0, 0, 4.1478e-16, 1.03972e-14, 0, 1.71263e-11, 0, 0
0.266796, 0, 2.70424e-11, 0, 1.41421, -2.70424e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46274e-13, 0, 0, 6.70777e-16, 1.69785e-14, 0, 2.68785e-11, 0, 0
0.274651, 0, 4.21663e-11, 0, 1.41421, -4.21663e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28119e-13, 0, 0, 1.07968e-15, 2.75938e-14, 0, 4.19095e-11, 0, 0
0.282506, 0, 6.53226e-11, 0, 1.41421, -6.53226e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53472e-13, 0, 0, 1.73016e-15, 4.46402e-14, 0, 6.49228e-11, 0, 0
0.290361, 0, 1.00543e-10, 1.96182e-44, 1.41421, -1.00543e-10, 1.96182e-44, 0, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 1.96182e-44, 5.44204e-13, 1.96182e-44, 1.96182e-44, 2.76116e-15, 7.18985e-14, 1.96182e-44, 9.99239e-11, 1.96182e-44, 1.96182e-44
0.298215, 0, 1.53759e-10, 3.5593e-43, 1.41421, -1.53759e-10, 3.5593e-43, 0, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 8.32532e-13, 3.5593e-43, 3.5593e-43, 4.38994e-15, 1.15314e-13, 3.5593e-43, 1.52807e-10, 3.5593e-43, 3.5593e-43
0.30607, 0, 2.33639e-10, 5.35016e-42, 1.41421, -2.33639e-10, 5.35016e-42, 0, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 5.35016e-42, 1.26557e-12, 5.35016e-42, 5.35016e-42, 6.95576e-15, 1.84207e-13, 5.35016e-42, 2.32183e-10, 5.35016e-42, 5.35016e-42
0.313925, 0, 3.52758e-10, 7.09674e-41, 1.41421, -3.52758e-10, 7.09674e-41, 0, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 7.09674e-41, 1.91179e-12, 7.09674e-41, 7.09674e-41, 1.09881e-14, 2.9315e-13, 7.09674e-41, 3.50542e-10, 7.09674e-41, 7.09674e-41
0.32178, 0, 5.29233e-10, 8.41896e-40, 1.41421, -5.29233e-10, 8.41896e-40, 0, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 8.41896e-40, 2.87e-12, 8.41896e-40, 8.41896e-40, 1.7313e-14, 4.64877e-13, 8.41896e-40, 5.25881e-10, 8.41896e-40, 8.41896e-40
0.329635, 0, 7.88985e-10, 9.00159e-39, 1.41421, -7.88985e-10, 9.00159e-39, 0, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 9.00159e-39, 4.28184e-12, 9.00159e-39, 9.00159e-39, 2.72191e-14, 7.34785e-13, 9.00159e-39, 7.83941e-10, 9.00159e-39, 9.00159e-39
0.337489, 0, 1.16884e-09, 8.71776e-38, 1.41421, -1.16884e-09, 8.71776e-38, 0, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 8.71776e-38, 6.34905e-12, 8.71776e-38, 8.71776e-38, 4.27185e-14, 1.15789e-12, 8.71776e-38, 1.16129e-09, 8.71776e-38, 8.71776e-38
0.345344, 0, 1.72075e-09, 7.68824e-37, 1.41421, -1.72075e-09, 7.68824e-37, 0, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 7.68824e-37, 9.35712e-12, 7.68824e-37, 7.68824e-37, 6.69539e-14, 1.81957e-12, 7.68824e-37, 1.70951e-09, 7.68824e-37, 7.68824e-37
0.353199, 0, 2.51753e-09, 6.20617e-36, 1.41421, -2.51753e-09, 6.20617e-36, 0, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 6.20617e-36, 1.37074e-11, 6.20617e-36, 6.20617e-36, 1.04839e-13, 2.8522e-12, 6.20617e-36, 2.50087e-09, 6.20617e-36, 6.20617e-36
0.361054, 0, 3.66048e-09, 4.60812e-35, 1.41421, -3.66048e-09, 4.60812e-35, 0, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 4.60812e-35, 1.99608e-11, 4.60812e-35, 4.60812e-35, 1.6406e-13, 4.46071e-12, 4.60812e-35, 3.6359e-09, 4.60812e-35, 4.60812e-35
0.368908, 0, 5.28963e-09, 3.1515e-34, 1.41421, -5.28963e-09, 3.1515e-34, 0, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 3.1515e-34, 2.88962e-11, 3.1515e-34, 3.1515e-34, 2.56651e-13, 6.96204e-12, 3.1515e-34, 5.25351e-09, 3.1515e-34, 3.1515e-34
0.376763, 0, 7.59717e-09, 2.14003e-33, 1.41421, -7.59717e-09, 2.14003e-33, 0, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 2.14003e-33, 4.15886e-11, 2.14003e-33, 2.14003e-33, 4.01452e-13, 1.08458e-11, 2.14003e-33, 7.54434e-09, 2.14003e-33, 2.14003e-33
0.384618, 0, 1.08452e-08, 1.39013e-32, 1.41421, -1.08452e-08, 1.39013e-32, 0, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 1.39013e-32, 5.95133e-11, 1.39013e-32, 1.39013e-32, 6.27961e-13, 1.68676e-11, 1.39013e-32, 1.07682e-08, 1.39013e-32, 1.39013e-32
0.392473, 0, 1.53889e-08, 2.17312e-31, 1.41421, -1.53889e-08, 2.17312e-31, 0, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 2.17312e-31, 8.46866e-11, 2.17312e-31, 2.17312e-31, 9.8352e-13, 2.62133e-11, 2.17312e-31, 1.5277e-08, 2.17312e-31, 2.17312e-31
0.400328, 0, 2.17051e-08, 1.16022e-30, 1.41421, -2.17051e-08, 1.16022e-30, 0, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.16022e-30, 1.19834e-10, 1.16022e-30, 1.16022e-30, 1.53834e-12, 4.06362e-11, 1.16022e-30, 2.15431e-08, 1.16022e-30, 1.16022e-30
0.408182, 0, 3.04322e-08, 5.81657e-30, 1.41421, -3.04322e-08, 5.81657e-30, 0, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 5.81657e-30, 1.68644e-10, 5.81657e-30, 5.81657e-30, 2.40575e-12, 6.28984e-11, 5.81657e-30, 3.01983e-08, 5.81657e-30, 5.81657e-30
0.416037, 0, 4.24174e-08, 2.74684e-29, 1.41421, -4.24174e-08, 2.74684e-29, 0, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.74684e-29, 2.36063e-10, 2.74684e-29, 2.74684e-29, 3.76071e-12, 9.72009e-11, 2.74684e-29, 4.20804e-08, 2.74684e-29, 2.74684e-29
0.423892, 0, 5.87783e-08, 1.22573e-28, 1.41421, -5.87783e-08, 1.22573e-28, 0, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 1.22573e-28, 3.28698e-10, 1.22573e-28, 1.22573e-28, 5.87458e-12, 1.49952e-10, 1.22573e-28, 5.82937e-08, 1.22573e-28, 1.22573e-28
0.431747, 0, 8.09796e-08, 5.18363e-28, 1.41421, -8.09796e-08, 5.18363e-28, 0, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 5.18363e-28, 4.55328e-10, 5.18363e-28, 5.18363e-28, 9.16657e-12, 2.30886e-10, 5.18363e-28, 8.02842e-08, 5.18363e-28, 5.18363e-28
0.439602, 0, 1.10929e-07, 2.08342e-27, 1.41421, -1.10929e-07, 2.08342e-27, 0, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 2.08342e-27, 6.2756e-10, 2.08342e-27, 2.08342e-27, 1.42817e-11, 3.54732e-10, 2.08342e-27, 1.09933e-07, 2.08342e-27, 2.08342e-27
0.447456, 0, 1.51097e-07, 7.97961e-27, 1.41421, -1.51097e-07, 7.97961e-27, 0, 7.97961e-27, 7.97961e-27, 7.97961e-27, 7.97961e-27, 7.97961e-27, 7.97961e-27, 4.57024e-14, 7.97961e-27, 7.97961e-27, 7.97961e-27, 8.60668e-10, 7.97961e-27, 7.97961e-27, 2.22076e-11, 5.43662e-10, 7.97961e-27, 1.4967e-07, 7.97961e-27, 7.97961e-27
0.455311, 0, 2.04659e-07, 2.91981e-26, 1.41421, -2.04659e-07, 2.91981e-26, 0, 2.91981e-26, 2.91981e-26, 2.91981e-26, 2.91981e-26, 2.91981e-26, 2.91981e-26, 1.75535e-13, 2.91981e-26, 2.91981e-26, 2.91981e-26, 1.17465e-09, 2.91981e-26, 2.91981e-26, 3.44483e-11, 8.30872e-10, 2.91981e-26, 2.02619e-07, 2.91981e-26, 2.91981e-26
0.463166, 0, 2.75677e-07, 1.02459e-25, 1.41421, -2.75677e-07, 1.02459e-25, 0, 1.02459e-25, 1.02459e-25, 1.02459e-25, 1.02459e-25, 1.02459e-25, 1.02459e-25, 4.62485e-13, 1.02459e-25, 1.02459e-25, 1.02459e-25, 1.59559e-09, 1.02459e-25, 1.02459e-25, 5.32816e-11, 1.26576e-09, 1.02459e-25, 2.72761e-07, 1.02459e-25, 1.02459e-25
0.471021, 0, 3.70501e-07, 3.4891e-25, 1.41421, -3.70501e-07, 1.98477e-12, 0, 1.16234e-14, 3.77869e-14, 1.05833e-13, 1.49371e-13, 3.044e-11, 5.39058e-14, 4.68586e-12, 7.91865e-12, 3.62357e-12, 1.09249e-09, 2.15734e-09, 2.52881e-13, 3.58882e-14, 8.21366e-11, 1.92135e-09, 1.56868e-15, 3.65187e-07, 3.4891e-25, 1.17654e-11
0.478876, 0, 4.96371e-07, 4.3176e-10, 1.41421, -4.96371e-07, 4.38194e-10, 4.3176e-10, 4.31797e-10, 4.31882e-10, 4.32103e-10, 4.32244e-10, 5.30437e-10, 4.31934e-10, 4.45835e-10, 4.5743e-10, 4.43506e-10, 3.97328e-09, 3.33533e-09, 4.32579e-10, 4.31876e-10, 5.57909e-10, 3.33661e-09, 4.31765e-10, 4.86698e-07, 4.3176e-10, 4.699e-10
0.48673, 0, 6.63278e-07, 1.39519e-09, 1.41421, -6.63278e-07, 1.41137e-09, 1.39519e-09, 1.39528e-09, 1.39549e-09, 1.39605e-09, 1.3964e-09, 1.64333e-09, 1.39563e-09, 1.42968e-09, 1.45974e-09, 1.42473e-09, 1.03012e-08, 5.28564e-09, 1.39725e-09, 1.39548e-09, 1.58813e-09, 5.76762e-09, 1.3952e-09, 6.45422e-07, 1.39519e-09, 1.4911e-09
0.494585, 0, 8.85652e-07, 3.50138e-09, 1.41421, -8.85652e-07, 3.53846e-09, 3.50138e-09, 3.5016e-09, 3.50209e-09, 3.50336e-09, 3.50417e-09, 4.07008e-09, 3.50239e-09, 3.57934e-09, 3.64932e-09, 3.56908e-09, 2.39118e-08, 8.6912e-09, 3.50611e-09, 3.50205e-09, 3.79514e-09, 1.00512e-08, 3.50141e-09, 8.52077e-07, 3.50138e-09, 3.72119e-09
0.50244, 0, 1.18458e-06, 8.01133e-09, 1.41421, -1.18458e-06, 8.09233e-09, 8.01133e-09, 8.0118e-09, 8.01287e-09, 8.01565e-09, 8.01742e-09, 9.25359e-09, 8.01353e-09, 8.18004e-09, 8.33449e-09, 8.15921e-09, 5.25958e-08, 1.49044e-08, 8.02165e-09, 8.01279e-09, 8.45641e-09, 1.77725e-08, 8.01139e-09, 1.12042e-06, 8.01133e-09, 8.49148e-09
0.510295, 0, 1.59252e-06, 1.74773e-08, 1.41421, -1.59252e-06, 1.76488e-08, 1.74773e-08, 1.74783e-08, 1.74806e-08, 1.74865e-08, 1.74902e-08, 2.01071e-08, 1.7482e-08, 1.78317e-08, 1.81614e-08, 1.77904e-08, 1.11857e-07, 2.65935e-08, 1.74992e-08, 1.74804e-08, 1.81482e-08, 3.19492e-08, 1.74775e-08, 1.46866e-06, 1.74773e-08, 1.84938e-08
0.51815, 0, 2.16149e-06, 3.69563e-08, 1.41421, -2.16149e-06, 3.73105e-08, 3.69563e-08, 3.69584e-08, 3.69631e-08, 3.69752e-08, 3.6983e-08, 4.2388e-08, 3.69659e-08, 3.77549e-08, 3.83693e-08, 3.76029e-08, 2.319e-07, 4.89612e-08, 3.70014e-08, 3.69627e-08, 3.7962e-08, 5.82944e-08, 3.69566e-08, 1.92133e-06, 3.69563e-08, 3.90557e-08
0.526004, 0, 2.9776e-06, 7.62587e-08, 1.41421, -2.9776e-06, 7.69747e-08, 7.62587e-08, 7.62629e-08, 7.62724e-08, 7.62969e-08, 7.63126e-08, 8.72393e-08, 7.62782e-08, 7.81661e-08, 7.91152e-08, 7.75659e-08, 4.7035e-07, 9.20013e-08, 7.63499e-08, 7.62717e-08, 7.77579e-08, 1.07519e-07, 7.62593e-08, 2.51276e-06, 7.62587e-08, 8.05028e-08
0.533859, 0, 4.18672e-06, 1.54023e-07, 1.41421, -4.18672e-06, 1.55442e-07, 1.54023e-07, 1.54032e-07, 1.5405e-07, 1.54099e-07, 1.5413e-07, 1.7578e-07, 1.54062e-07, 1.58721e-07, 1.59683e-07, 1.56613e-07, 9.34856e-07, 1.74581e-07, 1.54204e-07, 1.54049e-07, 1.56245e-07, 1.99534e-07, 1.54025e-07, 3.2926e-06, 1.54023e-07, 1.62432e-07
0.541714, 0, 6.03736e-06, 3.04915e-07, 1.41421, -6.03736e-06, 3.07672e-07, 3.04915e-07, 3.04931e-07, 3.04968e-07, 3.05062e-07, 3.05123e-07, 3.47194e-07, 3.0499e-07, 3.15311e-07, 3.15914e-07, 3.09948e-07, 1.8223e-06, 3.3165e-07, 3.05267e-07, 3.04965e-07, 3.08189e-07, 3.7075e-07, 3.04917e-07, 4.33542e-06, 3.04915e-07, 3.21257e-07
0.549569, 0, 8.95494e-06, 5.9205e-07, 1.41421, -8.95494e-06, 5.97307e-07, 5.9205e-07, 5.92081e-07, 5.92151e-07, 5.92331e-07, 5.92446e-07, 6.72662e-07, 5.92193e-07, 6.13854e-07, 6.13021e-07, 6.01646e-07, 3.4852e-06, 6.26676e-07, 5.9272e-07, 5.92146e-07, 5.96845e-07, 6.8667e-07, 5.92055e-07, 5.75663e-06, 5.9205e-07, 6.23208e-07
0.557423, 0, 1.36629e-05, 1.12793e-06, 1.41421, -1.36629e-05, 1.13777e-06, 1.12793e-06, 1.12799e-06, 1.12812e-06, 1.12846e-06, 1.12867e-06, 1.27877e-06, 1.1282e-06, 1.17229e-06, 1.16717e-06, 1.14589e-06, 6.54146e-06, 1.17259e-06, 1.12918e-06, 1.12811e-06, 1.13491e-06, 1.26304e-06, 1.12794e-06, 7.73887e-06, 1.12793e-06, 1.18623e-06
0.565278, 0, 2.13773e-05, 2.10886e-06, 1.41421, -2.13773e-05, 2.12692e-06, 2.10886e-06, 2.10896e-06, 2.1092e-06, 2.10982e-06, 2.11022e-06, 2.38588e-06, 2.10935e-06, 2.19636e-06, 2.18092e-06, 2.14183e-06, 1.20513e-05, 2.16624e-06, 2.11116e-06, 2.10918e-06, 2.11895e-06, 2.30055e-06, 2.10887e-06, 1.05751e-05, 2.10886e-06, 2.21593e-06
0.573133, 0, 3.41154e-05, 3.87004e-06, 1.41421, -3.41154e-05, 3.9026e-06, 3.87004e-06, 3.87023e-06, 3.87066e-06, 3.87177e-06, 3.87249e-06, 4.36948e-06, 3.87092e-06, 4.04016e-06, 3.99996e-06, 3.92949e-06, 2.17951e-05, 3.94348e-06, 3.87418e-06, 3.87062e-06, 3.88455e-06, 4.14031e-06, 3.87006e-06, 1.47369e-05, 3.87004e-06, 4.06308e-06
0.580988, 0, 5.51641e-05, 6.97166e-06, 1.41421, -5.51641e-05, 7.0293e-06, 6.97166e-06, 6.972e-06, 6.97276e-06, 6.97473e-06, 6.976e-06, 7.85567e-06, 6.97323e-06, 7.29766e-06, 7.20163e-06, 7.07689e-06, 3.86985e-05, 7.0653e-06, 6.979e-06, 6.9727e-06, 6.99241e-06, 7.35043e-06, 6.97171e-06, 2.09807e-05, 6.97166e-06, 7.31334e-06
0.588843, 0, 8.97856e-05, 1.23298e-05, 1.41421, -8.97856e-05, 1.24299e-05, 1.23298e-05, 1.23303e-05, 1.23317e-05, 1.23351e-05, 1.23373e-05, 1.3866e-05, 1.23325e-05, 1.29453e-05, 1.27294e-05, 1.25126e-05, 6.74657e-05, 1.24487e-05, 1.23425e-05, 1.23316e-05, 1.23592e-05, 1.28576e-05, 1.23298e-05, 3.05123e-05, 1.23298e-05, 1.29235e-05
0.596697, 0, 0.000146231, 2.14099e-05, 1.41421, -0.000146231, 2.15808e-05, 2.14099e-05, 2.14109e-05, 2.14132e-05, 2.1419e-05, 2.14228e-05, 2.40315e-05, 2.14145e-05, 2.2555e-05, 2.20919e-05, 2.1722e-05, 0.000115497, 2.15605e-05, 2.14317e-05, 2.1413e-05, 2.14516e-05, 2.21415e-05, 2.141e-05, 4.52192e-05, 2.14099e-05, 2.24232e-05
