   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_47.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00113053, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00897457, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0168186, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0246627, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0325067, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0403507, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0481948, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0560388, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0638829, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0717269, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.079571, 0, 6.91669e-30, 0, 1.41421, -6.91669e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13291e-32, 0, 0, 1.14893e-34, 2.82132e-35, 0, 6.89522e-30, 0, 0, 0
0.087415, 0, 7.46409e-29, 0, 1.41421, -7.46409e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30159e-31, 0, 0, 1.23979e-33, 4.24288e-33, 0, 7.44053e-29, 0, 0, 0
0.095259, 0, 5.05535e-28, 0, 1.41421, -5.05535e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55879e-30, 0, 0, 8.39669e-33, 4.55699e-32, 0, 5.03922e-28, 0, 0, 0
0.103103, 0, 2.73679e-27, 0, 1.41421, -2.73679e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43856e-30, 0, 0, 4.54557e-32, 3.10135e-31, 0, 2.72799e-27, 0, 0, 0
0.110947, 0, 1.29051e-26, 0, 1.41421, -1.29051e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97908e-29, 0, 0, 2.14599e-31, 1.6871e-30, 0, 1.28635e-26, 0, 0, 0
0.118791, 0, 5.52375e-26, 0, 1.41421, -5.52375e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70313e-28, 0, 0, 9.20759e-31, 7.98692e-30, 0, 5.50583e-26, 0, 0, 0
0.126635, 0, 2.19647e-25, 0, 1.41421, -2.19647e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77226e-28, 0, 0, 3.67352e-30, 3.42946e-29, 0, 2.18932e-25, 0, 0, 0
0.134479, 0, 8.23181e-25, 0, 1.41421, -8.23181e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53805e-27, 0, 0, 1.38223e-29, 1.36732e-28, 0, 8.20493e-25, 0, 0, 0
0.142323, 0, 2.93587e-24, 0, 1.41421, -2.93587e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.05183e-27, 0, 0, 4.95174e-29, 5.13636e-28, 0, 2.92625e-24, 0, 0, 0
