   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_150.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.26977, 30.3485, 38.743, 12.6151, 5.68757, -8.39458, 12.6151, 0, 12.6151, 12.6153, 38.7429, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151, 12.6151
8.27764, 30.967, 38.4643, 12.6028, 5.74169, -7.49729, 12.6028, 0, 12.6028, 12.6029, 38.4642, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028, 12.6028
8.2855, 28.6128, 37.8976, 12.5895, 5.53288, -9.2848, 12.5895, 0, 12.5895, 12.5897, 37.8974, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895, 12.5895
8.29337, 21.0944, 37.0618, 12.5754, 4.80567, -15.9674, 12.5754, 0, 12.5754, 12.5756, 37.0616, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754, 12.5754
8.30123, 16.0494, 35.984, 12.5602, 4.24846, -19.9346, 12.5602, 0, 12.5602, 12.5604, 35.9838, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602, 12.5602
8.30909, 30.9472, 34.6989, 12.5438, 5.73997, -3.75171, 12.5438, 0, 12.5438, 12.5441, 34.6986, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438, 12.5438
8.31696, 37.7658, 33.2455, 12.5263, 6.30601, 4.5203, 12.5263, 0, 12.5263, 12.5267, 33.2451, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263, 12.5263
8.32482, 33.5983, 31.6661, 12.5074, 5.96643, 1.93217, 12.5074, 0, 12.5074, 12.508, 31.6656, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074, 12.5074
8.33269, 22.1626, 30.0044, 12.4872, 4.91554, -7.84182, 12.4872, 0, 12.4872, 12.4878, 30.0037, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872, 12.4872
8.34055, 29.6084, 28.3025, 12.4657, 5.62214, 1.3059, 12.4657, 0, 12.4657, 12.4666, 28.3016, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657, 12.4657
8.34842, 29.8575, 26.6008, 12.4428, 5.64424, 3.25672, 12.4428, 0, 12.4428, 12.4441, 26.5994, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428, 12.4428
8.35628, 30.7128, 24.9349, 12.4186, 5.71951, 5.77789, 12.4186, 0, 12.4186, 12.4205, 24.9331, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186, 12.4186
8.36414, 25.1024, 23.3351, 12.393, 5.206, 1.76731, 12.393, 0, 12.3931, 12.3957, 23.3325, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393, 12.393
8.37201, 19.5986, 21.8263, 12.3663, 4.64743, -2.2277, 12.3663, 0, 12.3663, 12.37, 21.8226, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663, 12.3663
8.37987, 24.3568, 20.4275, 12.3386, 5.13388, 3.92922, 12.3386, 0, 12.3386, 12.3438, 20.4223, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386, 12.3386
8.38774, 16.7475, 19.1514, 12.3103, 4.32983, -2.40398, 12.3103, 0, 12.3103, 12.3176, 19.1442, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103, 12.3103
8.3956, 19.3689, 18.0048, 12.2813, 4.62265, 1.36411, 12.2813, 0, 12.2813, 12.2913, 17.9947, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813, 12.2813
8.40346, 15.8183, 16.9896, 12.2515, 4.22117, -1.1713, 12.2515, 0, 12.2515, 12.2653, 16.9757, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515, 12.2515
8.41133, 16.7616, 16.1029, 12.2207, 4.33147, 0.658745, 12.2207, 0, 12.2207, 12.2396, 16.0841, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207, 12.2207
8.41919, 13.4084, 15.339, 12.1889, 3.92536, -1.93058, 12.1889, 0, 12.189, 12.2144, 15.3136, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889, 12.1889
8.42706, 16.7455, 14.69, 12.1564, 4.3296, 2.05544, 12.1564, 0, 12.1564, 12.1904, 14.656, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564, 12.1564
8.43492, 13.7958, 14.1464, 12.1236, 3.97439, -0.350652, 12.1236, 0, 12.1236, 12.1686, 14.1015, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236, 12.1236
8.44278, 16.5782, 13.6974, 12.0905, 4.31024, 2.88077, 12.0905, 0, 12.0905, 12.1494, 13.6385, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905, 12.0905
8.45065, 13.388, 13.3319, 12.0571, 3.92275, 0.0560999, 12.0571, 0, 12.0571, 12.1334, 13.2556, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571, 12.0571
8.45851, 18.1999, 13.0387, 12.0231, 4.49443, 5.16118, 12.0231, 0, 12.0231, 12.1208, 12.941, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231, 12.0231
8.46638, 14.1738, 12.8075, 11.9882, 4.02166, 1.3663, 11.9882, 0, 11.9882, 12.1121, 12.6836, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882, 11.9882
8.47424, 15.3439, 12.6292, 11.9527, 4.16461, 2.71478, 11.9527, 0, 11.9527, 12.108, 12.4739, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527, 11.9527
8.4821, 13.2147, 12.4958, 11.9168, 3.90061, 0.718911, 11.9168, 0, 11.9168, 12.1094, 12.3033, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168, 11.9168
8.48997, 16.5674, 12.4005, 11.8809, 4.30899, 4.16687, 11.8809, 0, 11.8809, 12.117, 12.1644, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809, 11.8809
8.49783, 10.6515, 12.3369, 11.8447, 3.5569, -1.68534, 11.8447, 0, 11.8447, 12.1311, 12.0505, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447, 11.8447
8.5057, 18.0509, 12.2994, 11.8081, 4.47783, 5.75155, 11.8081, 0, 11.8081, 12.1515, 11.9559, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081, 11.8081
8.51356, 19.817, 12.2832, 11.7708, 4.67086, 7.53377, 11.7708, 0, 11.7708, 12.1781, 11.8758, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708, 11.7708
8.52143, 9.67797, 12.2845, 11.7328, 3.4173, -2.60656, 11.7328, 0, 11.7328, 12.2106, 11.8067, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328, 11.7328
8.52929, 10.4155, 12.3003, 11.6946, 3.52356, -1.8848, 11.6946, 0, 11.6946, 12.2488, 11.7461, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946, 11.6946
8.53715, 12.7009, 12.3276, 11.6564, 3.83417, 0.373219, 11.6564, 0, 11.6564, 12.2922, 11.6919, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564, 11.6564
8.54502, 11.2803, 12.3635, 11.6181, 3.64421, -1.08316, 11.6181, 0, 11.6181, 12.3393, 11.6422, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181, 11.6181
8.55288, 8.55564, 12.4048, 11.5794, 3.24894, -3.84918, 11.5794, 0, 11.5794, 12.3885, 11.5957, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794, 11.5794
8.56075, 11.1138, 12.4487, 11.5402, 3.62129, -1.33493, 11.5402, 0, 11.5402, 12.4378, 11.551, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402, 11.5402
8.56861, 10.9844, 12.4924, 11.5004, 3.60339, -1.50805, 11.5004, 0, 11.5004, 12.4852, 11.5076, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004, 11.5004
8.57647, 9.86558, 12.5337, 11.4604, 3.44464, -2.66812, 11.4604, 0, 11.4604, 12.529, 11.4651, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604, 11.4604
8.58434, 13.5431, 12.5702, 11.4205, 3.94247, 0.972924, 11.4205, 0, 11.4205, 12.5671, 11.4235, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205, 11.4205
8.5922, 17.3078, 12.5992, 11.3804, 4.39406, 4.70861, 11.3804, 0, 11.3804, 12.5972, 11.3824, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804, 11.3804
8.60007, 13.6639, 12.6185, 11.3402, 3.95777, 1.04544, 11.3402, 0, 11.3402, 12.6172, 11.3415, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402, 11.3402
8.60793, 15.728, 12.6258, 11.2995, 4.21046, 3.10223, 11.2995, 0, 11.2995, 12.625, 11.3003, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995, 11.2995
8.6158, 10.0584, 12.6195, 11.2584, 3.47252, -2.56112, 11.2584, 0, 11.2584, 12.619, 11.2589, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584, 11.2584
8.62366, 9.7139, 12.5987, 11.2172, 3.42256, -2.88479, 11.2172, 0, 11.2172, 12.5984, 11.2175, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172
8.63152, 10.2759, 12.5629, 11.176, 3.5037, -2.28699, 11.176, 0, 11.176, 12.5627, 11.1762, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176, 11.176
8.63939, 10.1517, 12.5119, 11.1348, 3.48592, -2.36022, 11.1348, 0, 11.1348, 12.5118, 11.1349, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348, 11.1348
8.64725, 15.0582, 12.4459, 11.0935, 4.13016, 2.61236, 11.0935, 0, 11.0935, 12.4458, 11.0936, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935, 11.0935
8.65512, 15.3779, 12.3654, 11.0519, 4.16869, 3.01254, 11.0519, 0, 11.0519, 12.3654, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519, 11.0519
8.66298, 12.1799, 12.2717, 11.0099, 3.76562, -0.0918112, 11.0099, 0, 11.0099, 12.2717, 11.01, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099, 11.0099
8.67085, 19.3846, 12.1667, 10.9679, 4.62435, 7.21792, 10.9679, 0, 10.9679, 12.1667, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679, 10.9679
8.67871, 11.4542, 12.0524, 10.9259, 3.66799, -0.598291, 10.9259, 0, 10.9259, 12.0524, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259, 10.9259
8.68657, 9.40928, 11.931, 10.8839, 3.37776, -2.5217, 10.8839, 0, 10.8839, 11.931, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839, 10.8839
8.69444, 13.6001, 11.8043, 10.8418, 3.9497, 1.7958, 10.8418, 0, 10.8418, 11.8043, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418, 10.8418
8.7023, 15.4197, 11.6746, 10.7995, 4.17369, 3.7451, 10.7995, 0, 10.7995, 11.6746, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995, 10.7995
8.71017, 10.9859, 11.5438, 10.7569, 3.60359, -0.557948, 10.7569, 0, 10.7569, 11.5438, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569, 10.7569
8.71803, 10.9851, 11.4138, 10.7138, 3.60349, -0.428623, 10.7138, 0, 10.7138, 11.4137, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138, 10.7138
8.72589, 9.44833, 11.2861, 10.6703, 3.38354, -1.83776, 10.6703, 0, 10.6703, 11.2861, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703, 10.6703
8.73376, 9.01294, 11.1618, 10.6259, 3.31858, -2.14889, 10.6259, 0, 10.6259, 11.1618, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259, 10.6259
8.74162, 10.4949, 11.042, 10.5807, 3.53481, -0.547092, 10.5807, 0, 10.5807, 11.042, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807, 10.5807
8.74949, 21.9755, 10.9273, 10.5347, 4.89647, 11.0481, 10.5347, 0, 10.5347, 10.9273, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347, 10.5347
8.75735, 15.4991, 10.8187, 10.488, 4.1832, 4.68044, 10.488, 0, 10.488, 10.8187, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488, 10.488
8.76521, 10.4815, 10.7164, 10.4409, 3.53292, -0.23486, 10.4409, 0, 10.441, 10.7164, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.4409, 10.441, 10.4409, 10.4409, 10.4409
8.77308, 11.9906, 10.6202, 10.3933, 3.7404, 1.37038, 10.3933, 0, 10.3933, 10.6202, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933, 10.3933
8.78094, 9.49492, 10.5297, 10.3448, 3.39042, -1.03481, 10.3448, 0, 10.3448, 10.5297, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448, 10.3448
8.78881, 11.4585, 10.4448, 10.2957, 3.66858, 1.01367, 10.2957, 0, 10.2957, 10.4448, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957, 10.2957
8.79667, 8.50899, 10.3653, 10.2464, 3.24176, -1.85632, 10.2464, 0, 10.2464, 10.3653, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464, 10.2464
8.80453, 5.47565, 10.2909, 10.1971, 2.73416, -4.81529, 10.1971, 0, 10.1971, 10.2909, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971, 10.1971
8.8124, 13.9569, 10.2209, 10.1477, 3.99461, 3.73599, 10.1477, 0, 10.1477, 10.2209, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477, 10.1477
8.82026, 11.0476, 10.1547, 10.0982, 3.61214, 0.892867, 10.0982, 0, 10.0982, 10.1547, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982, 10.0982
8.82813, 12.8771, 10.092, 10.0489, 3.85708, 2.78507, 10.0489, 0, 10.0489, 10.092, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489, 10.0489
8.83599, 16.6244, 10.0324, 9.99978, 4.3156, 6.59205, 9.99978, 0, 9.99978, 10.0324, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978, 9.99978
8.84386, 6.32791, 9.97498, 9.95064, 2.88581, -3.64707, 9.95064, 0, 9.95064, 9.97497, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064, 9.95064
8.85172, 15.1314, 9.91961, 9.90161, 4.13902, 5.21184, 9.90161, 0, 9.90162, 9.9196, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161, 9.90161
8.85958, 8.99009, 9.88885, 9.87569, 3.31513, -0.898767, 9.87569, 0, 9.8757, 9.88885, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569, 9.87569
8.86745, 6.92937, 9.85919, 9.84966, 2.9882, -2.92982, 9.84966, 0, 9.84967, 9.85918, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84966, 9.84967, 9.84966, 9.84966, 9.84966
8.87531, 7.58513, 9.83049, 9.82367, 3.09599, -2.24536, 9.82367, 0, 9.82368, 9.83048, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367, 9.82367
8.88318, 5.52838, 9.80266, 9.79783, 2.74379, -4.27429, 9.79783, 0, 9.79784, 9.80266, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79783, 9.79784, 9.79783, 9.79783, 9.79783
8.89104, 3.91945, 9.77531, 9.77192, 2.43299, -5.85585, 9.77192, 0, 9.77192, 9.7753, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192, 9.77192
8.8989, 15.2875, 9.74839, 9.74604, 4.15782, 5.53909, 9.74604, 0, 9.74604, 9.74838, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604, 9.74604
8.90677, 18.6064, 9.72189, 9.72027, 4.53942, 8.88446, 9.72027, 0, 9.72028, 9.72188, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72027, 9.72028, 9.72027, 9.72027, 9.72027
8.91463, 10.6223, 9.69556, 9.69446, 3.55278, 0.926712, 9.69446, 0, 9.69446, 9.69555, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446, 9.69446
8.9225, 15.2534, 9.66931, 9.66857, 4.15372, 5.5841, 9.66857, 0, 9.66857, 9.6693, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857, 9.66857
