   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00678755, 0, 4.42357e-15, 0, 1.41421, -4.42357e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90275e-17, 0, 0, 2.11109e-17, 0, 1.58861e-18, 0, 4.38184e-15, 0, 0
0.0146301, 0, 7.08203e-15, 0, 1.41421, -7.08203e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04597e-17, 0, 0, 3.4401e-17, 0, 2.61929e-18, 0, 7.01455e-15, 0, 0
0.0224727, 0, 1.12817e-14, 0, 1.41421, -1.12817e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85173e-17, 0, 0, 5.5788e-17, 0, 4.29939e-18, 0, 1.11731e-14, 0, 0
0.0303153, 0, 1.78828e-14, 0, 1.41421, -1.78828e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6898e-17, 0, 0, 9.00419e-17, 0, 7.02599e-18, 0, 1.77088e-14, 0, 0
0.0381578, 0, 2.82075e-14, 0, 1.41421, -2.82075e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21283e-16, 0, 0, 1.44647e-16, 0, 1.14317e-17, 0, 2.79301e-14, 0, 0
0.0460004, 0, 4.42769e-14, 0, 1.41421, -4.42769e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90355e-16, 0, 0, 2.31291e-16, 0, 1.85196e-17, 0, 4.38367e-14, 0, 0
0.053843, 0, 6.91653e-14, 0, 1.41421, -6.91653e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97323e-16, 0, 0, 3.6814e-16, 0, 2.98738e-17, 0, 6.84699e-14, 0, 0
0.0616856, 0, 1.07526e-13, 0, 1.41421, -1.07526e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62173e-16, 0, 0, 5.83309e-16, 0, 4.7985e-17, 0, 1.06432e-13, 0, 0
0.0695281, 0, 1.66366e-13, 0, 1.41421, -1.66366e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15002e-16, 0, 0, 9.20105e-16, 0, 7.67526e-17, 0, 1.64655e-13, 0, 0
0.0773707, 0, 2.56187e-13, 0, 1.41421, -2.56187e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1009e-15, 0, 0, 1.44495e-15, 0, 1.22255e-16, 0, 2.53519e-13, 0, 0
0.0852133, 0, 3.92646e-13, 0, 1.41421, -3.92646e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6871e-15, 0, 0, 2.25926e-15, 0, 1.93945e-16, 0, 3.88506e-13, 0, 0
0.0930559, 0, 5.98975e-13, 0, 1.41421, -5.98975e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57333e-15, 0, 0, 3.5173e-15, 0, 3.06423e-16, 0, 5.92578e-13, 0, 0
0.100898, 0, 9.09472e-13, 0, 1.41421, -9.09472e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90682e-15, 0, 0, 5.45263e-15, 0, 4.82181e-16, 0, 8.9963e-13, 0, 0
0.108741, 0, 1.37453e-12, 0, 1.41421, -1.37453e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90384e-15, 0, 0, 8.41759e-15, 0, 7.55727e-16, 0, 1.35945e-12, 0, 0
0.116584, 0, 2.0678e-12, 0, 1.41421, -2.0678e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8805e-15, 0, 0, 1.29419e-14, 0, 1.17978e-15, 0, 2.0448e-12, 0, 0
0.124426, 0, 3.09646e-12, 0, 1.41421, -3.09646e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32966e-14, 0, 0, 1.98185e-14, 0, 1.8346e-15, 0, 3.06151e-12, 0, 0
0.132269, 0, 4.61564e-12, 0, 1.41421, -4.61564e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98178e-14, 0, 0, 3.02305e-14, 0, 2.84184e-15, 0, 4.56275e-12, 0, 0
0.140111, 0, 6.84882e-12, 0, 1.41421, -6.84882e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94029e-14, 0, 0, 4.59372e-14, 0, 4.38531e-15, 0, 6.7691e-12, 0, 0
0.147954, 0, 1.01164e-11, 0, 1.41421, -1.01164e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34259e-14, 0, 0, 6.95467e-14, 0, 6.74162e-15, 0, 9.99664e-12, 0, 0
0.155796, 0, 1.48753e-11, 0, 1.41421, -1.48753e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38472e-14, 0, 0, 1.04915e-13, 0, 1.03256e-14, 0, 1.46962e-11, 0, 0
