   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_17.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00264624, 0, 2.57728e-18, 0, 1.41421, -2.57728e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2536e-20, 0, 0, 1.94552e-22, 0, 3.66126e-21, 0, 2.49089e-18, 0, 0, 0
0.0104828, 0, 4.88619e-18, 0, 1.41421, -4.88619e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56474e-19, 0, 0, 3.74719e-22, 0, 7.06477e-21, 0, 4.72227e-18, 0, 0, 0
0.0183193, 0, 9.35973e-18, 0, 1.41421, -9.35973e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99722e-19, 0, 0, 7.32974e-22, 0, 1.38557e-20, 0, 9.04542e-18, 0, 0, 0
0.0261558, 0, 1.74205e-17, 0, 1.41421, -1.74205e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57832e-19, 0, 0, 1.38592e-21, 0, 2.6251e-20, 0, 1.6835e-17, 0, 0, 0
0.0339924, 0, 3.21705e-17, 0, 1.41421, -3.21705e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03012e-18, 0, 0, 2.60047e-21, 0, 4.93603e-20, 0, 3.10884e-17, 0, 0, 0
0.0418289, 0, 5.89559e-17, 0, 1.41421, -5.89559e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88775e-18, 0, 0, 4.84293e-21, 0, 9.21322e-20, 0, 5.69712e-17, 0, 0, 0
0.0496655, 0, 1.07234e-16, 0, 1.41421, -1.07234e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4335e-18, 0, 0, 8.95311e-21, 0, 1.70736e-19, 0, 1.03621e-16, 0, 0, 0
0.057502, 0, 1.93613e-16, 0, 1.41421, -1.93613e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19905e-18, 0, 0, 1.64328e-20, 0, 3.1419e-19, 0, 1.87084e-16, 0, 0, 0
0.0653385, 0, 3.47047e-16, 0, 1.41421, -3.47047e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11113e-17, 0, 0, 2.9949e-20, 0, 5.7423e-19, 0, 3.35332e-16, 0, 0, 0
0.0731751, 0, 6.17651e-16, 0, 1.41421, -6.17651e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97744e-17, 0, 0, 5.4205e-20, 0, 1.04248e-18, 0, 5.9678e-16, 0, 0, 0
0.0810116, 0, 1.09156e-15, 0, 1.41421, -1.09156e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49454e-17, 0, 0, 9.74392e-20, 0, 1.88019e-18, 0, 1.05463e-15, 0, 0, 0
0.0888482, 0, 1.91575e-15, 0, 1.41421, -1.91575e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13291e-17, 0, 0, 1.73985e-19, 0, 3.36931e-18, 0, 1.85088e-15, 0, 0, 0
0.0966847, 0, 3.33937e-15, 0, 1.41421, -3.33937e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06899e-16, 0, 0, 3.08618e-19, 0, 5.99989e-18, 0, 3.22616e-15, 0, 0, 0
0.104521, 0, 5.78171e-15, 0, 1.41421, -5.78171e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85075e-16, 0, 0, 5.43873e-19, 0, 1.06184e-17, 0, 5.58547e-15, 0, 0, 0
0.112358, 0, 9.94374e-15, 0, 1.41421, -9.94374e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18289e-16, 0, 0, 9.52315e-19, 0, 1.8678e-17, 0, 9.60582e-15, 0, 0, 0
0.120194, 0, 1.69893e-14, 0, 1.41421, -1.69893e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43785e-16, 0, 0, 1.65694e-18, 0, 3.26594e-17, 0, 1.64112e-14, 0, 0, 0
0.128031, 0, 2.88378e-14, 0, 1.41421, -2.88378e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.22982e-16, 0, 0, 2.86498e-18, 0, 5.6772e-17, 0, 2.78551e-14, 0, 0, 0
0.135867, 0, 4.86336e-14, 0, 1.41421, -4.86336e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55649e-15, 0, 0, 4.92336e-18, 0, 9.81181e-17, 0, 4.69741e-14, 0, 0, 0
