   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_377.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.0726048, 0, 3.31541e-19, 0, 1.41421, -3.31541e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48218e-21, 0, 0, 1.69852e-24, 0, 1.02437e-19, 0, 2.25619e-19, 0, 0
0.0804689, 0, 6.98571e-19, 0, 1.41421, -6.98571e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29746e-21, 0, 0, 3.61677e-24, 0, 2.18449e-19, 0, 4.72821e-19, 0, 0
0.0883331, 0, 1.45512e-18, 0, 1.41421, -1.45512e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51176e-20, 0, 0, 7.61408e-24, 0, 4.60489e-19, 0, 9.79509e-19, 0, 0
0.0961972, 0, 2.99751e-18, 0, 1.41421, -2.99751e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09694e-20, 0, 0, 1.58532e-23, 0, 9.59932e-19, 0, 2.00659e-18, 0, 0
0.104061, 0, 6.10854e-18, 0, 1.41421, -6.10854e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27565e-20, 0, 0, 3.26563e-23, 0, 1.9796e-18, 0, 4.06615e-18, 0, 0
0.111926, 0, 1.23187e-17, 0, 1.41421, -1.23187e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2583e-19, 0, 0, 6.65728e-23, 0, 4.03997e-18, 0, 8.15284e-18, 0, 0
0.11979, 0, 2.45905e-17, 0, 1.41421, -2.45905e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49703e-19, 0, 0, 1.34348e-22, 0, 8.16173e-18, 0, 1.61789e-17, 0, 0
0.127654, 0, 4.86022e-17, 0, 1.41421, -4.86022e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9055e-19, 0, 0, 2.68462e-22, 0, 1.63274e-17, 0, 3.1784e-17, 0, 0
0.135518, 0, 9.51346e-17, 0, 1.41421, -9.51346e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54243e-19, 0, 0, 5.31319e-22, 0, 3.23519e-17, 0, 6.18279e-17, 0, 0
0.143382, 0, 1.84463e-16, 0, 1.41421, -1.84463e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83839e-18, 0, 0, 1.0417e-21, 0, 6.35098e-17, 0, 1.19114e-16, 0, 0
0.151246, 0, 3.54375e-16, 0, 1.41421, -3.54375e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50834e-18, 0, 0, 2.02365e-21, 0, 1.2355e-16, 0, 2.27315e-16, 0, 0
0.15911, 0, 6.74656e-16, 0, 1.41421, -6.74656e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63324e-18, 0, 0, 3.89594e-21, 0, 2.38233e-16, 0, 4.29786e-16, 0, 0
0.166975, 0, 1.27305e-15, 0, 1.41421, -1.27305e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24273e-17, 0, 0, 7.43448e-21, 0, 4.55413e-16, 0, 8.05203e-16, 0, 0
0.174839, 0, 2.38137e-15, 0, 1.41421, -2.38137e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3074e-17, 0, 0, 1.40643e-20, 0, 8.63255e-16, 0, 1.49503e-15, 0, 0
0.182703, 0, 4.41665e-15, 0, 1.41421, -4.41665e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24632e-17, 0, 0, 2.638e-20, 0, 1.62285e-15, 0, 2.75132e-15, 0, 0
0.190567, 0, 8.12287e-15, 0, 1.41421, -8.12287e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74646e-17, 0, 0, 4.90663e-20, 0, 3.02618e-15, 0, 5.01918e-15, 0, 0
0.198431, 0, 1.48162e-14, 0, 1.41421, -1.48162e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40101e-16, 0, 0, 9.0514e-20, 0, 5.59835e-15, 0, 9.07763e-15, 0, 0
0.206295, 0, 2.68058e-14, 0, 1.41421, -2.68058e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51231e-16, 0, 0, 1.65625e-19, 0, 1.02764e-14, 0, 1.62781e-14, 0, 0
0.21416, 0, 4.81108e-14, 0, 1.41421, -4.81108e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4672e-16, 0, 0, 3.00653e-19, 0, 1.87194e-14, 0, 2.89444e-14, 0, 0
0.222024, 0, 8.56699e-14, 0, 1.41421, -8.56699e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87707e-16, 0, 0, 5.41494e-19, 0, 3.38436e-14, 0, 5.1038e-14, 0, 0
0.229888, 0, 1.51369e-13, 0, 1.41421, -1.51369e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37752e-15, 0, 0, 9.67754e-19, 0, 6.07372e-14, 0, 8.92534e-14, 0, 0
0.237752, 0, 2.65409e-13, 0, 1.41421, -2.65409e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38926e-15, 0, 0, 1.71647e-18, 0, 1.08213e-13, 0, 1.54805e-13, 0, 0
0.245616, 0, 4.61878e-13, 0, 1.41421, -4.61878e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11047e-15, 0, 0, 3.02183e-18, 0, 1.91442e-13, 0, 2.66323e-13, 0, 0
0.25348, 0, 7.97846e-13, 0, 1.41421, -7.97846e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01473e-15, 0, 0, 5.28123e-18, 0, 3.36341e-13, 0, 4.54485e-13, 0, 0
0.261345, 0, 1.36817e-12, 0, 1.41421, -1.36817e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18753e-14, 0, 0, 9.16433e-18, 0, 5.86903e-13, 0, 7.69382e-13, 0, 0
0.269209, 0, 2.32941e-12, 0, 1.41421, -2.32941e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99444e-14, 0, 0, 1.57923e-17, 0, 1.01734e-12, 0, 1.29211e-12, 0, 0
0.277073, 0, 3.93818e-12, 0, 1.41421, -3.93818e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32323e-14, 0, 0, 2.7031e-17, 0, 1.75207e-12, 0, 2.15285e-12, 0, 0
0.284937, 0, 6.6123e-12, 0, 1.41421, -6.6123e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49397e-14, 0, 0, 4.59686e-17, 0, 2.99848e-12, 0, 3.55883e-12, 0, 0
0.292801, 0, 1.10278e-11, 0, 1.41421, -1.10278e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01202e-14, 0, 0, 7.76871e-17, 0, 5.10044e-12, 0, 5.83713e-12, 0, 0
0.300665, 0, 1.82913e-11, 0, 1.41421, -1.82913e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46742e-13, 0, 0, 1.30751e-16, 0, 8.64129e-12, 0, 9.50314e-12, 0, 0
0.308529, 0, 3.01136e-11, 1.28919e-43, 1.41421, -3.01136e-11, 1.28919e-43, 0, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 1.28919e-43, 2.37002e-13, 1.28919e-43, 1.28919e-43, 2.18425e-16, 1.28919e-43, 1.45305e-11, 1.28919e-43, 1.53458e-11, 1.28919e-43, 1.28919e-43
0.316394, 0, 4.92744e-11, 2.2673e-42, 1.41421, -4.92744e-11, 2.2673e-42, 0, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 2.2673e-42, 3.79863e-13, 2.2673e-42, 2.2673e-42, 3.62973e-16, 2.2673e-42, 2.43035e-11, 2.2673e-42, 2.45906e-11, 2.2673e-42, 2.2673e-42
0.324258, 0, 8.01544e-11, 3.29726e-41, 1.41421, -8.01544e-11, 3.29726e-41, 0, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 3.29726e-41, 6.04231e-13, 3.29726e-41, 3.29726e-41, 6.0025e-16, 3.29726e-41, 4.04452e-11, 3.29726e-41, 3.91044e-11, 3.29726e-41, 3.29726e-41
0.332122, 0, 1.29659e-10, 4.25663e-40, 1.41421, -1.29659e-10, 4.25663e-40, 0, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 4.25663e-40, 9.53901e-13, 4.25663e-40, 4.25663e-40, 9.88244e-16, 4.25663e-40, 6.69914e-11, 4.25663e-40, 6.17128e-11, 4.25663e-40, 4.25663e-40
0.339986, 0, 2.08632e-10, 4.90699e-39, 1.41421, -2.08632e-10, 4.90699e-39, 0, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 4.90699e-39, 1.49469e-12, 4.90699e-39, 4.90699e-39, 1.62057e-15, 4.90699e-39, 1.10478e-10, 4.90699e-39, 9.66576e-11, 4.90699e-39, 4.90699e-39
0.34785, 0, 3.34048e-10, 5.11349e-38, 1.41421, -3.34048e-10, 5.11349e-38, 0, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 5.11349e-38, 2.32473e-12, 5.11349e-38, 5.11349e-38, 2.64825e-15, 5.11349e-38, 1.81467e-10, 5.11349e-38, 1.50254e-10, 5.11349e-38, 5.11349e-38
0.355714, 0, 5.32418e-10, 4.83557e-37, 1.41421, -5.32418e-10, 4.83557e-37, 0, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 4.83557e-37, 3.58918e-12, 4.83557e-37, 4.83557e-37, 4.31472e-15, 4.83557e-37, 2.96999e-10, 4.83557e-37, 2.31826e-10, 4.83557e-37, 4.83557e-37
0.363579, 0, 8.4507e-10, 4.1805e-36, 1.41421, -8.4507e-10, 4.1805e-36, 0, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 4.1805e-36, 5.50104e-12, 4.1805e-36, 4.1805e-36, 7.01248e-15, 4.1805e-36, 4.84533e-10, 4.1805e-36, 3.55029e-10, 4.1805e-36, 4.1805e-36
0.371443, 0, 1.33635e-09, 3.31559e-35, 1.41421, -1.33635e-09, 3.31559e-35, 0, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 3.31559e-35, 8.37052e-12, 3.31559e-35, 3.31559e-35, 1.13744e-14, 3.31559e-35, 7.88276e-10, 3.31559e-35, 5.39695e-10, 3.31559e-35, 3.31559e-35
0.379307, 0, 2.10642e-09, 2.42325e-34, 1.41421, -2.10642e-09, 2.42325e-34, 0, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 2.42325e-34, 1.2646e-11, 2.42325e-34, 2.42325e-34, 1.84218e-14, 2.42325e-34, 1.27936e-09, 2.42325e-34, 8.144e-10, 2.42325e-34, 2.42325e-34
0.387171, 0, 3.31112e-09, 1.6326e-33, 1.41421, -3.31112e-09, 1.6326e-33, 0, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.6326e-33, 1.89705e-11, 1.6326e-33, 1.6326e-33, 2.98025e-14, 1.6326e-33, 2.07215e-09, 1.6326e-33, 1.21998e-09, 1.6326e-33, 1.6326e-33
0.395035, 0, 5.19311e-09, 9.24383e-33, 1.41421, -5.19311e-09, 9.24383e-33, 0, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 9.24383e-33, 2.82598e-11, 9.24383e-33, 9.24383e-33, 4.81773e-14, 9.24383e-33, 3.3505e-09, 9.24383e-33, 1.8143e-09, 9.24383e-33, 9.24383e-33
0.402899, 0, 8.13035e-09, 5.41472e-32, 1.41421, -8.13035e-09, 5.41472e-32, 0, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 5.41472e-32, 4.18085e-11, 5.41472e-32, 5.41472e-32, 7.78409e-14, 5.41472e-32, 5.40968e-09, 5.41472e-32, 2.67878e-09, 5.41472e-32, 5.41472e-32
0.410763, 0, 1.27119e-08, 2.82395e-31, 1.41421, -1.27119e-08, 2.82395e-31, 0, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 2.82395e-31, 6.14338e-11, 2.82395e-31, 2.82395e-31, 1.25721e-13, 2.82395e-31, 8.72344e-09, 2.82395e-31, 3.92694e-09, 2.82395e-31, 2.82395e-31
0.418628, 0, 1.98567e-08, 1.45631e-30, 1.41421, -1.98567e-08, 1.45631e-30, 0, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 1.45631e-30, 8.96696e-11, 1.45631e-30, 1.45631e-30, 2.02979e-13, 1.45631e-30, 1.40508e-08, 1.45631e-30, 5.71594e-09, 1.45631e-30, 1.45631e-30
0.426492, 0, 3.09972e-08, 7.19938e-30, 1.41421, -3.09972e-08, 7.19938e-30, 0, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 7.19938e-30, 1.30025e-10, 7.19938e-30, 7.19938e-30, 3.27566e-13, 7.19938e-30, 2.26053e-08, 7.19938e-30, 8.26155e-09, 7.19938e-30, 7.19938e-30
0.434356, 0, 4.83673e-08, 3.37466e-29, 1.41421, -4.83673e-08, 3.37466e-29, 0, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 3.37466e-29, 1.87328e-10, 3.37466e-29, 3.37466e-29, 5.28275e-13, 3.37466e-29, 3.63217e-08, 3.37466e-29, 1.18577e-08, 3.37466e-29, 3.37466e-29
0.44222, 0, 7.54448e-08, 1.53237e-28, 1.41421, -7.54448e-08, 1.53237e-28, 0, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 1.53237e-28, 2.6818e-10, 1.53237e-28, 1.53237e-28, 8.51142e-13, 1.53237e-28, 5.82738e-08, 1.53237e-28, 1.6902e-08, 1.53237e-28, 1.53237e-28
0.450084, 0, 1.17635e-07, 6.68803e-28, 1.41421, -1.17635e-07, 6.68803e-28, 0, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 6.68803e-28, 3.81553e-10, 6.68803e-28, 6.68803e-28, 1.36948e-12, 6.68803e-28, 9.33242e-08, 6.68803e-28, 2.39274e-08, 6.68803e-28, 6.68803e-28
0.457948, 0, 1.83312e-07, 2.78778e-27, 1.41421, -1.83312e-07, 2.78778e-27, 0, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 2.78778e-27, 5.39565e-10, 2.78778e-27, 2.78778e-27, 2.19949e-12, 2.78778e-27, 1.49127e-07, 2.78778e-27, 3.36441e-08, 2.78778e-27, 2.78778e-27
0.465813, 0, 2.85407e-07, 1.10988e-26, 1.41421, -2.85407e-07, 1.10988e-26, 0, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 1.10988e-26, 7.58493e-10, 1.10988e-26, 1.10988e-26, 3.52443e-12, 1.10988e-26, 2.37655e-07, 1.10988e-26, 4.699e-08, 1.10988e-26, 1.10988e-26
0.473677, 0, 4.43782e-07, 4.22295e-26, 1.41421, -4.43782e-07, 4.22295e-26, 0, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 4.22295e-26, 1.06007e-09, 4.22295e-26, 4.22295e-26, 5.63158e-12, 4.22295e-26, 3.7752e-07, 4.22295e-26, 6.51955e-08, 4.22295e-26, 4.22295e-26
0.481541, 0, 6.88782e-07, 1.53795e-25, 1.41421, -6.88782e-07, 1.53795e-25, 0, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.53795e-25, 1.47315e-09, 1.53795e-25, 1.53795e-25, 8.96854e-12, 1.53795e-25, 5.97437e-07, 1.53795e-25, 8.98624e-08, 1.53795e-25, 1.53795e-25
0.489405, 0, 1.06646e-06, 5.4004e-25, 1.41421, -1.06646e-06, 5.4004e-25, 0, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 5.4004e-25, 2.03584e-09, 5.4004e-25, 5.4004e-25, 1.42279e-11, 5.4004e-25, 9.41348e-07, 5.4004e-25, 1.23061e-07, 5.4004e-25, 5.4004e-25
0.497269, 0, 1.64723e-06, 1.18693e-10, 1.41421, -1.64723e-06, 1.66408e-10, 1.18693e-10, 1.18699e-10, 1.18698e-10, 1.59023e-10, 4.56559e-10, 1.34214e-10, 3.87658e-10, 1.78533e-10, 1.99691e-10, 1.22082e-10, 1.72924e-10, 2.91694e-09, 1.21763e-10, 1.18732e-10, 1.41167e-10, 1.18754e-10, 1.47603e-06, 1.18695e-10, 1.67585e-07, 1.18693e-10, 1.18693e-10
0.505133, 0, 2.5352e-06, 3.95867e-10, 1.41421, -2.5352e-06, 5.56294e-10, 3.95867e-10, 3.95889e-10, 3.95884e-10, 5.31466e-10, 1.53184e-09, 4.48053e-10, 1.30018e-09, 5.97061e-10, 6.68199e-10, 4.07263e-10, 5.78203e-10, 4.22158e-09, 4.06191e-10, 3.95997e-10, 4.31202e-10, 3.97201e-10, 2.3018e-06, 3.95873e-10, 2.26867e-07, 3.95867e-10, 3.95867e-10
0.512998, 0, 3.88573e-06, 1.02691e-09, 1.41421, -3.88573e-06, 1.44603e-09, 1.02691e-09, 1.02697e-09, 1.02695e-09, 1.38116e-09, 3.99467e-09, 1.16325e-09, 3.38945e-09, 1.55253e-09, 1.73838e-09, 1.05668e-09, 1.50327e-09, 6.23005e-09, 1.05388e-09, 1.02725e-09, 1.08218e-09, 1.0314e-09, 3.56802e-06, 1.02692e-09, 3.05466e-07, 1.02691e-09, 1.02691e-09
0.520862, 0, 5.92804e-06, 2.43433e-09, 1.41421, -5.92804e-06, 3.43227e-09, 2.43433e-09, 2.43447e-09, 2.43444e-09, 3.27783e-09, 9.50073e-09, 2.75896e-09, 8.05968e-09, 3.68587e-09, 4.12839e-09, 2.50522e-09, 3.56856e-09, 9.47452e-09, 2.49855e-09, 2.43514e-09, 2.5203e-09, 2.44641e-09, 5.49499e-06, 2.43437e-09, 4.09269e-07, 2.43433e-09, 2.43433e-09
0.528726, 0, 8.99816e-06, 5.50413e-09, 1.41421, -8.99816e-06, 7.76641e-09, 5.50413e-09, 5.50443e-09, 5.50436e-09, 7.41629e-09, 2.15233e-08, 6.24004e-09, 1.82565e-08, 8.3413e-09, 9.34447e-09, 5.66483e-09, 8.07537e-09, 1.49818e-08, 5.64971e-09, 5.50596e-09, 5.63706e-09, 5.53362e-09, 8.40468e-06, 5.5042e-09, 5.46105e-07, 5.50413e-09, 5.50413e-09
0.53659, 0, 1.36039e-05, 1.20481e-08, 1.41421, -1.36039e-05, 1.70083e-08, 1.20481e-08, 1.20487e-08, 1.20486e-08, 1.62406e-08, 4.7171e-08, 1.36616e-08, 4.00084e-08, 1.82688e-08, 2.04682e-08, 1.24004e-08, 1.76857e-08, 2.47434e-08, 1.23673e-08, 1.20521e-08, 1.22524e-08, 1.21162e-08, 1.27816e-05, 1.20482e-08, 7.26589e-07, 1.20481e-08, 1.20481e-08
0.544454, 0, 2.04358e-05, 2.56798e-08, 1.41421, -2.04358e-05, 3.62656e-08, 2.56798e-08, 2.56812e-08, 2.56809e-08, 3.46273e-08, 1.00638e-07, 2.91233e-08, 8.53516e-08, 3.89557e-08, 4.36498e-08, 2.64318e-08, 3.77113e-08, 4.26011e-08, 2.6361e-08, 2.56883e-08, 2.59918e-08, 2.5831e-08, 1.92762e-05, 2.56801e-08, 9.65579e-07, 2.56798e-08, 2.56798e-08
0.552318, 0, 3.05276e-05, 5.3434e-08, 1.41421, -3.05276e-05, 7.54853e-08, 5.3434e-08, 5.34369e-08, 5.34362e-08, 7.20726e-08, 2.09579e-07, 6.06071e-08, 1.77736e-07, 8.1089e-08, 9.08673e-08, 5.50004e-08, 7.84969e-08, 7.5878e-08, 5.4853e-08, 5.34518e-08, 5.39072e-08, 5.37598e-08, 2.88517e-05, 5.34347e-08, 1.28465e-06, 5.3434e-08, 5.3434e-08
0.560182, 0, 4.5353e-05, 1.08669e-07, 1.41421, -4.5353e-05, 1.53563e-07, 1.08669e-07, 1.08675e-07, 1.08674e-07, 1.46615e-07, 4.26561e-07, 1.23273e-07, 3.61733e-07, 1.64971e-07, 1.84879e-07, 1.11858e-07, 1.59694e-07, 1.38295e-07, 1.11558e-07, 1.08706e-07, 1.09383e-07, 1.09354e-07, 4.28563e-05, 1.08671e-07, 1.7163e-06, 1.08669e-07, 1.08669e-07
0.568047, 0, 6.70232e-05, 2.16135e-07, 1.41421, -6.70232e-05, 3.0552e-07, 2.16135e-07, 2.16147e-07, 2.16145e-07, 2.91687e-07, 8.49065e-07, 2.45212e-07, 7.19992e-07, 3.28234e-07, 3.6787e-07, 2.22485e-07, 3.17727e-07, 2.55053e-07, 2.21887e-07, 2.16208e-07, 2.17204e-07, 2.17539e-07, 6.31783e-05, 2.16138e-07, 2.31121e-06, 2.16135e-07, 2.16135e-07
0.575911, 0, 9.85603e-05, 4.2056e-07, 1.41421, -9.85603e-05, 5.94672e-07, 4.2056e-07, 4.20583e-07, 4.20578e-07, 5.67726e-07, 1.65345e-06, 4.77198e-07, 1.40202e-06, 6.38918e-07, 7.16125e-07, 4.32928e-07, 6.18451e-07, 4.71445e-07, 4.31764e-07, 4.20701e-07, 4.22148e-07, 4.23374e-07, 9.24476e-05, 4.20566e-07, 3.1501e-06, 4.2056e-07, 4.2056e-07
0.583775, 0, 0.000144291, 8.00776e-07, 1.41421, -0.000144291, 1.13266e-06, 8.00776e-07, 8.0082e-07, 8.0081e-07, 1.0813e-06, 3.15088e-06, 9.08737e-07, 2.67162e-06, 1.217e-06, 1.36417e-06, 8.24351e-07, 1.17799e-06, 8.67001e-07, 8.22133e-07, 8.01044e-07, 8.03121e-07, 8.06297e-07, 0.00013431, 8.00786e-07, 4.36351e-06, 8.00776e-07, 8.00776e-07
