   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_724.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0113619, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00349093, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00438002, 0, 4.42662e-17, 0, 1.41421, -4.42662e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07879e-20, 0, 5.37957e-18, 0, 3.88459e-17, 0, 0, 0
0.012251, 0, 7.87776e-17, 0, 1.41421, -7.87776e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35785e-20, 0, 9.7611e-18, 0, 6.89429e-17, 0, 0, 0
0.0201219, 0, 1.39241e-16, 0, 1.41421, -1.39241e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31836e-19, 0, 1.75965e-17, 0, 1.21513e-16, 0, 0, 0
0.0279929, 0, 2.44467e-16, 0, 1.41421, -2.44467e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34658e-19, 0, 3.15206e-17, 0, 2.12712e-16, 0, 0, 0
0.0358638, 0, 4.26397e-16, 0, 1.41421, -4.26397e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14958e-19, 0, 5.61129e-17, 0, 3.69869e-16, 0, 0, 0
0.0437348, 0, 7.38917e-16, 0, 1.41421, -7.38917e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.29103e-19, 0, 9.92862e-17, 0, 6.38901e-16, 0, 0, 0
0.0516057, 0, 1.27236e-15, 0, 1.41421, -1.27236e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27302e-18, 0, 1.74633e-16, 0, 1.09645e-15, 0, 0, 0
0.0594767, 0, 2.17721e-15, 0, 1.41421, -2.17721e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20894e-18, 0, 3.05367e-16, 0, 1.86963e-15, 0, 0, 0
0.0673477, 0, 3.70258e-15, 0, 1.41421, -3.70258e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80955e-18, 0, 5.30916e-16, 0, 3.16786e-15, 0, 0, 0
0.0752186, 0, 6.25836e-15, 0, 1.41421, -6.25836e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5304e-18, 0, 9.17864e-16, 0, 5.33396e-15, 0, 0, 0
0.0830896, 0, 1.05148e-14, 0, 1.41421, -1.05148e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1128e-17, 0, 1.57805e-15, 0, 8.92567e-15, 0, 0, 0
0.0909605, 0, 1.76331e-14, 0, 1.41421, -1.76331e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89555e-17, 0, 2.71767e-15, 0, 1.48965e-14, 0, 0, 0
0.0988315, 0, 2.9266e-14, 0, 1.41421, -2.9266e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19092e-17, 0, 4.61937e-15, 0, 2.46147e-14, 0, 0, 0
0.106702, 0, 4.82945e-14, 0, 1.41421, -4.82945e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34113e-17, 0, 7.81066e-15, 0, 4.04304e-14, 0, 0, 0
0.114573, 0, 7.92424e-14, 0, 1.41421, -7.92424e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89034e-17, 0, 1.31384e-14, 0, 6.60151e-14, 0, 0, 0
