   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_310.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0139002, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00604703, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0018061, 0, 3.18961e-15, 0, 1.41421, -3.18961e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18838e-17, 0, 0, 2.51937e-17, 0, 4.62866e-18, 0, 3.1379e-15, 0, 0
0.00965923, 0, 4.98666e-15, 0, 1.41421, -4.98666e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42068e-17, 0, 0, 4.01156e-17, 0, 7.44828e-18, 0, 4.90489e-15, 0, 0
0.0175124, 0, 7.76069e-15, 0, 1.41421, -7.76069e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32253e-17, 0, 0, 6.35944e-17, 0, 1.19361e-17, 0, 7.63193e-15, 0, 0
0.0253655, 0, 1.20234e-14, 0, 1.41421, -1.20234e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.24435e-17, 0, 0, 1.00376e-16, 0, 1.905e-17, 0, 1.18215e-14, 0, 0
0.0332186, 0, 1.85439e-14, 0, 1.41421, -1.85439e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27128e-16, 0, 0, 1.57749e-16, 0, 3.02807e-17, 0, 1.82287e-14, 0, 0
0.0410717, 0, 2.84735e-14, 0, 1.41421, -2.84735e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95159e-16, 0, 0, 2.46863e-16, 0, 4.79399e-17, 0, 2.79835e-14, 0, 0
0.0489249, 0, 4.35269e-14, 0, 1.41421, -4.35269e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98271e-16, 0, 0, 3.84696e-16, 0, 7.55965e-17, 0, 4.27684e-14, 0, 0
0.056778, 0, 6.62469e-14, 0, 1.41421, -6.62469e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53859e-16, 0, 0, 5.97003e-16, 0, 1.1874e-16, 0, 6.50773e-14, 0, 0
0.0646311, 0, 1.00386e-13, 0, 1.41421, -1.00386e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87591e-16, 0, 0, 9.2269e-16, 0, 1.85786e-16, 0, 9.85903e-14, 0, 0
0.0724843, 0, 1.5146e-13, 0, 1.41421, -1.5146e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03717e-15, 0, 0, 1.4203e-15, 0, 2.8958e-16, 0, 1.48712e-13, 0, 0
0.0803374, 0, 2.27532e-13, 0, 1.41421, -2.27532e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55771e-15, 0, 0, 2.17759e-15, 0, 4.49646e-16, 0, 2.23347e-13, 0, 0
0.0881905, 0, 3.40344e-13, 0, 1.41421, -3.40344e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32946e-15, 0, 0, 3.32561e-15, 0, 6.95558e-16, 0, 3.33993e-13, 0, 0
