   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0837379, 0, 1.15855e-17, 0, 1.41421, -1.15855e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82709e-20, 0, 0, 1.36828e-22, 2.68695e-19, 0, 1.12384e-17, 0, 0
0.0916013, 0, 2.2725e-17, 0, 1.41421, -2.2725e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53459e-19, 0, 0, 2.7214e-22, 5.3717e-19, 0, 2.20341e-17, 0, 0
0.0994646, 0, 4.41441e-17, 0, 1.41421, -4.41441e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97959e-19, 0, 0, 5.36168e-22, 1.06372e-18, 0, 4.27819e-17, 0, 0
0.107328, 0, 8.49408e-17, 0, 1.41421, -8.49408e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.73046e-19, 0, 0, 1.04666e-21, 2.08703e-18, 0, 8.22796e-17, 0, 0
0.115191, 0, 1.61929e-16, 0, 1.41421, -1.61929e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09189e-18, 0, 0, 2.02486e-21, 4.05814e-18, 0, 1.56777e-16, 0, 0
0.123055, 0, 3.05901e-16, 0, 1.41421, -3.05901e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06161e-18, 0, 0, 3.88294e-21, 7.82214e-18, 0, 2.96013e-16, 0, 0
0.130918, 0, 5.72739e-16, 0, 1.41421, -5.72739e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85787e-18, 0, 0, 7.38209e-21, 1.49492e-17, 0, 5.53925e-16, 0, 0
0.138781, 0, 1.06297e-15, 0, 1.41421, -1.06297e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15592e-18, 0, 0, 1.39163e-20, 2.83332e-17, 0, 1.02747e-15, 0, 0
0.146645, 0, 1.95587e-15, 0, 1.41421, -1.95587e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3159e-17, 0, 0, 2.60172e-20, 5.32646e-17, 0, 1.88942e-15, 0, 0
0.154508, 0, 3.56834e-15, 0, 1.41421, -3.56834e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39927e-17, 0, 0, 4.8245e-20, 9.93404e-17, 0, 3.44496e-15, 0, 0
0.162371, 0, 6.45584e-15, 0, 1.41421, -6.45584e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33792e-17, 0, 0, 8.87468e-20, 1.83836e-16, 0, 6.22854e-15, 0, 0
0.170235, 0, 1.15838e-14, 0, 1.41421, -1.15838e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77821e-17, 0, 0, 1.61964e-19, 3.37613e-16, 0, 1.11682e-14, 0, 0
0.178098, 0, 2.06158e-14, 0, 1.41421, -2.06158e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3833e-16, 0, 0, 2.93295e-19, 6.15403e-16, 0, 1.98618e-14, 0, 0
0.185961, 0, 3.63954e-14, 0, 1.41421, -3.63954e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44021e-16, 0, 0, 5.27068e-19, 1.11356e-15, 0, 3.50373e-14, 0, 0
0.193825, 0, 6.37419e-14, 0, 1.41421, -6.37419e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27026e-16, 0, 0, 9.40053e-19, 2.00048e-15, 0, 6.13135e-14, 0, 0
0.201688, 0, 1.10757e-13, 0, 1.41421, -1.10757e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41359e-16, 0, 0, 1.66422e-18, 3.56849e-15, 0, 1.06446e-13, 0, 0
0.209551, 0, 1.9095e-13, 0, 1.41421, -1.9095e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27697e-15, 0, 0, 2.92476e-18, 6.3214e-15, 0, 1.83349e-13, 0, 0
0.217415, 0, 3.26661e-13, 0, 1.41421, -3.26661e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18244e-15, 0, 0, 5.10319e-18, 1.11218e-14, 0, 3.13352e-13, 0, 0
0.225278, 0, 5.54546e-13, 0, 1.41421, -5.54546e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70118e-15, 0, 0, 8.84138e-18, 1.94363e-14, 0, 5.314e-13, 0, 0
0.233141, 0, 9.3426e-13, 0, 1.41421, -9.3426e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22872e-15, 0, 0, 1.52119e-17, 3.37466e-14, 0, 8.94269e-13, 0, 0
0.241005, 0, 1.56212e-12, 0, 1.41421, -1.56212e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04026e-14, 0, 0, 2.59952e-17, 5.82173e-14, 0, 1.49347e-12, 0, 0
0.248868, 0, 2.5924e-12, 0, 1.41421, -2.5924e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72424e-14, 0, 0, 4.41284e-17, 9.98015e-14, 0, 2.47531e-12, 0, 0
0.256731, 0, 4.27028e-12, 0, 1.41421, -4.27028e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83651e-14, 0, 0, 7.44285e-17, 1.70039e-13, 0, 4.0718e-12, 0, 0
0.264595, 0, 6.98656e-12, 0, 1.41421, -6.98656e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63407e-14, 0, 0, 1.24975e-16, 2.88572e-13, 0, 6.65152e-12, 0, 0
0.272458, 0, 1.13395e-11, 0, 1.41421, -1.13395e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51006e-14, 0, 0, 2.08203e-16, 4.85815e-13, 0, 1.07783e-11, 0, 0
0.280322, 0, 1.82713e-11, 0, 1.41421, -1.82713e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20816e-13, 0, 0, 3.44859e-16, 8.13267e-13, 0, 1.73369e-11, 0, 0
0.288185, 0, 2.92293e-11, 0, 1.41421, -2.92293e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92943e-13, 0, 0, 5.68078e-16, 1.35401e-12, 0, 2.76818e-11, 0, 0
0.296048, 0, 4.64264e-11, 5.60519e-45, 1.41421, -4.64264e-11, 5.60519e-45, 0, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 3.05897e-13, 5.60519e-45, 5.60519e-45, 9.30932e-16, 2.24247e-12, 5.60519e-45, 4.38771e-11, 5.60519e-45, 5.60519e-45
0.303912, 0, 7.32214e-11, 1.20512e-43, 1.41421, -7.32214e-11, 1.20512e-43, 0, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 4.81488e-13, 1.20512e-43, 1.20512e-43, 1.51818e-15, 3.69527e-12, 1.20512e-43, 6.90431e-11, 1.20512e-43, 1.20512e-43
0.311775, 0, 1.14674e-10, 1.82869e-42, 1.41421, -1.14674e-10, 1.82869e-42, 0, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 1.82869e-42, 7.52455e-13, 1.82869e-42, 1.82869e-42, 2.46481e-15, 6.06014e-12, 1.82869e-42, 1.07859e-10, 1.82869e-42, 1.82869e-42
0.319638, 0, 1.78353e-10, 2.50931e-41, 1.41421, -1.78353e-10, 2.50931e-41, 0, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 2.50931e-41, 1.16757e-12, 2.50931e-41, 2.50931e-41, 3.98547e-15, 9.89351e-12, 2.50931e-41, 1.67288e-10, 2.50931e-41, 2.50931e-41
0.327502, 0, 2.75498e-10, 3.09089e-40, 1.41421, -2.75498e-10, 3.09089e-40, 0, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 3.09089e-40, 1.79894e-12, 3.09089e-40, 3.09089e-40, 6.42101e-15, 1.60833e-11, 3.09089e-40, 2.57609e-10, 3.09089e-40, 3.09089e-40
0.335365, 0, 4.22684e-10, 3.42945e-39, 1.41421, -4.22684e-10, 3.42945e-39, 0, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 3.42945e-39, 2.75238e-12, 3.42945e-39, 3.42945e-39, 1.03124e-14, 2.60426e-11, 3.42945e-39, 3.93879e-10, 3.42945e-39, 3.42945e-39
0.343228, 0, 6.44195e-10, 3.44269e-38, 1.41421, -6.44195e-10, 3.44269e-38, 0, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 3.44269e-38, 4.182e-12, 3.44269e-38, 3.44269e-38, 1.6518e-14, 4.20165e-11, 3.44269e-38, 5.9798e-10, 3.44269e-38, 3.44269e-38
0.351092, 0, 9.75367e-10, 3.14291e-37, 1.41421, -9.75367e-10, 3.14291e-37, 0, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 3.14291e-37, 6.31061e-12, 3.14291e-37, 3.14291e-37, 2.64003e-14, 6.75645e-11, 3.14291e-37, 9.01466e-10, 3.14291e-37, 3.14291e-37
0.358955, 0, 1.46732e-09, 2.62321e-36, 1.41421, -1.46732e-09, 2.62321e-36, 0, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 2.62321e-36, 9.45806e-12, 2.62321e-36, 2.62321e-36, 4.21238e-14, 1.08324e-10, 2.62321e-36, 1.34949e-09, 2.62321e-36, 2.62321e-36
0.366818, 0, 2.19353e-09, 2.01149e-35, 1.41421, -2.19353e-09, 2.01149e-35, 0, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 2.01149e-35, 1.40802e-11, 2.01149e-35, 2.01149e-35, 6.71286e-14, 1.73214e-10, 2.01149e-35, 2.00617e-09, 2.01149e-35, 2.01149e-35
0.374682, 0, 3.25911e-09, 1.42355e-34, 1.41421, -3.25911e-09, 1.42355e-34, 0, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 1.42355e-34, 2.08222e-11, 1.42355e-34, 1.42355e-34, 1.06887e-13, 2.76328e-10, 1.42355e-34, 2.96185e-09, 1.42355e-34, 1.42355e-34
0.382545, 0, 4.81354e-09, 9.80073e-34, 1.41421, -4.81354e-09, 9.80073e-34, 0, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 9.80073e-34, 3.0591e-11, 9.80073e-34, 9.80073e-34, 1.70111e-13, 4.39919e-10, 9.80073e-34, 4.34286e-09, 9.80073e-34, 9.80073e-34
0.390408, 0, 7.06853e-09, 6.52555e-33, 1.41421, -7.06853e-09, 6.52555e-33, 0, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 6.52555e-33, 4.46531e-11, 6.52555e-33, 6.52555e-33, 2.70666e-13, 6.99094e-10, 6.52555e-33, 6.32451e-09, 6.52555e-33, 6.52555e-33
0.398272, 0, 1.03226e-08, 4.08587e-32, 1.41421, -1.03226e-08, 4.08587e-32, 0, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 4.08587e-32, 6.47651e-11, 4.08587e-32, 4.08587e-32, 4.30625e-13, 1.10916e-09, 4.08587e-32, 9.14827e-09, 4.08587e-32, 4.08587e-32
0.406135, 0, 1.49954e-08, 2.39208e-31, 1.41421, -1.49954e-08, 2.39208e-31, 0, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 2.39208e-31, 9.33487e-11, 2.39208e-31, 2.39208e-31, 6.85086e-13, 1.75713e-09, 2.39208e-31, 1.31442e-08, 2.39208e-31, 2.39208e-31
0.413998, 0, 2.16747e-08, 1.31057e-30, 1.41421, -2.16747e-08, 1.31057e-30, 0, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.31057e-30, 1.33722e-10, 1.31057e-30, 1.31057e-30, 1.08979e-12, 2.77964e-09, 1.31057e-30, 1.87602e-08, 1.31057e-30, 1.31057e-30
0.421862, 0, 3.11825e-08, 6.73734e-30, 1.41421, -3.11825e-08, 6.73734e-30, 0, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 6.73734e-30, 1.90403e-10, 6.73734e-30, 6.73734e-30, 1.73305e-12, 4.39071e-09, 6.73734e-30, 2.65996e-08, 6.73734e-30, 6.73734e-30
0.429725, 0, 4.46659e-08, 3.25983e-29, 1.41421, -4.46659e-08, 3.25983e-29, 0, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 3.25983e-29, 2.69509e-10, 3.25983e-29, 3.25983e-29, 2.75441e-12, 6.92459e-09, 3.25983e-29, 3.74691e-08, 3.25983e-29, 3.25983e-29
0.437588, 0, 6.37245e-08, 1.48918e-28, 1.41421, -6.37245e-08, 1.48918e-28, 0, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 1.48918e-28, 3.79277e-10, 1.48918e-28, 1.48918e-28, 4.37358e-12, 1.09014e-08, 1.48918e-28, 5.24395e-08, 1.48918e-28, 1.48918e-28
0.445452, 0, 9.05863e-08, 6.44237e-28, 1.41421, -9.05863e-08, 6.44237e-28, 0, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 6.44237e-28, 5.30734e-10, 6.44237e-28, 6.44237e-28, 6.93495e-12, 1.71267e-08, 6.44237e-28, 7.29219e-08, 6.44237e-28, 6.44237e-28
0.453315, 0, 1.28356e-07, 2.64683e-27, 1.41421, -1.28356e-07, 2.64683e-27, 0, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 2.64683e-27, 7.38566e-10, 2.64683e-27, 2.64683e-27, 1.09759e-11, 2.68427e-08, 2.64683e-27, 1.00763e-07, 2.64683e-27, 2.64683e-27
0.461178, 0, 1.81355e-07, 1.03556e-26, 1.41421, -1.81355e-07, 1.03556e-26, 0, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.03556e-26, 1.02223e-09, 1.03556e-26, 1.03556e-26, 1.73301e-11, 4.19524e-08, 1.03556e-26, 1.38363e-07, 1.03556e-26, 1.03556e-26
0.469042, 0, 2.55607e-07, 3.86801e-26, 1.41421, -2.55607e-07, 3.86801e-26, 0, 3.86801e-26, 3.86801e-26, 3.86801e-26, 3.86801e-26, 3.86801e-26, 3.86801e-26, 1.40284e-13, 3.86801e-26, 3.86801e-26, 3.86801e-26, 1.40736e-09, 3.86801e-26, 3.86801e-26, 2.72837e-11, 6.53544e-08, 3.86801e-26, 1.88818e-07, 3.86801e-26, 3.86801e-26
0.476905, 0, 3.59496e-07, 1.38268e-25, 1.41421, -3.59496e-07, 1.38268e-25, 0, 1.38268e-25, 1.38268e-25, 1.38268e-25, 1.38268e-25, 1.38268e-25, 1.38268e-25, 4.65491e-13, 1.38268e-25, 1.38268e-25, 1.38268e-25, 1.92756e-09, 1.38268e-25, 1.38268e-25, 4.28075e-11, 1.01431e-07, 1.38268e-25, 2.56094e-07, 1.38268e-25, 1.38268e-25
0.484768, 0, 5.06129e-07, 4.79103e-25, 1.41421, -5.06129e-07, 8.4625e-12, 0, 1.81112e-14, 4.2132e-14, 1.30812e-11, 1.15151e-14, 1.91409e-13, 6.89781e-15, 7.63643e-12, 9.67265e-12, 3.20715e-12, 1.32893e-09, 2.62674e-09, 2.57257e-13, 3.10597e-14, 6.69018e-11, 1.56759e-07, 3.03138e-15, 3.45288e-07, 4.79103e-25, 1.67143e-11
0.492632, 0, 7.12939e-07, 7.69709e-10, 1.41421, -7.12939e-07, 7.97666e-10, 7.69709e-10, 7.69769e-10, 7.69848e-10, 8.12924e-10, 7.69747e-10, 7.70342e-10, 7.69732e-10, 7.93785e-10, 8.01664e-10, 7.80304e-10, 5.15999e-09, 4.33149e-09, 7.70559e-10, 7.69812e-10, 8.73817e-10, 2.41896e-07, 7.69719e-10, 4.63562e-07, 7.69709e-10, 8.24927e-10
0.500495, 0, 1.00492e-06, 2.53536e-09, 1.41421, -1.00492e-06, 2.607e-09, 2.53536e-09, 2.53551e-09, 2.53572e-09, 2.6461e-09, 2.53546e-09, 2.53698e-09, 2.53542e-09, 2.59612e-09, 2.61724e-09, 2.56251e-09, 1.37857e-08, 7.34148e-09, 2.53754e-09, 2.53562e-09, 2.69659e-09, 3.71507e-07, 2.53538e-09, 6.19233e-07, 2.53536e-09, 2.67686e-09
0.508359, 0, 1.41926e-06, 6.48223e-09, 1.41421, -1.41926e-06, 6.64941e-09, 6.48223e-09, 6.48259e-09, 6.48306e-09, 6.74065e-09, 6.48246e-09, 6.48601e-09, 6.48236e-09, 6.62289e-09, 6.67331e-09, 6.54559e-09, 3.27357e-08, 1.29363e-08, 6.48731e-09, 6.48284e-09, 6.73064e-09, 5.6789e-07, 6.48229e-09, 8.23733e-07, 6.48223e-09, 6.81242e-09
0.516222, 0, 2.0112e-06, 1.50988e-08, 1.41421, -2.0112e-06, 1.54702e-08, 1.50988e-08, 1.50996e-08, 1.51007e-08, 1.56729e-08, 1.50993e-08, 1.51072e-08, 1.50991e-08, 1.54097e-08, 1.55233e-08, 1.52396e-08, 7.34204e-08, 2.3725e-08, 1.51101e-08, 1.51002e-08, 1.54794e-08, 8.64123e-07, 1.5099e-08, 1.09226e-06, 1.50988e-08, 1.58324e-08
0.524085, 0, 2.86469e-06, 3.34866e-08, 1.41421, -2.86469e-06, 3.42848e-08, 3.34866e-08, 3.34883e-08, 3.34906e-08, 3.47205e-08, 3.34877e-08, 3.35046e-08, 3.34872e-08, 3.41517e-08, 3.4399e-08, 3.37891e-08, 1.58844e-07, 4.4962e-08, 3.35109e-08, 3.34895e-08, 3.40664e-08, 1.30926e-06, 3.34869e-08, 1.44595e-06, 3.34866e-08, 3.50632e-08
0.531949, 0, 4.11173e-06, 7.18745e-08, 1.41421, -4.11173e-06, 7.35458e-08, 7.18745e-08, 7.18781e-08, 7.18828e-08, 7.4458e-08, 7.18768e-08, 7.19123e-08, 7.18759e-08, 7.33828e-08, 7.37848e-08, 7.25079e-08, 3.3433e-07, 8.70695e-08, 7.19253e-08, 7.18806e-08, 7.27523e-08, 1.97812e-06, 7.18751e-08, 1.91523e-06, 7.18745e-08, 7.51755e-08
0.539812, 0, 5.95423e-06, 1.50286e-07, 1.41421, -5.95423e-06, 1.53704e-07, 1.50286e-07, 1.50293e-07, 1.50303e-07, 1.5557e-07, 1.50291e-07, 1.50363e-07, 1.50289e-07, 1.53513e-07, 1.54193e-07, 1.51582e-07, 6.87107e-07, 1.70314e-07, 1.5039e-07, 1.50299e-07, 1.51607e-07, 2.97639e-06, 1.50287e-07, 2.54584e-06, 1.50286e-07, 1.57038e-07
0.547675, 0, 8.72353e-06, 3.07399e-07, 1.41421, -8.72353e-06, 3.14244e-07, 3.07399e-07, 3.07414e-07, 3.07433e-07, 3.1798e-07, 3.07409e-07, 3.07554e-07, 3.07405e-07, 3.16377e-07, 3.15223e-07, 3.09993e-07, 1.38228e-06, 3.33678e-07, 3.07607e-07, 3.07424e-07, 3.09374e-07, 4.46724e-06, 3.07402e-07, 3.40977e-06, 3.07399e-07, 3.20918e-07
0.555539, 0, 1.29434e-05, 6.14016e-07, 1.41421, -1.29434e-05, 6.27421e-07, 6.14016e-07, 6.14045e-07, 6.14083e-07, 6.34737e-07, 6.14034e-07, 6.14319e-07, 6.14027e-07, 6.33311e-07, 6.29338e-07, 6.19096e-07, 2.71902e-06, 6.48342e-07, 6.14424e-07, 6.14065e-07, 6.16949e-07, 6.69243e-06, 6.14021e-07, 4.62151e-06, 6.14016e-07, 6.40491e-07
0.563402, 0, 1.94725e-05, 1.20111e-06, 1.41421, -1.94725e-05, 1.22683e-06, 1.20111e-06, 1.20117e-06, 1.20124e-06, 1.24086e-06, 1.20115e-06, 1.20169e-06, 1.20113e-06, 1.24125e-06, 1.2305e-06, 1.21086e-06, 5.23913e-06, 1.24575e-06, 1.20189e-06, 1.20121e-06, 1.20544e-06, 1.0018e-05, 1.20112e-06, 6.37139e-06, 1.20111e-06, 1.2519e-06
0.571265, 0, 2.97002e-05, 2.30154e-06, 1.41421, -2.97002e-05, 2.34987e-06, 2.30154e-06, 2.30164e-06, 2.30178e-06, 2.37624e-06, 2.30161e-06, 2.30263e-06, 2.30158e-06, 2.38243e-06, 2.35678e-06, 2.31986e-06, 9.89051e-06, 2.35934e-06, 2.30301e-06, 2.30172e-06, 2.30788e-06, 1.49978e-05, 2.30156e-06, 8.97473e-06, 2.30154e-06, 2.39699e-06
0.579129, 0, 4.58706e-05, 4.3208e-06, 1.41421, -4.58706e-05, 4.40979e-06, 4.3208e-06, 4.32099e-06, 4.32124e-06, 4.45837e-06, 4.32092e-06, 4.32281e-06, 4.32087e-06, 4.48138e-06, 4.42252e-06, 4.35453e-06, 1.82963e-05, 4.39532e-06, 4.3235e-06, 4.32113e-06, 4.33003e-06, 2.24731e-05, 4.32083e-06, 1.29548e-05, 4.3208e-06, 4.49657e-06
0.586992, 0, 7.1574e-05, 7.94852e-06, 1.41421, -7.1574e-05, 8.10913e-06, 7.94852e-06, 7.94886e-06, 7.94931e-06, 8.19679e-06, 7.94873e-06, 7.95215e-06, 7.94865e-06, 8.26249e-06, 8.1321e-06, 8.00939e-06, 3.31708e-05, 8.04421e-06, 7.9534e-06, 7.9491e-06, 7.96187e-06, 3.37231e-05, 7.94857e-06, 1.91729e-05, 7.94852e-06, 8.26574e-06
0.594855, 0, 0.000112485, 1.433e-05, 1.41421, -0.000112485, 1.46141e-05, 1.433e-05, 1.43306e-05, 1.43314e-05, 1.47692e-05, 1.43304e-05, 1.43365e-05, 1.43303e-05, 1.49346e-05, 1.46548e-05, 1.44377e-05, 5.89464e-05, 1.44524e-05, 1.43387e-05, 1.43311e-05, 1.43492e-05, 5.06885e-05, 1.43301e-05, 2.90287e-05, 1.433e-05, 1.48912e-05
