   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_511.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0017404, 0, 6.21801e-14, 0, 1.41421, -6.21801e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.00748e-16, 0, 0, 5.56297e-16, 0, 6.98191e-17, 0, 6.10533e-14, 0, 0, 0
0.00959397, 0, 9.32071e-14, 0, 1.41421, -9.32071e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.50461e-16, 0, 0, 8.49667e-16, 0, 1.07976e-16, 0, 9.1499e-14, 0, 0, 0
0.0174475, 0, 1.39162e-13, 0, 1.41421, -1.39162e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12024e-15, 0, 0, 1.29289e-15, 0, 1.66388e-16, 0, 1.36583e-13, 0, 0, 0
0.0253011, 0, 2.06955e-13, 0, 1.41421, -2.06955e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66561e-15, 0, 0, 1.96005e-15, 0, 2.55488e-16, 0, 2.03074e-13, 0, 0, 0
0.0331547, 0, 3.06567e-13, 0, 1.41421, -3.06567e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46676e-15, 0, 0, 2.96063e-15, 0, 3.90909e-16, 0, 3.00748e-13, 0, 0, 0
0.0410082, 0, 4.52349e-13, 0, 1.41421, -4.52349e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63896e-15, 0, 0, 4.4559e-15, 0, 5.96007e-16, 0, 4.43658e-13, 0, 0, 0
0.0488618, 0, 6.64859e-13, 0, 1.41421, -6.64859e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3473e-15, 0, 0, 6.68257e-15, 0, 9.05543e-16, 0, 6.51924e-13, 0, 0, 0
0.0567153, 0, 9.73425e-13, 0, 1.41421, -9.73425e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82717e-15, 0, 0, 9.98767e-15, 0, 1.37108e-15, 0, 9.54239e-13, 0, 0, 0
0.0645689, 0, 1.4197e-12, 0, 1.41421, -1.4197e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14128e-14, 0, 0, 1.48767e-14, 0, 2.06882e-15, 0, 1.39134e-12, 0, 0, 0
0.0724225, 0, 2.06262e-12, 0, 1.41421, -2.06262e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65772e-14, 0, 0, 2.20853e-14, 0, 3.11105e-15, 0, 2.02085e-12, 0, 0, 0
0.080276, 0, 2.98523e-12, 0, 1.41421, -2.98523e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3986e-14, 0, 0, 3.26806e-14, 0, 4.66259e-15, 0, 2.9239e-12, 0, 0, 0
0.0881296, 0, 4.30404e-12, 0, 1.41421, -4.30404e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45736e-14, 0, 0, 4.82064e-14, 0, 6.96462e-15, 0, 4.2143e-12, 0, 0, 0
