   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_537.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.265736, 0, 4.12338e-09, 1.74274e-38, 1.41421, -4.12338e-09, 0, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.74274e-38, 1.59007e-11, 1.74274e-38, 4.47727e-10, 1.74274e-38, 3.65975e-09, 1.74274e-38, 1.74274e-38, 1.74274e-38
0.273606, 0, 5.72198e-09, 1.67958e-37, 1.41421, -5.72198e-09, 0, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 1.67958e-37, 2.33415e-11, 1.67958e-37, 6.55078e-10, 1.67958e-37, 5.04356e-09, 1.67958e-37, 1.67958e-37, 1.67958e-37
0.281475, 0, 7.91103e-09, 1.47271e-36, 1.41421, -7.91103e-09, 0, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 1.47271e-36, 3.4265e-11, 1.47271e-36, 9.56256e-10, 1.47271e-36, 6.92051e-09, 1.47271e-36, 1.47271e-36, 1.47271e-36
0.289345, 0, 1.08981e-08, 1.1812e-35, 1.41421, -1.08981e-08, 0, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 1.1812e-35, 5.03104e-11, 1.1812e-35, 1.39283e-09, 1.1812e-35, 9.455e-09, 1.1812e-35, 1.1812e-35, 1.1812e-35
0.297215, 0, 1.49605e-08, 8.70765e-35, 1.41421, -1.49605e-08, 0, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 8.70765e-35, 7.38927e-11, 8.70765e-35, 2.02446e-09, 8.70765e-35, 1.28622e-08, 8.70765e-35, 8.70765e-35, 8.70765e-35
0.305085, 0, 2.04675e-08, 5.85583e-34, 1.41421, -2.04675e-08, 0, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 5.85583e-34, 1.08571e-10, 5.85583e-34, 2.93655e-09, 5.85583e-34, 1.74224e-08, 5.85583e-34, 5.85583e-34, 5.85583e-34
0.312955, 0, 2.79097e-08, 3.93117e-33, 1.41421, -2.79097e-08, 0, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 3.93117e-33, 1.59586e-10, 3.93117e-33, 4.25122e-09, 3.93117e-33, 2.34989e-08, 3.93117e-33, 3.93117e-33, 3.93117e-33
0.320824, 0, 3.7938e-08, 2.40745e-32, 1.41421, -3.7938e-08, 0, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.40745e-32, 2.34657e-10, 2.40745e-32, 6.14273e-09, 2.40745e-32, 3.15606e-08, 2.40745e-32, 2.40745e-32, 2.40745e-32
0.328694, 0, 5.14137e-08, 1.38021e-31, 1.41421, -5.14137e-08, 0, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 1.38021e-31, 3.45129e-10, 1.38021e-31, 8.85921e-09, 1.38021e-31, 4.22094e-08, 1.38021e-31, 1.38021e-31, 1.38021e-31
0.336564, 0, 6.94755e-08, 7.5758e-31, 1.41421, -6.94755e-08, 0, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 7.5758e-31, 5.07659e-10, 7.5758e-31, 1.27532e-08, 7.5758e-31, 5.62146e-08, 7.5758e-31, 7.5758e-31, 7.5758e-31
0.344434, 0, 9.36263e-08, 3.91777e-30, 1.41421, -9.36263e-08, 0, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 3.91777e-30, 7.46655e-10, 3.91777e-30, 1.83245e-08, 3.91777e-30, 7.45551e-08, 3.91777e-30, 3.91777e-30, 3.91777e-30
0.352304, 0, 1.25847e-07, 1.90389e-29, 1.41421, -1.25847e-07, 0, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.90389e-29, 1.09779e-09, 1.90389e-29, 2.62796e-08, 1.90389e-29, 9.847e-08, 1.90389e-29, 1.90389e-29, 1.90389e-29
0.360173, 0, 1.68749e-07, 8.75481e-29, 1.41421, -1.68749e-07, 0, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 8.75481e-29, 1.61306e-09, 8.75481e-29, 3.76145e-08, 8.75481e-29, 1.29521e-07, 8.75481e-29, 8.75481e-29, 8.75481e-29
0.368043, 0, 2.25765e-07, 3.83135e-28, 1.41421, -2.25765e-07, 0, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 3.83135e-28, 2.368e-09, 3.83135e-28, 5.37286e-08, 3.83135e-28, 1.69668e-07, 3.83135e-28, 3.83135e-28, 3.83135e-28
0.375913, 0, 3.01412e-07, 1.59247e-27, 1.41421, -3.01412e-07, 0, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 1.59247e-27, 3.47201e-09, 1.59247e-27, 7.65823e-08, 1.59247e-27, 2.21357e-07, 1.59247e-27, 1.59247e-27, 1.59247e-27
0.383783, 0, 4.01624e-07, 6.29404e-27, 1.41421, -4.01624e-07, 0, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 6.29404e-27, 5.08282e-09, 6.29404e-27, 1.0891e-07, 6.29404e-27, 2.87631e-07, 6.29404e-27, 6.29404e-27, 6.29404e-27
0.391653, 0, 5.34193e-07, 2.37008e-26, 1.41421, -5.34193e-07, 0, 2.37008e-26, 2.37008e-26, 2.37008e-26, 2.37008e-26, 2.37008e-26, 2.37008e-26, 1.50815e-13, 2.37008e-26, 2.37008e-26, 2.37008e-26, 2.37008e-26, 2.37008e-26, 7.42699e-09, 2.37008e-26, 1.54512e-07, 2.37008e-26, 3.72254e-07, 2.37008e-26, 2.37008e-26, 2.37008e-26
0.399522, 0, 7.09339e-07, 8.52128e-26, 1.41421, -7.09339e-07, 0, 8.52128e-26, 8.52128e-26, 8.52128e-26, 8.52128e-26, 8.52128e-26, 8.52128e-26, 5.35219e-13, 8.52128e-26, 8.52128e-26, 8.52128e-26, 8.52128e-26, 8.52128e-26, 1.08285e-08, 8.52128e-26, 2.18648e-07, 8.52128e-26, 4.79863e-07, 8.52128e-26, 8.52128e-26, 8.52128e-26
0.407392, 0, 9.40452e-07, 2.93637e-25, 1.41421, -9.40452e-07, 0, 2.93637e-25, 2.93637e-25, 2.93637e-25, 2.93637e-25, 2.93637e-25, 2.93637e-25, 1.28193e-12, 2.93637e-25, 2.93637e-25, 2.93637e-25, 2.93637e-25, 2.93637e-25, 1.57483e-08, 2.93637e-25, 3.08558e-07, 2.93637e-25, 6.16144e-07, 2.93637e-25, 2.93637e-25, 2.93637e-25
0.415262, 0, 1.24623e-06, 9.82699e-25, 1.41421, -1.24623e-06, 0, 3.60397e-12, 8.27954e-12, 7.64513e-11, 1.69214e-12, 1.05959e-10, 4.59551e-10, 1.42578e-11, 4.87873e-11, 1.55494e-11, 3.07512e-10, 3.92696e-12, 2.29347e-13, 2.28396e-08, 8.91004e-14, 4.34172e-07, 8.35473e-16, 7.88137e-07, 9.82699e-25, 9.82699e-25, 3.47692e-11
0.423132, 0, 1.64965e-06, 1.31254e-10, 1.41421, -1.64965e-06, 1.31254e-10, 1.41916e-10, 1.55747e-10, 3.57412e-10, 1.3626e-10, 4.447e-10, 1.4907e-09, 1.70816e-10, 2.75577e-10, 1.77252e-10, 1.04093e-09, 1.42871e-10, 1.31933e-10, 3.31556e-08, 1.32561e-10, 6.09158e-07, 1.31257e-10, 1.00441e-06, 1.31254e-10, 1.31254e-10, 2.34108e-10
0.431002, 0, 2.18161e-06, 3.8634e-10, 1.41421, -2.18161e-06, 3.8634e-10, 4.10616e-10, 4.42111e-10, 9.01319e-10, 3.97738e-10, 1.10008e-09, 3.48189e-09, 4.74526e-10, 7.14973e-10, 4.91081e-10, 2.45775e-09, 4.12792e-10, 3.87885e-10, 4.79797e-08, 3.90649e-10, 8.51867e-07, 3.86346e-10, 1.27526e-06, 3.8634e-10, 3.8634e-10, 6.20547e-10
0.438871, 0, 2.88312e-06, 8.74569e-10, 1.41421, -2.88312e-06, 8.74569e-10, 9.24739e-10, 9.89826e-10, 1.93882e-09, 8.98125e-10, 2.34958e-09, 7.27181e-09, 1.05488e-09, 1.55372e-09, 1.09103e-09, 5.15533e-09, 9.29235e-10, 8.77762e-10, 6.92217e-08, 8.85191e-10, 1.18716e-06, 8.74581e-10, 1.61345e-06, 8.74569e-10, 8.74569e-10, 1.35858e-09
0.446741, 0, 3.80836e-06, 1.79715e-09, 1.41421, -3.80836e-06, 1.79715e-09, 1.89588e-09, 2.02396e-09, 3.89142e-09, 1.84351e-09, 4.69973e-09, 1.43858e-08, 2.14958e-09, 3.13361e-09, 2.2231e-09, 1.0221e-08, 1.90472e-09, 1.80343e-09, 9.95812e-08, 1.82038e-09, 1.64856e-06, 1.79717e-09, 2.03422e-06, 1.79715e-09, 1.79715e-09, 2.7496e-09
0.454611, 0, 5.03008e-06, 3.52224e-09, 1.41421, -5.03008e-06, 3.52224e-09, 3.71076e-09, 3.95533e-09, 7.52136e-09, 3.61075e-09, 9.06486e-09, 2.75611e-08, 4.1916e-09, 6.07427e-09, 4.33562e-09, 1.9608e-08, 3.72765e-09, 3.53423e-09, 1.42874e-07, 3.56983e-09, 2.28153e-06, 3.52228e-09, 2.55623e-06, 3.52224e-09, 3.52224e-09, 5.34099e-09
0.462481, 0, 6.64547e-06, 6.70728e-09, 1.41421, -6.64547e-06, 6.70728e-09, 7.05959e-09, 7.51665e-09, 1.41808e-08, 6.8727e-09, 1.70653e-08, 5.16307e-08, 8.17009e-09, 1.14765e-08, 8.22731e-09, 3.67681e-08, 7.09116e-09, 6.7297e-09, 2.0449e-07, 6.80087e-09, 3.14632e-06, 6.70736e-09, 3.20228e-06, 6.70728e-09, 6.70728e-09, 1.01061e-08
0.470351, 0, 8.78271e-06, 1.25092e-08, 1.41421, -8.78271e-06, 1.25092e-08, 1.31562e-08, 1.39955e-08, 2.62331e-08, 1.2813e-08, 3.153e-08, 9.50039e-08, 1.60805e-08, 2.12671e-08, 1.53005e-08, 6.77111e-08, 1.32142e-08, 1.25504e-08, 2.92045e-07, 1.2688e-08, 4.32009e-06, 1.25094e-08, 4.00044e-06, 1.25092e-08, 1.25092e-08, 1.87507e-08
0.47822, 0, 1.16194e-05, 2.29345e-08, 1.41421, -1.16194e-05, 2.29345e-08, 2.41043e-08, 2.56219e-08, 4.77492e-08, 2.34837e-08, 5.73267e-08, 1.72096e-07, 3.20507e-08, 3.877e-08, 2.79815e-08, 1.22747e-07, 2.42091e-08, 2.30089e-08, 4.16323e-07, 2.32687e-08, 5.90786e-06, 2.29348e-08, 4.98555e-06, 2.29345e-08, 2.29345e-08, 3.42199e-08
0.48609, 0, 1.53952e-05, 4.14121e-08, 1.41421, -1.53952e-05, 4.14121e-08, 4.3497e-08, 4.62017e-08, 8.56384e-08, 4.2391e-08, 1.02708e-07, 3.07257e-07, 6.09273e-08, 6.9635e-08, 5.04073e-08, 2.19304e-07, 4.36838e-08, 4.15448e-08, 5.92864e-07, 4.20253e-08, 8.04662e-06, 4.14126e-08, 6.20158e-06, 4.14121e-08, 4.14121e-08, 6.15257e-08
0.49396, 0, 2.04398e-05, 7.37143e-08, 1.41421, -2.04398e-05, 7.37143e-08, 7.73789e-08, 8.21332e-08, 1.51452e-07, 7.5435e-08, 1.81456e-07, 5.40998e-07, 1.12342e-07, 1.23323e-07, 8.95254e-08, 3.86401e-07, 7.77074e-08, 7.39475e-08, 8.43102e-07, 7.48216e-08, 1.09154e-05, 7.37152e-08, 7.70476e-06, 7.37143e-08, 7.37143e-08, 1.09069e-07
0.50183, 0, 2.72111e-05, 1.29416e-07, 1.41421, -2.72111e-05, 1.29416e-07, 1.35771e-07, 1.44015e-07, 2.64221e-07, 1.32399e-07, 3.16251e-07, 9.39735e-07, 2.02898e-07, 2.15442e-07, 1.56834e-07, 6.71647e-07, 1.3634e-07, 1.2982e-07, 1.19806e-06, 1.31386e-07, 1.47478e-05, 1.29417e-07, 9.56843e-06, 1.29416e-07, 1.29416e-07, 1.90724e-07
0.5097, 0, 3.63466e-05, 2.24153e-07, 1.41421, -3.63466e-05, 2.24153e-07, 2.35027e-07, 2.49134e-07, 4.54817e-07, 2.29259e-07, 5.43845e-07, 1.61068e-06, 3.58179e-07, 3.71351e-07, 2.71068e-07, 1.15196e-06, 2.36001e-07, 2.24845e-07, 1.70188e-06, 2.27609e-07, 1.98478e-05, 2.24156e-07, 1.18906e-05, 2.24153e-07, 2.24153e-07, 3.29057e-07
0.517569, 0, 4.8746e-05, 3.83089e-07, 1.41421, -4.8746e-05, 3.83089e-07, 4.0145e-07, 4.2527e-07, 7.72583e-07, 3.9171e-07, 9.22914e-07, 2.72435e-06, 6.24727e-07, 6.31644e-07, 4.62308e-07, 1.94976e-06, 4.03095e-07, 3.84257e-07, 2.41749e-06, 3.89071e-07, 2.66104e-05, 3.83093e-07, 1.48042e-05, 3.83089e-07, 3.83089e-07, 5.60227e-07
0.525439, 0, 6.56792e-05, 6.46093e-07, 1.41421, -6.56792e-05, 6.46093e-07, 6.76692e-07, 7.16389e-07, 1.29519e-06, 6.6046e-07, 1.54572e-06, 4.54783e-06, 1.07671e-06, 1.06031e-06, 7.78113e-07, 3.25697e-06, 6.79435e-07, 6.48041e-07, 3.43468e-06, 6.56315e-07, 3.55489e-05, 6.461e-07, 1.84936e-05, 6.46093e-07, 6.46093e-07, 9.41295e-07
0.533309, 0, 8.89505e-05, 1.07538e-06, 1.41421, -8.89505e-05, 1.07538e-06, 1.12571e-06, 1.191e-06, 2.14302e-06, 1.09901e-06, 2.55509e-06, 7.49299e-06, 1.83383e-06, 1.75669e-06, 1.29252e-06, 5.36977e-06, 1.13022e-06, 1.07858e-06, 4.88138e-06, 1.09262e-06, 4.73295e-05, 1.07539e-06, 2.32236e-05, 1.07538e-06, 1.07538e-06, 1.56093e-06
0.541179, 0, 0.000121108, 1.76654e-06, 1.41421, -0.000121108, 1.76654e-06, 1.84825e-06, 1.95425e-06, 3.49984e-06, 1.8049e-06, 4.16884e-06, 1.21855e-05, 3.08676e-06, 2.87264e-06, 2.11907e-06, 8.73846e-06, 1.85557e-06, 1.77174e-06, 6.9395e-06, 1.79525e-06, 6.28189e-05, 1.76656e-06, 2.93579e-05, 1.76654e-06, 1.76654e-06, 2.55483e-06
0.549049, 0, 0.000165762, 2.86418e-06, 1.41421, -0.000165762, 2.86418e-06, 2.99512e-06, 3.16499e-06, 5.64184e-06, 2.92566e-06, 6.71392e-06, 1.95608e-05, 5.13517e-06, 4.63674e-06, 3.42913e-06, 1.40369e-05, 3.00685e-06, 2.87251e-06, 9.86654e-06, 2.91138e-06, 8.31443e-05, 2.86421e-06, 3.74192e-05, 2.86418e-06, 2.86418e-06, 4.12743e-06
0.556918, 0, 0.000228008, 4.58365e-06, 1.41421, -0.000228008, 4.58365e-06, 4.79078e-06, 5.05951e-06, 8.97763e-06, 4.6809e-06, 1.06735e-05, 3.0996e-05, 8.44375e-06, 7.38766e-06, 5.47734e-06, 2.22577e-05, 4.80934e-06, 4.59683e-06, 1.40253e-05, 4.6603e-06, 0.000109775, 4.58369e-06, 4.8153e-05, 4.58365e-06, 4.58365e-06, 6.58198e-06
0.564788, 0, 0.000314998, 7.24059e-06, 1.41421, -0.000314998, 7.24059e-06, 7.56406e-06, 7.9837e-06, 1.41023e-05, 7.39246e-06, 1.67506e-05, 4.84864e-05, 1.37234e-05, 1.16194e-05, 8.63619e-06, 3.48405e-05, 7.59303e-06, 7.26118e-06, 1.99237e-05, 7.36354e-06, 0.000144628, 7.24067e-06, 6.26182e-05, 7.24059e-06, 7.24059e-06, 1.03612e-05
0.572658, 0, 0.000436694, 1.12903e-05, 1.41421, -0.000436694, 1.12903e-05, 1.1789e-05, 1.24359e-05, 2.18686e-05, 1.15244e-05, 2.59514e-05, 7.48766e-05, 2.20469e-05, 1.80408e-05, 1.34418e-05, 5.38396e-05, 1.18336e-05, 1.1322e-05, 2.82667e-05, 1.1485e-05, 0.000190203, 1.12904e-05, 8.23123e-05, 1.12903e-05, 1.12903e-05, 1.61013e-05
