   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_63.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.61437, 13.51, 14.2038, 14.2008, 3.93827, -0.693768, 0, 14.2008, 14.2008, 14.2012, 14.2033, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008, 14.2008
6.62223, 8.14848, 14.2104, 14.2086, 3.18567, -6.06196, 0, 14.2086, 14.2086, 14.209, 14.21, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086, 14.2086
6.63009, 6.14425, 14.2173, 14.2161, 2.85381, -8.07308, 0, 14.2161, 14.2161, 14.2165, 14.217, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161, 14.2161
6.63795, 14.2906, 14.2242, 14.2234, 4.03616, 0.0663366, 0, 14.2234, 14.2234, 14.2237, 14.2239, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234, 14.2234
6.64581, 9.83383, 14.231, 14.2304, 3.44003, -4.39719, 0, 14.2304, 14.2304, 14.2306, 14.2307, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304, 14.2304
6.65367, 8.13234, 14.2376, 14.2371, 3.18313, -6.10529, 0, 14.2371, 14.2371, 14.2373, 14.2373, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371, 14.2371
6.66152, 11.5512, 14.244, 14.2435, 3.68119, -2.69285, 0, 14.2435, 14.2435, 14.2438, 14.2437, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435, 14.2435
6.66938, 10.4154, 14.2502, 14.2497, 3.52354, -3.83482, 0, 14.2497, 14.2497, 14.25, 14.2499, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497, 14.2497
6.67724, 12.8435, 14.2561, 14.2556, 3.85273, -1.41259, 0, 14.2556, 14.2557, 14.2559, 14.2558, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556, 14.2556
6.6851, 13.7121, 14.2617, 14.2613, 3.96385, -0.549635, 0, 14.2613, 14.2613, 14.2615, 14.2615, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613, 14.2613
6.69296, 7.99012, 14.2671, 14.2667, 3.16072, -6.27703, 0, 14.2667, 14.2667, 14.2669, 14.2669, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667, 14.2667
6.70082, 8.85836, 14.2723, 14.2719, 3.2952, -5.41393, 0, 14.2719, 14.2719, 14.2721, 14.272, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719, 14.2719
6.70868, 6.99294, 14.2772, 14.2767, 2.99882, -7.28426, 0, 14.2768, 14.2768, 14.277, 14.2769, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767, 14.2767
6.71653, 10.6287, 14.2818, 14.2814, 3.55369, -3.6531, 0, 14.2814, 14.2814, 14.2816, 14.2816, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814, 14.2814
6.72439, 11.7311, 14.2862, 14.2858, 3.70554, -2.55519, 0, 14.2858, 14.2858, 14.286, 14.286, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858, 14.2858
6.73225, 7.61845, 14.2904, 14.2899, 3.10136, -6.67195, 0, 14.2899, 14.29, 14.2901, 14.2901, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899, 14.2899
6.74011, 8.59294, 14.2943, 14.2938, 3.25468, -5.70137, 0, 14.2938, 14.2939, 14.294, 14.294, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938, 14.2938
6.74797, 12.4496, 14.298, 14.2974, 3.80127, -1.84835, 0, 14.2974, 14.2975, 14.2977, 14.2976, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974, 14.2974
6.75583, 14.0508, 14.3014, 14.3008, 4.00635, -0.250597, 0, 14.3008, 14.301, 14.301, 14.301, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008, 14.3008
6.76369, 9.99058, 14.3046, 14.304, 3.46274, -4.31401, 0, 14.304, 14.3042, 14.3042, 14.3042, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304, 14.304
6.77154, 10.5415, 14.3076, 14.3069, 3.5414, -3.76604, 0, 14.3069, 14.3071, 14.3071, 14.3071, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069, 14.3069
6.7794, 12.5471, 14.3103, 14.3095, 3.81406, -1.76323, 0, 14.3095, 14.3098, 14.3098, 14.3097, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095, 14.3095
6.78726, 15.0935, 14.3128, 14.312, 4.13442, 0.780676, 0, 14.312, 14.3123, 14.3122, 14.3122, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312, 14.312
6.79512, 14.0886, 14.3151, 14.3141, 4.01105, -0.226511, 0, 14.3142, 14.3146, 14.3144, 14.3143, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141, 14.3141
6.80298, 13.0833, 14.3171, 14.3161, 3.88372, -1.23381, 0, 14.3161, 14.3167, 14.3163, 14.3163, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161, 14.3161
6.81084, 17.7846, 14.319, 14.3178, 4.44799, 3.46566, 0, 14.3178, 14.3185, 14.318, 14.318, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178, 14.3178
6.8187, 14.7938, 14.3206, 14.3193, 4.09802, 0.473191, 0, 14.3193, 14.3201, 14.3195, 14.3195, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193, 14.3193
6.82655, 9.55093, 14.322, 14.3205, 3.39867, -4.77112, 0, 14.3206, 14.3215, 14.3208, 14.3208, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205, 14.3205
6.83441, 15.3389, 14.3233, 14.3216, 4.164, 1.01559, 0, 14.3216, 14.3227, 14.3218, 14.322, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216, 14.3216
6.84227, 9.16978, 14.3244, 14.3224, 3.34212, -5.15462, 0, 14.3224, 14.3236, 14.3226, 14.3229, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224, 14.3224
6.85013, 12.8155, 14.3254, 14.3229, 3.8491, -1.50985, 0, 14.323, 14.3243, 14.3232, 14.3238, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229, 14.3229
6.85799, 8.24407, 14.3263, 14.3233, 3.20064, -6.08227, 0, 14.3233, 14.3248, 14.3236, 14.3246, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233, 14.3233
6.86585, 16.0673, 14.3274, 14.3234, 4.25056, 1.7399, 0, 14.3235, 14.325, 14.3237, 14.3255, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234
6.87371, 9.06159, 14.3287, 14.3234, 3.3259, -5.26715, 0, 14.3234, 14.325, 14.3236, 14.3268, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234, 14.3234
6.88157, 11.9811, 14.3307, 14.3231, 3.73913, -2.34954, 0, 14.3231, 14.3248, 14.3233, 14.3287, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231, 14.3231
6.88942, 11.6099, 14.3336, 14.3226, 3.68916, -2.72372, 0, 14.3226, 14.3243, 14.3228, 14.3316, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226, 14.3226
6.89728, 14.9209, 14.3382, 14.3219, 4.1135, 0.582704, 0, 14.3219, 14.3236, 14.3221, 14.3362, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219, 14.3219
6.90514, 10.2726, 14.3451, 14.321, 3.50323, -4.07256, 0, 14.321, 14.3226, 14.3212, 14.3432, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321, 14.321
6.913, 12.9186, 14.3556, 14.3198, 3.86246, -1.43699, 0, 14.3198, 14.3214, 14.3201, 14.3537, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198, 14.3198
6.92086, 6.98792, 14.3709, 14.3185, 2.99799, -7.38293, 0, 14.3185, 14.32, 14.3188, 14.3691, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185, 14.3185
6.92872, 11.1742, 14.3925, 14.317, 3.62962, -3.21829, 0, 14.317, 14.3183, 14.3172, 14.3908, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317, 14.317
6.93658, 16.9811, 14.4222, 14.3152, 4.35673, 2.55893, 0, 14.3152, 14.3164, 14.3155, 14.4207, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152, 14.3152
6.94443, 10.8657, 14.462, 14.3133, 3.58688, -3.5963, 0, 14.3133, 14.3143, 14.3135, 14.4606, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133, 14.3133
6.95229, 10.8758, 14.5137, 14.3111, 3.58829, -3.6379, 0, 14.3111, 14.312, 14.3114, 14.5125, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111, 14.3111
6.96015, 12.0955, 14.5791, 14.3087, 3.7544, -2.48353, 0, 14.3087, 14.3095, 14.309, 14.578, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087, 14.3087
6.96801, 14.9851, 14.6591, 14.3061, 4.1213, 0.326004, 0, 14.3062, 14.3068, 14.3064, 14.6582, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061, 14.3061
6.97587, 14.1758, 14.7544, 14.3033, 4.02192, -0.578596, 0, 14.3034, 14.3039, 14.3036, 14.7536, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033, 14.3033
6.98373, 15.886, 15.121, 14.557, 4.22918, 0.764993, 0, 14.557, 14.5574, 14.5573, 15.1203, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557, 14.557
6.99159, 14.7668, 15.5018, 14.8118, 4.09473, -0.735003, 0, 14.8118, 14.8122, 14.8121, 15.5011, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118, 14.8118
6.99944, 11.2344, 15.8919, 15.0662, 3.63791, -4.65752, 0, 15.0662, 15.0665, 15.0665, 15.8913, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662, 15.0662
7.0073, 9.90285, 15.939, 14.9723, 3.45005, -6.03615, 0, 14.9723, 14.9725, 14.9725, 15.9385, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723, 14.9723
7.01516, 9.76976, 15.9589, 14.8515, 3.43071, -6.1891, 0, 14.8515, 14.8517, 14.8518, 15.9584, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515, 14.8515
7.02302, 9.22906, 15.9723, 14.7314, 3.35098, -6.74327, 0, 14.7314, 14.7315, 14.7317, 15.9719, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314, 14.7314
7.03088, 13.9504, 15.9714, 14.6109, 3.9938, -2.021, 0, 14.6109, 14.611, 14.6112, 15.971, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109, 14.6109
7.03874, 12.0403, 15.9493, 14.4899, 3.74704, -3.90906, 0, 14.4899, 14.4899, 14.4902, 15.9489, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899, 14.4899
7.0466, 11.8225, 15.9002, 14.3684, 3.71786, -4.07776, 0, 14.3684, 14.3685, 14.3687, 15.8999, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684
7.05445, 11.1335, 15.8199, 14.2467, 3.62401, -4.68645, 0, 14.2467, 14.2468, 14.247, 15.8196, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467, 14.2467
7.06231, 15.9788, 15.7075, 14.1266, 4.24014, 0.271297, 0, 14.1266, 14.1266, 14.1269, 15.7072, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266, 14.1266
7.07017, 16.9595, 15.5605, 14.0057, 4.35425, 1.39908, 0, 14.0057, 14.0058, 14.006, 15.5601, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057, 14.0057
7.07803, 9.98018, 15.3804, 13.8842, 3.46124, -5.40018, 0, 13.8842, 13.8842, 13.8845, 15.38, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842, 13.8842
7.08589, 11.9257, 15.1713, 13.7621, 3.73171, -3.24565, 0, 13.7621, 13.7621, 13.7624, 15.171, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621, 13.7621
7.09375, 10.0021, 14.939, 13.64, 3.46441, -4.93689, 0, 13.64, 13.64, 13.6403, 14.9386, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64, 13.64
7.10161, 9.97856, 14.692, 13.52, 3.46101, -4.71347, 0, 13.52, 13.52, 13.5203, 14.6917, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52, 13.52
7.10946, 5.99034, 14.4346, 13.3995, 2.82672, -8.44427, 0, 13.3996, 13.3996, 13.3999, 14.4343, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995, 13.3995
7.11732, 11.9906, 14.1733, 13.2785, 3.7404, -2.18272, 0, 13.2785, 13.2785, 13.2788, 14.1729, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785, 13.2785
7.12518, 12.9955, 13.9145, 13.1572, 3.8724, -0.919048, 0, 13.1572, 13.1572, 13.1575, 13.9142, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572, 13.1572
7.13304, 9.98309, 13.6637, 13.0361, 3.46166, -3.68057, 0, 13.0361, 13.0361, 13.0364, 13.6633, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361, 13.0361
7.1409, 9.99244, 13.4311, 12.922, 3.46301, -3.43864, 0, 12.922, 12.922, 12.9223, 13.4307, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922, 12.922
7.14876, 9.98494, 13.213, 12.8085, 3.46193, -3.22808, 0, 12.8086, 12.8086, 12.8089, 13.2127, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085, 12.8085
7.15662, 11.9879, 13.0107, 12.696, 3.74004, -1.0228, 0, 12.696, 12.696, 12.6964, 13.0103, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696, 12.696
7.16447, 8.98792, 12.8243, 12.5845, 3.3148, -3.83642, 0, 12.5845, 12.5845, 12.5849, 12.824, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845, 12.5845
7.17233, 6.03847, 12.6529, 12.4739, 2.83522, -6.61443, 0, 12.4739, 12.4739, 12.4742, 12.6525, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739, 12.4739
7.18019, 13.9223, 12.4951, 12.3641, 3.99028, 1.42723, 0, 12.3641, 12.3641, 12.3645, 12.4947, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641, 12.3641
7.18805, 9.03792, 12.3492, 12.2553, 3.32234, -3.31129, 0, 12.2553, 12.2553, 12.2557, 12.3488, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553, 12.2553
7.19591, 12.953, 12.2127, 12.1466, 3.86691, 0.740318, 0, 12.1467, 12.1467, 12.1471, 12.2122, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466, 12.1466
7.20377, 9.98792, 12.0832, 12.0376, 3.46236, -2.09527, 0, 12.0377, 12.0377, 12.0381, 12.0827, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376, 12.0376
7.21163, 13.0129, 11.9591, 11.9282, 3.87465, 1.05376, 0, 11.9283, 11.9283, 11.9287, 11.9586, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282, 11.9282
7.21949, 7.07156, 11.8386, 11.8179, 3.0119, -4.767, 0, 11.8179, 11.8179, 11.8185, 11.838, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179, 11.8179
7.22734, 6.93841, 11.7201, 11.7065, 2.98972, -4.78173, 0, 11.7065, 11.7065, 11.7071, 11.7195, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065, 11.7065
7.2352, 12.9291, 11.6026, 11.5936, 3.86382, 1.32648, 0, 11.5936, 11.5936, 11.5944, 11.6018, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936, 11.5936
7.24306, 10.0909, 11.4854, 11.4792, 3.4772, -1.39446, 0, 11.4792, 11.4792, 11.4802, 11.4843, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792, 11.4792
7.25092, 12.8846, 11.3682, 11.3636, 3.85806, 1.51646, 0, 11.3636, 11.3636, 11.365, 11.3667, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636, 11.3636
7.25878, 12.0665, 11.2511, 11.2472, 3.75054, 0.815474, 0, 11.2472, 11.2472, 11.2492, 11.249, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472, 11.2472
7.26664, 15.7024, 11.1336, 11.1295, 4.20742, 4.56872, 0, 11.1296, 11.1296, 11.1325, 11.1306, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295, 11.1295
7.2745, 10.1512, 11.0161, 11.0109, 3.48586, -0.864904, 0, 11.0109, 11.0109, 11.0154, 11.0115, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109, 11.0109
