   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_684.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.96167, 6.99274, 5.84521, 1.97347, 2.99879, 1.14753, 1.98285, 0.000160239, 1.97347, 1.98823, 2.08582, 1.97827, 2.05685, 2.00101, 2.15486, 4.82562, 2.55134, 1.97369, 1.97347, 1.97347, 1.97347, 1.97347, 1.97347, 1.98105, 1.97347, 1.97347, 1.97379
1.96952, 11.3263, 6.04788, 2.05073, 3.65052, 5.27838, 2.06013, 0.000130291, 2.05074, 2.06553, 2.16336, 2.05555, 2.13429, 2.07833, 2.24068, 5.17301, 2.47461, 2.05092, 2.05073, 2.05073, 2.05073, 2.05073, 2.05073, 2.05847, 2.05073, 2.05073, 2.05106
1.97738, 9.24029, 6.26088, 2.13014, 3.35265, 2.97941, 2.13954, 0.000105005, 2.13014, 2.14497, 2.24298, 2.13496, 2.21383, 2.15777, 2.32881, 5.49251, 2.4382, 2.1303, 2.13014, 2.13014, 2.13014, 2.13014, 2.13014, 2.13806, 2.13014, 2.13014, 2.13046
1.98524, 7.56889, 6.4651, 2.21165, 3.09336, 1.10379, 2.22107, 8.38746e-05, 2.21166, 2.22651, 2.32465, 2.21648, 2.29544, 2.23931, 2.41921, 5.77375, 2.43332, 2.2118, 2.21165, 2.21165, 2.21165, 2.21165, 2.21166, 2.21978, 2.21165, 2.21165, 2.21198
1.9931, 5.83565, 6.64477, 2.29526, 2.79922, -0.80912, 2.30468, 6.63971e-05, 2.29526, 2.31013, 2.40837, 2.30009, 2.37911, 2.32293, 2.51186, 6.00779, 2.45305, 2.29538, 2.29526, 2.29526, 2.29526, 2.29526, 2.29526, 2.30363, 2.29526, 2.29526, 2.29558
2.00096, 9.5665, 6.78771, 2.38092, 3.40096, 2.77879, 2.39035, 5.2087e-05, 2.38092, 2.39581, 2.49411, 2.38576, 2.46483, 2.40861, 2.60677, 6.1878, 2.49198, 2.38103, 2.38092, 2.38092, 2.38092, 2.38092, 2.38092, 2.38957, 2.38092, 2.38092, 2.38125
2.00882, 9.847, 6.88559, 2.46863, 3.44195, 2.96141, 2.47806, 4.04872e-05, 2.46864, 2.48353, 2.58188, 2.47347, 2.55258, 2.49633, 2.70395, 6.30963, 2.54586, 2.46872, 2.46863, 2.46863, 2.46863, 2.46863, 2.46863, 2.47759, 2.46863, 2.46863, 2.46896
2.01668, 8.99594, 6.93403, 2.55837, 3.31601, 2.06191, 2.5678, 3.11791e-05, 2.55837, 2.57327, 2.67165, 2.56321, 2.64234, 2.58607, 2.80344, 6.37208, 2.6114, 2.55844, 2.55837, 2.55837, 2.55837, 2.55837, 2.55837, 2.56768, 2.55837, 2.55837, 2.55869
2.02454, 8.42867, 6.93251, 2.65011, 3.22935, 1.49617, 2.65954, 2.37849e-05, 2.65011, 2.66502, 2.76342, 2.65495, 2.7341, 2.67782, 2.90534, 6.37704, 2.68606, 2.65018, 2.65011, 2.65011, 2.65011, 2.65011, 2.65011, 2.65983, 2.65011, 2.65011, 2.65044
2.0324, 3.56163, 6.88406, 2.74385, 2.35831, -3.32243, 2.75328, 1.79703e-05, 2.74386, 2.75876, 2.85718, 2.7487, 2.82785, 2.77157, 3.00984, 6.32926, 2.7679, 2.74391, 2.74385, 2.74385, 2.74385, 2.74385, 2.74385, 2.75402, 2.74385, 2.74385, 2.74418
2.04026, 5.11852, 6.79482, 2.83958, 2.66806, -1.6763, 2.84901, 1.34445e-05, 2.83958, 2.85448, 2.95292, 2.84442, 2.92358, 2.86729, 3.11725, 6.23599, 2.85544, 2.83962, 2.83958, 2.83958, 2.83958, 2.83958, 2.83958, 2.85025, 2.83958, 2.83958, 2.83991
2.04812, 10.5496, 6.67339, 2.93727, 3.54254, 3.87619, 2.9467, 9.95844e-06, 2.93727, 2.95218, 3.05062, 2.94211, 3.02128, 2.96498, 3.22809, 6.10639, 2.94759, 2.93731, 2.93727, 2.93727, 2.93727, 2.93727, 2.93727, 2.9485, 2.93727, 2.93727, 2.9376
2.05598, 5.3174, 6.53014, 3.03692, 2.70507, -1.21274, 3.04635, 7.30136e-06, 3.03692, 3.05183, 3.15027, 3.04176, 3.12093, 3.06464, 3.34318, 5.95078, 3.04354, 3.03695, 3.03692, 3.03692, 3.03692, 3.03692, 3.03692, 3.04876, 3.03692, 3.03692, 3.03725
2.06384, 2.54975, 6.37656, 3.13852, 2.13301, -3.82681, 3.14795, 5.29773e-06, 3.13852, 3.15343, 3.25187, 3.14336, 3.22253, 3.16623, 3.46383, 5.77991, 3.1427, 3.13854, 3.13852, 3.13852, 3.13852, 3.13852, 3.13852, 3.15102, 3.13852, 3.13852, 3.13886
2.0717, 3.99265, 6.2247, 3.24204, 2.44799, -2.23206, 3.25148, 3.80331e-06, 3.24205, 3.25695, 3.3554, 3.24689, 3.32606, 3.26976, 3.59202, 5.60423, 3.24465, 3.24206, 3.24204, 3.24204, 3.24204, 3.24204, 3.24204, 3.25528, 3.24204, 3.24204, 3.24239
2.07956, 3.89354, 6.08677, 3.34748, 2.42766, -2.19323, 3.35693, 2.70111e-06, 3.34748, 3.36239, 3.46084, 3.35233, 3.4315, 3.3752, 3.7307, 5.43325, 3.34909, 3.3475, 3.34748, 3.34748, 3.34748, 3.34748, 3.34748, 3.36151, 3.34748, 3.34748, 3.34784
2.08742, 6.09207, 5.97495, 3.45484, 2.84466, 0.117121, 3.46429, 1.89726e-06, 3.45484, 3.46975, 3.5682, 3.45968, 3.53885, 3.48255, 3.88422, 5.27504, 3.45581, 3.45485, 3.45484, 3.45484, 3.45484, 3.45484, 3.45484, 3.46971, 3.45484, 3.45484, 3.4552
2.09528, 4.9927, 5.90163, 3.56408, 2.64437, -0.908926, 3.57355, 1.31778e-06, 3.56408, 3.57899, 3.67744, 3.56892, 3.6481, 3.5918, 4.05872, 5.13592, 3.56466, 3.56409, 3.56408, 3.56408, 3.56408, 3.56408, 3.56408, 3.57987, 3.56408, 3.56408, 3.56445
2.10314, 3.36566, 5.87973, 3.67521, 2.31639, -2.51406, 3.68469, 9.04905e-07, 3.67521, 3.69012, 3.78857, 3.68005, 3.75922, 3.70293, 4.26277, 5.02034, 3.67555, 3.67522, 3.67521, 3.67521, 3.67521, 3.67521, 3.67521, 3.69198, 3.67521, 3.67521, 3.67559
2.111, 5, 5.92342, 3.7882, 2.64575, -0.923419, 3.79771, 6.14245e-07, 3.78821, 3.80311, 3.90156, 3.79305, 3.87222, 3.81592, 4.50796, 4.9309, 3.7884, 3.78821, 3.7882, 3.7882, 3.7882, 3.7882, 3.7882, 3.80602, 3.7882, 3.7882, 3.7886
2.11885, 3.53755, 6.04897, 3.90306, 2.3532, -2.51142, 3.91259, 4.12082e-07, 3.90306, 3.91797, 4.01642, 3.9079, 3.98707, 3.93077, 4.80967, 4.86851, 3.90317, 3.90306, 3.90306, 3.90306, 3.90306, 3.90306, 3.90306, 3.92199, 3.90306, 3.90306, 3.90347
2.12671, 5.13825, 6.27568, 4.01976, 2.67175, -1.13743, 4.02933, 2.73185e-07, 4.01976, 4.03467, 4.13312, 4.0246, 4.10377, 4.04747, 5.1877, 4.83268, 4.01982, 4.01976, 4.01976, 4.01976, 4.01976, 4.01976, 4.01976, 4.03989, 4.01976, 4.01976, 4.02019
2.13457, 7.98777, 6.62678, 4.13829, 3.16034, 1.361, 4.14791, 1.78942e-07, 4.13829, 4.1532, 4.25165, 4.14313, 4.2223, 4.16601, 5.66681, 4.82185, 4.13832, 4.13829, 4.13829, 4.13829, 4.13829, 4.13829, 4.13829, 4.15973, 4.13829, 4.13829, 4.13874
2.14243, 10.0485, 7.13012, 4.25864, 3.4711, 2.91839, 4.26833, 1.15795e-07, 4.25864, 4.27355, 4.372, 4.26349, 4.34266, 4.28636, 6.27712, 4.83374, 4.25866, 4.25865, 4.25864, 4.25864, 4.25864, 4.25864, 4.25864, 4.28152, 4.25864, 4.25864, 4.25912
2.15029, 11.0393, 7.8185, 4.38081, 3.61099, 3.22076, 4.39058, 7.40199e-08, 4.38081, 4.39572, 4.49417, 4.38565, 4.46482, 4.40853, 7.05407, 4.86564, 4.38082, 4.38081, 4.38081, 4.38081, 4.38081, 4.38081, 4.38081, 4.40527, 4.38081, 4.38081, 4.38131
2.15815, 11.978, 8.72936, 4.50478, 3.73871, 3.24861, 4.51466, 4.67328e-08, 4.50478, 4.51969, 4.61814, 4.50962, 4.58879, 4.5325, 8.03788, 4.91475, 4.50478, 4.50478, 4.50478, 4.50478, 4.50478, 4.50478, 4.50478, 4.53102, 4.50478, 4.50478, 4.50531
2.16601, 9.88608, 9.90379, 4.63054, 3.44762, -0.017705, 4.64055, 2.91395e-08, 4.63054, 4.64545, 4.7439, 4.63538, 4.71455, 4.65825, 9.27224, 4.97836, 4.63054, 4.63054, 4.63054, 4.63054, 4.63054, 4.63054, 4.63054, 4.65883, 4.63054, 4.63054, 4.6311
2.17387, 12.0295, 11.3845, 4.75806, 3.74559, 0.644945, 4.76824, 1.79433e-08, 4.75806, 4.77297, 4.87142, 4.7629, 4.84208, 4.78578, 10.8022, 5.05402, 4.75806, 4.75806, 4.75806, 4.75806, 4.75806, 4.75806, 4.75806, 4.78875, 4.75806, 4.75806, 4.75866
2.18173, 17.6106, 13.2136, 4.88735, 4.42838, 4.39702, 4.89773, 1.091e-08, 4.88735, 4.90226, 5.00071, 4.89219, 4.97137, 4.91507, 12.6719, 5.13964, 4.88735, 4.88735, 4.88735, 4.88735, 4.88735, 4.88735, 4.88735, 4.92089, 4.88735, 4.88735, 4.88799
2.18959, 16.9666, 15.4279, 5.01838, 4.35507, 1.53875, 5.029, 6.54994e-09, 5.01838, 5.03329, 5.13174, 5.02323, 5.1024, 5.0461, 14.9196, 5.23349, 5.01838, 5.01838, 5.01838, 5.01838, 5.01838, 5.01838, 5.01838, 5.05537, 5.01838, 5.01838, 5.01907
2.19745, 21.4796, 18.0556, 5.15114, 4.84558, 3.42399, 5.16205, 3.88227e-09, 5.15115, 5.16605, 5.2645, 5.15599, 5.23516, 5.17886, 17.5748, 5.33426, 5.15114, 5.15114, 5.15114, 5.15114, 5.15114, 5.15114, 5.15114, 5.19235, 5.15114, 5.15114, 5.15188
2.20531, 23.9415, 21.1108, 5.28561, 5.09328, 2.83071, 5.29686, 2.27169e-09, 5.28561, 5.30052, 5.39897, 5.29045, 5.36963, 5.31333, 20.6522, 5.44092, 5.28561, 5.28561, 5.28561, 5.28561, 5.28561, 5.28561, 5.28561, 5.33201, 5.28561, 5.28561, 5.28639
2.21317, 23.9862, 24.5888, 5.42177, 5.09767, -0.602541, 5.43341, 1.31212e-09, 5.42177, 5.43668, 5.53513, 5.42661, 5.50578, 5.44948, 24.1476, 5.55276, 5.42177, 5.42177, 5.42177, 5.42177, 5.42177, 5.42177, 5.42177, 5.4746, 5.42177, 5.42177, 5.4226
2.22103, 27.9883, 28.4622, 5.55959, 5.47616, -0.473871, 5.57169, 7.48012e-10, 5.5596, 5.5745, 5.67295, 5.56444, 5.64361, 5.58731, 28.0339, 5.66926, 5.55959, 5.55959, 5.55959, 5.55959, 5.55959, 5.55959, 5.55959, 5.62037, 5.55959, 5.55959, 5.56048
2.22889, 35.9847, 32.6769, 5.69906, 6.16318, 3.30786, 5.71168, 4.20854e-10, 5.69906, 5.71397, 5.81242, 5.7039, 5.78307, 5.72678, 32.2569, 5.79006, 5.69906, 5.69906, 5.69906, 5.69906, 5.69906, 5.69906, 5.69906, 5.7696, 5.69906, 5.69906, 5.7
2.23675, 29.9265, 37.1516, 5.84015, 5.65035, -7.22511, 5.85336, 2.33658e-10, 5.84015, 5.85506, 5.95351, 5.84499, 5.92416, 5.86787, 36.7353, 5.91489, 5.84015, 5.84015, 5.84015, 5.84015, 5.84015, 5.84015, 5.84015, 5.92262, 5.84015, 5.84015, 5.84115
2.24461, 44.431, 41.7781, 5.98283, 6.81403, 2.65296, 5.99671, 1.27996e-10, 5.98284, 5.99774, 6.09619, 5.98768, 6.06685, 6.01055, 41.3607, 6.04353, 5.98283, 5.98283, 5.98283, 5.98283, 5.98283, 5.98283, 5.98283, 6.07972, 5.98283, 5.98283, 5.9839
2.25247, 57.9651, 46.4237, 6.12708, 7.74371, 11.5413, 6.1417, 6.91811e-11, 6.12709, 6.14199, 6.24044, 6.13193, 6.2111, 6.1548, 46.0004, 6.17577, 6.12708, 6.12708, 6.12708, 6.12708, 6.12708, 6.12708, 6.12708, 6.24116, 6.12708, 6.12708, 6.12822
2.26032, 57.8648, 50.9385, 6.27288, 7.73723, 6.92624, 6.28831, 3.68678e-11, 6.27288, 6.28779, 6.38624, 6.27772, 6.35689, 6.30059, 50.5042, 6.31143, 6.27288, 6.27288, 6.27288, 6.27288, 6.27288, 6.27288, 6.27288, 6.40719, 6.27288, 6.27288, 6.27408
2.26818, 61.9285, 55.1614, 6.42017, 7.99553, 6.76707, 6.43649, 1.93506e-11, 6.42017, 6.43508, 6.53353, 6.42502, 6.50419, 6.44789, 54.7111, 6.45029, 6.42017, 6.42017, 6.42017, 6.42017, 6.42017, 6.42017, 6.42017, 6.57793, 6.42017, 6.42017, 6.42145
2.27604, 60.3874, 58.9319, 6.56895, 7.89857, 1.45559, 6.58624, 9.98144e-12, 6.56895, 6.58386, 6.68231, 6.57379, 6.65297, 6.59667, 58.4607, 6.59216, 6.56895, 6.56895, 6.56895, 6.56895, 6.56895, 6.56895, 6.56895, 6.75341, 6.56895, 6.56895, 6.5703
2.2839, 55.0409, 62.0987, 6.71917, 7.55254, -7.05777, 6.7375, 5.03767e-12, 6.71917, 6.73408, 6.83253, 6.72401, 6.80319, 6.74689, 61.6021, 6.7368, 6.71917, 6.71917, 6.71917, 6.71917, 6.71917, 6.71917, 6.71917, 6.93351, 6.71917, 6.71917, 6.7206
2.29176, 58.2952, 64.5318, 6.8708, 7.765, -6.2366, 6.89024, 2.47065e-12, 6.8708, 6.88571, 6.98416, 6.87564, 6.95481, 6.89851, 64.0057, 6.884, 6.8708, 6.8708, 6.8708, 6.8708, 6.8708, 6.8708, 6.8708, 7.11793, 6.8708, 6.8708, 6.8723
2.29962, 60.9136, 66.1317, 7.02378, 7.93181, -5.21815, 7.04442, 1.16868e-12, 7.02378, 7.03869, 7.13714, 7.02862, 7.10779, 7.0515, 65.5725, 7.03352, 7.02378, 7.02378, 7.02378, 7.02378, 7.02378, 7.02378, 7.02378, 7.30616, 7.02378, 7.02378, 7.02536
2.30748, 63.6772, 66.8368, 7.17808, 8.10415, -3.15961, 7.19999, 5.25774e-13, 7.17809, 7.19299, 7.29144, 7.18293, 7.2621, 7.2058, 66.2419, 7.18517, 7.17808, 7.17808, 7.17808, 7.17808, 7.17808, 7.17808, 7.17808, 7.49753, 7.17808, 7.17808, 7.17975
2.31534, 61.2867, 66.6283, 7.33366, 7.95529, -5.34162, 7.3569, 2.21363e-13, 7.33366, 7.34857, 7.44702, 7.3385, 7.41768, 7.36138, 65.9958, 7.33874, 7.33366, 7.33366, 7.33366, 7.33366, 7.33366, 7.33366, 7.33366, 7.69118, 7.33366, 7.33366, 7.33541
2.3232, 60.6026, 65.5314, 7.49045, 7.91218, -4.92883, 7.5151, 8.54541e-14, 7.49046, 7.50536, 7.60381, 7.4953, 7.57447, 7.51817, 64.8608, 7.49404, 7.49045, 7.49045, 7.49045, 7.49045, 7.49045, 7.49045, 7.49045, 7.88609, 7.49045, 7.49045, 7.49229
2.33106, 53.4165, 63.6137, 7.64839, 7.44422, -10.1972, 7.67451, 3.08335e-14, 7.6484, 7.6633, 7.76175, 7.65324, 7.73241, 7.67611, 62.9056, 7.65089, 7.64839, 7.64839, 7.64839, 7.64839, 7.64839, 7.64839, 7.64839, 8.08111, 7.64839, 7.64839, 7.65031
2.33892, 55.3533, 60.9789, 7.80743, 7.5732, -5.62562, 7.83508, 1.00053e-14, 7.80743, 7.82234, 7.92079, 7.81227, 7.89144, 7.83515, 60.2351, 7.80914, 7.80743, 7.80743, 7.80743, 7.80743, 7.80743, 7.80743, 7.80743, 8.27509, 7.80743, 7.80743, 7.80944
2.34678, 61.8691, 57.7603, 7.96747, 7.99182, 4.10886, 7.99672, 2.85361e-15, 7.96748, 7.98238, 8.08083, 7.97232, 8.05149, 7.99519, 56.9836, 7.96863, 7.96747, 7.96747, 7.96747, 7.96747, 7.96747, 7.96747, 7.96747, 8.46684, 7.96747, 7.96747, 7.96958
2.35464, 59.8608, 54.1092, 8.12847, 7.86516, 5.75155, 8.15937, 6.83207e-16, 8.12847, 8.14338, 8.24183, 8.13331, 8.21248, 8.15619, 53.3037, 8.12924, 8.12847, 8.12847, 8.12847, 8.12847, 8.12847, 8.12847, 8.12847, 8.6553, 8.12847, 8.12847, 8.13067
2.3625, 46.9093, 50.1858, 8.29032, 6.99352, -3.27643, 8.32294, 1.5975e-16, 8.29032, 8.30523, 8.40368, 8.29516, 8.37434, 8.31804, 49.3563, 8.29082, 8.29032, 8.29032, 8.29032, 8.29032, 8.29032, 8.29032, 8.29032, 8.83954, 8.29032, 8.29032, 8.29261
2.37036, 46.7978, 46.1474, 8.45294, 6.98554, 0.650475, 8.48733, 3.30232e-17, 8.45295, 8.46785, 8.5663, 8.45779, 8.53696, 8.48066, 45.2995, 8.45327, 8.45294, 8.45294, 8.45294, 8.45294, 8.45294, 8.45294, 8.45294, 9.01886, 8.45294, 8.45294, 8.45533
2.37822, 45.0315, 42.1396, 8.61627, 6.85795, 2.89189, 8.65247, 6.00374e-18, 8.61627, 8.63118, 8.72963, 8.62111, 8.70028, 8.64399, 41.2793, 8.61647, 8.61627, 8.61627, 8.61627, 8.61627, 8.61627, 8.61627, 8.61627, 9.19284, 8.61627, 8.61627, 8.61876
2.38608, 48.0402, 38.2891, 8.7802, 7.07391, 9.7511, 8.81828, 9.50937e-19, 8.7802, 8.79511, 8.89356, 8.78504, 8.86421, 8.80792, 37.4223, 8.78033, 8.7802, 8.7802, 8.7802, 8.7802, 8.7802, 8.7802, 8.7802, 9.36133, 8.7802, 8.7802, 8.78279
2.39394, 41.5968, 34.6972, 8.94467, 6.60279, 6.89966, 8.98469, 1.27428e-19, 8.94468, 8.95958, 9.05803, 8.94952, 9.02869, 8.9724, 33.8297, 8.94475, 8.94467, 8.94467, 8.94467, 8.94467, 8.94467, 8.94467, 8.94467, 9.52451, 8.94467, 8.94467, 8.94736
2.4018, 39.415, 31.4376, 9.10962, 6.43545, 7.97742, 9.15162, 1.27544e-20, 9.10963, 9.12454, 9.22299, 9.11447, 9.19364, 9.13736, 30.5747, 9.10967, 9.10962, 9.10962, 9.10962, 9.10962, 9.10962, 9.10962, 9.10963, 9.68282, 9.10962, 9.10962, 9.11242
2.40965, 32.1678, 28.5562, 9.27499, 5.84532, 3.61157, 9.31902, 3.55239e-22, 9.275, 9.28991, 9.38836, 9.27984, 9.35901, 9.30273, 27.7024, 9.27502, 9.27499, 9.27499, 9.27499, 9.27499, 9.27499, 9.27499, 9.275, 9.83699, 9.27499, 9.27499, 9.2779
2.41751, 31.0795, 26.0721, 9.44075, 5.75148, 5.00739, 9.48686, 9.60269e-24, 9.44076, 9.45566, 9.55411, 9.4456, 9.52477, 9.46851, 25.2309, 9.44077, 9.44075, 9.44075, 9.44075, 9.44075, 9.44075, 9.44075, 9.44075, 9.98795, 9.44075, 9.44075, 9.44376
2.42537, 25.6454, 23.9816, 9.60687, 5.25789, 1.66381, 9.6551, 3.69323e-26, 9.60687, 9.62178, 9.72023, 9.61171, 9.69088, 9.63464, 23.1553, 9.60688, 9.60687, 9.60687, 9.60687, 9.60687, 9.60687, 9.60687, 9.60687, 10.1368, 9.60687, 9.60687, 9.60998
2.43323, 33.9527, 22.2617, 9.77334, 5.99606, 11.691, 9.82377, 0, 9.77335, 9.78826, 9.88671, 9.77819, 9.85736, 9.80115, 21.4516, 9.77335, 9.77334, 9.77334, 9.77334, 9.77334, 9.77334, 9.77334, 9.77335, 10.2849, 9.77334, 9.77334, 9.77657
2.44109, 29.4523, 20.8766, 9.9402, 5.60823, 8.57568, 9.99286, 0, 9.9402, 9.95511, 10.0536, 9.94505, 10.0242, 9.96806, 20.0822, 9.9402, 9.9402, 9.9402, 9.9402, 9.9402, 9.9402, 9.9402, 9.9402, 10.4336, 9.9402, 9.9402, 9.94354
2.44895, 22.9806, 19.7814, 10.1075, 4.99806, 3.19912, 10.1624, 0, 10.1075, 10.1224, 10.2208, 10.1123, 10.1915, 10.1354, 19.0009, 10.1075, 10.1075, 10.1075, 10.1075, 10.1075, 10.1075, 10.1075, 10.1075, 10.5845, 10.1075, 10.1075, 10.1109
2.45681, 16.6789, 18.9282, 10.2752, 4.32191, -2.24935, 10.3325, 0, 10.2752, 10.2901, 10.3886, 10.2801, 10.3592, 10.3033, 18.1581, 10.2752, 10.2752, 10.2752, 10.2752, 10.2752, 10.2752, 10.2752, 10.2752, 10.7393, 10.2752, 10.2752, 10.2788
2.46467, 11.9881, 18.2695, 10.4435, 3.74007, -6.28135, 10.5031, 0, 10.4435, 10.4584, 10.5568, 10.4483, 10.5275, 10.4717, 17.5041, 10.4435, 10.4435, 10.4435, 10.4435, 10.4435, 10.4435, 10.4435, 10.4435, 10.9002, 10.4435, 10.4435, 10.4472
2.47253, 13.417, 17.7619, 10.6123, 3.92645, -4.34488, 10.6744, 0, 10.6123, 10.6272, 10.7257, 10.6172, 10.6963, 10.6408, 16.9932, 10.6123, 10.6123, 10.6123, 10.6123, 10.6123, 10.6123, 10.6123, 10.6123, 11.0696, 10.6123, 10.6123, 10.6161
2.48039, 21.2655, 17.3686, 10.7819, 4.82343, 3.89688, 10.8464, 0, 10.7819, 10.7968, 10.8952, 10.7867, 10.8659, 10.8107, 16.5854, 10.7819, 10.7819, 10.7819, 10.7819, 10.7819, 10.7819, 10.7819, 10.7819, 11.2506, 10.7819, 10.7819, 10.7858
2.48825, 12.8571, 17.0611, 10.9522, 3.85449, -4.20397, 11.0192, 0, 10.9522, 10.9671, 11.0655, 10.957, 11.0362, 10.9815, 16.2483, 10.9522, 10.9522, 10.9522, 10.9522, 10.9522, 10.9522, 10.9522, 10.9522, 11.4474, 10.9522, 10.9522, 10.9562
2.49611, 12.0994, 16.8196, 11.1233, 3.75491, -4.72018, 11.1929, 0, 11.1233, 11.1382, 11.2366, 11.1281, 11.2073, 11.1533, 15.9568, 11.1233, 11.1233, 11.1233, 11.1233, 11.1233, 11.1233, 11.1233, 11.1233, 11.665, 11.1233, 11.1233, 11.1274
2.50397, 17.7204, 16.6334, 11.2952, 4.44076, 1.08696, 11.3675, 0, 11.2953, 11.3102, 11.4086, 11.3001, 11.3793, 11.3262, 15.6937, 11.2952, 11.2952, 11.2952, 11.2952, 11.2952, 11.2952, 11.2952, 11.2952, 11.9103, 11.2952, 11.2952, 11.2995
2.51183, 13.6533, 16.5004, 11.4682, 3.95642, -2.84707, 11.5431, 0, 11.4682, 11.4831, 11.5815, 11.473, 11.5522, 11.5005, 15.4483, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 12.1915, 11.4682, 11.4682, 11.4726
2.51969, 14.3174, 16.4258, 11.642, 4.03948, -2.10836, 11.7196, 0, 11.642, 11.6569, 11.7554, 11.6469, 11.726, 11.6762, 15.2155, 11.642, 11.642, 11.642, 11.642, 11.642, 11.642, 11.642, 11.642, 12.5189, 11.642, 11.642, 11.6466
2.52755, 10.0469, 16.4214, 11.8169, 3.47086, -6.37453, 11.8972, 0, 11.8169, 11.8318, 11.9302, 11.8217, 11.9009, 11.8535, 14.9944, 11.8169, 11.8169, 11.8169, 11.8169, 11.8169, 11.8169, 11.8169, 11.8169, 12.9052, 11.8169, 11.8169, 11.8215
2.53541, 16.1536, 16.5041, 11.9927, 4.26071, -0.350519, 12.0758, 0, 11.9927, 12.0076, 12.106, 11.9975, 12.0767, 12.0326, 14.7871, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 11.9927, 13.3647, 11.9927, 11.9927, 11.9975
2.54327, 16.7929, 16.6943, 12.1694, 4.33508, 0.0985851, 12.2554, 0, 12.1694, 12.1843, 12.2828, 12.1743, 12.2534, 12.2137, 14.5975, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 12.1694, 13.9139, 12.1694, 12.1694, 12.1744
2.55112, 11.7589, 17.0144, 12.3471, 3.7093, -5.25549, 12.4359, 0, 12.3471, 12.362, 12.4605, 12.352, 12.4311, 12.3972, 14.4298, 12.3471, 12.3471, 12.3471, 12.3471, 12.3471, 12.3471, 12.3471, 12.3471, 14.5705, 12.3471, 12.3471, 12.3522
2.55898, 20.7856, 17.4872, 12.5256, 4.77343, 3.29841, 12.6173, 0, 12.5256, 12.5406, 12.639, 12.5305, 12.6097, 12.5834, 14.2883, 12.5256, 12.5256, 12.5256, 12.5256, 12.5256, 12.5256, 12.5256, 12.5256, 15.3526, 12.5256, 12.5256, 12.531
2.56684, 16.5767, 18.1344, 12.705, 4.31007, -1.55769, 12.7996, 0, 12.705, 12.7199, 12.8184, 12.7099, 12.789, 12.7728, 14.1762, 12.705, 12.705, 12.705, 12.705, 12.705, 12.705, 12.705, 12.705, 16.278, 12.705, 12.705, 12.7106
2.5747, 18.9774, 18.9745, 12.8851, 4.58011, 0.00291443, 12.9827, 0, 12.8851, 12.9, 12.9985, 12.89, 12.9691, 12.966, 14.0958, 12.8851, 12.8851, 12.8851, 12.8851, 12.8851, 12.8851, 12.8851, 12.8851, 17.3622, 12.8851, 12.8851, 12.891
2.58256, 16.9547, 20.021, 13.0659, 4.3537, -3.06625, 13.1665, 0, 13.0659, 13.0808, 13.1793, 13.0708, 13.1499, 13.1637, 14.048, 13.0659, 13.0659, 13.0659, 13.0659, 13.0659, 13.0659, 13.0659, 13.0659, 18.617, 13.0659, 13.0659, 13.0723
2.59042, 22.0021, 21.2811, 13.2474, 4.8992, 0.721054, 13.351, 0, 13.2474, 13.2623, 13.3607, 13.2522, 13.3314, 13.3669, 14.0326, 13.2474, 13.2474, 13.2474, 13.2474, 13.2474, 13.2474, 13.2474, 13.2474, 20.0486, 13.2474, 13.2474, 13.2543
2.59828, 25.8825, 22.7534, 13.4294, 5.28039, 3.12907, 13.5361, 0, 13.4294, 13.4443, 13.5427, 13.4342, 13.5134, 13.5765, 14.048, 13.4294, 13.4294, 13.4294, 13.4294, 13.4294, 13.4294, 13.4294, 13.4294, 21.6559, 13.4294, 13.4294, 13.4372
2.60614, 31.3428, 24.4271, 13.6119, 5.77432, 6.91561, 13.7217, 0, 13.6119, 13.6268, 13.7252, 13.6167, 13.6959, 13.7939, 14.0922, 13.6119, 13.6119, 13.6119, 13.6119, 13.6119, 13.6119, 13.6119, 13.6119, 23.4286, 13.6119, 13.6119, 13.6209
2.614, 32.5664, 26.2804, 13.7948, 5.87932, 6.28599, 13.9078, 0, 13.7948, 13.8097, 13.9081, 13.7996, 13.8788, 14.0204, 14.1624, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 13.7948, 25.3461, 13.7948, 13.7948, 13.8057
2.62186, 24.1212, 28.2804, 13.9781, 5.11089, -4.15919, 14.0943, 0, 13.9781, 13.993, 14.0915, 13.9829, 14.0621, 14.2575, 14.2552, 13.9781, 13.9781, 13.9781, 13.9781, 13.9781, 13.9781, 13.9781, 13.9781, 27.3769, 13.9781, 13.9781, 13.9917
