   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_614.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.85599, 183.153, 129.128, 1.08484, 13.6071, 54.0252, 0.000975236, 1.08485, 1.08678, 1.0949, 1.10668, 1.24545, 1.9401, 1.09197, 1.12736, 2.54559, 126.542, 1.08736, 1.08497, 1.08484, 1.08484, 1.08484, 1.08484, 1.09833, 1.08484, 1.08484, 1.09443
1.86387, 189.589, 110.15, 1.11859, 13.8416, 79.4388, 0.000893084, 1.1186, 1.1206, 1.1289, 1.14086, 1.28162, 2.0877, 1.12582, 1.16417, 2.92509, 107.098, 1.12087, 1.11868, 1.11859, 1.11859, 1.11859, 1.1186, 1.13219, 1.11859, 1.11859, 1.12827
1.87176, 165.492, 93.439, 1.15384, 12.9419, 72.0531, 0.000813327, 1.15385, 1.15591, 1.16439, 1.17653, 1.31925, 2.2406, 1.16118, 1.20259, 3.3701, 89.8536, 1.15591, 1.15389, 1.15384, 1.15384, 1.15384, 1.15384, 1.16756, 1.15384, 1.15384, 1.16359
1.87965, 161.739, 78.9583, 1.19077, 12.796, 82.7803, 0.000736376, 1.19078, 1.1929, 1.20155, 1.21387, 1.35851, 2.39661, 1.19825, 1.24283, 3.88552, 74.7688, 1.19265, 1.1908, 1.19077, 1.19077, 1.19077, 1.19077, 1.20463, 1.19077, 1.19077, 1.20061
1.88754, 149.019, 66.6074, 1.22957, 12.289, 82.412, 0.000662639, 1.22957, 1.23176, 1.24057, 1.25305, 1.39953, 2.55318, 1.2372, 1.28505, 4.47457, 61.7434, 1.23128, 1.22959, 1.22957, 1.22957, 1.22957, 1.22957, 1.24358, 1.22957, 1.22957, 1.23949
1.89543, 133.674, 56.2403, 1.27038, 11.6479, 77.4339, 0.00059251, 1.27038, 1.27262, 1.28159, 1.29422, 1.44244, 2.70745, 1.27818, 1.3294, 5.13825, 50.6334, 1.27194, 1.27039, 1.27038, 1.27038, 1.27038, 1.27038, 1.28456, 1.27038, 1.27038, 1.28038
1.90332, 110.682, 47.6795, 1.31332, 10.6152, 63.0025, 0.000526337, 1.31333, 1.31562, 1.32472, 1.3375, 1.48732, 2.8564, 1.32133, 1.37599, 5.8748, 41.2665, 1.31474, 1.31333, 1.31332, 1.31332, 1.31332, 1.31332, 1.32769, 1.31332, 1.31332, 1.32339
1.9112, 107.522, 40.7296, 1.35849, 10.4653, 66.792, 0.000464416, 1.35849, 1.36083, 1.37006, 1.38297, 1.53427, 2.99696, 1.36672, 1.42491, 6.67926, 33.4555, 1.35978, 1.35849, 1.35849, 1.35849, 1.35849, 1.35849, 1.37306, 1.35849, 1.35849, 1.36863
1.91909, 93.1365, 35.1877, 1.40594, 9.7538, 57.9488, 0.000406963, 1.40594, 1.40832, 1.41767, 1.4307, 1.58331, 3.12622, 1.41443, 1.47621, 7.54321, 27.0089, 1.40711, 1.40594, 1.40594, 1.40594, 1.40594, 1.40594, 1.42072, 1.40594, 1.40594, 1.41615
1.92698, 72.1862, 30.8526, 1.4557, 8.61314, 41.3336, 0.000354122, 1.45571, 1.45812, 1.46757, 1.4807, 1.6345, 3.2415, 1.46449, 1.52992, 8.45451, 21.7406, 1.45676, 1.4557, 1.4557, 1.4557, 1.4557, 1.4557, 1.47072, 1.4557, 1.4557, 1.46597
1.93487, 66.5869, 27.5312, 1.50778, 8.28172, 39.0557, 0.00030595, 1.50779, 1.51023, 1.51977, 1.53299, 1.68782, 3.34058, 1.51691, 1.58605, 9.39751, 17.475, 1.50875, 1.50778, 1.50778, 1.50778, 1.50778, 1.50778, 1.52306, 1.50778, 1.50778, 1.5181
1.94276, 64.6644, 25.0427, 1.56216, 8.16483, 39.6217, 0.000262428, 1.56217, 1.56464, 1.57425, 1.58756, 1.74328, 3.42178, 1.57167, 1.64458, 10.3532, 14.0522, 1.56303, 1.56216, 1.56216, 1.56216, 1.56216, 1.56216, 1.57773, 1.56216, 1.56216, 1.57253
1.95065, 47.7388, 23.2219, 1.6188, 7.05258, 24.5169, 0.000223456, 1.61881, 1.6213, 1.63099, 1.64436, 1.80084, 3.48409, 1.62875, 1.70548, 11.3001, 11.3294, 1.61959, 1.6188, 1.6188, 1.6188, 1.6188, 1.6188, 1.63469, 1.6188, 1.6188, 1.62921
1.95853, 46.3071, 21.9207, 1.67766, 6.95033, 24.3864, 0.000188873, 1.67767, 1.68018, 1.68992, 1.70335, 1.86047, 3.52723, 1.6881, 1.7687, 12.2144, 9.18221, 1.67838, 1.67766, 1.67766, 1.67766, 1.67766, 1.67766, 1.6939, 1.67766, 1.67766, 1.68811
1.96642, 39.7353, 21.0084, 1.73868, 6.46029, 18.7269, 0.000158459, 1.73869, 1.74122, 1.751, 1.76448, 1.92213, 3.55164, 1.74966, 1.83421, 13.0719, 7.50379, 1.73932, 1.73868, 1.73868, 1.73868, 1.73868, 1.73868, 1.75532, 1.73868, 1.73868, 1.74916
1.97431, 37.8783, 20.3721, 1.80179, 6.31492, 17.5061, 0.00013195, 1.8018, 1.80434, 1.81416, 1.82767, 1.98576, 3.55849, 1.81338, 1.90197, 13.8484, 6.20404, 1.80236, 1.80179, 1.80179, 1.80179, 1.80179, 1.80179, 1.81887, 1.80179, 1.80179, 1.81231
1.9822, 28.8211, 19.9163, 1.86692, 5.55168, 8.90486, 0.00010905, 1.86693, 1.86948, 1.87933, 1.89288, 2.05132, 3.54961, 1.87919, 1.97196, 14.5213, 5.20789, 1.86744, 1.86692, 1.86692, 1.86692, 1.86692, 1.86692, 1.88451, 1.86692, 1.86692, 1.87747
1.99009, 25.2572, 19.5617, 1.93401, 5.22084, 5.69547, 8.94432e-05, 1.93402, 1.93658, 1.94645, 1.96003, 2.11875, 3.52738, 1.94703, 2.04418, 15.0706, 4.45358, 1.93447, 1.93401, 1.93401, 1.93401, 1.93401, 1.93401, 1.95216, 1.93401, 1.93401, 1.9446
1.99798, 27.9856, 19.245, 2.00299, 5.47591, 8.74059, 7.28027e-05, 2.003, 2.00557, 2.01546, 2.02905, 2.188, 3.49457, 2.01684, 2.11867, 15.4803, 3.89065, 2.0034, 2.00299, 2.00299, 2.00299, 2.00299, 2.00299, 2.02178, 2.00299, 2.00299, 2.01362
2.00586, 17.4166, 18.9175, 2.0738, 4.40643, -1.50088, 5.8804e-05, 2.07381, 2.07638, 2.0863, 2.0999, 2.25903, 3.45425, 2.08855, 2.19554, 15.7391, 3.47836, 2.07417, 2.0738, 2.0738, 2.0738, 2.0738, 2.0738, 2.0933, 2.0738, 2.0738, 2.08448
2.01375, 18.2539, 18.5442, 2.14639, 4.50043, -0.290323, 4.71309e-05, 2.1464, 2.14897, 2.1589, 2.17251, 2.33177, 3.40958, 2.16211, 2.27497, 15.8411, 3.18401, 2.14671, 2.14639, 2.14639, 2.14639, 2.14639, 2.14639, 2.16668, 2.14639, 2.14639, 2.15712
2.02164, 17.5422, 18.1025, 2.2207, 4.42066, -0.560331, 3.74811e-05, 2.2207, 2.22328, 2.23321, 2.24684, 2.40621, 3.36371, 2.23748, 2.35728, 15.7863, 2.98149, 2.22098, 2.2207, 2.2207, 2.2207, 2.2207, 2.2207, 2.24187, 2.2207, 2.2207, 2.2315
2.02953, 13.291, 17.581, 2.29668, 3.91037, -4.29001, 2.95733e-05, 2.29669, 2.29927, 2.30921, 2.32284, 2.48229, 3.31957, 2.31461, 2.44292, 15.5803, 2.85011, 2.29693, 2.29668, 2.29668, 2.29668, 2.29668, 2.29668, 2.31884, 2.29668, 2.29668, 2.30756
2.03742, 9.7461, 16.9779, 2.3743, 3.42726, -7.23177, 2.31495e-05, 2.37431, 2.37689, 2.38683, 2.40047, 2.55997, 3.27985, 2.39345, 2.53258, 15.2342, 2.77358, 2.37452, 2.3743, 2.3743, 2.3743, 2.3743, 2.3743, 2.39754, 2.3743, 2.3743, 2.38528
2.04531, 16.5495, 16.2994, 2.45352, 4.30692, 0.250103, 1.79761e-05, 2.45353, 2.45612, 2.46606, 2.47971, 2.63924, 3.24681, 2.47397, 2.62723, 14.7636, 2.73912, 2.45371, 2.45352, 2.45352, 2.45352, 2.45352, 2.45352, 2.47795, 2.45352, 2.45352, 2.46463
2.05319, 10.4361, 15.5585, 2.53431, 3.52649, -5.12239, 1.38461e-05, 2.53432, 2.53691, 2.54686, 2.5605, 2.72007, 3.22233, 2.55615, 2.72823, 14.188, 2.73677, 2.53448, 2.53431, 2.53431, 2.53431, 2.53431, 2.53432, 2.56005, 2.53431, 2.53431, 2.54557
2.06108, 7.44064, 14.7729, 2.61665, 3.07256, -7.33222, 1.05779e-05, 2.61666, 2.61924, 2.62919, 2.64284, 2.80243, 3.20781, 2.63995, 2.83738, 13.5296, 2.75884, 2.61679, 2.61665, 2.61665, 2.61665, 2.61665, 2.61665, 2.64382, 2.61665, 2.61665, 2.62809
2.06897, 9.54468, 13.9635, 2.7005, 3.39775, -4.41882, 8.01432e-06, 2.70051, 2.7031, 2.71305, 2.7267, 2.88631, 3.2042, 2.72535, 2.95714, 12.8117, 2.79942, 2.70062, 2.7005, 2.7005, 2.7005, 2.7005, 2.7005, 2.72923, 2.7005, 2.7005, 2.71217
2.07686, 8.99294, 13.1533, 2.78586, 3.31556, -4.1604, 6.02122e-06, 2.78587, 2.78845, 2.79841, 2.81206, 2.97167, 3.21205, 2.81232, 3.09066, 12.0581, 2.854, 2.78596, 2.78586, 2.78586, 2.78586, 2.78586, 2.78586, 2.81628, 2.78586, 2.78586, 2.79779
2.08475, 7.44792, 12.3659, 2.8727, 3.07375, -4.91798, 4.48538e-06, 2.87271, 2.8753, 2.88525, 2.8989, 3.05853, 3.23151, 2.90087, 3.24201, 11.2914, 2.91916, 2.87279, 2.8727, 2.8727, 2.8727, 2.8727, 2.8727, 2.90498, 2.8727, 2.8727, 2.88494
2.09264, 2.53753, 11.6244, 2.96102, 2.13015, -9.08685, 3.31256e-06, 2.96103, 2.96361, 2.97357, 2.98722, 3.14685, 3.26243, 2.99096, 3.41628, 10.5322, 2.99237, 2.96109, 2.96102, 2.96102, 2.96102, 2.96102, 2.96102, 2.99533, 2.96102, 2.96102, 2.97362
2.10052, 8.53276, 10.9508, 3.0508, 3.24542, -2.41808, 2.42512e-06, 3.0508, 3.05339, 3.06334, 3.077, 3.23663, 3.30443, 3.08258, 3.61972, 9.79874, 3.07174, 3.05086, 3.0508, 3.0508, 3.0508, 3.0508, 3.0508, 3.08732, 3.0508, 3.0508, 3.06383
2.10841, 8.52788, 10.3657, 3.14203, 3.24467, -1.83779, 1.75974e-06, 3.14204, 3.14462, 3.15458, 3.16823, 3.32787, 3.35693, 3.17574, 3.85987, 9.10564, 3.15586, 3.14208, 3.14203, 3.14203, 3.14203, 3.14203, 3.14203, 3.18101, 3.14203, 3.14203, 3.15555
2.1163, 9.52322, 9.88743, 3.23471, 3.39459, -0.364206, 1.26548e-06, 3.23472, 3.23731, 3.24726, 3.26092, 3.42055, 3.41922, 3.27042, 4.14559, 8.46429, 3.24375, 3.23476, 3.23471, 3.23471, 3.23471, 3.23471, 3.23471, 3.27641, 3.23471, 3.23471, 3.2488
2.12419, 10.1162, 9.5327, 3.32884, 3.48083, 0.583481, 9.01808e-07, 3.32885, 3.33144, 3.34139, 3.35505, 3.51468, 3.49054, 3.36661, 4.48704, 7.88251, 3.33469, 3.32888, 3.32884, 3.32884, 3.32884, 3.32884, 3.32884, 3.37358, 3.32884, 3.32884, 3.34356
2.13208, 7.26375, 9.31616, 3.42441, 3.04364, -2.0524, 6.36741e-07, 3.42442, 3.42701, 3.43696, 3.45062, 3.61026, 3.57009, 3.46431, 4.89561, 7.3648, 3.42815, 3.42445, 3.42441, 3.42441, 3.42441, 3.42441, 3.42441, 3.47259, 3.42441, 3.42441, 3.43985
2.13997, 5.52081, 9.25067, 3.52143, 2.74241, -3.72986, 4.45396e-07, 3.52144, 3.52402, 3.53398, 3.54763, 3.70727, 3.6571, 3.56352, 5.38368, 6.9127, 3.52379, 3.52146, 3.52143, 3.52143, 3.52143, 3.52143, 3.52143, 3.57355, 3.52143, 3.52143, 3.53767
2.14785, 6.56665, 9.34741, 3.61989, 2.92688, -2.78076, 3.08616e-07, 3.6199, 3.62248, 3.63244, 3.64609, 3.80573, 3.75081, 3.66424, 5.96418, 6.52533, 3.62136, 3.61991, 3.61989, 3.61989, 3.61989, 3.61989, 3.61989, 3.67657, 3.61989, 3.61989, 3.63702
2.15574, 6.84472, 9.61578, 3.71979, 2.97401, -2.77105, 2.11803e-07, 3.7198, 3.72238, 3.73234, 3.74599, 3.90563, 3.85049, 3.76646, 6.6501, 6.19983, 3.7207, 3.71981, 3.71979, 3.71979, 3.71979, 3.71979, 3.71979, 3.7818, 3.71979, 3.71979, 3.73791
2.16363, 4.08039, 10.0633, 3.82113, 2.46584, -5.98286, 1.43961e-07, 3.82113, 3.82372, 3.83368, 3.84733, 4.00697, 3.95546, 3.87018, 7.45379, 5.93192, 3.82167, 3.82114, 3.82113, 3.82113, 3.82113, 3.82113, 3.82113, 3.88944, 3.82113, 3.82113, 3.84033
2.17152, 7.98776, 10.6951, 3.9239, 3.16034, -2.70735, 9.68953e-08, 3.92391, 3.9265, 3.93645, 3.95011, 4.10975, 4.06507, 3.9754, 8.38615, 5.71647, 3.92423, 3.92391, 3.9239, 3.9239, 3.9239, 3.9239, 3.9239, 3.9997, 3.9239, 3.9239, 3.94428
2.17941, 8.53566, 11.5138, 4.02812, 3.24587, -2.97818, 6.45758e-08, 4.02813, 4.03071, 4.04067, 4.05432, 4.21396, 4.17873, 4.08212, 9.45565, 5.54788, 4.02832, 4.02813, 4.02812, 4.02812, 4.02812, 4.02812, 4.02812, 4.11287, 4.02812, 4.02812, 4.04977
2.1873, 13.5479, 12.5184, 4.13376, 3.94308, 1.02946, 4.2608e-08, 4.13377, 4.13636, 4.14631, 4.15997, 4.31961, 4.29582, 4.19033, 10.6672, 5.42053, 4.13388, 4.13377, 4.13376, 4.13376, 4.13376, 4.13376, 4.13376, 4.22923, 4.13376, 4.13376, 4.15679
2.19518, 11.8803, 13.7036, 4.24083, 3.72562, -1.82336, 2.78317e-08, 4.24084, 4.24343, 4.25338, 4.26704, 4.42668, 4.41577, 4.30001, 12.0213, 5.32901, 4.2409, 4.24084, 4.24083, 4.24083, 4.24083, 4.24083, 4.24083, 4.34913, 4.24083, 4.24083, 4.26533
2.20307, 18.514, 15.0593, 4.34932, 4.52923, 3.45463, 1.79956e-08, 4.34933, 4.35192, 4.36188, 4.37553, 4.53517, 4.53802, 4.41117, 13.5128, 5.26834, 4.34936, 4.34933, 4.34932, 4.34932, 4.34932, 4.34932, 4.34933, 4.47296, 4.34932, 4.34932, 4.37539
2.21096, 15.9929, 16.5695, 4.45922, 4.24181, -0.576572, 1.15169e-08, 4.45923, 4.46182, 4.47177, 4.48543, 4.64507, 4.662, 4.52379, 15.1305, 5.23409, 4.45924, 4.45923, 4.45922, 4.45922, 4.45922, 4.45922, 4.45922, 4.6011, 4.45922, 4.45922, 4.48695
2.21885, 20.9836, 18.2121, 4.57051, 4.79412, 2.77153, 7.29481e-09, 4.57052, 4.57311, 4.58307, 4.59672, 4.75636, 4.78717, 4.63786, 16.856, 5.22242, 4.57053, 4.57052, 4.57051, 4.57051, 4.57051, 4.57051, 4.57052, 4.73396, 4.57051, 4.57051, 4.60001
2.22674, 19.4751, 19.9583, 4.68318, 4.63413, -0.483112, 4.57268e-09, 4.68319, 4.68577, 4.69573, 4.70938, 4.86902, 4.91298, 4.75335, 18.6641, 5.23007, 4.68319, 4.68318, 4.68318, 4.68318, 4.68318, 4.68318, 4.68318, 4.87192, 4.68318, 4.68318, 4.71452
2.23463, 28.9635, 21.7735, 4.79721, 5.56449, 7.19002, 2.83623e-09, 4.79722, 4.79981, 4.80976, 4.82341, 4.98306, 5.03895, 4.87027, 20.523, 5.25433, 4.79721, 4.79721, 4.79721, 4.79721, 4.79721, 4.79721, 4.79721, 5.01535, 4.79721, 4.79721, 4.8305
2.24251, 33.434, 23.6173, 4.91259, 5.95265, 9.81675, 1.74054e-09, 4.9126, 4.91518, 4.92514, 4.93879, 5.09843, 5.16461, 4.98858, 22.3944, 5.29296, 4.91259, 4.91259, 4.91259, 4.91259, 4.91259, 4.91259, 4.91259, 5.16455, 4.91259, 4.91259, 4.9479
2.2504, 35.9767, 25.4445, 5.02928, 6.16252, 10.5321, 1.05664e-09, 5.02929, 5.03188, 5.04183, 5.05549, 5.21513, 5.28955, 5.10826, 24.2354, 5.3441, 5.02929, 5.02929, 5.02928, 5.02928, 5.02928, 5.02928, 5.02928, 5.31972, 5.02928, 5.02928, 5.06672
2.25829, 35.9394, 27.2074, 5.14728, 6.15949, 8.73202, 6.34437e-10, 5.14729, 5.14987, 5.15983, 5.17348, 5.33312, 5.41344, 5.22931, 25.9997, 5.40623, 5.14728, 5.14728, 5.14728, 5.14728, 5.14728, 5.14728, 5.14728, 5.48095, 5.14728, 5.14728, 5.18691
2.26618, 33.9526, 28.8568, 5.26655, 5.99605, 5.09578, 3.76639e-10, 5.26656, 5.26914, 5.2791, 5.29275, 5.45239, 5.53601, 5.3517, 27.64, 5.47807, 5.26655, 5.26655, 5.26655, 5.26655, 5.26655, 5.26655, 5.26655, 5.64816, 5.26655, 5.26655, 5.30846
2.27407, 42.4906, 30.3451, 5.38706, 6.67013, 12.1456, 2.21002e-10, 5.38707, 5.38966, 5.39962, 5.41327, 5.57291, 5.6571, 5.47543, 29.1097, 5.55852, 5.38706, 5.38707, 5.38706, 5.38706, 5.38706, 5.38706, 5.38707, 5.82112, 5.38706, 5.38706, 5.43133
2.28196, 37.9279, 31.6279, 5.5088, 6.31885, 6.30004, 1.28159e-10, 5.50881, 5.5114, 5.52135, 5.53501, 5.69465, 5.77665, 5.60049, 30.366, 5.64662, 5.5088, 5.5088, 5.5088, 5.5088, 5.5088, 5.5088, 5.5088, 5.99939, 5.5088, 5.5088, 5.55551
2.28984, 42.9902, 32.6667, 5.63173, 6.70747, 10.3234, 7.34486e-11, 5.63174, 5.63433, 5.64428, 5.65793, 5.81757, 5.89469, 5.72689, 31.3718, 5.74153, 5.63173, 5.63173, 5.63173, 5.63173, 5.63173, 5.63173, 5.63173, 6.1823, 5.63173, 5.63173, 5.68094
2.29773, 43.9183, 33.4312, 5.75582, 6.7763, 10.4871, 4.16096e-11, 5.75583, 5.75842, 5.76837, 5.78202, 5.94166, 6.01133, 5.85468, 32.098, 5.84247, 5.75582, 5.75582, 5.75582, 5.75582, 5.75582, 5.75582, 5.75582, 6.369, 5.75582, 5.75582, 5.80761
2.30562, 31.5231, 33.9003, 5.88104, 5.78991, -2.37719, 2.33126e-11, 5.88105, 5.88364, 5.89359, 5.90725, 6.06689, 6.12678, 5.98393, 32.5249, 5.94876, 5.88104, 5.88104, 5.88104, 5.88104, 5.88104, 5.88104, 5.88104, 6.55844, 5.88104, 5.88104, 5.93549
2.31351, 43.4357, 34.0639, 6.00736, 6.7406, 9.37183, 1.28932e-11, 6.00737, 6.00995, 6.01991, 6.03356, 6.1932, 6.24131, 6.11474, 32.6438, 6.05974, 6.00736, 6.00736, 6.00736, 6.00736, 6.00736, 6.00736, 6.00736, 6.74938, 6.00736, 6.00736, 6.06453
2.3214, 39.1792, 33.9234, 6.13473, 6.4171, 5.25585, 7.0166e-12, 6.13473, 6.13732, 6.14728, 6.16093, 6.32058, 6.35524, 6.24731, 32.4573, 6.17482, 6.13473, 6.13473, 6.13473, 6.13473, 6.13473, 6.13473, 6.13473, 6.94047, 6.13473, 6.13473, 6.19469
2.32929, 28.3889, 33.4913, 6.26313, 5.51261, -5.10244, 3.73515e-12, 6.26314, 6.26572, 6.27568, 6.28933, 6.44898, 6.46894, 6.38197, 31.9791, 6.29349, 6.26313, 6.26313, 6.26313, 6.26313, 6.26313, 6.26313, 6.26313, 7.1303, 6.26313, 6.26313, 6.32594
2.33717, 34.503, 32.7908, 6.39252, 6.04177, 1.71223, 1.92346e-12, 6.39252, 6.39511, 6.40507, 6.41872, 6.57837, 6.58278, 6.51914, 31.2333, 6.41526, 6.39252, 6.39252, 6.39252, 6.39252, 6.39252, 6.39252, 6.39252, 7.31741, 6.39252, 6.39252, 6.45825
2.34506, 30.8344, 31.8542, 6.52285, 5.73013, -1.01979, 9.40385e-13, 6.52286, 6.52545, 6.5354, 6.54906, 6.70872, 6.69714, 6.65949, 30.2529, 6.5397, 6.52285, 6.52285, 6.52285, 6.52285, 6.52285, 6.52285, 6.52285, 7.50045, 6.52285, 6.52285, 6.59157
2.35295, 40.1129, 30.7213, 6.65409, 6.48945, 9.39161, 4.26856e-13, 6.6541, 6.65669, 6.66664, 6.6803, 6.83998, 6.81234, 6.80396, 29.0778, 6.66643, 6.65409, 6.65409, 6.65409, 6.65409, 6.65409, 6.65409, 6.65409, 7.67816, 6.65409, 6.65409, 6.72586
2.36084, 22.5921, 29.437, 6.78621, 4.95904, -6.84491, 1.73313e-13, 6.78622, 6.7888, 6.79876, 6.81241, 6.97212, 6.92872, 6.95385, 27.7525, 6.79514, 6.78621, 6.78621, 6.78621, 6.78621, 6.78621, 6.78621, 6.78621, 7.84951, 6.78621, 6.78621, 6.86109
2.36873, 28.4389, 28.0493, 6.91914, 5.51715, 0.389662, 6.02143e-14, 6.91915, 6.92174, 6.93169, 6.94535, 7.10509, 7.04651, 7.11095, 26.3237, 6.92554, 6.91914, 6.91914, 6.91914, 6.91914, 6.91914, 6.91914, 6.91914, 8.01374, 6.91914, 6.91914, 6.99719
2.37662, 21.1558, 26.6067, 7.05287, 4.81205, -5.45095, 1.67565e-14, 7.05288, 7.05547, 7.06542, 7.07908, 7.23887, 7.16594, 7.27768, 24.8382, 7.0574, 7.05287, 7.05287, 7.05287, 7.05287, 7.05287, 7.05287, 7.05287, 8.17044, 7.05287, 7.05287, 7.13415
2.3845, 17.9878, 25.1569, 7.18735, 4.47078, -7.16904, 4.10074e-15, 7.18736, 7.18994, 7.1999, 7.21355, 7.37343, 7.28714, 7.45719, 23.3399, 7.19051, 7.18735, 7.18735, 7.18735, 7.18735, 7.18735, 7.18735, 7.18735, 8.31954, 7.18735, 7.18735, 7.27191
2.39239, 22.9881, 23.744, 7.32255, 4.99881, -0.755888, 8.0502e-16, 7.32256, 7.32514, 7.3351, 7.34875, 7.50876, 7.41024, 7.6536, 21.8687, 7.32474, 7.32255, 7.32255, 7.32255, 7.32255, 7.32255, 7.32255, 7.32255, 8.46144, 7.32255, 7.32255, 7.41045
2.40028, 15.5745, 22.4081, 7.45842, 4.19219, -6.83361, 1.21433e-16, 7.45843, 7.46102, 7.47097, 7.48462, 7.64482, 7.53524, 7.87209, 20.4585, 7.45992, 7.45842, 7.45842, 7.45842, 7.45842, 7.45842, 7.45842, 7.45842, 8.59695, 7.45842, 7.45842, 7.54972
2.40817, 20.5096, 21.1842, 7.59495, 4.74443, -0.674652, 1.14655e-17, 7.59496, 7.59755, 7.6075, 7.62116, 7.78163, 7.66216, 8.11916, 19.1365, 7.59596, 7.59495, 7.59495, 7.59495, 7.59495, 7.59495, 7.59495, 7.59495, 8.72742, 7.59495, 7.59495, 7.68971
2.41606, 17.767, 20.1022, 7.7321, 4.44601, -2.33521, 1.10077e-18, 7.73211, 7.7347, 7.74465, 7.7583, 7.91918, 7.79093, 8.40266, 17.9229, 7.73277, 7.7321, 7.7321, 7.7321, 7.7321, 7.7321, 7.7321, 7.7321, 8.85464, 7.7321, 7.7321, 7.83036
2.42395, 19.7472, 19.1865, 7.86985, 4.66339, 0.56077, 8.22975e-20, 7.86986, 7.87245, 7.88241, 7.89606, 8.05751, 7.9215, 8.73201, 16.8302, 7.8703, 7.86985, 7.86985, 7.86985, 7.86985, 7.86985, 7.86985, 7.86986, 8.98105, 7.86985, 7.86985, 7.97168
2.43183, 11.9028, 18.4571, 8.0082, 3.72865, -6.55427, 4.37867e-21, 8.00821, 8.0108, 8.02075, 8.0344, 8.19668, 8.05376, 9.11818, 15.8646, 8.00849, 8.0082, 8.0082, 8.0082, 8.0082, 8.0082, 8.0082, 8.0082, 9.10965, 8.0082, 8.0082, 8.11364
2.43972, 9.86287, 17.9304, 8.14713, 3.44425, -8.06755, 1.18711e-22, 8.14713, 8.14972, 8.15968, 8.17333, 8.33678, 8.1876, 9.57362, 15.0261, 8.14731, 8.14713, 8.14713, 8.14713, 8.14713, 8.14713, 8.14713, 8.14713, 9.24419, 8.14713, 8.14713, 8.25622
2.44761, 13.7207, 17.62, 8.28662, 3.96493, -3.89929, 1.1619e-24, 8.28663, 8.28922, 8.29917, 8.31282, 8.4779, 8.3229, 10.1121, 14.31, 8.28674, 8.28662, 8.28662, 8.28662, 8.28662, 8.28662, 8.28662, 8.28662, 9.38925, 8.28662, 8.28662, 8.39944
2.4555, 15.8189, 17.5377, 8.42669, 4.22124, -1.71875, 0, 8.42669, 8.42928, 8.43924, 8.45289, 8.62024, 8.45957, 10.7483, 13.7079, 8.42676, 8.42669, 8.42669, 8.42669, 8.42669, 8.42669, 8.42669, 8.42669, 9.55043, 8.42669, 8.42669, 8.54328
2.46339, 8.41698, 17.6945, 8.56733, 3.22753, -9.27749, 0, 8.56734, 8.56993, 8.57988, 8.59354, 8.76402, 8.59748, 11.4974, 13.2085, 8.56738, 8.56733, 8.56733, 8.56733, 8.56733, 8.56733, 8.56733, 8.56733, 9.7345, 8.56733, 8.56733, 8.68777
2.47128, 14.8388, 18.1013, 8.70856, 4.10351, -3.26243, 0, 8.70856, 8.71115, 8.72111, 8.73476, 8.90953, 8.73654, 12.3744, 12.7996, 8.70858, 8.70856, 8.70856, 8.70856, 8.70856, 8.70856, 8.70856, 8.70856, 9.94967, 8.70856, 8.70856, 8.83291
2.47916, 13.9806, 18.7691, 8.85037, 3.99758, -4.78848, 0, 8.85038, 8.85296, 8.86292, 8.87657, 9.05716, 8.87666, 13.3931, 12.4681, 8.85038, 8.85037, 8.85037, 8.85037, 8.85037, 8.85037, 8.85037, 8.85037, 10.2058, 8.85037, 8.85037, 8.97873
2.48705, 18.4025, 19.7095, 8.99278, 4.51691, -1.30698, 0, 8.99279, 8.99538, 9.00533, 9.01899, 9.20744, 9.01776, 14.5651, 12.2016, 8.99279, 8.99278, 8.99278, 8.99278, 8.99278, 8.99278, 8.99278, 8.99279, 10.5148, 8.99278, 8.99278, 9.12529
2.49494, 17.8176, 20.9336, 9.13581, 4.45169, -3.11603, 0, 9.13582, 9.13841, 9.14836, 9.16202, 9.36101, 9.15979, 15.8988, 11.9887, 9.13582, 9.13581, 9.13581, 9.13581, 9.13581, 9.13581, 9.13581, 9.13581, 10.8904, 9.13581, 9.13581, 9.27264
2.50283, 17.8071, 22.4522, 9.27946, 4.45051, -4.64517, 0, 9.27947, 9.28206, 9.29201, 9.30567, 9.51869, 9.30268, 17.3978, 11.8194, 9.27947, 9.27946, 9.27946, 9.27946, 9.27946, 9.27946, 9.27946, 9.27946, 11.3487, 9.27946, 9.27946, 9.42087
2.51072, 20.481, 24.2744, 9.42373, 4.74141, -3.79339, 0, 9.42374, 9.42633, 9.43628, 9.44994, 9.68153, 9.44639, 19.0603, 11.6852, 9.42374, 9.42373, 9.42373, 9.42373, 9.42373, 9.42373, 9.42373, 9.42373, 11.9082, 9.42373, 9.42373, 9.57011
