   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_843.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00849683, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000629705, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00723741, 0, 1.37105e-24, 0, 1.41421, -1.37105e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68755e-25, 0, 1.00229e-24, 0, 0
0.0151045, 0, 3.93131e-24, 0, 1.41421, -3.93131e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08564e-24, 0, 2.84567e-24, 0, 0
0.0229717, 0, 1.09367e-23, 0, 1.41421, -1.09367e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09174e-24, 0, 7.84495e-24, 0, 0
0.0308388, 0, 2.96109e-23, 0, 1.41421, -2.96109e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.54943e-24, 0, 2.10615e-23, 0, 0
0.0387059, 0, 7.82192e-23, 0, 1.41421, -7.82192e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30238e-23, 0, 5.51954e-23, 0, 0
0.046573, 0, 2.01999e-22, 0, 1.41421, -2.01999e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05277e-23, 0, 1.41472e-22, 0, 0
0.0544401, 0, 5.10849e-22, 0, 1.41421, -5.10849e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55639e-22, 0, 3.5521e-22, 0, 0
0.0623073, 0, 1.26694e-21, 0, 1.41421, -1.26694e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92087e-22, 0, 8.74853e-22, 0, 0
0.0701744, 0, 3.08864e-21, 0, 1.41421, -3.08864e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70593e-22, 0, 2.11805e-21, 0, 0
0.0780415, 0, 7.39905e-21, 0, 1.41421, -7.39905e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35917e-21, 0, 5.03989e-21, 0, 0
0.0859086, 0, 1.74341e-20, 0, 1.41421, -1.74341e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63665e-21, 0, 1.17975e-20, 0, 0
0.0937757, 0, 4.04386e-20, 0, 1.41421, -4.04386e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32504e-20, 0, 2.71882e-20, 0, 0
0.101643, 0, 9.24014e-20, 0, 1.41421, -9.24014e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06715e-20, 0, 6.17299e-20, 0, 0
0.10951, 0, 2.14869e-19, 0, 1.41421, -2.14869e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25284e-20, 0, 1.42341e-19, 0, 0
0.117377, 0, 4.75654e-19, 0, 1.41421, -4.75654e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62486e-19, 0, 3.13168e-19, 0, 0
0.125244, 0, 1.03942e-18, 0, 1.41421, -1.03942e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59272e-19, 0, 6.8015e-19, 0, 0
0.133111, 0, 2.2431e-18, 0, 1.41421, -2.2431e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84368e-19, 0, 1.45873e-18, 0, 0
0.140978, 0, 4.78208e-18, 0, 1.41421, -4.78208e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69154e-18, 0, 3.09054e-18, 0, 0
0.148846, 0, 1.00749e-17, 0, 1.41421, -1.00749e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6047e-18, 0, 6.47024e-18, 0, 0
0.156713, 0, 2.09825e-17, 0, 1.41421, -2.09825e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.59328e-18, 0, 1.33892e-17, 0, 0
0.16458, 0, 4.32096e-17, 0, 1.41421, -4.32096e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58161e-17, 0, 2.73935e-17, 0, 0
0.172447, 0, 8.80092e-17, 0, 1.41421, -8.80092e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25843e-17, 0, 5.54249e-17, 0, 0
0.180314, 0, 1.77339e-16, 0, 1.41421, -1.77339e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64163e-17, 0, 1.10923e-16, 0, 0
0.188181, 0, 3.53599e-16, 0, 1.41421, -3.53599e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33972e-16, 0, 2.19627e-16, 0, 0
0.196048, 0, 6.9781e-16, 0, 1.41421, -6.9781e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67502e-16, 0, 4.30308e-16, 0, 0
0.203915, 0, 1.36324e-15, 0, 1.41421, -1.36324e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28835e-16, 0, 8.34408e-16, 0, 0
0.211783, 0, 2.63694e-15, 0, 1.41421, -2.63694e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03535e-15, 0, 1.60159e-15, 0, 0
0.21965, 0, 5.05122e-15, 0, 1.41421, -5.05122e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00778e-15, 0, 3.04344e-15, 0, 0
0.227517, 0, 9.58373e-15, 0, 1.41421, -9.58373e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8574e-15, 0, 5.72634e-15, 0, 0
0.235384, 0, 1.80129e-14, 0, 1.41421, -1.80129e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3435e-15, 0, 1.06694e-14, 0, 0
0.243251, 0, 3.3544e-14, 0, 1.41421, -3.3544e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38555e-14, 0, 1.96884e-14, 0, 0
0.251118, 0, 6.18995e-14, 0, 1.41421, -6.18995e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59137e-14, 0, 3.59858e-14, 0, 0
0.258985, 0, 1.13204e-13, 0, 1.41421, -1.13204e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80498e-14, 0, 6.51544e-14, 0, 0
0.266852, 0, 2.05211e-13, 0, 1.41421, -2.05211e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83454e-14, 0, 1.16866e-13, 0, 0
0.27472, 0, 3.68779e-13, 0, 1.41421, -3.68779e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61096e-13, 0, 2.07683e-13, 0, 0
0.282587, 0, 6.57089e-13, 0, 1.41421, -6.57089e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91397e-13, 0, 3.65692e-13, 0, 0
0.290454, 0, 1.161e-12, 0, 1.41421, -1.161e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22942e-13, 0, 6.38062e-13, 0, 0
0.298321, 0, 2.03451e-12, 0, 1.41421, -2.03451e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31264e-13, 0, 1.10325e-12, 0, 0
0.306188, 0, 3.53651e-12, 0, 1.41421, -3.53651e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64601e-12, 0, 1.89049e-12, 0, 0
0.314055, 0, 6.09889e-12, 0, 1.41421, -6.09889e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88824e-12, 0, 3.21065e-12, 0, 0
0.321922, 0, 1.0437e-11, 0, 1.41421, -1.0437e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03249e-12, 0, 5.40447e-12, 0, 0
0.329789, 0, 1.77271e-11, 1.30321e-43, 1.41421, -1.77271e-11, 1.30321e-43, 0, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 1.30321e-43, 8.70969e-12, 1.30321e-43, 9.01737e-12, 1.30321e-43, 1.30321e-43
0.337656, 0, 2.98912e-11, 2.40743e-42, 1.41421, -2.98912e-11, 2.40743e-42, 0, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 2.40743e-42, 1.49771e-11, 2.40743e-42, 1.49141e-11, 2.40743e-42, 2.40743e-42
0.345524, 0, 5.00512e-11, 3.66173e-41, 1.41421, -5.00512e-11, 3.66173e-41, 0, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 3.66173e-41, 2.55984e-11, 3.66173e-41, 2.44528e-11, 3.66173e-41, 3.66173e-41
0.353391, 0, 8.33264e-11, 2.30889e-39, 1.41421, -8.33264e-11, 2.30889e-39, 0, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 2.30889e-39, 4.35731e-11, 2.30889e-39, 3.97533e-11, 2.30889e-39, 2.30889e-39
0.361258, 0, 1.37723e-10, 2.49732e-38, 1.41421, -1.37723e-10, 2.49732e-38, 0, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 2.49732e-38, 7.36634e-11, 2.49732e-38, 6.40601e-11, 2.49732e-38, 2.49732e-38
0.369125, 0, 2.26288e-10, 2.4474e-37, 1.41421, -2.26288e-10, 2.4474e-37, 0, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 2.4474e-37, 1.23938e-10, 2.4474e-37, 1.0235e-10, 2.4474e-37, 2.4474e-37
