   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_451.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0920604, 0, 1.01859e-13, 0, 1.41421, -1.01859e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0168e-15, 0, 0, 8.9472e-16, 0, 7.82212e-17, 0, 9.98694e-14, 0, 0
0.0999047, 0, 1.5752e-13, 0, 1.41421, -1.5752e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57212e-15, 0, 0, 1.41217e-15, 0, 1.24887e-16, 0, 1.54411e-13, 0, 0
0.107749, 0, 2.42408e-13, 0, 1.41421, -2.42408e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41886e-15, 0, 0, 2.21877e-15, 0, 1.98547e-16, 0, 2.37572e-13, 0, 0
0.115593, 0, 3.71235e-13, 0, 1.41421, -3.71235e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70358e-15, 0, 0, 3.47054e-15, 0, 3.14322e-16, 0, 3.63747e-13, 0, 0
0.123438, 0, 5.65785e-13, 0, 1.41421, -5.65785e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64328e-15, 0, 0, 5.40479e-15, 0, 4.95537e-16, 0, 5.54241e-13, 0, 0
0.131282, 0, 8.58152e-13, 0, 1.41421, -8.58152e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55755e-15, 0, 0, 8.38118e-15, 0, 7.78012e-16, 0, 8.40435e-13, 0, 0
0.139126, 0, 1.29539e-12, 0, 1.41421, -1.29539e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29148e-14, 0, 0, 1.29423e-14, 0, 1.21655e-15, 0, 1.26831e-12, 0, 0
0.146971, 0, 1.9461e-12, 0, 1.41421, -1.9461e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9398e-14, 0, 0, 1.99043e-14, 0, 1.89465e-15, 0, 1.90491e-12, 0, 0
0.154815, 0, 2.90986e-12, 0, 1.41421, -2.90986e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89977e-14, 0, 0, 3.04902e-14, 0, 2.93906e-15, 0, 2.84743e-12, 0, 0
0.162659, 0, 4.3304e-12, 0, 1.41421, -4.3304e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31438e-14, 0, 0, 4.65276e-14, 0, 4.54145e-15, 0, 4.23619e-12, 0, 0
0.170504, 0, 6.41422e-12, 0, 1.41421, -6.41422e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38896e-14, 0, 0, 7.07393e-14, 0, 6.99063e-15, 0, 6.2726e-12, 0, 0
0.178348, 0, 9.4564e-12, 0, 1.41421, -9.4564e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4169e-14, 0, 0, 1.07172e-13, 0, 1.07202e-14, 0, 9.24434e-12, 0, 0
0.186192, 0, 1.38766e-11, 0, 1.41421, -1.38766e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38153e-13, 0, 0, 1.61827e-13, 0, 1.63791e-14, 0, 1.35603e-11, 0, 0
0.194036, 0, 2.02687e-11, 0, 1.41421, -2.02687e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01742e-13, 0, 0, 2.43587e-13, 0, 2.49351e-14, 0, 1.97985e-11, 0, 0
0.201881, 0, 2.94688e-11, 0, 1.41421, -2.94688e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9324e-13, 0, 0, 3.6558e-13, 0, 3.78271e-14, 0, 2.87721e-11, 0, 0
0.209725, 0, 4.26481e-11, 0, 1.41421, -4.26481e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24279e-13, 0, 0, 5.47191e-13, 0, 5.71884e-14, 0, 4.16195e-11, 0, 0
0.217569, 0, 6.14397e-11, 0, 1.41421, -6.14397e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11069e-13, 0, 0, 8.17015e-13, 0, 8.61723e-14, 0, 5.99255e-11, 0, 0
0.225414, 0, 8.81087e-11, 0, 1.41421, -8.81087e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.76089e-13, 0, 0, 1.21722e-12, 0, 1.29428e-13, 0, 8.58859e-11, 0, 0
0.233258, 0, 1.25782e-10, 0, 1.41421, -1.25782e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25036e-12, 0, 0, 1.81001e-12, 0, 1.93791e-13, 0, 1.22528e-10, 0, 0
0.241102, 0, 1.78757e-10, 1.84971e-43, 1.41421, -1.78757e-10, 0, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.84971e-43, 1.77649e-12, 1.84971e-43, 1.84971e-43, 2.68713e-12, 1.84971e-43, 2.89293e-13, 1.84971e-43, 1.74004e-10, 1.84971e-43, 1.84971e-43
0.248947, 0, 2.52907e-10, 3.0184e-42, 1.41421, -2.52907e-10, 0, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 3.0184e-42, 2.5127e-12, 3.0184e-42, 3.0184e-42, 3.98399e-12, 3.0184e-42, 4.30615e-13, 3.0184e-42, 2.45979e-10, 3.0184e-42, 3.0184e-42
0.256791, 0, 3.56225e-10, 4.1278e-41, 1.41421, -3.56225e-10, 0, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 4.1278e-41, 3.53819e-12, 4.1278e-41, 4.1278e-41, 5.90063e-12, 4.1278e-41, 6.39205e-13, 4.1278e-41, 3.46147e-10, 4.1278e-41, 4.1278e-41
0.264635, 0, 4.99539e-10, 5.01379e-40, 1.41421, -4.99539e-10, 0, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 5.01379e-40, 4.96018e-12, 5.01379e-40, 5.01379e-40, 8.73275e-12, 5.01379e-40, 9.46334e-13, 5.01379e-40, 4.849e-10, 5.01379e-40, 5.01379e-40
0.27248, 0, 6.97445e-10, 5.47511e-39, 1.41421, -6.97445e-10, 0, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 5.47511e-39, 6.92311e-12, 5.47511e-39, 5.47511e-39, 1.29179e-11, 5.47511e-39, 1.3975e-12, 5.47511e-39, 6.76207e-10, 5.47511e-39, 5.47511e-39
0.280324, 0, 9.69535e-10, 5.40615e-38, 1.41421, -9.69535e-10, 0, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 5.40615e-38, 9.62071e-12, 5.40615e-38, 5.40615e-38, 1.91041e-11, 5.40615e-38, 2.0588e-12, 5.40615e-38, 9.38751e-10, 5.40615e-38, 5.40615e-38
0.288168, 0, 1.34199e-09, 4.85155e-37, 1.41421, -1.34199e-09, 0, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 4.85155e-37, 1.33116e-11, 4.85155e-37, 4.85155e-37, 2.82517e-11, 4.85155e-37, 3.02607e-12, 4.85155e-37, 1.2974e-09, 4.85155e-37, 4.85155e-37
0.296013, 0, 1.84963e-09, 3.97737e-36, 1.41421, -1.84963e-09, 0, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 3.97737e-36, 1.83395e-11, 3.97737e-36, 3.97737e-36, 4.17847e-11, 3.97737e-36, 4.43805e-12, 3.97737e-36, 1.78507e-09, 3.97737e-36, 3.97737e-36
0.303857, 0, 2.53862e-09, 2.99407e-35, 1.41421, -2.53862e-09, 0, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.99407e-35, 2.51593e-11, 2.99407e-35, 2.99407e-35, 6.18159e-11, 2.99407e-35, 6.49523e-12, 2.99407e-35, 2.44515e-09, 2.99407e-35, 2.99407e-35
0.311701, 0, 3.46984e-09, 2.05864e-34, 1.41421, -3.46984e-09, 0, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 2.05864e-34, 3.43698e-11, 2.05864e-34, 2.05864e-34, 9.14782e-11, 2.05864e-34, 9.4868e-12, 2.05864e-34, 3.3345e-09, 2.05864e-34, 2.05864e-34
0.319546, 0, 4.72335e-09, 1.37659e-33, 1.41421, -4.72335e-09, 0, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 1.37659e-33, 4.67569e-11, 1.37659e-33, 1.37659e-33, 1.35417e-10, 1.37659e-33, 1.38292e-11, 1.37659e-33, 4.52735e-09, 1.37659e-33, 1.37659e-33
0.32739, 0, 6.40398e-09, 8.96258e-33, 1.41421, -6.40398e-09, 0, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 8.96258e-33, 6.33468e-11, 8.96258e-33, 8.96258e-33, 2.00513e-10, 8.96258e-33, 2.01206e-11, 8.96258e-33, 6.12e-09, 8.96258e-33, 8.96258e-33
0.335234, 0, 8.64856e-09, 5.50412e-32, 1.41421, -8.64856e-09, 0, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 5.50412e-32, 8.54746e-11, 5.50412e-32, 5.50412e-32, 2.96946e-10, 5.50412e-32, 2.92191e-11, 5.50412e-32, 8.23692e-09, 5.50412e-32, 5.50412e-32
0.343078, 0, 1.16351e-08, 3.15191e-31, 1.41421, -1.16351e-08, 0, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 3.15191e-31, 1.14869e-10, 3.15191e-31, 3.15191e-31, 4.39753e-10, 3.15191e-31, 4.23518e-11, 3.15191e-31, 1.10381e-08, 3.15191e-31, 3.15191e-31
0.350923, 0, 1.55945e-08, 1.69031e-30, 1.41421, -1.55945e-08, 0, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.69031e-30, 1.53763e-10, 1.69031e-30, 1.69031e-30, 6.5109e-10, 1.69031e-30, 6.12695e-11, 1.69031e-30, 1.47283e-08, 1.69031e-30, 1.69031e-30
0.358767, 0, 2.08252e-08, 8.50363e-30, 1.41421, -2.08252e-08, 0, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 8.50363e-30, 2.05024e-10, 8.50363e-30, 8.50363e-30, 9.6353e-10, 8.50363e-30, 8.8463e-11, 8.50363e-30, 1.95682e-08, 8.50363e-30, 8.50363e-30
0.366611, 0, 2.77128e-08, 4.02439e-29, 1.41421, -2.77128e-08, 0, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 4.02439e-29, 2.72325e-10, 4.02439e-29, 4.02439e-29, 1.42482e-09, 4.02439e-29, 1.27466e-10, 4.02439e-29, 2.58881e-08, 4.02439e-29, 4.02439e-29
0.374456, 0, 3.6753e-08, 1.79858e-28, 1.41421, -3.6753e-08, 0, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 1.79858e-28, 3.60352e-10, 1.79858e-28, 1.79858e-28, 2.10468e-09, 1.79858e-28, 1.8327e-10, 1.79858e-28, 3.41047e-08, 1.79858e-28, 1.79858e-28
0.3823, 0, 4.85837e-08, 7.61011e-28, 1.41421, -4.85837e-08, 0, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 7.61011e-28, 4.75064e-10, 7.61011e-28, 7.61011e-28, 3.10463e-09, 7.61011e-28, 2.62909e-10, 7.61011e-28, 4.47411e-08, 7.61011e-28, 7.61011e-28
0.390144, 0, 6.40228e-08, 3.05639e-27, 1.41421, -6.40228e-08, 0, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 3.05639e-27, 6.24003e-10, 3.05639e-27, 3.05639e-27, 4.57178e-09, 3.05639e-27, 3.76243e-10, 3.05639e-27, 5.84507e-08, 3.05639e-27, 3.05639e-27
0.397989, 0, 8.41185e-08, 1.16814e-26, 1.41421, -8.41185e-08, 0, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 1.16814e-26, 8.16693e-10, 1.16814e-26, 1.16814e-26, 6.71845e-09, 1.16814e-26, 5.37045e-10, 1.16814e-26, 7.60463e-08, 1.16814e-26, 1.16814e-26
0.405833, 0, 1.10214e-07, 4.25931e-26, 1.41421, -1.10214e-07, 0, 4.25931e-26, 4.25931e-26, 4.25931e-26, 4.25931e-26, 4.25931e-26, 4.25931e-26, 4.25931e-26, 4.65427e-13, 4.25931e-26, 4.25931e-26, 4.25931e-26, 1.06511e-09, 4.25931e-26, 4.25931e-26, 9.84975e-09, 4.25931e-26, 7.64458e-10, 4.25931e-26, 9.85341e-08, 4.25931e-26, 4.25931e-26
0.413677, 0, 1.44026e-07, 1.48519e-25, 1.41421, -1.44026e-07, 0, 1.48519e-25, 1.48519e-25, 1.48519e-25, 1.48519e-25, 1.48519e-25, 1.48519e-25, 1.48519e-25, 1.38427e-12, 1.48519e-25, 1.48519e-25, 1.48519e-25, 1.38426e-09, 1.48519e-25, 1.48519e-25, 1.44018e-08, 1.48519e-25, 1.08496e-09, 1.48519e-25, 1.27154e-07, 1.48519e-25, 1.48519e-25
0.421522, 0, 1.87752e-07, 5.01555e-25, 1.41421, -1.87752e-07, 0, 5.01555e-25, 5.01555e-25, 5.01555e-25, 5.01555e-25, 5.01555e-25, 5.01555e-25, 5.01555e-25, 3.16616e-12, 5.01555e-25, 5.01555e-25, 5.01555e-25, 1.7929e-09, 5.01555e-25, 5.01555e-25, 2.09954e-08, 5.01555e-25, 1.53498e-09, 5.01555e-25, 1.63426e-07, 5.01555e-25, 5.01555e-25
0.429366, 0, 2.45333e-07, 7.3258e-11, 1.41421, -2.45333e-07, 7.3258e-11, 7.32665e-11, 7.86386e-11, 7.32978e-11, 7.86702e-11, 1.4283e-10, 6.63285e-10, 7.42464e-11, 1.00542e-10, 1.05644e-10, 1.05551e-10, 3.05471e-10, 2.38766e-09, 7.63136e-11, 7.35196e-11, 3.05819e-08, 7.35518e-11, 2.23762e-09, 7.32588e-11, 2.0931e-07, 7.3258e-11, 1.09101e-10
0.43721, 0, 3.20333e-07, 2.1431e-10, 1.41421, -3.20333e-07, 2.1431e-10, 2.14335e-10, 2.30256e-10, 2.14428e-10, 2.3035e-10, 4.20501e-10, 1.96298e-09, 2.17239e-10, 2.88669e-10, 3.10292e-10, 3.10017e-10, 9.02524e-10, 3.192e-09, 2.23366e-10, 2.15085e-10, 4.43974e-08, 2.21903e-10, 3.25527e-09, 2.14312e-10, 2.67063e-07, 2.1431e-10, 3.20539e-10
0.445055, 0, 4.18387e-07, 4.84226e-10, 1.41421, -4.18387e-07, 4.84226e-10, 4.84284e-10, 5.20598e-10, 4.84495e-10, 5.20811e-10, 9.54513e-10, 4.47266e-09, 4.90908e-10, 6.4907e-10, 7.03145e-10, 7.02517e-10, 2.05393e-09, 4.30279e-09, 5.04881e-10, 4.85995e-10, 6.4233e-08, 5.0592e-10, 4.74068e-09, 4.84232e-10, 3.39566e-07, 4.84226e-10, 7.26517e-10
0.452899, 0, 5.47188e-07, 9.95466e-10, 1.41421, -5.47188e-07, 9.95466e-10, 9.95585e-10, 1.07073e-09, 9.96023e-10, 1.07118e-09, 1.9687e-09, 9.24928e-09, 1.00929e-09, 1.3317e-09, 1.44851e-09, 1.44721e-09, 4.24387e-09, 5.87655e-09, 1.03821e-09, 9.99125e-10, 9.26168e-08, 1.04615e-09, 6.92954e-09, 9.95477e-10, 4.30271e-07, 9.95466e-10, 1.49687e-09
0.460743, 0, 7.17605e-07, 1.95144e-09, 1.41421, -7.17605e-07, 1.95144e-09, 1.95167e-09, 2.09971e-09, 1.95253e-09, 2.10058e-09, 3.86861e-09, 1.82107e-08, 1.97867e-09, 2.60717e-09, 2.84388e-09, 2.84132e-09, 8.3505e-09, 8.17077e-09, 2.03564e-09, 1.95864e-09, 1.33097e-07, 2.05926e-09, 1.01898e-08, 1.95146e-09, 5.43476e-07, 1.95144e-09, 2.93916e-09
0.468588, 0, 9.45469e-07, 3.71631e-09, 1.41421, -9.45469e-07, 3.71631e-09, 3.71675e-09, 3.99964e-09, 3.7184e-09, 4.00131e-09, 7.37989e-09, 3.47866e-08, 3.76835e-09, 5.15338e-09, 5.42171e-09, 5.41681e-09, 1.59444e-08, 1.16158e-08, 3.87721e-09, 3.73008e-09, 1.90649e-07, 3.93366e-09, 1.51186e-08, 3.71635e-09, 6.84527e-07, 3.71631e-09, 5.60378e-09
0.476432, 0, 1.25382e-06, 6.9299e-09, 1.41421, -1.25382e-06, 6.9299e-09, 6.93073e-09, 7.45958e-09, 6.93382e-09, 7.46269e-09, 1.37787e-08, 6.50138e-08, 7.0272e-09, 1.00031e-08, 1.0118e-08, 1.01089e-08, 2.97896e-08, 1.6932e-08, 7.2307e-09, 6.95565e-09, 2.72228e-07, 7.35269e-09, 2.26273e-08, 6.92998e-09, 8.60145e-07, 6.9299e-09, 1.04584e-08
0.484276, 0, 1.6836e-06, 1.273e-08, 1.41421, -1.6836e-06, 1.273e-08, 1.27315e-08, 1.37055e-08, 1.27372e-08, 1.37112e-08, 2.53433e-08, 1.19702e-07, 1.29092e-08, 2.47861e-08, 1.86015e-08, 1.85846e-08, 5.48302e-08, 2.5355e-08, 1.3284e-08, 1.27774e-08, 3.87671e-07, 1.35413e-08, 3.42429e-08, 1.27301e-08, 1.07899e-06, 1.273e-08, 1.92283e-08
0.49212, 0, 2.28119e-06, 2.29456e-08, 1.41421, -2.28119e-06, 2.29456e-08, 2.29484e-08, 2.47065e-08, 2.29587e-08, 2.47169e-08, 4.5714e-08, 2.16041e-07, 2.32691e-08, 4.80217e-08, 3.35443e-08, 3.35139e-08, 9.89409e-08, 3.88322e-08, 2.39456e-08, 2.30313e-08, 5.50539e-07, 2.44446e-08, 5.22919e-08, 2.29459e-08, 1.35207e-06, 2.29456e-08, 3.46759e-08
0.499965, 0, 3.13168e-06, 4.0779e-08, 1.41421, -3.13168e-06, 4.0779e-08, 4.07839e-08, 4.39128e-08, 4.08022e-08, 4.39312e-08, 8.1299e-08, 3.84423e-07, 4.13546e-08, 9.00545e-08, 5.96411e-08, 5.9587e-08, 1.76025e-07, 6.07086e-08, 4.25586e-08, 4.09314e-08, 7.79645e-07, 4.3505e-08, 8.0623e-08, 4.07795e-08, 1.69426e-06, 4.0779e-08, 6.16548e-08
0.507809, 0, 4.36247e-06, 7.14724e-08, 1.41421, -4.36247e-06, 7.14724e-08, 7.14811e-08, 7.69724e-08, 7.15131e-08, 7.70047e-08, 1.42588e-07, 6.74594e-07, 7.24828e-08, 1.647e-07, 1.04577e-07, 1.04482e-07, 3.08839e-07, 9.6398e-08, 7.45959e-08, 7.17398e-08, 1.10153e-06, 7.63573e-08, 1.25314e-07, 7.14732e-08, 2.1257e-06, 7.14724e-08, 1.08111e-07
0.515653, 0, 6.17088e-06, 1.23561e-07, 1.41421, -6.17088e-06, 1.23561e-07, 1.23576e-07, 1.33082e-07, 1.23631e-07, 1.33138e-07, 2.46674e-07, 1.16767e-06, 1.2531e-07, 2.95631e-07, 1.8087e-07, 1.80706e-07, 5.34484e-07, 1.54641e-07, 1.28968e-07, 1.24024e-07, 1.5531e-06, 1.32192e-07, 1.95972e-07, 1.23562e-07, 2.67431e-06, 1.23561e-07, 1.86989e-07
0.523498, 0, 8.86359e-06, 2.10713e-07, 1.41421, -8.86359e-06, 2.10713e-07, 2.10739e-07, 2.26973e-07, 2.10833e-07, 2.27069e-07, 4.20961e-07, 1.99379e-06, 2.137e-07, 5.24422e-07, 3.08583e-07, 3.08303e-07, 9.12468e-07, 2.49352e-07, 2.19947e-07, 2.11504e-07, 2.18579e-06, 2.25757e-07, 3.07644e-07, 2.10715e-07, 3.37955e-06, 2.10713e-07, 3.19032e-07
0.531342, 0, 1.2912e-05, 3.54492e-07, 1.41421, -1.2912e-05, 3.54492e-07, 3.54535e-07, 3.81887e-07, 3.54694e-07, 3.82048e-07, 7.08715e-07, 3.3586e-06, 3.59524e-07, 9.19414e-07, 5.19383e-07, 5.1891e-07, 1.5368e-06, 4.02388e-07, 3.70049e-07, 3.55823e-07, 3.07127e-06, 3.80361e-07, 4.83645e-07, 3.54496e-07, 4.29782e-06, 3.54492e-07, 5.36987e-07
0.539186, 0, 1.90382e-05, 5.88368e-07, 1.41421, -1.90382e-05, 5.88368e-07, 5.8844e-07, 6.33906e-07, 5.88705e-07, 6.34173e-07, 1.17718e-06, 5.58196e-06, 5.96733e-07, 1.59314e-06, 8.62459e-07, 8.61673e-07, 2.55367e-06, 6.4757e-07, 6.14229e-07, 5.90582e-07, 4.30923e-06, 6.32267e-07, 7.59688e-07, 5.88375e-07, 5.51149e-06, 5.88368e-07, 8.91721e-07
0.547031, 0, 2.83351e-05, 9.63478e-07, 1.41421, -2.83351e-05, 9.63478e-07, 9.63596e-07, 1.03816e-06, 9.64031e-07, 1.0386e-06, 1.92919e-06, 9.15349e-06, 9.77197e-07, 2.72841e-06, 1.41302e-06, 1.41173e-06, 4.18677e-06, 1.03645e-06, 1.00589e-06, 9.67109e-07, 6.03807e-06, 1.037e-06, 1.18975e-06, 9.63489e-07, 7.13823e-06, 9.63478e-07, 1.46101e-06
0.554875, 0, 4.24439e-05, 1.55669e-06, 1.41421, -4.24439e-05, 1.55669e-06, 1.55688e-06, 1.67755e-06, 1.55758e-06, 1.67826e-06, 3.11951e-06, 1.48108e-05, 1.57889e-06, 4.61829e-06, 2.28418e-06, 2.2821e-06, 6.77302e-06, 1.64639e-06, 1.62533e-06, 1.56256e-06, 8.4493e-06, 1.67823e-06, 1.85432e-06, 1.5567e-06, 9.34926e-06, 1.55669e-06, 2.36185e-06
