   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_311.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0167569, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00890079, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00104464, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0068115, 0, 1.86785e-17, 0, 1.41421, -1.86785e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6986e-19, 0, 0, 8.17678e-20, 0, 9.37053e-22, 0, 1.84259e-17, 0, 0
0.0146676, 0, 3.2717e-17, 0, 1.41421, -3.2717e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97502e-19, 0, 0, 1.45541e-19, 0, 1.67545e-21, 0, 3.22723e-17, 0, 0
0.0225238, 0, 5.69358e-17, 0, 1.41421, -5.69358e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17691e-19, 0, 0, 2.57418e-19, 0, 2.97757e-21, 0, 5.61577e-17, 0, 0
0.0303799, 0, 9.84527e-17, 0, 1.41421, -9.84527e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95117e-19, 0, 0, 4.52475e-19, 0, 5.26039e-21, 0, 9.70998e-17, 0, 0
0.0382361, 0, 1.69176e-16, 0, 1.41421, -1.69176e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.538e-18, 0, 0, 7.90488e-19, 0, 9.23955e-21, 0, 1.66838e-16, 0, 0
0.0460922, 0, 2.88909e-16, 0, 1.41421, -2.88909e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6263e-18, 0, 0, 1.37273e-18, 0, 1.61367e-20, 0, 2.84894e-16, 0, 0
0.0539484, 0, 4.90376e-16, 0, 1.41421, -4.90376e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45735e-18, 0, 0, 2.36977e-18, 0, 2.80255e-20, 0, 4.83521e-16, 0, 0
0.0618045, 0, 8.27325e-16, 0, 1.41421, -8.27325e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51945e-18, 0, 0, 4.06715e-18, 0, 4.84078e-20, 0, 8.1569e-16, 0, 0
0.0696607, 0, 1.3875e-15, 0, 1.41421, -1.3875e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26097e-17, 0, 0, 6.94027e-18, 0, 8.31649e-20, 0, 1.36787e-15, 0, 0
0.0775168, 0, 2.31328e-15, 0, 1.41421, -2.31328e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10213e-17, 0, 0, 1.17759e-17, 0, 1.42124e-19, 0, 2.28034e-15, 0, 0
0.085373, 0, 3.83433e-15, 0, 1.41421, -3.83433e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48402e-17, 0, 0, 1.9869e-17, 0, 2.4162e-19, 0, 3.77937e-15, 0, 0
0.0932291, 0, 6.31884e-15, 0, 1.41421, -6.31884e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74099e-17, 0, 0, 3.33394e-17, 0, 4.08672e-19, 0, 6.22768e-15, 0, 0
0.101085, 0, 1.03538e-14, 0, 1.41421, -1.03538e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.406e-17, 0, 0, 5.56384e-17, 0, 6.8774e-19, 0, 1.02034e-14, 0, 0
0.108941, 0, 1.68691e-14, 0, 1.41421, -1.68691e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53234e-16, 0, 0, 9.23536e-17, 0, 1.15163e-18, 0, 1.66223e-14, 0, 0
0.116798, 0, 2.73297e-14, 0, 1.41421, -2.73297e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4823e-16, 0, 0, 1.52484e-16, 0, 1.91897e-18, 0, 2.69271e-14, 0, 0
0.124654, 0, 4.403e-14, 0, 1.41421, -4.403e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99873e-16, 0, 0, 2.50446e-16, 0, 3.18212e-18, 0, 4.33765e-14, 0, 0
0.13251, 0, 7.0542e-14, 0, 1.41421, -7.0542e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40581e-16, 0, 0, 4.09217e-16, 0, 5.25153e-18, 0, 6.94869e-14, 0, 0
0.140366, 0, 1.12395e-13, 0, 1.41421, -1.12395e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02053e-15, 0, 0, 6.65233e-16, 0, 8.62584e-18, 0, 1.10701e-13, 0, 0
0.148222, 0, 1.78099e-13, 0, 1.41421, -1.78099e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61693e-15, 0, 0, 1.07599e-15, 0, 1.41033e-17, 0, 1.75391e-13, 0, 0
0.156078, 0, 2.80673e-13, 0, 1.41421, -2.80673e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54792e-15, 0, 0, 1.73176e-15, 0, 2.29535e-17, 0, 2.76371e-13, 0, 0
0.163934, 0, 4.39928e-13, 0, 1.41421, -4.39928e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99317e-15, 0, 0, 2.77366e-15, 0, 3.71889e-17, 0, 4.33124e-13, 0, 0
0.171791, 0, 6.85824e-13, 0, 1.41421, -6.85824e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22446e-15, 0, 0, 4.42126e-15, 0, 5.9985e-17, 0, 6.75118e-13, 0, 0
0.179647, 0, 1.06342e-12, 0, 1.41421, -1.06342e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65044e-15, 0, 0, 7.01495e-15, 0, 9.63304e-17, 0, 1.04666e-12, 0, 0
0.187503, 0, 1.64009e-12, 0, 1.41421, -1.64009e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48821e-14, 0, 0, 1.10798e-14, 0, 1.54031e-16, 0, 1.61397e-12, 0, 0
0.195359, 0, 2.516e-12, 0, 1.41421, -2.516e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28278e-14, 0, 0, 1.74231e-14, 0, 2.45249e-16, 0, 2.4755e-12, 0, 0
0.203215, 0, 3.83922e-12, 0, 1.41421, -3.83922e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48303e-14, 0, 0, 2.72816e-14, 0, 3.88862e-16, 0, 3.77672e-12, 0, 0
0.211071, 0, 5.82738e-12, 0, 1.41421, -5.82738e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28627e-14, 0, 0, 4.25434e-14, 0, 6.14057e-16, 0, 5.73136e-12, 0, 0
0.218927, 0, 8.79853e-12, 0, 1.41421, -8.79853e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98094e-14, 0, 0, 6.6084e-14, 0, 9.65802e-16, 0, 8.65167e-12, 0, 0
0.226784, 0, 1.32148e-11, 0, 1.41421, -1.32148e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19861e-13, 0, 0, 1.0227e-13, 0, 1.51312e-15, 0, 1.29911e-11, 0, 0
0.23464, 0, 1.97439e-11, 0, 1.41421, -1.97439e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79073e-13, 0, 0, 1.57719e-13, 0, 2.36164e-15, 0, 1.94048e-11, 0, 0
0.242496, 0, 2.93453e-11, 0, 1.41421, -2.93453e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66147e-13, 0, 0, 2.42445e-13, 0, 3.67246e-15, 0, 2.8833e-11, 0, 0
0.250352, 0, 4.33893e-11, 0, 1.41421, -4.33893e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93516e-13, 0, 0, 3.71582e-13, 0, 5.69056e-15, 0, 4.26185e-11, 0, 0
0.258208, 0, 6.38225e-11, 1.68156e-44, 1.41421, -6.38225e-11, 0, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 5.78843e-13, 1.68156e-44, 1.68156e-44, 5.67982e-13, 1.68156e-44, 8.78748e-15, 1.68156e-44, 6.26669e-11, 1.68156e-44, 1.68156e-44
0.266064, 0, 9.33948e-11, 3.04082e-43, 1.41421, -9.33948e-11, 0, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 3.04082e-43, 8.47091e-13, 3.04082e-43, 3.04082e-43, 8.66142e-13, 3.04082e-43, 1.35253e-14, 3.04082e-43, 9.1668e-11, 3.04082e-43, 3.04082e-43
0.273921, 0, 1.35969e-10, 4.36364e-42, 1.41421, -1.35969e-10, 0, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 4.36364e-42, 1.23334e-12, 4.36364e-42, 4.36364e-42, 1.31814e-12, 4.36364e-42, 2.07522e-14, 4.36364e-42, 1.33397e-10, 4.36364e-42, 4.36364e-42
0.281777, 0, 1.96939e-10, 5.74252e-41, 1.41421, -1.96939e-10, 0, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 5.74252e-41, 1.78659e-12, 5.74252e-41, 5.74252e-41, 2.00263e-12, 5.74252e-41, 3.17456e-14, 5.74252e-41, 1.93118e-10, 5.74252e-41, 5.74252e-41
0.289633, 0, 2.83801e-10, 6.78821e-40, 1.41421, -2.83801e-10, 0, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 6.78821e-40, 2.575e-12, 6.78821e-40, 6.78821e-40, 3.03849e-12, 6.78821e-40, 4.84251e-14, 6.78821e-40, 2.78139e-10, 6.78821e-40, 6.78821e-40
0.297489, 0, 4.06909e-10, 7.23462e-39, 1.41421, -4.06909e-10, 0, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 7.23462e-39, 3.69275e-12, 7.23462e-39, 7.23462e-39, 4.60554e-12, 7.23462e-39, 7.36709e-14, 7.23462e-39, 3.98537e-10, 7.23462e-39, 7.23462e-39
0.305345, 0, 5.80491e-10, 6.98083e-38, 1.41421, -5.80491e-10, 0, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 6.98083e-38, 5.26938e-12, 6.98083e-38, 6.98083e-38, 6.97612e-12, 6.98083e-38, 1.11797e-13, 6.98083e-38, 5.68133e-10, 6.98083e-38, 6.98083e-38
0.313201, 0, 8.23991e-10, 6.12918e-37, 1.41421, -8.23991e-10, 0, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 6.12918e-37, 7.4821e-12, 6.12918e-37, 6.12918e-37, 1.05631e-11, 6.12918e-37, 1.69254e-13, 6.12918e-37, 8.05777e-10, 6.12918e-37, 6.12918e-37
0.321057, 0, 1.16385e-09, 4.92187e-36, 1.41421, -1.16385e-09, 0, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 4.92187e-36, 1.0572e-11, 4.92187e-36, 4.92187e-36, 1.5993e-11, 4.92187e-36, 2.55674e-13, 4.92187e-36, 1.13703e-09, 4.92187e-36, 4.92187e-36
0.328914, 0, 1.63581e-09, 3.63346e-35, 1.41421, -1.63581e-09, 0, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 3.63346e-35, 1.48657e-11, 3.63346e-35, 3.63346e-35, 2.42172e-11, 3.63346e-35, 3.85423e-13, 3.63346e-35, 1.59635e-09, 3.63346e-35, 3.63346e-35
0.33677, 0, 2.288e-09, 2.45004e-34, 1.41421, -2.288e-09, 0, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.45004e-34, 2.0803e-11, 2.45004e-34, 2.45004e-34, 3.66816e-11, 2.45004e-34, 5.79888e-13, 2.45004e-34, 2.22994e-09, 2.45004e-34, 2.45004e-34
0.344626, 0, 3.18484e-09, 1.6415e-33, 1.41421, -3.18484e-09, 0, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 1.6415e-33, 2.89734e-11, 1.6415e-33, 1.6415e-33, 5.55832e-11, 1.6415e-33, 8.70866e-13, 1.6415e-33, 3.09941e-09, 1.6415e-33, 1.6415e-33
0.352482, 0, 4.41216e-09, 1.05453e-32, 1.41421, -4.41216e-09, 0, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 1.05453e-32, 4.01637e-11, 1.05453e-32, 1.05453e-32, 8.42597e-11, 1.05453e-32, 1.30556e-12, 1.05453e-32, 4.28643e-09, 1.05453e-32, 1.05453e-32
0.360338, 0, 6.08384e-09, 6.35619e-32, 1.41421, -6.08384e-09, 0, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 6.35619e-32, 5.54182e-11, 6.35619e-32, 6.35619e-32, 1.27778e-10, 6.35619e-32, 1.95389e-12, 6.35619e-32, 5.89869e-09, 6.35619e-32, 6.35619e-32
0.368194, 0, 8.35019e-09, 3.58704e-31, 1.41421, -8.35019e-09, 0, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 3.58704e-31, 7.61172e-11, 3.58704e-31, 3.58704e-31, 1.9382e-10, 3.58704e-31, 2.91925e-12, 3.58704e-31, 8.07733e-09, 3.58704e-31, 3.58704e-31
0.37605, 0, 1.14089e-08, 1.89529e-30, 1.41421, -1.14089e-08, 0, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.89529e-30, 1.04077e-10, 1.89529e-30, 1.89529e-30, 2.94012e-10, 1.89529e-30, 4.35418e-12, 1.89529e-30, 1.10064e-08, 1.89529e-30, 1.89529e-30
0.383907, 0, 1.55188e-08, 9.39957e-30, 1.41421, -1.55188e-08, 0, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 9.39957e-30, 1.41676e-10, 9.39957e-30, 9.39957e-30, 4.45904e-10, 9.39957e-30, 6.48307e-12, 9.39957e-30, 1.49247e-08, 9.39957e-30, 9.39957e-30
0.391763, 0, 2.10175e-08, 4.39041e-29, 1.41421, -2.10175e-08, 0, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 4.39041e-29, 1.92017e-10, 4.39041e-29, 4.39041e-29, 6.75923e-10, 4.39041e-29, 9.63512e-12, 4.39041e-29, 2.01399e-08, 4.39041e-29, 4.39041e-29
0.399619, 0, 2.83441e-08, 1.93795e-28, 1.41421, -2.83441e-08, 0, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 1.93795e-28, 2.59129e-10, 1.93795e-28, 1.93795e-28, 1.02372e-09, 1.93795e-28, 1.42916e-11, 1.93795e-28, 2.7047e-08, 1.93795e-28, 1.93795e-28
0.407475, 0, 3.80675e-08, 8.10508e-28, 1.41421, -3.80675e-08, 0, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 8.10508e-28, 3.48222e-10, 8.10508e-28, 8.10508e-28, 1.54857e-09, 8.10508e-28, 2.11534e-11, 8.10508e-28, 3.61495e-08, 8.10508e-28, 8.10508e-28
0.415331, 0, 5.09227e-08, 3.22034e-27, 1.41421, -5.09227e-08, 0, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 3.22034e-27, 4.66009e-10, 3.22034e-27, 3.22034e-27, 2.3387e-09, 3.22034e-27, 3.12372e-11, 3.22034e-27, 4.80867e-08, 3.22034e-27, 3.22034e-27
0.423187, 0, 6.78572e-08, 1.21868e-26, 1.41421, -6.78572e-08, 0, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 1.21868e-26, 6.21099e-10, 1.21868e-26, 1.21868e-26, 3.52486e-09, 1.21868e-26, 4.6011e-11, 1.21868e-26, 6.36653e-08, 1.21868e-26, 1.21868e-26
0.431043, 0, 9.00901e-08, 4.40369e-26, 1.41421, -9.00901e-08, 0, 4.40369e-26, 4.40369e-26, 4.40369e-26, 4.40369e-26, 4.40369e-26, 4.40369e-26, 1.77173e-13, 4.40369e-26, 4.40369e-26, 4.40369e-26, 8.24493e-10, 4.40369e-26, 4.40369e-26, 5.2998e-09, 4.40369e-26, 6.75839e-11, 4.40369e-26, 8.3898e-08, 4.40369e-26, 4.40369e-26
