   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0331975, 4, 0, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0252689, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0173402, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00941152, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00148286, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00644581, 0, 3.32995e-18, 0, 1.41421, -3.32995e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36459e-20, 0, 0, 2.40177e-23, 2.73496e-22, 0, 3.30601e-18, 0, 0, 0
0.0143745, 0, 6.51248e-18, 0, 1.41421, -6.51248e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62449e-20, 0, 0, 4.76664e-23, 5.45397e-22, 0, 6.46564e-18, 0, 0, 0
0.0223031, 0, 1.26176e-17, 0, 1.41421, -1.26176e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95972e-20, 0, 0, 9.37344e-23, 1.07758e-21, 0, 1.25269e-17, 0, 0, 0
0.0302318, 0, 2.4224e-17, 0, 1.41421, -2.4224e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72013e-19, 0, 0, 1.82686e-22, 2.11007e-21, 0, 2.40497e-17, 0, 0, 0
0.0381605, 0, 4.60943e-17, 0, 1.41421, -4.60943e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27312e-19, 0, 0, 3.5297e-22, 4.0961e-21, 0, 4.57626e-17, 0, 0, 0
0.0460891, 0, 8.69504e-17, 0, 1.41421, -8.69504e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17427e-19, 0, 0, 6.76214e-22, 7.88463e-21, 0, 8.63244e-17, 0, 0, 0
0.0540178, 0, 1.62632e-16, 0, 1.41421, -1.62632e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15483e-18, 0, 0, 1.2848e-21, 1.50534e-20, 0, 1.61461e-16, 0, 0, 0
0.0619465, 0, 3.01662e-16, 0, 1.41421, -3.01662e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14206e-18, 0, 0, 2.42143e-21, 2.85115e-20, 0, 2.99489e-16, 0, 0, 0
0.0698752, 0, 5.54993e-16, 0, 1.41421, -5.54993e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94093e-18, 0, 0, 4.52756e-21, 5.35833e-20, 0, 5.50994e-16, 0, 0, 0
0.0778038, 0, 1.01291e-15, 0, 1.41421, -1.01291e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.19251e-18, 0, 0, 8.40004e-21, 9.99408e-20, 0, 1.00561e-15, 0, 0, 0
0.0857325, 0, 1.83411e-15, 0, 1.41421, -1.83411e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30237e-17, 0, 0, 1.54662e-20, 1.85027e-19, 0, 1.82089e-15, 0, 0, 0
0.0936612, 0, 3.29542e-15, 0, 1.41421, -3.29542e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34002e-17, 0, 0, 2.82641e-20, 3.40081e-19, 0, 3.27165e-15, 0, 0, 0
0.10159, 0, 5.87587e-15, 0, 1.41421, -5.87587e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17233e-17, 0, 0, 5.12724e-20, 6.2065e-19, 0, 5.83347e-15, 0, 0, 0
0.109518, 0, 1.03981e-14, 0, 1.41421, -1.03981e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.38346e-17, 0, 0, 9.23381e-20, 1.12485e-18, 0, 1.03231e-14, 0, 0, 0
0.117447, 0, 1.82643e-14, 0, 1.41421, -1.82643e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2969e-16, 0, 0, 1.6511e-19, 2.0248e-18, 0, 1.81324e-14, 0, 0, 0
0.125376, 0, 3.18461e-14, 0, 1.41421, -3.18461e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2613e-16, 0, 0, 2.93162e-19, 3.62052e-18, 0, 3.16161e-14, 0, 0, 0
0.133305, 0, 5.51252e-14, 0, 1.41421, -5.51252e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91427e-16, 0, 0, 5.16918e-19, 6.43147e-18, 0, 5.47268e-14, 0, 0, 0
0.141233, 0, 9.47364e-14, 0, 1.41421, -9.47364e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72693e-16, 0, 0, 9.05244e-19, 1.13515e-17, 0, 9.40515e-14, 0, 0, 0
0.149162, 0, 1.61655e-13, 0, 1.41421, -1.61655e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14786e-15, 0, 0, 1.57464e-18, 1.99088e-17, 0, 1.60486e-13, 0, 0, 0
0.15709, 0, 2.73902e-13, 0, 1.41421, -2.73902e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94489e-15, 0, 0, 2.7209e-18, 3.47004e-17, 0, 2.7192e-13, 0, 0, 0
0.165019, 0, 4.61765e-13, 0, 1.41421, -4.61765e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27885e-15, 0, 0, 4.68718e-18, 6.03839e-17, 0, 4.58421e-13, 0, 0, 0
0.172948, 0, 7.71372e-13, 0, 1.41421, -7.71372e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4773e-15, 0, 0, 7.99184e-18, 1.03935e-16, 0, 7.65783e-13, 0, 0, 0
0.180877, 0, 1.27976e-12, 0, 1.41421, -1.27976e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0873e-15, 0, 0, 1.35405e-17, 1.77842e-16, 0, 1.27048e-12, 0, 0, 0
0.188805, 0, 2.1088e-12, 0, 1.41421, -2.1088e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49744e-14, 0, 0, 2.27991e-17, 3.02564e-16, 0, 2.0935e-12, 0, 0, 0
0.196734, 0, 3.45148e-12, 0, 1.41421, -3.45148e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4509e-14, 0, 0, 3.81543e-17, 5.11829e-16, 0, 3.42642e-12, 0, 0, 0
