   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_158.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0461591, 0, 2.09727e-22, 0, 1.41421, -2.09727e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07617e-27, 0, 0, 2.09726e-22, 0, 0, 0
0.0540455, 0, 5.32508e-22, 0, 1.41421, -5.32508e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7666e-27, 0, 0, 5.32505e-22, 0, 0, 0
0.0619319, 0, 1.32619e-21, 0, 1.41421, -1.32619e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97744e-27, 0, 0, 1.32618e-21, 0, 0, 0
0.0698183, 0, 3.24336e-21, 0, 1.41421, -3.24336e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72836e-26, 0, 0, 3.24335e-21, 0, 0, 0
0.0777047, 0, 7.79697e-21, 0, 1.41421, -7.79697e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20917e-26, 0, 0, 7.79692e-21, 0, 0, 0
0.0855911, 0, 1.84404e-20, 0, 1.41421, -1.84404e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0087e-25, 0, 0, 1.84403e-20, 0, 0, 0
0.0934775, 0, 4.29397e-20, 0, 1.41421, -4.29397e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38044e-25, 0, 0, 4.29395e-20, 0, 0, 0
0.101364, 0, 9.85102e-20, 0, 1.41421, -9.85102e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53584e-25, 0, 0, 9.85096e-20, 0, 0, 0
0.10925, 0, 2.22787e-19, 0, 1.41421, -2.22787e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26939e-24, 0, 0, 2.22786e-19, 0, 0, 0
0.117137, 0, 4.9695e-19, 0, 1.41421, -4.9695e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8716e-24, 0, 0, 4.96948e-19, 0, 0, 0
0.125023, 0, 1.09384e-18, 0, 1.41421, -1.09384e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41179e-24, 0, 0, 1.09384e-18, 0, 0, 0
0.13291, 0, 2.37682e-18, 0, 1.41421, -2.37682e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41367e-23, 0, 0, 2.37681e-18, 0, 0, 0
0.140796, 0, 5.10035e-18, 0, 1.41421, -5.10035e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07892e-23, 0, 0, 5.10032e-18, 0, 0, 0
0.148682, 0, 1.08122e-17, 0, 1.41421, -1.08122e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62649e-23, 0, 0, 1.08121e-17, 0, 0, 0
0.156569, 0, 2.26507e-17, 0, 1.41421, -2.26507e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40983e-22, 0, 0, 2.26505e-17, 0, 0, 0
0.164455, 0, 4.69042e-17, 0, 1.41421, -4.69042e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96586e-22, 0, 0, 4.69039e-17, 0, 0, 0
0.172342, 0, 9.60326e-17, 0, 1.41421, -9.60326e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17095e-22, 0, 0, 9.6032e-17, 0, 0, 0
0.180228, 0, 1.9632e-16, 0, 1.41421, -1.9632e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28635e-21, 0, 0, 1.96319e-16, 0, 0, 0
0.188114, 0, 3.92732e-16, 0, 1.41421, -3.92732e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61638e-21, 0, 0, 3.9273e-16, 0, 0, 0
0.196001, 0, 7.77389e-16, 0, 1.41421, -7.77389e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26765e-21, 0, 0, 7.77383e-16, 0, 0, 0
0.203887, 0, 1.52287e-15, 0, 1.41421, -1.52287e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04999e-20, 0, 0, 1.52286e-15, 0, 0, 0
0.211774, 0, 2.95279e-15, 0, 1.41421, -2.95279e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07242e-20, 0, 0, 2.95277e-15, 0, 0, 0
0.21966, 0, 5.66774e-15, 0, 1.41421, -5.66774e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05098e-20, 0, 0, 5.6677e-15, 0, 0, 0
0.227546, 0, 1.07708e-14, 0, 1.41421, -1.07708e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84354e-20, 0, 0, 1.07708e-14, 0, 0, 0
0.235433, 0, 2.02676e-14, 0, 1.41421, -2.02676e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50452e-19, 0, 0, 2.02675e-14, 0, 0, 0
0.243319, 0, 3.77672e-14, 0, 1.41421, -3.77672e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85941e-19, 0, 0, 3.77669e-14, 0, 0, 0
0.251206, 0, 6.96996e-14, 0, 1.41421, -6.96996e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3854e-19, 0, 0, 6.96991e-14, 0, 0, 0
0.259092, 0, 1.27406e-13, 0, 1.41421, -1.27406e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00528e-18, 0, 0, 1.27405e-13, 0, 0, 0
0.266978, 0, 2.30689e-13, 0, 1.41421, -2.30689e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86016e-18, 0, 0, 2.30688e-13, 0, 0, 0
0.274865, 0, 4.13793e-13, 0, 1.41421, -4.13793e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41263e-18, 0, 0, 4.13789e-13, 0, 0, 0
0.282751, 0, 7.35337e-13, 0, 1.41421, -7.35337e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20842e-18, 0, 0, 7.35331e-13, 0, 0, 0
0.290638, 0, 1.2947e-12, 0, 1.41421, -1.2947e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12026e-17, 0, 0, 1.29469e-12, 0, 0, 0
0.298524, 0, 2.25871e-12, 0, 1.41421, -2.25871e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00541e-17, 0, 0, 2.25869e-12, 0, 0, 0
0.30641, 0, 3.90467e-12, 0, 1.41421, -3.90467e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5624e-17, 0, 0, 3.90463e-12, 0, 0, 0
0.314297, 0, 6.68917e-12, 0, 1.41421, -6.68917e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28175e-17, 0, 0, 6.68911e-12, 0, 0, 0
0.322183, 0, 1.13566e-11, 0, 1.41421, -1.13566e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0999e-16, 0, 0, 1.13565e-11, 0, 0, 0
0.33007, 0, 1.91088e-11, 7.84727e-44, 1.41421, -1.91088e-11, 0, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 7.84727e-44, 1.91306e-16, 7.84727e-44, 7.84727e-44, 1.91086e-11, 7.84727e-44, 7.84727e-44, 7.84727e-44
0.337956, 0, 3.18681e-11, 1.44334e-42, 1.41421, -3.18681e-11, 0, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 3.30664e-16, 1.44334e-42, 1.44334e-42, 3.18678e-11, 1.44334e-42, 1.44334e-42, 1.44334e-42
0.345842, 0, 5.2679e-11, 2.17692e-41, 1.41421, -5.2679e-11, 0, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 2.17692e-41, 5.68237e-16, 2.17692e-41, 2.17692e-41, 5.26784e-11, 2.17692e-41, 2.17692e-41, 2.17692e-41
0.353729, 0, 8.63181e-11, 2.88623e-40, 1.41421, -8.63181e-11, 0, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 2.88623e-40, 9.71366e-16, 2.88623e-40, 2.88623e-40, 8.63172e-11, 2.88623e-40, 2.88623e-40, 2.88623e-40
0.361615, 0, 1.40207e-10, 3.42358e-39, 1.41421, -1.40207e-10, 0, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 3.42358e-39, 1.65266e-15, 3.42358e-39, 3.42358e-39, 1.40205e-10, 3.42358e-39, 3.42358e-39, 3.42358e-39
0.369502, 0, 2.25771e-10, 3.66361e-38, 1.41421, -2.25771e-10, 0, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 3.66361e-38, 2.80021e-15, 3.66361e-38, 3.66361e-38, 2.25768e-10, 3.66361e-38, 3.66361e-38, 3.66361e-38
0.377388, 0, 3.60426e-10, 3.55306e-37, 1.41421, -3.60426e-10, 0, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 3.55306e-37, 4.72786e-15, 3.55306e-37, 3.55306e-37, 3.60421e-10, 3.55306e-37, 3.55306e-37, 3.55306e-37
0.385274, 0, 5.70479e-10, 3.14474e-36, 1.41421, -5.70479e-10, 0, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 3.14474e-36, 7.95919e-15, 3.14474e-36, 3.14474e-36, 5.70471e-10, 3.14474e-36, 3.14474e-36, 3.14474e-36
0.393161, 0, 8.95288e-10, 2.55095e-35, 1.41421, -8.95288e-10, 0, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 2.55095e-35, 1.33678e-14, 2.55095e-35, 2.55095e-35, 8.95275e-10, 2.55095e-35, 2.55095e-35, 2.55095e-35
0.401047, 0, 1.39319e-09, 1.90496e-34, 1.41421, -1.39319e-09, 0, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 1.90496e-34, 2.24114e-14, 1.90496e-34, 1.90496e-34, 1.39317e-09, 1.90496e-34, 1.90496e-34, 1.90496e-34
0.408934, 0, 2.14985e-09, 1.32382e-33, 1.41421, -2.14985e-09, 0, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 1.32382e-33, 3.75231e-14, 1.32382e-33, 1.32382e-33, 2.14981e-09, 1.32382e-33, 1.32382e-33, 1.32382e-33
0.41682, 0, 3.2899e-09, 7.86673e-33, 1.41421, -3.2899e-09, 0, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 7.86673e-33, 6.27631e-14, 7.86673e-33, 7.86673e-33, 3.28984e-09, 7.86673e-33, 7.86673e-33, 7.86673e-33
0.424706, 0, 4.99301e-09, 4.76308e-32, 1.41421, -4.99301e-09, 0, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 4.76308e-32, 1.04902e-13, 4.76308e-32, 4.76308e-32, 4.99291e-09, 4.76308e-32, 4.76308e-32, 4.76308e-32
0.432593, 0, 7.51582e-09, 2.57589e-31, 1.41421, -7.51582e-09, 0, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 2.57589e-31, 1.75218e-13, 2.57589e-31, 2.57589e-31, 7.51565e-09, 2.57589e-31, 2.57589e-31, 2.57589e-31
0.440479, 0, 1.12219e-08, 2.78362e-30, 1.41421, -1.12219e-08, 0, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.78362e-30, 2.9277e-13, 2.78362e-30, 2.78362e-30, 1.12216e-08, 2.78362e-30, 2.78362e-30, 2.78362e-30
0.448366, 0, 1.66204e-08, 1.33896e-29, 1.41421, -1.66204e-08, 0, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 1.33896e-29, 4.88154e-13, 1.33896e-29, 1.33896e-29, 1.66199e-08, 1.33896e-29, 1.33896e-29, 1.33896e-29
0.456252, 0, 2.442e-08, 6.20027e-29, 1.41421, -2.442e-08, 0, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 6.20027e-29, 8.12894e-13, 6.20027e-29, 6.20027e-29, 2.44192e-08, 6.20027e-29, 6.20027e-29, 6.20027e-29
0.464138, 0, 3.55973e-08, 2.75804e-28, 1.41421, -3.55973e-08, 0, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 2.75804e-28, 1.35134e-12, 2.75804e-28, 2.75804e-28, 3.55959e-08, 2.75804e-28, 2.75804e-28, 2.75804e-28
0.472025, 0, 5.14861e-08, 1.17201e-27, 1.41421, -5.14861e-08, 0, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 1.17201e-27, 2.2414e-12, 1.17201e-27, 1.17201e-27, 5.14839e-08, 1.17201e-27, 1.17201e-27, 1.17201e-27
0.479911, 0, 7.3893e-08, 4.7563e-27, 1.41421, -7.3893e-08, 0, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 4.7563e-27, 3.70721e-12, 4.7563e-27, 4.7563e-27, 7.38893e-08, 4.7563e-27, 4.7563e-27, 4.7563e-27
0.487798, 0, 1.05244e-07, 1.84467e-26, 1.41421, -1.05244e-07, 0, 1.84467e-26, 1.84467e-26, 1.84467e-26, 1.84467e-26, 1.84467e-26, 6.57615e-13, 1.84467e-26, 1.84467e-26, 1.84467e-26, 1.84467e-26, 1.84467e-26, 6.11063e-12, 1.84467e-26, 1.84467e-26, 1.05237e-07, 1.84467e-26, 1.84467e-26, 1.84467e-26
0.495684, 0, 1.48768e-07, 6.84792e-26, 1.41421, -1.48768e-07, 0, 6.84792e-26, 6.84792e-26, 6.84792e-26, 6.84792e-26, 6.84792e-26, 2.33701e-12, 6.84792e-26, 6.84792e-26, 6.84792e-26, 6.84792e-26, 6.84792e-26, 1.00317e-11, 6.84792e-26, 6.84792e-26, 1.48756e-07, 6.84792e-26, 6.84792e-26, 6.84792e-26
0.50357, 0, 2.0873e-07, 2.44902e-25, 1.41421, -2.0873e-07, 0, 2.44902e-25, 2.44902e-25, 2.44902e-25, 2.44902e-25, 2.44902e-25, 6.4764e-12, 2.44902e-25, 2.44902e-25, 2.44902e-25, 2.44902e-25, 2.44902e-25, 1.63931e-11, 2.44902e-25, 2.44902e-25, 2.08708e-07, 2.44902e-25, 2.44902e-25, 2.44902e-25
0.511457, 0, 2.92317e-07, 1.42656e-10, 1.41421, -2.92317e-07, 1.42656e-10, 1.42663e-10, 6.66236e-10, 1.56843e-10, 1.4306e-10, 1.5227e-10, 1.90271e-10, 2.68597e-10, 1.46783e-10, 8.4468e-10, 1.42914e-10, 1.44885e-10, 1.69307e-10, 1.42656e-10, 1.42658e-10, 2.90843e-07, 1.42656e-10, 1.42656e-10, 1.59764e-10
0.519343, 0, 4.07631e-07, 5.02653e-10, 1.41421, -4.07631e-07, 5.02653e-10, 5.02677e-10, 2.35236e-09, 5.52772e-10, 5.04079e-10, 5.36615e-10, 6.52415e-10, 9.47574e-10, 5.17232e-10, 2.98276e-09, 5.03561e-10, 5.10524e-10, 5.4574e-10, 5.02653e-10, 5.02657e-10, 4.02494e-07, 5.02653e-10, 5.02653e-10, 5.6309e-10
0.52723, 0, 5.67523e-07, 1.384e-09, 1.41421, -5.67523e-07, 1.384e-09, 1.38407e-09, 6.48254e-09, 1.52215e-09, 1.38793e-09, 1.47762e-09, 1.77973e-09, 2.61039e-09, 1.42419e-09, 8.2202e-09, 1.38651e-09, 1.4057e-09, 1.45324e-09, 1.384e-09, 1.38401e-09, 5.5343e-07, 1.384e-09, 1.384e-09, 1.55059e-09
0.535116, 0, 7.91808e-07, 3.48056e-09, 1.41421, -7.91808e-07, 3.48056e-09, 3.48073e-09, 1.63097e-08, 3.82818e-09, 3.49045e-09, 3.71611e-09, 4.45244e-09, 6.56644e-09, 3.58167e-09, 2.06821e-08, 3.48686e-09, 3.53515e-09, 3.59111e-09, 3.48056e-09, 3.48058e-09, 7.56435e-07, 3.48056e-09, 3.48056e-09, 3.89973e-09
0.543002, 0, 1.11319e-06, 8.33314e-09, 1.41421, -1.11319e-06, 8.33314e-09, 8.33354e-09, 3.90584e-08, 9.16567e-09, 8.35682e-09, 8.89727e-09, 1.06187e-08, 1.57237e-08, 8.5753e-09, 4.953e-08, 8.34822e-09, 8.46389e-09, 8.50845e-09, 8.33314e-09, 8.3332e-09, 1.02861e-06, 8.33314e-09, 8.33314e-09, 9.33705e-09
0.550889, 0, 1.58878e-06, 1.92683e-08, 1.41421, -1.58878e-06, 1.92683e-08, 1.92692e-08, 9.03304e-08, 2.11938e-08, 1.93231e-08, 2.0573e-08, 2.45408e-08, 3.63613e-08, 1.98284e-08, 1.14549e-07, 1.93032e-08, 1.95707e-08, 1.95444e-08, 1.92683e-08, 1.92684e-08, 1.39329e-06, 1.92683e-08, 1.92683e-08, 2.15902e-08
0.558775, 0, 2.32281e-06, 4.32697e-08, 1.41421, -2.32281e-06, 4.32697e-08, 4.32718e-08, 2.0288e-07, 4.75945e-08, 4.33927e-08, 4.62002e-08, 5.56914e-08, 8.16619e-08, 4.45277e-08, 2.57278e-07, 4.33481e-08, 4.39489e-08, 4.37013e-08, 4.32697e-08, 4.327e-08, 1.88333e-06, 4.32697e-08, 4.32697e-08, 4.84848e-08
0.566662, 0, 3.51434e-06, 9.45912e-08, 1.41421, -3.51434e-06, 9.45912e-08, 9.45958e-08, 4.43573e-07, 1.04047e-07, 9.48602e-08, 1.00999e-07, 1.28544e-07, 1.78534e-07, 9.73418e-08, 5.62511e-07, 9.47626e-08, 9.60763e-08, 9.52609e-08, 9.45912e-08, 9.45919e-08, 2.54692e-06, 9.45912e-08, 9.45912e-08, 1.05994e-07
0.574548, 0, 5.52812e-06, 2.01515e-07, 1.41421, -5.52812e-06, 2.01515e-07, 2.01524e-07, 9.45097e-07, 2.21663e-07, 2.02088e-07, 2.15167e-07, 2.83342e-07, 3.80373e-07, 2.07375e-07, 1.19852e-06, 2.0188e-07, 2.04679e-07, 2.02546e-07, 2.01515e-07, 2.01516e-07, 3.45774e-06, 2.01515e-07, 2.01515e-07, 2.2581e-07
0.582435, 0, 9.04997e-06, 4.18601e-07, 1.41421, -9.04997e-06, 4.18601e-07, 4.18622e-07, 1.96348e-06, 4.60461e-07, 4.19792e-07, 4.46966e-07, 6.04763e-07, 7.90202e-07, 4.30777e-07, 2.49e-06, 4.1936e-07, 4.25176e-07, 4.20178e-07, 4.18601e-07, 4.18604e-07, 4.73292e-06, 4.18601e-07, 4.18601e-07, 4.69078e-07
0.590321, 0, 1.53426e-05, 8.48152e-07, 1.41421, -1.53426e-05, 8.48152e-07, 8.48193e-07, 3.97886e-06, 9.32982e-07, 8.50566e-07, 9.05634e-07, 1.25664e-06, 1.6012e-06, 8.72827e-07, 5.04585e-06, 8.49689e-07, 8.61475e-07, 8.50545e-07, 8.48152e-07, 8.48158e-07, 6.5637e-06, 8.48152e-07, 8.48152e-07, 9.50444e-07
0.598207, 0, 2.66916e-05, 1.67666e-06, 1.41421, -2.66916e-05, 1.67666e-06, 1.67674e-06, 7.86663e-06, 1.84438e-06, 1.68143e-06, 1.79031e-06, 2.55171e-06, 3.16557e-06, 1.72545e-06, 9.97627e-06, 1.6797e-06, 1.703e-06, 1.68026e-06, 1.67666e-06, 1.67667e-06, 9.26776e-06, 1.67666e-06, 1.67666e-06, 1.87891e-06
0.606094, 0, 4.7132e-05, 3.23447e-06, 1.41421, -4.7132e-05, 3.23447e-06, 3.23462e-06, 1.51778e-05, 3.55808e-06, 3.24367e-06, 3.45375e-06, 5.06376e-06, 6.10727e-06, 3.3286e-06, 1.92483e-05, 3.24033e-06, 3.28529e-06, 3.23985e-06, 3.23447e-06, 3.23449e-06, 1.33741e-05, 3.23447e-06, 3.23447e-06, 3.6247e-06
0.61398, 0, 8.36438e-05, 6.09027e-06, 1.41421, -8.36438e-05, 6.09027e-06, 6.09057e-06, 2.85829e-05, 6.69973e-06, 6.10761e-06, 6.50325e-06, 9.84707e-06, 1.15006e-05, 6.26755e-06, 3.62487e-05, 6.10132e-06, 6.18599e-06, 6.09826e-06, 6.09027e-06, 6.09032e-06, 1.97586e-05, 6.09027e-06, 6.09027e-06, 6.82519e-06
0.621866, 0, 0.000147976, 1.11951e-05, 1.41421, -0.000147976, 1.11951e-05, 1.11957e-05, 5.2549e-05, 1.23157e-05, 1.1227e-05, 1.19544e-05, 1.8773e-05, 2.11422e-05, 1.15211e-05, 6.66429e-05, 1.12154e-05, 1.13711e-05, 1.12069e-05, 1.11951e-05, 1.11952e-05, 2.98522e-05, 1.11951e-05, 1.11951e-05, 1.25463e-05
0.629753, 0, 0.000259416, 2.00943e-05, 1.41421, -0.000259416, 2.00943e-05, 2.00953e-05, 9.43353e-05, 2.21059e-05, 2.01515e-05, 2.14574e-05, 3.51037e-05, 3.7952e-05, 2.06794e-05, 0.000119638, 2.01307e-05, 2.04102e-05, 2.01115e-05, 2.00943e-05, 2.00944e-05, 4.59511e-05, 2.00943e-05, 2.00943e-05, 2.252e-05
0.637639, 0, 0.000448788, 3.52248e-05, 1.41421, -0.000448788, 3.52248e-05, 3.52265e-05, 0.000165394, 3.87519e-05, 3.53251e-05, 3.76148e-05, 6.44074e-05, 6.65352e-05, 3.62507e-05, 0.000209757, 3.52887e-05, 3.57787e-05, 3.52499e-05, 3.52248e-05, 3.52251e-05, 7.16519e-05, 3.52248e-05, 3.52248e-05, 3.94779e-05
0.645526, 0, 0.000764075, 6.03179e-05, 1.41421, -0.000764075, 6.03179e-05, 6.03209e-05, 0.000283261, 6.63588e-05, 6.04898e-05, 6.44113e-05, 0.000115995, 0.000113944, 6.20751e-05, 0.000359244, 6.04274e-05, 6.12667e-05, 6.03542e-05, 6.03179e-05, 6.03184e-05, 0.000112457, 6.03179e-05, 6.03179e-05, 6.76023e-05
0.653412, 0, 0.00127803, 0.000100917, 1.41421, -0.00127803, 0.000100917, 0.000100922, 0.000474, 0.000111026, 0.000101205, 0.000107767, 0.000205117, 0.000190657, 0.000103858, 0.000601152, 0.0001011, 0.000102505, 0.000100969, 0.000100917, 0.000100918, 0.000176566, 0.000100917, 0.000100917, 0.000113107
0.661299, 0, 0.00209798, 0.000165003, 1.41421, -0.00209798, 0.000165003, 0.000165012, 0.000775141, 0.000181536, 0.000165474, 0.000176206, 0.000356224, 0.000311764, 0.000169812, 0.000983085, 0.000165303, 0.0001676, 0.000165078, 0.000165003, 0.000165005, 0.000275849, 0.000165003, 0.000165003, 0.000184939
