   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_344.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.48711, 4142, 4158.97, 50.6631, 64.3739, -16.9697, 0, 50.6631, 4137.3, 72.3358, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631, 50.6631
6.495, 3906, 3677.09, 50.6353, 62.514, 228.914, 0, 50.6353, 3655.37, 72.3564, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353, 50.6353
6.50288, 3304, 3217.48, 50.6032, 57.4978, 86.5178, 0, 50.6032, 3195.95, 72.1332, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032, 50.6032
6.51076, 3010, 2786.59, 50.5672, 54.8817, 223.411, 0, 50.5672, 2765.48, 71.6735, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672, 50.5672
6.51864, 2544, 2389.21, 50.5278, 50.4579, 154.795, 0, 50.5278, 2368.74, 70.9923, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278, 50.5278
6.52653, 2066, 2028.33, 50.4857, 45.4753, 37.6689, 0, 50.4857, 2008.71, 70.111, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857, 50.4857
6.53441, 1708, 1705.5, 50.4415, 41.3521, 2.50452, 0, 50.4415, 1686.88, 69.0569, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415, 50.4415
6.54229, 1468, 1420.79, 50.3959, 38.3406, 47.213, 0, 50.396, 1403.32, 67.8613, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959, 50.3959
6.55017, 1230, 1173.15, 50.3497, 35.0999, 56.8453, 0, 50.3497, 1156.95, 66.5582, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497, 50.3497
6.55805, 952, 960.686, 50.3036, 30.8869, -8.68622, 0, 50.3036, 945.807, 65.1829, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036, 50.3036
6.56593, 768, 780.759, 50.2581, 27.7489, -12.7593, 0, 50.2582, 767.248, 63.7696, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581, 50.2581
6.57382, 654, 630.338, 50.214, 25.6125, 23.6624, 0, 50.214, 618.2, 62.3512, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214, 50.214
6.5817, 484, 506.15, 50.1717, 22.0454, -22.1501, 0, 50.1717, 495.365, 60.9571, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717, 50.1717
6.58958, 436, 404.892, 50.1318, 20.9284, 31.1081, 0, 50.1318, 395.411, 59.6131, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318, 50.1318
6.59746, 292, 323.319, 50.0944, 17.1464, -31.3189, 0, 50.0944, 315.073, 58.3402, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944, 50.0944
6.60534, 258, 258.379, 50.06, 16.1245, -0.37915, 0, 50.06, 251.285, 57.1546, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06, 50.06
6.61323, 242, 207.287, 50.0285, 15.6205, 34.7131, 0, 50.0286, 201.248, 56.0677, 50.0285, 50.0285, 50.0285, 50.0285, 50.0285, 50.0285, 50.0285, 50.0285, 50.0285, 50.0285, 50.0286, 50.0285, 50.0285, 50.0285, 50.0285
6.62111, 188, 167.553, 50.0002, 13.784, 20.4473, 0, 50.0002, 162.467, 55.0863, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002, 50.0002
6.62899, 132, 136.998, 49.975, 11.5758, -4.99809, 0, 49.975, 132.76, 54.213, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975, 49.975
6.63687, 100, 113.762, 49.9526, 10.0995, -13.7625, 0, 49.9526, 110.268, 53.4466, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526, 49.9526
6.64475, 96, 96.288, 49.933, 9.8995, -0.288025, 0, 49.933, 93.4378, 52.7832, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933, 49.933
6.65264, 68, 83.2871, 49.9159, 8.3666, -15.2871, 0, 49.9159, 80.9865, 52.2165, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159, 49.9159
6.66052, 88, 73.7164, 49.9011, 9.48683, 14.2836, 0, 49.9011, 71.879, 51.7385, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011, 49.9011
6.6684, 64, 66.7455, 49.8882, 8.12404, -2.74545, 0, 49.8882, 65.2933, 51.3404, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882, 49.8882
6.67628, 36, 61.7199, 49.877, 6.16441, -25.7199, 0, 49.877, 60.5841, 51.0127, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877, 49.877
6.68416, 66, 58.1337, 49.8672, 8.24621, 7.86633, 0, 49.8672, 57.2547, 50.7461, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672, 49.8672
6.69205, 30, 55.6006, 49.8584, 5.65685, -25.6006, 0, 49.8584, 54.9274, 50.5316, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584, 49.8584
6.69993, 38, 53.8305, 49.8504, 6.32456, -15.8305, 0, 49.8504, 53.3202, 50.3607, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504, 49.8504
6.70781, 30, 52.6076, 49.843, 5.65685, -22.6076, 0, 49.843, 52.2249, 50.2257, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843, 49.843
6.71569, 24, 51.7749, 49.8359, 5.09902, -27.7749, 0, 49.8359, 51.4908, 50.12, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359, 49.8359
6.72358, 38, 51.2201, 49.8289, 6.32456, -13.2201, 0, 49.8289, 51.0113, 50.0377, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289, 49.8289
6.73146, 30, 50.8646, 49.8219, 5.65685, -20.8646, 0, 49.8219, 50.7128, 49.9737, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219, 49.8219
6.73934, 24, 50.6566, 49.8146, 5.09902, -26.6566, 0, 49.8146, 50.5473, 49.9239, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146, 49.8146
6.74722, 36, 50.5643, 49.807, 6.16441, -14.5643, 0, 49.8071, 50.4864, 49.8849, 49.807, 49.807, 49.807, 49.807, 49.807, 49.807, 49.807, 49.807, 49.807, 49.807, 49.8071, 49.807, 49.807, 49.807, 49.807
6.7551, 30, 50.573, 49.799, 5.65685, -20.573, 0, 49.7991, 50.518, 49.8539, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799, 49.799
6.76298, 44, 50.6822, 49.7905, 6.78233, -6.68219, 0, 49.7905, 50.6439, 49.8289, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905, 49.7905
6.77087, 54, 50.9055, 49.7814, 7.48331, 3.0945, 0, 49.7815, 50.879, 49.8079, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814, 49.7814
6.77875, 46, 51.2705, 49.7717, 6.9282, -5.27054, 0, 49.7717, 51.2524, 49.7898, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717, 49.7717
6.78663, 46, 51.8208, 49.7612, 6.9282, -5.82079, 0, 49.7612, 51.8085, 49.7735, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612, 49.7612
6.79451, 52, 52.6182, 49.7501, 7.34847, -0.618172, 0, 49.7501, 52.6099, 49.7583, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501, 49.7501
6.80239, 60, 53.7462, 49.7381, 7.87401, 6.25379, 0, 49.7381, 53.7407, 49.7436, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381, 49.7381
6.81028, 50, 55.3143, 49.7253, 7.2111, -5.31425, 0, 49.7253, 55.3107, 49.7289, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253, 49.7253
6.81816, 68, 57.4618, 49.7116, 8.3666, 10.5382, 0, 49.7116, 57.4594, 49.7139, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116, 49.7116
6.82604, 64, 60.3638, 49.6968, 8.12404, 3.6362, 0, 49.6968, 60.3623, 49.6983, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968, 49.6968
6.83392, 60, 64.2344, 49.6809, 7.87401, -4.23444, 0, 49.681, 64.2335, 49.6819, 49.6809, 49.6809, 49.6809, 49.6809, 49.6809, 49.6809, 49.6809, 49.6809, 49.6809, 49.6809, 49.681, 49.6809, 49.6809, 49.6809, 49.6809
6.8418, 86, 69.3319, 49.6637, 9.38083, 16.6681, 0, 49.6637, 69.3313, 49.6643, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637, 49.6637
6.84969, 98, 75.9609, 49.6449, 10, 22.0391, 0, 49.6449, 75.9605, 49.6453, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449, 49.6449
6.85757, 88, 84.4741, 49.6242, 9.48683, 3.52591, 0, 49.6242, 84.4738, 49.6244, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242, 49.6242
6.86545, 112, 95.2681, 49.601, 10.6771, 16.7319, 0, 49.601, 95.2679, 49.6012, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601, 49.601
6.87333, 106, 108.782, 49.5748, 10.3923, -2.78166, 0, 49.5749, 108.782, 49.5749, 49.5748, 49.5748, 49.5748, 49.5748, 49.5748, 49.5748, 49.5748, 49.5748, 49.5748, 49.5748, 49.5749, 49.5748, 49.5748, 49.5749, 49.5748
6.88122, 112, 125.486, 49.5449, 10.6771, -13.4858, 0, 49.5449, 125.486, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449, 49.5449
6.8891, 154, 145.866, 49.51, 12.49, 8.1344, 0, 49.51, 145.866, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51, 49.51
6.89698, 172, 170.409, 49.4689, 13.1909, 1.59146, 0, 49.4689, 170.409, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689, 49.4689
6.90486, 212, 199.578, 49.4198, 14.6287, 12.4221, 0, 49.4198, 199.578, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198, 49.4198
6.91274, 262, 233.781, 49.3607, 16.2481, 28.2194, 0, 49.3608, 233.781, 49.3608, 49.3607, 49.3607, 49.3607, 49.3607, 49.3607, 49.3607, 49.3607, 49.3607, 49.3607, 49.3607, 49.3608, 49.3607, 49.3607, 49.3608, 49.3607
6.92063, 250, 273.337, 49.2891, 15.8745, -23.3371, 0, 49.2891, 273.337, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891, 49.2891
6.92851, 304, 318.453, 49.2019, 17.4929, -14.4529, 0, 49.2019, 318.453, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019, 49.2019
6.93639, 336, 369.181, 49.0953, 18.3848, -33.1806, 0, 49.0954, 369.181, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0953, 49.0954, 49.0953
6.94427, 480, 425.377, 48.9654, 21.9545, 54.6232, 0, 48.9654, 425.377, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9654, 48.9655, 48.9654
6.95215, 496, 486.692, 48.8073, 22.3159, 9.30786, 0, 48.8073, 486.692, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8073, 48.8074, 48.8073
6.96004, 586, 552.543, 48.6156, 24.2487, 33.4565, 0, 48.6157, 552.543, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6156, 48.6157, 48.6156
6.96792, 662, 622.089, 48.3846, 25.7682, 39.9109, 0, 48.3846, 622.089, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3846, 48.3847, 48.3846
6.9758, 628, 694.256, 48.108, 25.0998, -66.2557, 0, 48.108, 694.256, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.108, 48.1081, 48.108
6.98368, 748, 767.738, 47.7791, 27.3861, -19.7381, 0, 47.7791, 767.738, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7791, 47.7793, 47.7791
6.99156, 828, 841.038, 47.3913, 28.8097, -13.038, 0, 47.3913, 841.038, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3913, 47.3915, 47.3913
6.99945, 902, 913.036, 47.4825, 30.0666, -11.036, 0, 47.4825, 913.036, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4825, 47.4827, 47.4825
7.00733, 950, 980.329, 46.3876, 30.8545, -30.3292, 0, 46.3876, 980.329, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.3876, 46.388, 46.3876
7.01521, 1046, 1042.2, 45.1486, 32.3728, 3.80139, 0, 45.1486, 1042.2, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.1486, 45.149, 45.1486
7.02309, 990, 1097, 43.8536, 31.496, -106.998, 0, 43.8536, 1097, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8536, 43.8541, 43.8536
7.03097, 1062, 1143.15, 42.5056, 32.619, -81.1466, 0, 42.5056, 1143.15, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5056, 42.5062, 42.5056
7.03886, 1194, 1179.26, 41.1097, 34.5832, 14.7399, 0, 41.1097, 1179.26, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1097, 41.1104, 41.1097
7.04674, 1098, 1204.23, 39.6724, 33.1662, -106.227, 0, 39.6724, 1204.23, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6724, 39.6732, 39.6724
7.05462, 1108, 1217.26, 38.202, 33.3167, -109.257, 0, 38.202, 1217.26, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.202, 38.203, 38.202
7.0625, 1104, 1217.94, 36.7082, 33.2566, -113.935, 0, 36.7082, 1217.93, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7082, 36.7093, 36.7082
7.07038, 1122, 1206.23, 35.2018, 33.5261, -84.2274, 0, 35.2018, 1206.23, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.2018, 35.203, 35.2018
7.07827, 1066, 1182.49, 33.6949, 32.6803, -116.492, 0, 33.6949, 1182.49, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6949, 33.6963, 33.6949
7.08615, 1124, 1147.45, 32.2001, 33.5559, -23.4541, 0, 32.2001, 1147.45, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2001, 32.2016, 32.2001
7.09403, 988, 1102.17, 30.7299, 31.4643, -114.169, 0, 30.7299, 1102.17, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7299, 30.7315, 30.7299
7.10191, 844, 1047.96, 29.2967, 29.0861, -203.965, 0, 29.2967, 1047.96, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2967, 29.2984, 29.2967
7.10979, 946, 986.39, 27.9123, 30.7896, -40.3897, 0, 27.9124, 986.388, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9123, 27.9124, 27.9123, 27.9123, 27.9142, 27.9123
7.11768, 834, 919.115, 26.5874, 28.9137, -85.1147, 0, 26.5874, 919.113, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5874, 26.5894, 26.5874
7.12556, 794, 847.883, 25.3313, 28.2135, -53.8825, 0, 25.3313, 847.88, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3313, 25.3334, 25.3313
7.13344, 694, 774.424, 24.1513, 26.3818, -80.4235, 0, 24.1513, 774.421, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1513, 24.1535, 24.1513
7.14132, 638, 700.377, 23.0522, 25.2982, -62.377, 0, 23.0522, 700.375, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0522, 23.0544, 23.0522
7.1492, 566, 627.249, 22.037, 23.8328, -61.2487, 0, 22.037, 627.246, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.037, 22.0393, 22.037
7.15709, 512, 556.357, 21.1069, 22.6716, -44.357, 0, 21.1069, 556.355, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1069, 21.1091, 21.1069
7.16497, 458, 488.817, 20.2612, 21.4476, -30.8175, 0, 20.2612, 488.815, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2612, 20.2635, 20.2612
7.17285, 384, 425.5, 19.4968, 19.6469, -41.5, 0, 19.4968, 425.498, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.4968, 19.499, 19.4968
7.18073, 372, 367.039, 18.8091, 19.3391, 4.96127, 0, 18.8091, 367.037, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8091, 18.8113, 18.8091
7.18861, 306, 313.85, 18.1924, 17.5499, -7.85025, 0, 18.1925, 313.848, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1924, 18.1945, 18.1924
7.1965, 224, 266.129, 17.6405, 15.0333, -42.1291, 0, 17.6405, 266.127, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6405, 17.6425, 17.6405
7.20438, 196, 223.888, 17.1466, 14.0712, -27.8882, 0, 17.1466, 223.886, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1466, 17.1485, 17.1466
7.21226, 162, 186.979, 16.703, 12.8062, -24.9789, 0, 16.7031, 186.977, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.703, 16.7048, 16.703
7.22014, 126, 155.142, 16.3024, 11.3137, -29.1422, 0, 16.3024, 155.141, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.3024, 16.304, 16.3024
7.22802, 126, 128.012, 15.9367, 11.3137, -2.01215, 0, 15.9367, 128.011, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9367, 15.9381, 15.9367
7.23591, 86, 105.166, 15.5987, 9.38083, -19.1657, 0, 15.5987, 105.164, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.5987, 15.6, 15.5987
7.24379, 100, 86.1504, 15.2825, 10.0995, 13.8496, 0, 15.2825, 86.1492, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2825, 15.2837, 15.2825
7.25167, 62, 70.4979, 14.9818, 8, -8.49793, 0, 14.9818, 70.4969, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9818, 14.9828, 14.9818
7.25955, 64, 57.7509, 14.6913, 8.12404, 6.24915, 0, 14.6913, 57.7499, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6913, 14.6922, 14.6913
