   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_242.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.038168, 484, 0, 0, 22.0454, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0302761, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0223842, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0144922, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00660027, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00129167, 0, 6.74042e-27, 0, 1.41421, -6.74042e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34199e-29, 0, 0, 7.58123e-32, 0, 0, 6.68693e-27, 0, 0, 0
0.00918361, 0, 2.87323e-26, 0, 1.41421, -2.87323e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27712e-28, 0, 0, 3.23452e-31, 0, 0, 2.85043e-26, 0, 0, 0
0.0170755, 0, 1.11466e-25, 0, 1.41421, -1.11466e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83403e-28, 0, 0, 1.25762e-30, 0, 0, 1.10582e-25, 0, 0, 0
0.0249675, 0, 4.02864e-25, 0, 1.41421, -4.02864e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19282e-27, 0, 0, 4.56075e-30, 0, 0, 3.99667e-25, 0, 0, 0
0.0328594, 0, 1.37628e-24, 0, 1.41421, -1.37628e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09074e-26, 0, 0, 1.56469e-29, 0, 0, 1.36536e-24, 0, 0, 0
0.0407514, 0, 4.48729e-24, 0, 1.41421, -4.48729e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55631e-26, 0, 0, 5.12652e-29, 0, 0, 4.45168e-24, 0, 0, 0
0.0486433, 0, 1.40585e-23, 0, 1.41421, -1.40585e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11418e-25, 0, 0, 1.61473e-28, 0, 0, 1.39469e-23, 0, 0, 0
0.0565353, 0, 4.25344e-23, 0, 1.41421, -4.25344e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37097e-25, 0, 0, 4.91347e-28, 0, 0, 4.21968e-23, 0, 0, 0
0.0644272, 0, 1.2475e-22, 0, 1.41421, -1.2475e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.88682e-25, 0, 0, 1.44984e-27, 0, 0, 1.2376e-22, 0, 0, 0
0.0723191, 0, 3.55745e-22, 0, 1.41421, -3.55745e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81938e-24, 0, 0, 4.16084e-27, 0, 0, 3.52921e-22, 0, 0, 0
0.0802111, 0, 9.8872e-22, 0, 1.41421, -9.8872e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8359e-24, 0, 0, 1.16414e-26, 0, 0, 9.80873e-22, 0, 0, 0
0.088103, 0, 2.6835e-21, 0, 1.41421, -2.6835e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12676e-23, 0, 0, 3.18159e-26, 0, 0, 2.66221e-21, 0, 0, 0
0.095995, 0, 7.12423e-21, 0, 1.41421, -7.12423e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64616e-23, 0, 0, 8.50768e-26, 0, 0, 7.06768e-21, 0, 0, 0
0.103887, 0, 1.8526e-20, 0, 1.41421, -1.8526e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46824e-22, 0, 0, 2.229e-25, 0, 0, 1.8379e-20, 0, 0, 0
0.111779, 0, 4.72443e-20, 0, 1.41421, -4.72443e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74425e-22, 0, 0, 5.72869e-25, 0, 0, 4.68693e-20, 0, 0, 0
0.119671, 0, 1.18273e-19, 0, 1.41421, -1.18273e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3735e-22, 0, 0, 1.44576e-24, 0, 0, 1.17334e-19, 0, 0, 0
0.127563, 0, 2.90922e-19, 0, 1.41421, -2.90922e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30564e-21, 0, 0, 3.58607e-24, 0, 0, 2.88613e-19, 0, 0, 0
0.135455, 0, 7.03654e-19, 0, 1.41421, -7.03654e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57666e-21, 0, 0, 8.74912e-24, 0, 0, 6.98068e-19, 0, 0, 0
0.143347, 0, 1.67468e-18, 0, 1.41421, -1.67468e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32723e-20, 0, 0, 2.10105e-23, 0, 0, 1.66139e-18, 0, 0, 0
0.151239, 0, 3.92425e-18, 0, 1.41421, -3.92425e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11008e-20, 0, 0, 4.96936e-23, 0, 0, 3.8931e-18, 0, 0, 0
0.15913, 0, 9.05877e-18, 0, 1.41421, -9.05877e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17933e-20, 0, 0, 1.15823e-22, 0, 0, 8.98686e-18, 0, 0, 0
0.167022, 0, 2.061e-17, 0, 1.41421, -2.061e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6334e-19, 0, 0, 2.66157e-22, 0, 0, 2.04464e-17, 0, 0, 0
0.174914, 0, 4.62348e-17, 0, 1.41421, -4.62348e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66424e-19, 0, 0, 6.03278e-22, 0, 0, 4.58678e-17, 0, 0, 0
0.182806, 0, 1.02311e-16, 0, 1.41421, -1.02311e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.10842e-19, 0, 0, 1.34939e-21, 0, 0, 1.01499e-16, 0, 0, 0
0.190698, 0, 2.23396e-16, 0, 1.41421, -2.23396e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77048e-18, 0, 0, 2.97937e-21, 0, 0, 2.21623e-16, 0, 0, 0
0.19859, 0, 4.81474e-16, 0, 1.41421, -4.81474e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81581e-18, 0, 0, 6.49577e-21, 0, 0, 4.77651e-16, 0, 0, 0
0.206482, 0, 1.02455e-15, 0, 1.41421, -1.02455e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11986e-18, 0, 0, 1.3989e-20, 0, 0, 1.01642e-15, 0, 0, 0
0.214374, 0, 2.17203e-15, 0, 1.41421, -2.17203e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72139e-17, 0, 0, 3.00908e-20, 0, 0, 2.15479e-15, 0, 0, 0
0.222266, 0, 4.50385e-15, 0, 1.41421, -4.50385e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56942e-17, 0, 0, 6.31946e-20, 0, 0, 4.4681e-15, 0, 0, 0
0.230158, 0, 9.22874e-15, 0, 1.41421, -9.22874e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.314e-17, 0, 0, 1.31212e-19, 0, 0, 9.15547e-15, 0, 0, 0
