   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_234.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0559239, 0, 7.09886e-22, 0, 1.41421, -7.09886e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01184e-24, 0, 0, 0, 2.16986e-25, 0, 7.06657e-22, 0, 0, 0
0.0638069, 0, 1.84403e-21, 0, 1.41421, -1.84403e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82362e-24, 0, 0, 0, 5.76001e-25, 0, 1.83563e-21, 0, 0, 0
0.0716899, 0, 4.68822e-21, 0, 1.41421, -4.68822e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98905e-23, 0, 0, 0, 1.49452e-24, 0, 4.66683e-21, 0, 0, 0
0.0795728, 0, 1.1683e-20, 0, 1.41421, -1.1683e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95665e-23, 0, 0, 0, 3.79689e-24, 0, 1.16296e-20, 0, 0, 0
0.0874558, 0, 2.85728e-20, 0, 1.41421, -2.85728e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21223e-22, 0, 0, 0, 9.45903e-24, 0, 2.84421e-20, 0, 0, 0
0.0953388, 0, 6.86551e-20, 0, 1.41421, -6.86551e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91275e-22, 0, 0, 0, 2.31365e-23, 0, 6.83407e-20, 0, 0, 0
0.103222, 0, 1.62228e-19, 0, 1.41421, -1.62228e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.88261e-22, 0, 0, 0, 5.56233e-23, 0, 1.61484e-19, 0, 0, 0
0.111105, 0, 3.77277e-19, 0, 1.41421, -3.77277e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60061e-21, 0, 0, 0, 1.31561e-22, 0, 3.75545e-19, 0, 0, 0
0.118988, 0, 8.64164e-19, 0, 1.41421, -8.64164e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66622e-21, 0, 0, 0, 3.06385e-22, 0, 8.60191e-19, 0, 0, 0
0.126871, 0, 1.95077e-18, 0, 1.41421, -1.95077e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2761e-21, 0, 0, 0, 7.03059e-22, 0, 1.94179e-18, 0, 0, 0
0.134754, 0, 4.34247e-18, 0, 1.41421, -4.34247e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84227e-20, 0, 0, 0, 1.59068e-21, 0, 4.32245e-18, 0, 0, 0
0.142637, 0, 9.53684e-18, 0, 1.41421, -9.53684e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04594e-20, 0, 0, 0, 3.55044e-21, 0, 9.49283e-18, 0, 0, 0
0.15052, 0, 2.0673e-17, 0, 1.41421, -2.0673e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77034e-20, 0, 0, 0, 7.82198e-21, 0, 2.05775e-17, 0, 0, 0
0.158403, 0, 4.42495e-17, 0, 1.41421, -4.42495e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87723e-19, 0, 0, 0, 1.7017e-20, 0, 4.40448e-17, 0, 0, 0
0.166286, 0, 9.35562e-17, 0, 1.41421, -9.35562e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96898e-19, 0, 0, 0, 3.65729e-20, 0, 9.31227e-17, 0, 0, 0
0.174169, 0, 1.95449e-16, 0, 1.41421, -1.95449e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29159e-19, 0, 0, 0, 7.76797e-20, 0, 1.94542e-16, 0, 0, 0
0.182052, 0, 4.03566e-16, 0, 1.41421, -4.03566e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71204e-18, 0, 0, 0, 1.63106e-19, 0, 4.0169e-16, 0, 0, 0
0.189935, 0, 8.23812e-16, 0, 1.41421, -8.23812e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49482e-18, 0, 0, 0, 3.38678e-19, 0, 8.19978e-16, 0, 0, 0
0.197818, 0, 1.66293e-15, 0, 1.41421, -1.66293e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05452e-18, 0, 0, 0, 6.95625e-19, 0, 1.65518e-15, 0, 0, 0
0.205701, 0, 3.32004e-15, 0, 1.41421, -3.32004e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40842e-17, 0, 0, 0, 1.41368e-18, 0, 3.30454e-15, 0, 0, 0
0.213584, 0, 6.55717e-15, 0, 1.41421, -6.55717e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78164e-17, 0, 0, 0, 2.84325e-18, 0, 6.52651e-15, 0, 0, 0
0.221466, 0, 1.28136e-14, 0, 1.41421, -1.28136e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43563e-17, 0, 0, 0, 5.6607e-18, 0, 1.27536e-14, 0, 0, 0
0.229349, 0, 2.47783e-14, 0, 1.41421, -2.47783e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0511e-16, 0, 0, 0, 1.11585e-17, 0, 2.4662e-14, 0, 0, 0
0.237232, 0, 4.74223e-14, 0, 1.41421, -4.74223e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01165e-16, 0, 0, 0, 2.17825e-17, 0, 4.71994e-14, 0, 0, 0
0.245115, 0, 8.98378e-14, 0, 1.41421, -8.98378e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81085e-16, 0, 0, 0, 4.21172e-17, 0, 8.94146e-14, 0, 0, 0
0.252998, 0, 1.68483e-13, 0, 1.41421, -1.68483e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14684e-16, 0, 0, 0, 8.06757e-17, 0, 1.67688e-13, 0, 0, 0
0.260881, 0, 3.12839e-13, 0, 1.41421, -3.12839e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32701e-15, 0, 0, 0, 1.5312e-16, 0, 3.11359e-13, 0, 0, 0
0.268764, 0, 5.75171e-13, 0, 1.41421, -5.75171e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43974e-15, 0, 0, 0, 2.88007e-16, 0, 5.72443e-13, 0, 0, 0
0.276647, 0, 1.04719e-12, 0, 1.41421, -1.04719e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4419e-15, 0, 0, 0, 5.36941e-16, 0, 1.04221e-12, 0, 0, 0
0.28453, 0, 1.8882e-12, 0, 1.41421, -1.8882e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00917e-15, 0, 0, 0, 9.92443e-16, 0, 1.8792e-12, 0, 0, 0
0.292413, 0, 3.37568e-12, 0, 1.41421, -3.37568e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43187e-14, 0, 0, 0, 1.82341e-15, 0, 3.35954e-12, 0, 0, 0
0.300296, 0, 5.97034e-12, 0, 1.41421, -5.97034e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53248e-14, 0, 0, 0, 3.31363e-15, 0, 5.9417e-12, 0, 0, 0
0.308179, 0, 1.04602e-11, 0, 1.41421, -1.04602e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43706e-14, 0, 0, 0, 5.97358e-15, 0, 1.04099e-11, 0, 0, 0
0.316062, 0, 1.81557e-11, 0, 1.41421, -1.81557e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70167e-14, 0, 0, 0, 1.0685e-14, 0, 1.8068e-11, 0, 0, 0
0.323945, 0, 3.1221e-11, 0, 1.41421, -3.1221e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32447e-13, 0, 0, 0, 1.89682e-14, 0, 3.10696e-11, 0, 0, 0
0.331828, 0, 5.31944e-11, 1.45735e-43, 1.41421, -5.31944e-11, 0, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 2.25683e-13, 1.45735e-43, 1.45735e-43, 1.45735e-43, 3.3428e-14, 1.45735e-43, 5.29353e-11, 1.45735e-43, 1.45735e-43, 1.45735e-43
0.339711, 0, 8.98044e-11, 2.60361e-42, 1.41421, -8.98044e-11, 0, 2.60361e-42, 2.60361e-42, 2.60361e-42, 2.60361e-42, 2.60361e-42, 2.60361e-42, 2.60361e-42, 2.60361e-42, 2.60361e-42, 3.8105e-13, 2.60361e-42, 2.60361e-42, 2.60361e-42, 5.85004e-14, 2.60361e-42, 8.93649e-11, 2.60361e-42, 2.60361e-42, 2.60361e-42
0.347594, 0, 1.50233e-10, 3.82835e-41, 1.41421, -1.50233e-10, 0, 3.82835e-41, 3.82835e-41, 3.82835e-41, 3.82835e-41, 3.82835e-41, 3.82835e-41, 3.82835e-41, 3.82835e-41, 3.82835e-41, 6.37561e-13, 3.82835e-41, 3.82835e-41, 3.82835e-41, 1.01699e-13, 3.82835e-41, 1.49494e-10, 3.82835e-41, 3.82835e-41, 3.82835e-41
0.355477, 0, 2.49055e-10, 4.98254e-40, 1.41421, -2.49055e-10, 0, 4.98254e-40, 4.98254e-40, 4.98254e-40, 4.98254e-40, 4.98254e-40, 4.98254e-40, 4.98254e-40, 4.98254e-40, 4.98254e-40, 1.05718e-12, 4.98254e-40, 4.98254e-40, 4.98254e-40, 1.75693e-13, 4.98254e-40, 2.47822e-10, 4.98254e-40, 4.98254e-40, 4.98254e-40
0.36336, 0, 4.09177e-10, 5.79331e-39, 1.41421, -4.09177e-10, 0, 5.79331e-39, 5.79331e-39, 5.79331e-39, 5.79331e-39, 5.79331e-39, 5.79331e-39, 5.79331e-39, 5.79331e-39, 5.79331e-39, 1.73736e-12, 5.79331e-39, 5.79331e-39, 5.79331e-39, 3.01754e-13, 5.79331e-39, 4.07138e-10, 5.79331e-39, 5.79331e-39, 5.79331e-39
0.371243, 0, 6.66252e-10, 6.08295e-38, 1.41421, -6.66252e-10, 0, 6.08295e-38, 6.08295e-38, 6.08295e-38, 6.08295e-38, 6.08295e-38, 6.08295e-38, 6.08295e-38, 6.08295e-38, 6.08295e-38, 2.82996e-12, 6.08295e-38, 6.08295e-38, 6.08295e-38, 5.15491e-13, 6.08295e-38, 6.62907e-10, 6.08295e-38, 6.08295e-38, 6.08295e-38
0.379126, 0, 1.07523e-09, 5.79715e-37, 1.41421, -1.07523e-09, 0, 5.79715e-37, 5.79715e-37, 5.79715e-37, 5.79715e-37, 5.79715e-37, 5.79715e-37, 5.79715e-37, 5.79715e-37, 5.79715e-37, 4.56935e-12, 5.79715e-37, 5.79715e-37, 5.79715e-37, 8.76363e-13, 5.79715e-37, 1.06979e-09, 5.79715e-37, 5.79715e-37, 5.79715e-37
0.387009, 0, 1.72e-09, 5.05006e-36, 1.41421, -1.72e-09, 0, 5.05006e-36, 5.05006e-36, 5.05006e-36, 5.05006e-36, 5.05006e-36, 5.05006e-36, 5.05006e-36, 5.05006e-36, 5.05006e-36, 7.31384e-12, 5.05006e-36, 5.05006e-36, 5.05006e-36, 1.48348e-12, 5.05006e-36, 1.7112e-09, 5.05006e-36, 5.05006e-36, 5.05006e-36
0.394892, 0, 2.72734e-09, 4.03616e-35, 1.41421, -2.72734e-09, 0, 4.03616e-35, 4.03616e-35, 4.03616e-35, 4.03616e-35, 4.03616e-35, 4.03616e-35, 4.03616e-35, 4.03616e-35, 4.03616e-35, 1.16063e-11, 4.03616e-35, 4.03616e-35, 4.03616e-35, 2.50194e-12, 4.03616e-35, 2.71324e-09, 4.03616e-35, 4.03616e-35, 4.03616e-35
0.402775, 0, 4.28713e-09, 2.97283e-34, 1.41421, -4.28713e-09, 0, 2.97283e-34, 2.97283e-34, 2.97283e-34, 2.97283e-34, 2.97283e-34, 2.97283e-34, 2.97283e-34, 2.97283e-34, 2.97283e-34, 1.82615e-11, 2.97283e-34, 2.97283e-34, 2.97283e-34, 4.20657e-12, 2.97283e-34, 4.26466e-09, 2.97283e-34, 2.97283e-34, 2.97283e-34
0.410658, 0, 6.6809e-09, 2.06586e-33, 1.41421, -6.6809e-09, 0, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.06586e-33, 2.84917e-11, 2.06586e-33, 2.06586e-33, 2.06586e-33, 7.05506e-12, 2.06586e-33, 6.64536e-09, 2.06586e-33, 2.06586e-33, 2.06586e-33
0.418541, 0, 1.03223e-08, 1.17062e-32, 1.41421, -1.03223e-08, 0, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.17062e-32, 4.40846e-11, 1.17062e-32, 1.17062e-32, 1.17062e-32, 1.18099e-11, 1.17062e-32, 1.02664e-08, 1.17062e-32, 1.17062e-32, 1.17062e-32
0.426424, 0, 1.58131e-08, 6.84472e-32, 1.41421, -1.58131e-08, 0, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.84472e-32, 6.76538e-11, 6.84472e-32, 6.84472e-32, 6.84472e-32, 1.97418e-11, 6.84472e-32, 1.57257e-08, 6.84472e-32, 6.84472e-32, 6.84472e-32
0.434307, 0, 2.40211e-08, 3.56254e-31, 1.41421, -2.40211e-08, 0, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.56254e-31, 1.02989e-10, 3.56254e-31, 3.56254e-31, 3.56254e-31, 3.29694e-11, 3.56254e-31, 2.38851e-08, 3.56254e-31, 3.56254e-31, 3.56254e-31
0.44219, 0, 3.61857e-08, 1.83538e-30, 1.41421, -3.61857e-08, 0, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.83538e-30, 1.55538e-10, 1.83538e-30, 1.83538e-30, 1.83538e-30, 5.5023e-11, 1.83538e-30, 3.59751e-08, 1.83538e-30, 1.83538e-30, 1.83538e-30
0.450073, 0, 5.40608e-08, 9.08622e-30, 1.41421, -5.40608e-08, 0, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.08622e-30, 2.33074e-10, 9.08622e-30, 9.08622e-30, 9.08622e-30, 9.17807e-11, 9.08622e-30, 5.3736e-08, 9.08622e-30, 9.08622e-30, 9.08622e-30
0.457956, 0, 8.01071e-08, 4.2732e-29, 1.41421, -8.01071e-08, 0, 4.2732e-29, 4.2732e-29, 4.2732e-29, 4.2732e-29, 4.2732e-29, 4.2732e-29, 4.2732e-29, 4.2732e-29, 4.2732e-29, 3.466e-10, 4.2732e-29, 4.2732e-29, 4.2732e-29, 1.53011e-10, 4.2732e-29, 7.96075e-08, 4.2732e-29, 4.2732e-29, 4.2732e-29
0.465839, 0, 1.17744e-07, 1.95426e-28, 1.41421, -1.17744e-07, 0, 1.95426e-28, 1.95426e-28, 1.95426e-28, 1.95426e-28, 1.95426e-28, 1.95426e-28, 1.95426e-28, 1.95426e-28, 1.95426e-28, 5.11573e-10, 1.95426e-28, 1.95426e-28, 1.95426e-28, 2.549e-10, 1.95426e-28, 1.16978e-07, 1.95426e-28, 1.95426e-28, 1.95426e-28
0.473722, 0, 1.71685e-07, 8.59322e-28, 1.41421, -1.71685e-07, 0, 8.59322e-28, 8.59322e-28, 8.59322e-28, 8.59322e-28, 8.59322e-28, 8.59322e-28, 8.59322e-28, 8.59322e-28, 8.59322e-28, 7.49557e-10, 8.59322e-28, 8.59322e-28, 8.59322e-28, 4.24162e-10, 8.59322e-28, 1.70511e-07, 8.59322e-28, 8.59322e-28, 8.59322e-28
0.481605, 0, 2.48364e-07, 3.61213e-27, 1.41421, -2.48364e-07, 0, 3.61213e-27, 3.61213e-27, 3.61213e-27, 3.61213e-27, 3.61213e-27, 3.61213e-27, 3.61213e-27, 3.61213e-27, 3.61213e-27, 1.09041e-09, 3.61213e-27, 3.61213e-27, 3.61213e-27, 7.04653e-10, 3.61213e-27, 2.46569e-07, 3.61213e-27, 3.61213e-27, 3.61213e-27
0.489488, 0, 3.56499e-07, 1.45088e-26, 1.41421, -3.56499e-07, 0, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.57522e-09, 1.45088e-26, 1.45088e-26, 1.45088e-26, 1.16793e-09, 1.45088e-26, 3.53755e-07, 1.45088e-26, 1.45088e-26, 1.45088e-26
0.497371, 0, 5.07799e-07, 5.57211e-26, 1.41421, -5.07799e-07, 0, 5.57211e-26, 5.57211e-26, 5.57211e-26, 5.57211e-26, 5.57211e-26, 6.23802e-12, 5.57211e-26, 5.57211e-26, 5.57211e-26, 2.26011e-09, 5.57211e-26, 5.57211e-26, 5.57211e-26, 1.92989e-09, 5.57211e-26, 5.03603e-07, 5.57211e-26, 5.57211e-26, 5.57211e-26
0.505254, 0, 7.17857e-07, 2.0492e-25, 1.41421, -7.17857e-07, 0, 2.0492e-25, 2.0492e-25, 2.0492e-25, 2.0492e-25, 2.0492e-25, 2.20902e-11, 2.0492e-25, 2.0492e-25, 2.0492e-25, 3.22129e-09, 2.0492e-25, 2.0492e-25, 2.0492e-25, 3.17667e-09, 2.0492e-25, 7.11437e-07, 2.0492e-25, 2.0492e-25, 2.0492e-25
0.513137, 0, 1.00727e-06, 7.27792e-25, 1.41421, -1.00727e-06, 0, 7.27792e-25, 7.27792e-25, 7.27792e-25, 7.27792e-25, 7.27792e-25, 6.09366e-11, 7.27792e-25, 7.27792e-25, 7.27792e-25, 4.56149e-09, 7.27792e-25, 7.27792e-25, 7.27792e-25, 5.20443e-09, 7.27792e-25, 9.97446e-07, 7.27792e-25, 7.27792e-25, 7.27792e-25
0.52102, 0, 1.40566e-06, 2.11135e-10, 1.41421, -1.40566e-06, 2.11135e-10, 2.11158e-10, 2.11444e-10, 1.06755e-09, 2.32953e-10, 2.4896e-10, 6.60055e-10, 5.4261e-10, 2.1303e-10, 8.02596e-10, 6.62971e-09, 2.14476e-10, 2.14101e-10, 2.11135e-10, 8.69086e-09, 2.11138e-10, 1.38844e-06, 2.11135e-10, 2.11135e-10, 2.41533e-10
0.528903, 0, 1.94953e-06, 7.5215e-10, 1.41421, -1.94953e-06, 7.5215e-10, 7.52229e-10, 7.53239e-10, 3.76644e-09, 8.28941e-10, 8.8528e-10, 2.15923e-09, 1.91882e-09, 7.58819e-10, 2.83388e-09, 9.72804e-09, 7.6391e-10, 7.62588e-10, 7.5215e-10, 1.4482e-08, 7.52161e-10, 1.91881e-06, 7.5215e-10, 7.5215e-10, 8.59139e-10
0.536786, 0, 2.69027e-06, 2.07966e-09, 1.41421, -2.69027e-06, 2.07966e-09, 2.07988e-09, 2.08265e-09, 1.03484e-08, 2.29031e-09, 2.44486e-09, 5.7796e-09, 5.28006e-09, 2.09796e-09, 7.79022e-09, 1.45556e-08, 2.11192e-09, 2.1083e-09, 2.07966e-09, 2.4154e-08, 2.07969e-09, 2.63389e-06, 2.07966e-09, 2.07966e-09, 2.37315e-09
0.544669, 0, 3.70018e-06, 5.33764e-09, 1.41421, -3.70018e-06, 5.33764e-09, 5.3382e-09, 5.34525e-09, 2.64002e-08, 5.87422e-09, 6.2679e-09, 1.45012e-08, 1.34899e-08, 5.38425e-09, 1.98839e-08, 2.25753e-08, 5.41982e-09, 5.41058e-09, 5.33764e-09, 4.05574e-08, 5.33772e-09, 3.59237e-06, 5.33764e-09, 5.33764e-09, 6.08523e-09
0.552552, 0, 5.08034e-06, 1.26009e-08, 1.41421, -5.08034e-06, 1.26009e-08, 1.26022e-08, 1.26188e-08, 6.22093e-08, 1.38647e-08, 1.47919e-08, 3.50507e-08, 3.18017e-08, 1.27106e-08, 4.68616e-08, 3.62777e-08, 1.27944e-08, 1.27727e-08, 1.26009e-08, 6.83844e-08, 1.2601e-08, 4.86965e-06, 1.26009e-08, 1.26009e-08, 1.43617e-08
0.560435, 0, 6.98884e-06, 2.88626e-08, 1.41421, -6.98884e-06, 2.88626e-08, 2.88655e-08, 2.89036e-08, 1.4228e-07, 3.17519e-08, 3.38718e-08, 8.22672e-08, 7.27605e-08, 2.91135e-08, 1.07191e-07, 6.11957e-08, 2.93051e-08, 2.92553e-08, 2.88626e-08, 1.16402e-07, 2.8863e-08, 6.56687e-06, 2.88626e-08, 2.88626e-08, 3.28882e-08
0.568318, 0, 9.69941e-06, 6.43047e-08, 1.41421, -9.69941e-06, 6.43047e-08, 6.43113e-08, 6.43959e-08, 3.16571e-07, 7.07313e-08, 7.54464e-08, 2.10763e-07, 1.61944e-07, 6.48629e-08, 2.38525e-07, 1.08206e-07, 6.52889e-08, 6.51783e-08, 6.43047e-08, 2.00451e-07, 6.43056e-08, 8.81974e-06, 6.43047e-08, 6.43047e-08, 7.32586e-08
0.5762, 0, 1.36408e-05, 1.3952e-07, 1.41421, -1.36408e-05, 1.3952e-07, 1.39534e-07, 1.39717e-07, 6.8597e-07, 1.53441e-07, 1.63655e-07, 4.9638e-07, 3.51023e-07, 1.40729e-07, 5.1691e-07, 1.98792e-07, 1.41652e-07, 1.41412e-07, 1.3952e-07, 3.49319e-07, 1.39522e-07, 1.18166e-05, 1.3952e-07, 1.3952e-07, 1.58916e-07
0.584084, 0, 1.95803e-05, 2.94976e-07, 1.41421, -1.95803e-05, 2.94976e-07, 2.95006e-07, 2.95393e-07, 1.44841e-06, 3.24361e-07, 3.45919e-07, 1.11783e-06, 7.41412e-07, 2.97528e-07, 1.09157e-06, 3.74553e-07, 2.99476e-07, 2.9897e-07, 2.94976e-07, 6.15271e-07, 2.9498e-07, 1.58284e-05, 2.94976e-07, 2.94976e-07, 3.35916e-07
0.591967, 0, 2.88861e-05, 6.0793e-07, 1.41421, -2.88861e-05, 6.0793e-07, 6.07992e-07, 6.08788e-07, 2.98111e-06, 6.68388e-07, 7.12745e-07, 2.44026e-06, 1.52646e-06, 6.13181e-07, 2.2469e-06, 7.14182e-07, 6.17189e-07, 6.16148e-07, 6.0793e-07, 1.09238e-06, 6.07939e-07, 2.12592e-05, 6.0793e-07, 6.0793e-07, 6.92163e-07
0.599849, 0, 4.40123e-05, 1.2217e-06, 1.41421, -4.40123e-05, 1.2217e-06, 1.22183e-06, 1.22342e-06, 5.98248e-06, 1.34298e-06, 1.43197e-06, 5.19369e-06, 3.06435e-06, 1.23223e-06, 4.5096e-06, 1.36281e-06, 1.24028e-06, 1.23819e-06, 1.2217e-06, 1.94776e-06, 1.22172e-06, 2.87338e-05, 1.2217e-06, 1.2217e-06, 1.39068e-06
0.607732, 0, 6.93519e-05, 2.39454e-06, 1.41421, -6.93519e-05, 2.39454e-06, 2.39479e-06, 2.39791e-06, 1.17084e-05, 2.63182e-06, 2.80591e-06, 1.08174e-05, 5.99947e-06, 2.41515e-06, 8.82692e-06, 2.58097e-06, 2.43088e-06, 2.4268e-06, 2.39454e-06, 3.47312e-06, 2.39458e-06, 3.92407e-05, 2.39454e-06, 2.39454e-06, 2.72513e-06
0.615615, 0, 0.00011271, 4.57851e-06, 1.41421, -0.00011271, 4.57851e-06, 4.57898e-06, 4.58493e-06, 2.23524e-05, 5.03131e-06, 5.36352e-06, 2.21148e-05, 1.14579e-05, 4.61784e-06, 1.68535e-05, 4.82357e-06, 4.64785e-06, 4.64006e-06, 4.57851e-06, 6.16742e-06, 4.57857e-06, 5.43658e-05, 4.57851e-06, 4.57851e-06, 5.20937e-06
0.623498, 0, 0.000187702, 8.54201e-06, 1.41421, -0.000187702, 8.54201e-06, 8.54288e-06, 8.55397e-06, 4.16335e-05, 9.38504e-06, 1.00035e-05, 4.43805e-05, 2.135e-05, 8.61523e-06, 3.13957e-05, 8.86264e-06, 8.67112e-06, 8.65661e-06, 8.54201e-06, 1.08647e-05, 8.54213e-06, 7.66579e-05, 8.54201e-06, 8.54201e-06, 9.71656e-06
0.631381, 0, 0.000317696, 1.55537e-05, 1.41421, -0.000317696, 1.55537e-05, 1.55553e-05, 1.55754e-05, 7.56757e-05, 1.70853e-05, 1.82091e-05, 8.74313e-05, 3.88238e-05, 1.56867e-05, 5.70753e-05, 1.59714e-05, 1.57883e-05, 1.57619e-05, 1.55537e-05, 1.89253e-05, 1.55539e-05, 0.000110195, 1.55537e-05, 1.55537e-05, 1.76877e-05
