   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_334.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0321623, 668, 0, 0, 25.8844, 668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0242791, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.016396, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00851288, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000629746, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00725338, 0, 5.10795e-23, 0, 1.41421, -5.10795e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06304e-26, 0, 0, 1.70086e-28, 0, 7.85609e-27, 0, 5.09908e-23, 0, 0, 0
0.0151365, 0, 1.35523e-22, 0, 1.41421, -1.35523e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13926e-25, 0, 0, 4.56801e-28, 0, 2.13973e-26, 0, 1.35287e-22, 0, 0, 0
0.0230196, 0, 3.5111e-22, 0, 1.41421, -3.5111e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54232e-25, 0, 0, 1.19801e-27, 0, 5.68024e-26, 0, 3.50497e-22, 0, 0, 0
0.0309028, 0, 8.90019e-22, 0, 1.41421, -8.90019e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4049e-24, 0, 0, 3.07425e-27, 0, 1.47315e-25, 0, 8.88463e-22, 0, 0, 0
0.0387859, 0, 2.21103e-21, 0, 1.41421, -2.21103e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49012e-24, 0, 0, 7.73205e-27, 0, 3.73968e-25, 0, 2.20716e-21, 0, 0, 0
0.046669, 0, 5.39047e-21, 0, 1.41421, -5.39047e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50885e-24, 0, 0, 1.90867e-26, 0, 9.30737e-25, 0, 5.38101e-21, 0, 0, 0
0.0545522, 0, 1.29123e-20, 0, 1.41421, -1.29123e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03819e-23, 0, 0, 4.62985e-26, 0, 2.27408e-24, 0, 1.28896e-20, 0, 0, 0
0.0624353, 0, 3.04198e-20, 0, 1.41421, -3.04198e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80172e-23, 0, 0, 1.1047e-25, 0, 5.46093e-24, 0, 3.03662e-20, 0, 0, 0
0.0703184, 0, 7.05448e-20, 0, 1.41421, -7.05448e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11354e-22, 0, 0, 2.59505e-25, 0, 1.29015e-23, 0, 7.04203e-20, 0, 0, 0
0.0782016, 0, 1.6116e-19, 0, 1.41421, -1.6116e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54388e-22, 0, 0, 6.00637e-25, 0, 3.00127e-23, 0, 1.60875e-19, 0, 0, 0
0.0860847, 0, 3.62932e-19, 0, 1.41421, -3.62932e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72877e-22, 0, 0, 1.37067e-24, 0, 6.87996e-23, 0, 3.62288e-19, 0, 0, 0
0.0939678, 0, 8.06157e-19, 0, 1.41421, -8.06157e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27249e-21, 0, 0, 3.08586e-24, 0, 1.55516e-22, 0, 8.04726e-19, 0, 0, 0
0.101851, 0, 1.76713e-18, 0, 1.41421, -1.76713e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78934e-21, 0, 0, 6.85756e-24, 0, 3.46843e-22, 0, 1.76399e-18, 0, 0, 0
0.109734, 0, 3.82447e-18, 0, 1.41421, -3.82447e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03675e-21, 0, 0, 1.50494e-23, 0, 7.63639e-22, 0, 3.81766e-18, 0, 0, 0
0.117617, 0, 8.17545e-18, 0, 1.41421, -8.17545e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29045e-20, 0, 0, 3.263e-23, 0, 1.66054e-21, 0, 8.16085e-18, 0, 0, 0
0.1255, 0, 1.72683e-17, 0, 1.41421, -1.72683e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7257e-20, 0, 0, 6.99241e-23, 0, 3.56785e-21, 0, 1.72374e-17, 0, 0, 0
0.133383, 0, 3.60522e-17, 0, 1.41421, -3.60522e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69061e-20, 0, 0, 1.4815e-22, 0, 7.57756e-21, 0, 3.59875e-17, 0, 0, 0
0.141267, 0, 7.44196e-17, 0, 1.41421, -7.44196e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17466e-19, 0, 0, 3.10441e-22, 0, 1.59137e-20, 0, 7.42859e-17, 0, 0, 0
0.14915, 0, 1.51928e-16, 0, 1.41421, -1.51928e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39807e-19, 0, 0, 6.43551e-22, 0, 3.30577e-20, 0, 1.51654e-16, 0, 0, 0
0.157033, 0, 3.06825e-16, 0, 1.41421, -3.06825e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84299e-19, 0, 0, 1.32017e-21, 0, 6.79467e-20, 0, 3.06272e-16, 0, 0, 0
0.164916, 0, 6.13122e-16, 0, 1.41421, -6.13122e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.67758e-19, 0, 0, 2.68055e-21, 0, 1.38222e-19, 0, 6.12013e-16, 0, 0, 0
0.172799, 0, 1.21254e-15, 0, 1.41421, -1.21254e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91387e-18, 0, 0, 5.38841e-21, 0, 2.78361e-19, 0, 1.21034e-15, 0, 0, 0
0.180682, 0, 2.37365e-15, 0, 1.41421, -2.37365e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74655e-18, 0, 0, 1.07258e-20, 0, 5.55097e-19, 0, 2.36934e-15, 0, 0, 0
0.188565, 0, 4.60032e-15, 0, 1.41421, -4.60032e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.26107e-18, 0, 0, 2.1145e-20, 0, 1.09636e-18, 0, 4.59194e-15, 0, 0, 0
0.196449, 0, 8.82832e-15, 0, 1.41421, -8.82832e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39344e-17, 0, 0, 4.12927e-20, 0, 2.14512e-18, 0, 8.8122e-15, 0, 0, 0
0.204332, 0, 1.67784e-14, 0, 1.41421, -1.67784e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64824e-17, 0, 0, 7.98907e-20, 0, 4.15865e-18, 0, 1.67477e-14, 0, 0, 0
0.212215, 0, 3.15836e-14, 0, 1.41421, -3.15836e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98499e-17, 0, 0, 1.53158e-19, 0, 7.98972e-18, 0, 3.15256e-14, 0, 0, 0
0.220098, 0, 5.91034e-14, 0, 1.41421, -5.91034e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.32849e-17, 0, 0, 2.92557e-19, 0, 1.53035e-17, 0, 5.89945e-14, 0, 0, 0
0.227981, 0, 1.09131e-13, 0, 1.41421, -1.09131e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72244e-16, 0, 0, 5.50613e-19, 0, 2.88731e-17, 0, 1.08929e-13, 0, 0, 0
0.235864, 0, 1.99663e-13, 0, 1.41421, -1.99663e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15131e-16, 0, 0, 1.02741e-18, 0, 5.40164e-17, 0, 1.99293e-13, 0, 0, 0
0.243747, 0, 3.61995e-13, 0, 1.41421, -3.61995e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71335e-16, 0, 0, 1.9009e-18, 0, 1.0022e-16, 0, 3.61321e-13, 0, 0, 0
0.25163, 0, 6.50422e-13, 0, 1.41421, -6.50422e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02655e-15, 0, 0, 3.48782e-18, 0, 1.84433e-16, 0, 6.49207e-13, 0, 0, 0
0.259514, 0, 1.15827e-12, 0, 1.41421, -1.15827e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82809e-15, 0, 0, 6.34744e-18, 0, 3.36714e-16, 0, 1.1561e-12, 0, 0, 0
0.267397, 0, 2.04447e-12, 0, 1.41421, -2.04447e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22677e-15, 0, 0, 1.14595e-17, 0, 6.09933e-16, 0, 2.04062e-12, 0, 0, 0
0.27528, 0, 3.57712e-12, 0, 1.41421, -3.57712e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64578e-15, 0, 0, 2.05273e-17, 0, 1.0964e-15, 0, 3.57036e-12, 0, 0, 0
0.283163, 0, 6.20431e-12, 0, 1.41421, -6.20431e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.79247e-15, 0, 0, 3.64912e-17, 0, 1.9561e-15, 0, 6.19253e-12, 0, 0, 0
0.291046, 0, 1.06682e-11, 0, 1.41421, -1.06682e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68385e-14, 0, 0, 6.43924e-17, 0, 3.46439e-15, 0, 1.06478e-11, 0, 0, 0
0.298929, 0, 1.81864e-11, 0, 1.41421, -1.81864e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87064e-14, 0, 0, 1.12821e-16, 0, 6.09199e-15, 0, 1.81515e-11, 0, 0, 0
0.306812, 0, 3.07387e-11, 0, 1.41421, -3.07387e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85226e-14, 0, 0, 1.96323e-16, 0, 1.06384e-14, 0, 3.06793e-11, 0, 0, 0
0.314696, 0, 5.15143e-11, 0, 1.41421, -5.15143e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13254e-14, 0, 0, 3.39412e-16, 0, 1.84535e-14, 0, 5.14142e-11, 0, 0, 0
0.322579, 0, 8.56039e-11, 9.94922e-44, 1.41421, -8.56039e-11, 0, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 1.35159e-13, 9.94922e-44, 9.94922e-44, 5.83192e-16, 9.94922e-44, 3.18034e-14, 9.94922e-44, 8.54364e-11, 9.94922e-44, 9.94922e-44, 9.94922e-44
0.330462, 0, 1.41061e-10, 1.80627e-42, 1.41421, -1.41061e-10, 0, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 1.80627e-42, 2.22757e-13, 1.80627e-42, 1.80627e-42, 9.96339e-16, 1.80627e-42, 5.44741e-14, 1.80627e-42, 1.40783e-10, 1.80627e-42, 1.80627e-42, 1.80627e-42
0.338345, 0, 2.30508e-10, 2.6968e-41, 1.41421, -2.30508e-10, 0, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 2.6968e-41, 3.64088e-13, 2.6968e-41, 2.6968e-41, 1.6932e-15, 2.6968e-41, 9.27599e-14, 2.6968e-41, 2.3005e-10, 2.6968e-41, 2.6968e-41, 2.6968e-41
0.346228, 0, 3.73552e-10, 3.54523e-40, 1.41421, -3.73552e-10, 0, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 3.54523e-40, 5.90192e-13, 3.54523e-40, 3.54523e-40, 2.86369e-15, 3.54523e-40, 1.57085e-13, 3.54523e-40, 3.72801e-10, 3.54523e-40, 3.54523e-40, 3.54523e-40
0.354111, 0, 6.00373e-10, 4.17179e-39, 1.41421, -6.00373e-10, 0, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 4.17179e-39, 9.48903e-13, 4.17179e-39, 4.17179e-39, 4.82275e-15, 4.17179e-39, 2.64659e-13, 4.17179e-39, 5.99155e-10, 4.17179e-39, 4.17179e-39, 4.17179e-39
0.361994, 0, 9.5701e-10, 4.42935e-38, 1.41421, -9.5701e-10, 0, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 4.42935e-38, 1.51327e-12, 4.42935e-38, 4.42935e-38, 8.09191e-15, 4.42935e-38, 4.43805e-13, 4.42935e-38, 9.55044e-10, 4.42935e-38, 4.42935e-38, 4.42935e-38
