   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_178.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.362645, 0, 1.85616e-10, 4.35663e-38, 1.41421, -1.85616e-10, 0, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 4.35663e-38, 3.09229e-12, 4.35663e-38, 1.56614e-14, 4.35663e-38, 1.45196e-13, 4.35663e-38, 1.82363e-10, 4.35663e-38, 4.35663e-38, 4.35663e-38
0.37053, 0, 2.92669e-10, 4.16264e-37, 1.41421, -2.92669e-10, 0, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.16264e-37, 4.87855e-12, 4.16264e-37, 2.61325e-14, 4.16264e-37, 2.42231e-13, 4.16264e-37, 2.87523e-10, 4.16264e-37, 4.16264e-37, 4.16264e-37
0.378416, 0, 4.57728e-10, 3.63244e-36, 1.41421, -4.57728e-10, 0, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 3.63244e-36, 7.63537e-12, 3.63244e-36, 4.34891e-14, 3.63244e-36, 4.02656e-13, 3.63244e-36, 4.49647e-10, 3.63244e-36, 3.63244e-36, 3.63244e-36
0.386302, 0, 7.10114e-10, 2.90666e-35, 1.41421, -7.10114e-10, 0, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 2.90666e-35, 1.18558e-11, 2.90666e-35, 7.22209e-14, 2.90666e-35, 6.67242e-13, 2.90666e-35, 6.97518e-10, 2.90666e-35, 2.90666e-35, 2.90666e-35
0.394188, 0, 1.09286e-09, 2.14224e-34, 1.41421, -1.09286e-09, 0, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 2.14224e-34, 1.82656e-11, 2.14224e-34, 1.19741e-13, 2.14224e-34, 1.1028e-12, 2.14224e-34, 1.07337e-09, 2.14224e-34, 2.14224e-34, 2.14224e-34
0.402074, 0, 1.66854e-09, 1.48275e-33, 1.41421, -1.66854e-09, 0, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 1.48275e-33, 2.7924e-11, 1.48275e-33, 1.98291e-13, 1.48275e-33, 1.81877e-12, 1.48275e-33, 1.6386e-09, 1.48275e-33, 1.48275e-33, 1.48275e-33
0.40996, 0, 2.5274e-09, 8.69163e-33, 1.41421, -2.5274e-09, 0, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 8.69163e-33, 4.23645e-11, 8.69163e-33, 3.28081e-13, 8.69163e-33, 2.99443e-12, 8.69163e-33, 2.48171e-09, 8.69163e-33, 8.69163e-33, 8.69163e-33
0.417845, 0, 3.79842e-09, 5.1949e-32, 1.41421, -3.79842e-09, 0, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 5.1949e-32, 6.37906e-11, 5.1949e-32, 5.42457e-13, 5.1949e-32, 4.92342e-12, 5.1949e-32, 3.72917e-09, 5.1949e-32, 5.1949e-32, 5.1949e-32
0.425731, 0, 5.66439e-09, 2.77007e-31, 1.41421, -5.66439e-09, 0, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 2.77007e-31, 9.53431e-11, 2.77007e-31, 8.96368e-13, 2.77007e-31, 8.08639e-12, 2.77007e-31, 5.56006e-09, 2.77007e-31, 2.77007e-31, 2.77007e-31
0.433617, 0, 8.38212e-09, 1.45043e-30, 1.41421, -8.38212e-09, 0, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.45043e-30, 1.41467e-10, 1.45043e-30, 1.48019e-12, 1.45043e-30, 1.32693e-11, 1.45043e-30, 8.2259e-09, 1.45043e-30, 1.45043e-30, 1.45043e-30
0.441503, 0, 1.23094e-08, 7.25888e-30, 1.41421, -1.23094e-08, 0, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 7.25888e-30, 2.08404e-10, 7.25888e-30, 2.44213e-12, 7.25888e-30, 2.17551e-11, 7.25888e-30, 1.20768e-08, 7.25888e-30, 7.25888e-30, 7.25888e-30
0.449389, 0, 1.79406e-08, 3.44016e-29, 1.41421, -1.79406e-08, 0, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.44016e-29, 3.04864e-10, 3.44016e-29, 4.02443e-12, 3.44016e-29, 3.56325e-11, 3.44016e-29, 1.75961e-08, 3.44016e-29, 3.44016e-29, 3.44016e-29
0.457274, 0, 2.59531e-08, 1.57594e-28, 1.41421, -2.59531e-08, 0, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 1.57594e-28, 4.42909e-10, 1.57594e-28, 6.62126e-12, 1.57594e-28, 5.82909e-11, 1.57594e-28, 2.54453e-08, 1.57594e-28, 1.57594e-28, 1.57594e-28
0.46516, 0, 3.72675e-08, 6.92766e-28, 1.41421, -3.72675e-08, 0, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.92766e-28, 6.39138e-10, 6.92766e-28, 1.08708e-11, 6.92766e-28, 9.52049e-11, 6.92766e-28, 3.65223e-08, 6.92766e-28, 6.92766e-28, 6.92766e-28
0.473046, 0, 5.31254e-08, 2.90733e-27, 1.41421, -5.31254e-08, 0, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 2.90733e-27, 9.16251e-10, 2.90733e-27, 1.78005e-11, 2.90733e-27, 1.55172e-10, 2.90733e-27, 5.20362e-08, 2.90733e-27, 2.90733e-27, 2.90733e-27
0.480932, 0, 7.51871e-08, 1.16475e-26, 1.41421, -7.51871e-08, 0, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.16475e-26, 1.30508e-09, 1.16475e-26, 2.90541e-11, 1.16475e-26, 2.52238e-10, 1.16475e-26, 7.36007e-08, 1.16475e-26, 1.16475e-26, 1.16475e-26
0.488818, 0, 1.05658e-07, 6.84959e-26, 1.41421, -1.05658e-07, 0, 6.84959e-26, 6.84959e-26, 6.84959e-26, 6.84959e-26, 6.84959e-26, 6.84959e-26, 6.84959e-26, 9.36939e-13, 6.84959e-26, 6.84959e-26, 6.84959e-26, 1.84728e-09, 6.84959e-26, 4.72601e-11, 6.84959e-26, 4.08762e-10, 6.84959e-26, 1.03354e-07, 6.84959e-26, 6.84959e-26, 6.84959e-26
0.496704, 0, 1.4744e-07, 2.43174e-25, 1.41421, -1.4744e-07, 0, 2.43174e-25, 2.43174e-25, 2.43174e-25, 2.43174e-25, 2.43174e-25, 2.43174e-25, 2.43174e-25, 2.56235e-12, 2.43174e-25, 2.43174e-25, 2.43174e-25, 2.5987e-09, 2.43174e-25, 7.6508e-11, 2.43174e-25, 6.59588e-10, 2.43174e-25, 1.44103e-07, 2.43174e-25, 2.43174e-25, 2.43174e-25
0.504589, 0, 2.05488e-07, 8.58647e-11, 1.41421, -2.05488e-07, 8.58647e-11, 8.58738e-11, 8.58913e-11, 8.5892e-11, 5.24889e-10, 9.72501e-11, 8.9702e-11, 9.28081e-11, 1.04869e-10, 1.02474e-10, 8.66325e-11, 6.32999e-10, 3.71981e-09, 8.80757e-11, 2.09121e-10, 8.58647e-11, 1.14523e-09, 8.5865e-11, 1.99612e-07, 8.58647e-11, 8.58647e-11, 9.84926e-11
0.512475, 0, 2.85295e-07, 2.99376e-10, 1.41421, -2.85295e-07, 2.99376e-10, 2.99408e-10, 2.99469e-10, 2.99472e-10, 1.83146e-09, 3.39109e-10, 3.12768e-10, 3.23607e-10, 3.58575e-10, 3.57339e-10, 3.02056e-10, 2.20874e-09, 5.35125e-09, 3.07092e-10, 4.9691e-10, 2.99376e-10, 1.99171e-09, 2.99377e-10, 2.74663e-07, 2.99376e-10, 2.99376e-10, 3.43445e-10
0.520361, 0, 3.95602e-07, 8.14518e-10, 1.41421, -3.95602e-07, 8.14518e-10, 8.14604e-10, 8.14771e-10, 8.14777e-10, 4.98357e-09, 9.22636e-10, 8.50958e-10, 8.80454e-10, 9.69141e-10, 9.72244e-10, 8.2181e-10, 6.0102e-09, 7.7973e-09, 8.35514e-10, 1.12927e-09, 8.14518e-10, 3.50175e-09, 8.14521e-10, 3.75581e-07, 8.14518e-10, 8.14518e-10, 9.34435e-10
0.528247, 0, 5.49849e-07, 2.02327e-09, 1.41421, -5.49849e-07, 2.02327e-09, 2.02348e-09, 2.0239e-09, 2.02391e-09, 1.238e-08, 2.29186e-09, 2.11379e-09, 2.18707e-09, 2.39856e-09, 2.41509e-09, 2.04138e-09, 1.49304e-08, 1.16207e-08, 2.07543e-09, 2.52173e-09, 2.02327e-09, 6.26204e-09, 2.02328e-09, 5.10591e-07, 2.02327e-09, 2.02327e-09, 2.32117e-09
0.536133, 0, 7.70062e-07, 4.78567e-09, 1.41421, -7.70062e-07, 4.78567e-09, 4.78618e-09, 4.78716e-09, 4.7872e-09, 2.92863e-08, 5.42106e-09, 4.99982e-09, 5.17316e-09, 5.65822e-09, 5.71259e-09, 4.82852e-09, 3.53196e-08, 1.79038e-08, 4.90906e-09, 5.56996e-09, 4.78567e-09, 1.14236e-08, 4.78569e-09, 6.90576e-07, 4.78567e-09, 4.78567e-09, 5.4904e-09
0.544018, 0, 1.09435e-06, 1.09406e-08, 1.41421, -1.09435e-06, 1.09406e-08, 1.09418e-08, 1.0944e-08, 1.09441e-08, 6.69582e-08, 1.23934e-08, 1.14303e-08, 1.18266e-08, 1.29336e-08, 1.30599e-08, 1.10386e-08, 8.07526e-08, 2.8773e-08, 1.12228e-08, 1.21664e-08, 1.09406e-08, 2.12669e-08, 1.09407e-08, 9.30194e-07, 1.09406e-08, 1.09406e-08, 1.25519e-08
0.551904, 0, 1.59145e-06, 2.43146e-08, 1.41421, -1.59145e-06, 2.43146e-08, 2.43171e-08, 2.43221e-08, 2.43223e-08, 1.48819e-07, 2.75434e-08, 2.54028e-08, 2.62837e-08, 2.8982e-08, 2.90249e-08, 2.45323e-08, 1.79478e-07, 4.8425e-08, 2.49416e-08, 2.6217e-08, 2.43146e-08, 4.02398e-08, 2.43147e-08, 1.24974e-06, 2.43146e-08, 2.43146e-08, 2.78957e-08
0.55979, 0, 2.39021e-06, 5.26582e-08, 1.41421, -2.39021e-06, 5.26582e-08, 5.26637e-08, 5.26745e-08, 5.26749e-08, 3.22315e-07, 5.96513e-08, 5.50151e-08, 5.69229e-08, 6.56878e-08, 6.286e-08, 5.31298e-08, 3.88718e-07, 8.50829e-08, 5.40162e-08, 5.55898e-08, 5.26582e-08, 7.70149e-08, 5.26584e-08, 1.6783e-06, 5.26582e-08, 5.26582e-08, 6.04145e-08
0.567676, 0, 3.72627e-06, 1.11258e-07, 1.41421, -3.72627e-06, 1.11258e-07, 1.1127e-07, 1.11293e-07, 1.11294e-07, 6.81032e-07, 1.26035e-07, 1.16239e-07, 1.2027e-07, 1.42801e-07, 1.32814e-07, 1.12255e-07, 8.21339e-07, 1.54635e-07, 1.14128e-07, 1.15743e-07, 1.11258e-07, 1.48196e-07, 1.11259e-07, 2.25942e-06, 1.11258e-07, 1.11258e-07, 1.27647e-07
0.575562, 0, 6.03791e-06, 2.29461e-07, 1.41421, -6.03791e-06, 2.29461e-07, 2.29485e-07, 2.29532e-07, 2.29534e-07, 1.40463e-06, 2.59937e-07, 2.39733e-07, 2.48047e-07, 3.0119e-07, 2.73921e-07, 2.31516e-07, 1.69402e-06, 2.87187e-07, 2.3538e-07, 2.36275e-07, 2.29461e-07, 2.84997e-07, 2.29462e-07, 3.06064e-06, 2.29461e-07, 2.29461e-07, 2.63263e-07
0.583447, 0, 1.01266e-05, 4.62109e-07, 1.41421, -1.01266e-05, 4.62109e-07, 4.62158e-07, 4.62253e-07, 4.62256e-07, 2.82889e-06, 5.23488e-07, 4.82796e-07, 4.99541e-07, 6.19166e-07, 5.51651e-07, 4.66249e-07, 3.41171e-06, 5.38536e-07, 4.74029e-07, 4.72383e-07, 4.62109e-07, 5.44894e-07, 4.62111e-07, 4.19019e-06, 4.62109e-07, 4.62109e-07, 5.30186e-07
