   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_293.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0316434, 586, 0, 0, 24.2487, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0237602, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0158771, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00799395, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000110796, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00777235, 0, 7.18249e-24, 0, 1.41421, -7.18249e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1095e-26, 0, 0, 1.03602e-28, 0, 0, 7.16129e-24, 0, 0, 0
0.0156555, 0, 2.02068e-23, 0, 1.41421, -2.02068e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93474e-26, 0, 0, 2.96192e-28, 0, 0, 2.01472e-23, 0, 0, 0
0.0235387, 0, 6.19941e-23, 0, 1.41421, -6.19941e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82077e-25, 0, 0, 9.32873e-28, 0, 0, 6.18111e-23, 0, 0, 0
0.0314218, 0, 1.6184e-22, 0, 1.41421, -1.6184e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75325e-25, 0, 0, 2.47017e-27, 0, 0, 1.61362e-22, 0, 0, 0
0.039305, 0, 4.1301e-22, 0, 1.41421, -4.1301e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21301e-24, 0, 0, 6.39301e-27, 0, 0, 4.11791e-22, 0, 0, 0
0.0471881, 0, 1.03218e-21, 0, 1.41421, -1.03218e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03151e-24, 0, 0, 1.6202e-26, 0, 0, 1.02913e-21, 0, 0, 0
0.0550713, 0, 2.52995e-21, 0, 1.41421, -2.52995e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43044e-24, 0, 0, 4.02701e-26, 0, 0, 2.52248e-21, 0, 0, 0
0.0629544, 0, 6.08929e-21, 0, 1.41421, -6.08929e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78842e-23, 0, 0, 9.82886e-26, 0, 0, 6.07131e-21, 0, 0, 0
0.0708376, 0, 1.44073e-20, 0, 1.41421, -1.44073e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23141e-23, 0, 0, 2.35833e-25, 0, 0, 1.43647e-20, 0, 0, 0
0.0787207, 0, 3.35387e-20, 0, 1.41421, -3.35387e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85031e-23, 0, 0, 5.56791e-25, 0, 0, 3.34397e-20, 0, 0, 0
0.0866039, 0, 7.68798e-20, 0, 1.41421, -7.68798e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25795e-22, 0, 0, 1.29457e-24, 0, 0, 7.66527e-20, 0, 0, 0
0.094487, 0, 1.73651e-19, 0, 1.41421, -1.73651e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10013e-22, 0, 0, 2.96634e-24, 0, 0, 1.73138e-19, 0, 0, 0
0.10237, 0, 3.86737e-19, 0, 1.41421, -3.86737e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13584e-21, 0, 0, 6.70278e-24, 0, 0, 3.85594e-19, 0, 0, 0
0.110253, 0, 8.49699e-19, 0, 1.41421, -8.49699e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49556e-21, 0, 0, 1.49444e-23, 0, 0, 8.47189e-19, 0, 0, 0
0.118136, 0, 1.84265e-18, 0, 1.41421, -1.84265e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41185e-21, 0, 0, 3.28942e-23, 0, 0, 1.8372e-18, 0, 0, 0
0.12602, 0, 3.94586e-18, 0, 1.41421, -3.94586e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1589e-20, 0, 0, 7.15118e-23, 0, 0, 3.9342e-18, 0, 0, 0
0.133903, 0, 8.34715e-18, 0, 1.41421, -8.34715e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45155e-20, 0, 0, 1.53616e-22, 0, 0, 8.32248e-18, 0, 0, 0
0.141786, 0, 1.74497e-17, 0, 1.41421, -1.74497e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12496e-20, 0, 0, 3.26184e-22, 0, 0, 1.73981e-17, 0, 0, 0
0.149669, 0, 3.60608e-17, 0, 1.41421, -3.60608e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0591e-19, 0, 0, 6.84864e-22, 0, 0, 3.59542e-17, 0, 0, 0
0.157552, 0, 7.369e-17, 0, 1.41421, -7.369e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16426e-19, 0, 0, 1.42232e-21, 0, 0, 7.34721e-17, 0, 0, 0
0.165435, 0, 1.48944e-16, 0, 1.41421, -1.48944e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37447e-19, 0, 0, 2.92257e-21, 0, 0, 1.48504e-16, 0, 0, 0
0.173319, 0, 2.97842e-16, 0, 1.41421, -2.97842e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74756e-19, 0, 0, 5.94319e-21, 0, 0, 2.96961e-16, 0, 0, 0
0.181202, 0, 5.89372e-16, 0, 1.41421, -5.89372e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73097e-18, 0, 0, 1.19635e-20, 0, 0, 5.87629e-16, 0, 0, 0
0.189085, 0, 1.1543e-15, 0, 1.41421, -1.1543e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39015e-18, 0, 0, 2.38439e-20, 0, 0, 1.15089e-15, 0, 0, 0
0.196968, 0, 2.23797e-15, 0, 1.41421, -2.23797e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57284e-18, 0, 0, 4.70605e-20, 0, 0, 2.23135e-15, 0, 0, 0
0.204851, 0, 4.29598e-15, 0, 1.41421, -4.29598e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26171e-17, 0, 0, 9.19968e-20, 0, 0, 4.28327e-15, 0, 0, 0
0.212734, 0, 8.16601e-15, 0, 1.41421, -8.16601e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39831e-17, 0, 0, 1.78154e-19, 0, 0, 8.14185e-15, 0, 0, 0
0.220617, 0, 1.53728e-14, 0, 1.41421, -1.53728e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51488e-17, 0, 0, 3.41815e-19, 0, 0, 1.53273e-14, 0, 0, 0
0.228501, 0, 2.86643e-14, 0, 1.41421, -2.86643e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41851e-17, 0, 0, 6.49894e-19, 0, 0, 2.85795e-14, 0, 0, 0
0.236384, 0, 5.29455e-14, 0, 1.41421, -5.29455e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55497e-16, 0, 0, 1.22465e-18, 0, 0, 5.27887e-14, 0, 0, 0
0.244267, 0, 9.68844e-14, 0, 1.41421, -9.68844e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84541e-16, 0, 0, 2.28749e-18, 0, 0, 9.65976e-14, 0, 0, 0
0.25215, 0, 1.75655e-13, 0, 1.41421, -1.75655e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15883e-16, 0, 0, 4.23598e-18, 0, 0, 1.75135e-13, 0, 0, 0
0.260033, 0, 3.15561e-13, 0, 1.41421, -3.15561e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26779e-16, 0, 0, 7.77788e-18, 0, 0, 3.14627e-13, 0, 0, 0
0.267916, 0, 5.61769e-13, 0, 1.41421, -5.61769e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64988e-15, 0, 0, 1.41629e-17, 0, 0, 5.60105e-13, 0, 0, 0
0.2758, 0, 9.91098e-13, 0, 1.41421, -9.91098e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91083e-15, 0, 0, 2.55806e-17, 0, 0, 9.88162e-13, 0, 0, 0
0.283683, 0, 1.73295e-12, 0, 1.41421, -1.73295e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08975e-15, 0, 0, 4.58371e-17, 0, 0, 1.72782e-12, 0, 0, 0
0.291566, 0, 3.00331e-12, 0, 1.41421, -3.00331e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82112e-15, 0, 0, 8.15024e-17, 0, 0, 2.99441e-12, 0, 0, 0
